,mslWorld_cluster1,mslWorld_cluster2,mslWorld_cluster3,mslWorld_cluster4,mslWorld_cluster5
2006-12-31,-1097.4952871673345,-347.63741520269974,-1580.2868404603305,-32.22123304972797,65.88467458815472
2007-01-01,-1375.828750344932,-336.1804588762886,-1474.7504479426273,-16.929515505478815,46.13108975294713
2007-01-02,-1386.4438628450741,-661.6743972743891,-1396.4719482225705,-339.71994705515436,55.25215146462207
2007-01-03,-1039.8561427233376,-633.908770759604,-1514.882596578788,91.68057888708968,34.81665650189447
2007-01-04,-796.0069374841225,-264.0477343346879,-1575.2183812134908,676.9597317506662,10.994612420597864
2007-01-05,-583.9498369679759,-131.60434438684362,-1430.793274679233,108.33429207872425,29.183689496740268
2007-01-06,-480.91705888125705,-416.5229913116099,-1402.5671812833773,-701.9515122448789,55.09650813404239
2007-01-07,-460.52622044498395,-490.71718938266883,-1203.0221164611141,-710.8294372347077,65.41350878985598
2007-01-08,-319.10376228764966,-349.02932581703845,-877.6270560637782,-304.24930276747455,46.45268678766571
2007-01-09,-332.22276972287153,-180.88335679541018,-825.8325806439595,-600.4682517725588,51.68811344177417
2007-01-10,-577.7681772366733,167.88692529923352,-877.1069746890602,-1001.2902226255513,82.57452724749965
2007-01-11,-796.7394692734424,550.1277029285815,-314.6530849512453,-918.1107881519289,69.66954799015971
2007-01-12,-941.8490510031012,596.4065127794593,296.5699247574095,-208.54569319474874,57.49414352739808
2007-01-13,-981.1494100843145,220.26920754227402,425.62521032364236,176.0390448759906,67.84359801201845
2007-01-14,-980.5021410959216,80.37077929382063,242.30625625476534,390.5534874915304,64.31162760380762
2007-01-15,-899.1574928778005,265.74846069427196,368.1325565240705,154.70096868096954,43.10290973464803
2007-01-16,-825.6379727257619,619.76981016676,489.5480463167086,53.52784925333235,-3.0087374900451285
2007-01-17,-869.7143368561995,864.1963834245702,550.7085106392346,225.54081593915032,-29.600997927793415
2007-01-18,-1118.4062018342481,660.8796781692546,322.1089595918482,411.11076787705485,-29.64438535951381
2007-01-19,-1221.7942914157095,295.66057490290297,273.19565100582844,800.085574531457,-20.42972430272991
2007-01-20,-1059.7752613210343,206.7081854517095,440.47666244578386,1007.5267715202507,-33.94538534989709
2007-01-21,-993.0633116401182,165.05267580384498,620.5630713229694,1044.6317054835868,-38.72179429759963
2007-01-22,-934.9099104935664,112.50668294359588,101.73739121591689,791.8313677317658,-23.220661308966807
2007-01-23,-832.2971593919768,21.248912103014508,-206.24924106553257,692.2305219408693,-2.109630383606805
2007-01-24,-654.77740304152,-144.3054126040146,-784.2388600858767,666.8644619279324,18.46334263885217
2007-01-25,-935.5093250085318,16.36065056558068,-449.64688271348507,515.5966333243795,17.49027811052182
2007-01-26,-1013.1819958078353,-20.498140766608774,-100.24843597504085,135.35281547661998,30.033394191157146
2007-01-27,-710.560666691847,111.80918422749609,-103.11813066711696,-388.3882466405827,35.05690315790157
2007-01-28,-243.77048364980348,494.98008336549236,1.587849680527041,-688.8322559457519,0.18258357801931815
2007-01-29,221.1415246961813,664.7057856508726,-16.809535937921265,-696.0198059038221,5.2418662585062865
2007-01-30,434.6703008400651,381.3950500370336,-379.3599746319142,-364.02088057547314,13.165547108226452
2007-01-31,108.96232165545663,152.72964403528414,48.386762771832686,-399.95022020995685,13.105364847416512
2007-02-01,-451.63921827211607,202.93957594086956,795.1858917060749,-234.66709525588757,3.5625937585052996
2007-02-02,-801.934135241666,146.63137754697323,1378.9481836264104,474.02531983136015,-6.152411312429591
2007-02-03,-1042.2296431828368,-216.51173092259194,1666.2404012224956,870.8548182959713,1.9860704763781383
2007-02-04,-1134.8087565737753,-388.5296036192619,1824.1012104988167,1123.6661964788625,-8.929395259886473
2007-02-05,-851.5696351380323,-393.44190885915253,1147.3088548975297,1366.2735825874124,-20.025657437905203
2007-02-06,-593.0533950761098,-331.6796302845136,852.4763204777181,1544.2609000736454,-19.42868728701303
2007-02-07,-317.19876328342536,-198.13810768411474,945.8222168942752,1252.0618093579967,-13.303751965285596
2007-02-08,-149.6953276514416,38.24531537415729,1087.2327931805517,735.9362789738447,-20.472030693614784
2007-02-09,-215.54582767099265,-34.915012761689034,778.6528664270738,78.60920173036696,15.551974542027505
2007-02-10,-155.424666821437,-400.09963264851865,379.3371302737762,-322.0169492840058,16.985823015734113
2007-02-11,20.958304955830027,-435.1222956648314,247.17456916168214,-280.98375543434787,-1.7091264135075823
2007-02-12,250.14772354138518,-92.11352625112106,239.72262727189087,-7.968181670213784,-18.35848634041584
2007-02-13,420.62208261942834,402.6872294661406,341.50059806924486,482.14866907471736,-48.00453094150138
2007-02-14,446.88563765588543,240.7274266981788,133.2111600891752,376.9730038360021,-58.092186448889265
2007-02-15,573.0110771598249,-174.4499904343664,70.95123979515608,191.8670314306232,-39.310841048887035
2007-02-16,750.1694970689937,-252.05727570110653,392.2758269872984,640.2407677878157,-35.410078701466446
2007-02-17,766.0330187618391,-116.38602561867279,425.8690933121234,1176.9712631448974,-59.93554819158964
