,sstWorld_cluster1,sstWorld_cluster2,sstWorld_cluster3,sstWorld_cluster4,sstWorld_cluster5
1996-08-13,0.7513428,0.21347046,-0.0010681152,-0.26223755,0.045837402
1996-08-14,0.74676514,0.25683594,-0.0010681152,-0.2657776,0.062042236
1996-08-15,0.72802734,0.2715149,-0.0010681152,-0.26916504,0.09185791
1996-08-16,0.6996155,0.22250366,-0.0010681152,-0.28320312,0.14990234
1996-08-17,0.66238403,0.11730957,-0.0010681152,-0.30273438,0.21734619
1996-08-18,0.62164307,-0.0008239746,-0.0010375977,-0.31866455,0.2702942
1996-08-19,0.5885925,-0.099823,-0.0010375977,-0.32388306,0.3083496
1996-08-20,0.57144165,-0.14779663,-0.0010070801,-0.3159485,0.32785034
1996-08-21,0.576416,-0.11508179,-0.0010070801,-0.29159546,0.33190918
1996-08-22,0.609375,-0.009094238,-0.0010070801,-0.25823975,0.32711792
1996-08-23,0.65930176,0.13208008,-0.0010070801,-0.22525024,0.3164978
1996-08-24,0.7107849,0.2871704,-0.0010070801,-0.1932373,0.28588867
1996-08-25,0.75042725,0.43563843,-0.0010070801,-0.16067505,0.22357178
1996-08-26,0.76361084,0.5531616,-0.0010070801,-0.13024902,0.12072754
1996-08-27,0.75704956,0.59158325,-0.0010070801,-0.12042236,0.016235352
1996-08-28,0.7401123,0.54574585,-0.0010070801,-0.13897705,-0.053527832
1996-08-29,0.70510864,0.45465088,-0.0010070801,-0.16534424,-0.10675049
1996-08-30,0.6430359,0.35549927,-0.00091552734,-0.17764282,-0.15292358
1996-08-31,0.5449829,0.28799438,-0.00030517578,-0.15774536,-0.20501709
1996-09-01,0.4310913,0.271698,-0.0010070801,-0.12319946,-0.2322998
1996-09-02,0.3330078,0.29278564,-0.0010070801,-0.09631348,-0.2170105
1996-09-03,0.26504517,0.3368225,-0.00088500977,-0.06530762,-0.1802063
1996-09-04,0.24539185,0.38555908,0.00021362305,-0.018341064,-0.14239502
1996-09-05,0.29067993,0.4276123,-0.0010070801,0.05441284,-0.12670898
1996-09-06,0.39709473,0.4281311,-0.0010070801,0.13092041,-0.13424683
1996-09-07,0.5357971,0.39334106,-0.0010070801,0.18563843,-0.15170288
1996-09-08,0.6790161,0.3616333,-0.0010070801,0.2185669,-0.17126465
1996-09-09,0.8005371,0.3713684,-0.0008239746,0.22991943,-0.18649292
1996-09-10,0.8661194,0.4564209,0.0009460449,0.21939087,-0.19302368
1996-09-11,0.84158325,0.5859375,0.0008544922,0.20303345,-0.19555664
1996-09-12,0.7431946,0.70596313,-0.00021362305,0.18487549,-0.19671631
1996-09-13,0.61260986,0.8102722,-0.00021362305,0.14941406,-0.18841553
1996-09-14,0.4984131,0.8905945,-0.00015258789,0.08013916,-0.1640625
1996-09-15,0.44570923,0.9404602,0.00091552734,-0.034057617,-0.11767578
1996-09-16,0.4859619,0.9248657,0.00076293945,-0.14639282,-0.07281494
1996-09-17,0.5950928,0.84542847,-0.0008544922,-0.22207642,-0.046966553
1996-09-18,0.7185974,0.74002075,0.00091552734,-0.27853394,-0.022949219
1996-09-19,0.8042908,0.6482544,0.00091552734,-0.33111572,0.012237549
1996-09-20,0.80722046,0.60983276,0.0008239746,-0.39309692,0.06829834
1996-09-21,0.7367554,0.65393066,-0.00024414062,-0.4539795,0.118652344
1996-09-22,0.63479614,0.7535095,-0.00024414062,-0.48745728,0.1395874
1996-09-23,0.51278687,0.8623352,-0.00018310547,-0.48077393,0.14804077
1996-09-24,0.38485718,0.9328003,0.00091552734,-0.4277649,0.16308594
1996-09-25,0.26446533,0.92214966,0.00091552734,-0.3180542,0.19528198
1996-09-26,0.20071411,0.83566284,0.00091552734,-0.17102051,0.23504639
1996-09-27,0.20837402,0.71661377,0.00091552734,-0.021942139,0.2623291
1996-09-28,0.2581482,0.5854492,0.00091552734,0.113220215,0.2763672
1996-09-29,0.31533813,0.46426392,0.0008239746,0.20785522,0.2791443
1996-09-30,0.3519287,0.37295532,-0.00024414062,0.2456665,0.27087402
1996-10-01,0.36593628,0.35827637,0.0002746582,0.21936035,0.25665283
1996-10-02,0.37295532,0.42321777,0.00030517578,0.14138794,0.23690796
1996-10-03,0.37356567,0.51989746,0.00079345703,0.022216797,0.21026611
1996-10-04,0.3690796,0.6031189,-0.00021362305,-0.12484741,0.17648315
1996-10-05,0.36306763,0.62872314,0.00088500977,-0.28686523,0.13754272
1996-10-06,0.36401367,0.5845032,0.00088500977,-0.4284668,0.099487305
1996-10-07,0.371521,0.50671387,0.00088500977,-0.5213318,0.07397461
1996-10-08,0.3753357,0.4215088,0.00088500977,-0.5611572,0.06402588
1996-10-09,0.36721802,0.35510254,0.00088500977,-0.54855347,0.06851196
1996-10-10,0.34225464,0.3348999,0.00088500977,-0.48028564,0.09106445
1996-10-11,0.31732178,0.38690186,0.00088500977,-0.3738098,0.12634277
1996-10-12,0.3015747,0.49136353,0.00088500977,-0.25112915,0.16629028
1996-10-13,0.28860474,0.6001892,0.00088500977,-0.11767578,0.20831299
1996-10-14,0.26779175,0.66812134,0.00088500977,0.021026611,0.24450684
1996-10-15,0.23330688,0.65127563,0.00088500977,0.15704346,0.27426147
1996-10-16,0.19854736,0.54977417,0.00088500977,0.24450684,0.2970276
1996-10-17,0.1741333,0.41073608,0.00088500977,0.2628479,0.30664062
1996-10-18,0.16174316,0.26589966,0.00088500977,0.2355957,0.2952881
1996-10-19,0.1586914,0.14758301,0.00088500977,0.1845398,0.25805664
1996-10-20,0.16229248,0.087646484,0.00088500977,0.13311768,0.18603516
1996-10-21,0.17077637,0.11654663,0.00088500977,0.09094238,0.09765625
1996-10-22,0.18157959,0.2185669,0.0008239746,0.05130005,0.018066406
1996-10-23,0.1973877,0.35281372,0.0002746582,0.014404297,-0.04916382
1996-10-24,0.21759033,0.4798584,0.00030517578,-0.022705078,-0.09921265
1996-10-25,0.24362183,0.5574646,0.0008544922,-0.059570312,-0.12420654
1996-10-26,0.2609253,0.5522766,0.00033569336,-0.08319092,-0.1210022
1996-10-27,0.2623291,0.4841919,0.00091552734,-0.08572388,-0.09060669
1996-10-28,0.25793457,0.39111328,0.0009460449,-0.07330322,-0.03704834
1996-10-29,0.25524902,0.311615,0.0009460449,-0.05230713,0.04031372
1996-10-30,0.26046753,0.28466797,0.0009460449,-0.027282715,0.13497925
1996-10-31,0.26779175,0.3381958,0.0008544922,0.0078125,0.21188354
1996-11-01,0.27069092,0.44488525,-0.00021362305,0.049682617,0.25042725
1996-11-02,0.2727661,0.5519409,-0.00021362305,0.082214355,0.27087402
1996-11-03,0.27545166,0.6121521,-0.00021362305,0.08673096,0.29040527
1996-11-04,0.28094482,0.58102417,-0.00021362305,0.04763794,0.3242798
1996-11-05,0.2841797,0.4696045,-0.00021362305,-0.019836426,0.36465454
1996-11-06,0.28268433,0.32904053,-0.00021362305,-0.09140015,0.38659668
1996-11-07,0.2784729,0.18084717,-0.00021362305,-0.16635132,0.3882141
1996-11-08,0.27453613,0.04925537,-0.00015258789,-0.24545288,0.36999512
1996-11-09,0.2737732,-0.039855957,0.0009460449,-0.32617188,0.3319702
1996-11-10,0.27444458,-0.048217773,0.0008544922,-0.37973022,0.28652954
1996-11-11,0.27386475,0.020568848,-0.00021362305,-0.3925476,0.24267578
1996-11-12,0.27459717,0.13046265,-0.00021362305,-0.379364,0.19918823
1996-11-13,0.2769165,0.24215698,-0.00021362305,-0.35464478,0.15072632
1996-11-14,0.28341675,0.31832886,-0.00021362305,-0.3326416,0.09500122
1996-11-15,0.30651855,0.32617188,-0.00021362305,-0.31176758,0.04977417
1996-11-16,0.3408203,0.27926636,-0.00033569336,-0.2848816,0.030212402
1996-11-17,0.36380005,0.21203613,3.0517578e-05,-0.26449585,0.028900146
1996-11-18,0.35671997,0.1560669,-9.1552734e-05,-0.26113892,0.043670654
1996-11-19,0.30163574,0.14328003,-0.00018310547,-0.28289795,0.067108154
1996-11-20,0.22912598,0.16625977,-0.0002746582,-0.296875,0.10021973
1996-11-21,0.17114258,0.199646,-0.00033569336,-0.29248047,0.14047241
1996-11-22,0.11392212,0.24282837,-0.00036621094,-0.30908203,0.17858887
1996-11-23,0.04449463,0.29434204,-0.0005187988,-0.3829956,0.20703125
1996-11-24,-0.049102783,0.35549927,-0.0010681152,-0.5466614,0.21835327
1996-11-25,-0.1505127,0.4059143,-0.00064086914,-0.7486572,0.2149353
1996-11-26,-0.22741699,0.4320984,-0.0008239746,-0.9236145,0.2000122
1996-11-27,-0.2572937,0.43392944,-0.0010070801,-1.0743103,0.17297363
1996-11-28,-0.21813965,0.41262817,-0.0012817383,-1.2013855,0.13311768
1996-11-29,-0.09005737,0.36749268,-0.0016479492,-1.3074036,0.078826904
1996-11-30,0.08856201,0.30996704,-0.0024414062,-1.3597107,0.026000977
1996-12-01,0.25805664,0.24880981,-0.0028076172,-1.3377075,-0.013000488
1996-12-02,0.4154663,0.19299316,-0.003112793,-1.2593994,-0.038024902
1996-12-03,0.55285645,0.1506958,-0.0030212402,-1.1390381,-0.04547119
1996-12-04,0.66134644,0.12878418,-0.00390625,-0.9954529,-0.03378296
1996-12-05,0.6949768,0.13348389,-0.004272461,-0.875,0.0015563965
1996-12-06,0.64056396,0.16366577,-0.004180908,-0.79907227,0.054473877
1996-12-07,0.5286255,0.21139526,-0.0046691895,-0.74386597,0.111206055
1996-12-08,0.39343262,0.26763916,-0.005218506,-0.68411255,0.15768433
1996-12-09,0.26922607,0.3227539,-0.00579834,-0.6053467,0.1795044
1996-12-10,0.20544434,0.34957886,-0.006866455,-0.5440674,0.16680908
1996-12-11,0.20410156,0.33847046,-0.0076293945,-0.5317383,0.124572754
1996-12-12,0.22607422,0.3149109,-0.0077209473,-0.5468445,0.072052
1996-12-13,0.23062134,0.30285645,-0.008422852,-0.56051636,0.028747559
1996-12-14,0.18603516,0.32235718,-0.009094238,-0.5533142,0.013244629
1996-12-15,0.12487793,0.3401184,-0.009857178,-0.51330566,0.04449463
1996-12-16,0.08786011,0.3343506,-0.010864258,-0.46414185,0.10812378
1996-12-17,0.054992676,0.34002686,-0.010925293,-0.40182495,0.17712402
1996-12-18,0.015563965,0.38388062,-0.010925293,-0.41030884,0.21090698
1996-12-19,-0.051727295,0.49819946,-0.011505127,-0.48223877,0.19122314
1996-12-20,-0.11782837,0.6529846,-0.012298584,-0.6072693,0.1194458
1996-12-21,-0.15310669,0.7935486,-0.013397217,-0.74472046,0.025238037
1996-12-22,-0.16397095,0.8960266,-0.01461792,-0.87435913,-0.07156372
1996-12-23,-0.16333008,0.93777466,-0.015808105,-0.9753723,-0.15530396
1996-12-24,-0.1552124,0.900177,-0.016998291,-1.0246887,-0.20492554
1996-12-25,-0.1459961,0.78619385,-0.018493652,-1.0017395,-0.1968689
1996-12-26,-0.12890625,0.6304321,-0.019012451,-0.91796875,-0.13885498
1996-12-27,-0.10357666,0.45672607,-0.020385742,-0.7998047,-0.05935669
1996-12-28,-0.069366455,0.29071045,-0.022003174,-0.67507935,0.013977051
1996-12-29,-0.024291992,0.16201782,-0.02407837,-0.5697937,0.053955078
1996-12-30,0.01461792,0.12060547,-0.025299072,-0.49972534,0.040649414
1996-12-31,0.04232788,0.17370605,-0.027404785,-0.4684143,-0.007751465
1997-01-01,0.05407715,0.27792358,-0.028900146,-0.4751587,-0.06616211
1997-01-02,0.04901123,0.38900757,-0.03024292,-0.52233887,-0.11306763
1997-01-03,0.03756714,0.46920776,-0.032318115,-0.6063843,-0.122558594
1997-01-04,-0.0074768066,0.48294067,-0.034332275,-0.70669556,-0.091918945
1997-01-05,-0.057861328,0.44607544,-0.037017822,-0.8010254,-0.036193848
1997-01-06,-0.10546875,0.3914795,-0.03878784,-0.88974,0.025512695
1997-01-07,-0.13742065,0.3475647,-0.041778564,-0.97369385,0.07446289
1997-01-08,-0.14379883,0.3446045,-0.044403076,-1.0483093,0.09158325
1997-01-09,-0.12982178,0.3814087,-0.046966553,-1.0859985,0.09008789
1997-01-10,-0.10253906,0.4312744,-0.050231934,-1.0727539,0.083099365
1997-01-11,-0.054901123,0.48321533,-0.05404663,-1.0291748,0.0519104
1997-01-12,0.01687622,0.5250244,-0.057556152,-0.9751282,-0.021514893
1997-01-13,0.11502075,0.54507446,-0.06109619,-0.93136597,-0.14871216
1997-01-14,0.21987915,0.54730225,-0.06600952,-0.91607666,-0.29586792
1997-01-15,0.30014038,0.53912354,-0.07070923,-0.9221802,-0.41708374
1997-01-16,0.35186768,0.5029297,-0.07522583,-0.9545288,-0.5163574
1997-01-17,0.3557434,0.43289185,-0.08035278,-0.93933105,-0.58288574
1997-01-18,0.30944824,0.31863403,-0.08441162,-0.88345337,-0.6191101
1997-01-19,0.24459839,0.21179199,-0.08917236,-0.7972717,-0.59591675
1997-01-20,0.17779541,0.1491394,-0.093811035,-0.70809937,-0.5085449
1997-01-21,0.097229004,0.10421753,-0.09939575,-0.6312256,-0.39898682
1997-01-22,-0.009460449,0.05038452,-0.103759766,-0.58358765,-0.30648804
1997-01-23,-0.15338135,-0.035614014,-0.106658936,-0.57943726,-0.27142334
1997-01-24,-0.27597046,-0.119384766,-0.11282349,-0.61831665,-0.31124878
1997-01-25,-0.33148193,-0.1612854,-0.11953735,-0.68414307,-0.3994751
1997-01-26,-0.34265137,-0.16915894,-0.12738037,-0.7701416,-0.5036011
1997-01-27,-0.33111572,-0.15097046,-0.13287354,-0.86486816,-0.5862732
1997-01-28,-0.31384277,-0.11541748,-0.1375122,-0.96099854,-0.61553955
1997-01-29,-0.301239,-0.077301025,-0.11935425,-1.0352478,-0.56967163
1997-01-30,-0.2765808,-0.042236328,-0.13812256,-1.0736389,-0.47390747
1997-01-31,-0.23706055,-0.0010681152,-0.14001465,-1.080719,-0.36618042
1997-02-01,-0.17727661,0.05441284,-0.14749146,-1.055481,-0.28396606
1997-02-02,-0.09414673,0.12496948,-0.15951538,-1.004364,-0.26245117
1997-02-03,-0.043792725,0.16159058,-0.18026733,-0.9305115,-0.31137085
1997-02-04,-0.04623413,0.14346313,-0.18566895,-0.8462219,-0.40411377
1997-02-05,-0.05618286,0.11431885,-0.18188477,-0.7647705,-0.5137634
1997-02-06,-0.029846191,0.12182617,-0.19934082,-0.7006531,-0.6165161
1997-02-07,0.07369995,0.20245361,-0.21173096,-0.66748047,-0.6847229
1997-02-08,0.20166016,0.32052612,-0.21121216,-0.6737366,-0.6972046
1997-02-09,0.2930298,0.4190979,-0.22052002,-0.7151184,-0.664093
1997-02-10,0.35961914,0.4984436,-0.20654297,-0.77948,-0.60269165
1997-02-11,0.41497803,0.5611267,-0.1951294,-0.8619385,-0.53601074
1997-02-12,0.46603394,0.60665894,-0.22290039,-0.94924927,-0.48358154
1997-02-13,0.478302,0.61135864,-0.25317383,-1.0150452,-0.46295166
1997-02-14,0.4340515,0.5673218,-0.247406,-1.0481262,-0.47045898
1997-02-15,0.3614502,0.49310303,-0.12054443,-1.0629578,-0.48944092
1997-02-16,0.2869873,0.41171265,-0.054473877,-1.0765686,-0.50616455
1997-02-17,0.24334717,0.34222412,-0.09448242,-1.1016235,-0.5058594
1997-02-18,0.2510376,0.31088257,-0.12994385,-1.132904,-0.49331665
1997-02-19,0.29403687,0.31777954,-0.18899536,-1.155365,-0.4803772
1997-02-20,0.33996582,0.34069824,-0.17590332,-1.1642761,-0.4675598
1997-02-21,0.35717773,0.3579712,-0.21627808,-1.1569519,-0.45498657
1997-02-22,0.31500244,0.35009766,-0.2199707,-1.131134,-0.44250488
1997-02-23,0.23822021,0.33200073,-0.25393677,-1.1096802,-0.42993164
1997-02-24,0.16030884,0.3196411,-0.26052856,-1.1018066,-0.42105103
1997-02-25,0.07836914,0.30593872,-0.25790405,-1.0859375,-0.42208862
1997-02-26,-0.0107421875,0.28024292,-0.24606323,-1.0445557,-0.4347229
1997-02-27,-0.11090088,0.23657227,-0.23312378,-0.96380615,-0.4663086
1997-02-28,-0.18200684,0.19256592,-0.2128601,-0.8875427,-0.5195923
1997-03-01,-0.17849731,0.16867065,-0.24353027,-0.87976074,-0.59213257
1997-03-02,-0.16326904,0.1534729,-0.23892212,-0.84594727,-0.6428833
1997-03-03,-0.13851929,0.1459961,-0.2341919,-0.79067993,-0.6614075
1997-03-04,-0.12484741,0.14196777,-0.22805786,-0.6895447,-0.631073
1997-03-05,-0.120513916,0.16036987,-0.22207642,-0.58743286,-0.5742798
1997-03-06,-0.120788574,0.2026062,-0.21633911,-0.5288696,-0.5142822
1997-03-07,-0.12030029,0.24490356,-0.20974731,-0.49389648,-0.441864
1997-03-08,-0.11502075,0.26205444,-0.20297241,-0.46176147,-0.34509277
1997-03-09,-0.107543945,0.23483276,-0.1960144,-0.41635132,-0.21792603
1997-03-10,-0.10809326,0.19161987,-0.1878357,-0.38580322,-0.11715698
1997-03-11,-0.11853027,0.15930176,-0.17944336,-0.39382935,-0.07876587
1997-03-12,-0.13027954,0.118499756,-0.17105103,-0.41604614,-0.06555176
1997-03-13,-0.13150024,0.048217773,-0.16299438,-0.43637085,-0.04119873
1997-03-14,-0.1133728,-0.064086914,-0.1543274,-0.43240356,0.026550293
1997-03-15,-0.09732056,-0.17999268,-0.14538574,-0.41757202,0.10647583
1997-03-16,-0.09259033,-0.25231934,-0.14257812,-0.4093628,0.1543274
1997-03-17,-0.087127686,-0.2911377,-0.1394043,-0.39907837,0.17971802
1997-03-18,-0.060913086,-0.30386353,-0.13659668,-0.37957764,0.19348145
1997-03-19,-0.0026245117,-0.2982483,-0.13305664,-0.34240723,0.20739746
1997-03-20,0.054260254,-0.26605225,-0.12966919,-0.30358887,0.21438599
1997-03-21,0.08230591,-0.20584106,-0.12667847,-0.27859497,0.20962524
1997-03-22,0.09857178,-0.1324768,-0.122406006,-0.25839233,0.18664551
1997-03-23,0.12475586,-0.06201172,-0.11883545,-0.23721313,0.14273071
1997-03-24,0.17654419,-0.008148193,-0.11529541,-0.2053833,0.07672119
1997-03-25,0.24121094,0.026245117,-0.111694336,-0.17346191,0.0078125
1997-03-26,0.28848267,0.040924072,-0.10803223,-0.1565857,-0.051086426
1997-03-27,0.30895996,0.023223877,-0.10397339,-0.15505981,-0.09576416
1997-03-28,0.29296875,-0.035217285,-0.09979248,-0.1656189,-0.12634277
1997-03-29,0.23608398,-0.14083862,-0.095458984,-0.18667603,-0.14105225
1997-03-30,0.14099121,-0.26455688,-0.09140015,-0.2243042,-0.12408447
1997-03-31,0.026397705,-0.3684082,-0.08761597,-0.26992798,-0.076293945
1997-04-01,-0.07824707,-0.45083618,-0.08337402,-0.31271362,-0.021362305
1997-04-02,-0.15292358,-0.5058899,-0.07937622,-0.33587646,0.020629883
1997-04-03,-0.17355347,-0.52645874,-0.075286865,-0.32974243,0.030090332
1997-04-04,-0.12661743,-0.48449707,-0.0713501,-0.28964233,0.0047302246
1997-04-05,-0.030334473,-0.38607788,-0.068115234,-0.22976685,-0.03955078
1997-04-06,0.08532715,-0.27139282,-0.0640564,-0.16711426,-0.09500122
1997-04-07,0.18911743,-0.1826477,-0.0597229,-0.117614746,-0.15393066
1997-04-08,0.25500488,-0.1593628,-0.05532837,-0.09967041,-0.20794678
1997-04-09,0.26895142,-0.21640015,-0.051605225,-0.12683105,-0.2453003
1997-04-10,0.23971558,-0.3170166,-0.04815674,-0.1880188,-0.26034546
1997-04-11,0.17193604,-0.43499756,-0.044677734,-0.2591858,-0.2569275
1997-04-12,0.075531006,-0.5378418,-0.04144287,-0.31289673,-0.23400879
1997-04-13,-0.045532227,-0.5968628,-0.038146973,-0.32836914,-0.19528198
1997-04-14,-0.1748352,-0.59658813,-0.034942627,-0.306427,-0.1529541
1997-04-15,-0.28744507,-0.54681396,-0.031921387,-0.26296997,-0.11651611
1997-04-16,-0.3571167,-0.46627808,-0.029846191,-0.20144653,-0.081329346
1997-04-17,-0.36019897,-0.36947632,-0.028320312,-0.12710571,-0.04244995
1997-04-18,-0.2734375,-0.2746582,-0.026824951,-0.046661377,0.0019836426
1997-04-19,-0.119903564,-0.22857666,-0.025177002,0.0048828125,0.035064697
1997-04-20,0.05255127,-0.23620605,-0.023651123,0.017333984,0.045562744
1997-04-21,0.22280884,-0.26052856,-0.022338867,0.016448975,0.040252686
1997-04-22,0.37420654,-0.26202393,-0.020965576,0.027252197,0.028747559
1997-04-23,0.48532104,-0.21017456,-0.019134521,0.07620239,0.016693115
1997-04-24,0.4989624,-0.13040161,-0.017730713,0.14779663,-0.0012817383
1997-04-25,0.41223145,-0.06304932,-0.016113281,0.21295166,-0.025482178
1997-04-26,0.2760315,-0.0047302246,-0.014770508,0.26889038,-0.044769287
1997-04-27,0.1481018,0.048431396,-0.013580322,0.31066895,-0.05065918
1997-04-28,0.08035278,0.09786987,-0.012451172,0.3343811,-0.035125732
1997-04-29,0.10296631,0.13226318,-0.011260986,0.34405518,0.0028076172
1997-04-30,0.18572998,0.13674927,-0.010040283,0.33847046,0.050842285
1997-05-01,0.28503418,0.113464355,-0.008911133,0.31195068,0.09927368
1997-05-02,0.36502075,0.06665039,-0.007843018,0.2579651,0.13265991
1997-05-03,0.38867188,-0.001739502,-0.006958008,0.16903687,0.14215088
1997-05-04,0.35784912,-0.07543945,-0.006164551,0.06149292,0.11798096
1997-05-05,0.30270386,-0.13516235,-0.005859375,-0.035095215,0.068847656
1997-05-06,0.2263794,-0.17932129,-0.004638672,-0.10696411,0.01373291
1997-05-07,0.1343689,-0.20239258,-0.004180908,-0.13415527,-0.028015137
1997-05-08,0.036224365,-0.20248413,-0.0043640137,-0.09976196,-0.039611816
1997-05-09,-0.011474609,-0.18267822,-0.0035095215,-0.0059509277,-0.018066406
1997-05-10,0.010314941,-0.14675903,-0.0031433105,0.12112427,0.022338867
1997-05-11,0.04916382,-0.09286499,-0.0028076172,0.2649536,0.075531006
1997-05-12,0.055389404,-0.022521973,-0.0024719238,0.40219116,0.13430786
1997-05-13,-0.011291504,0.06188965,-0.002166748,0.51278687,0.18939209
1997-05-14,-0.11444092,0.13208008,-0.0019226074,0.5487366,0.23257446
1997-05-15,-0.19638062,0.16711426,-0.0016784668,0.50445557,0.25308228
1997-05-16,-0.26409912,0.17590332,-0.0013427734,0.42996216,0.25582886
1997-05-17,-0.3277893,0.16696167,-0.0010375977,0.37176514,0.23815918
1997-05-18,-0.38931274,0.14788818,-0.0008544922,0.37197876,0.20108032
1997-05-19,-0.41986084,0.12362671,-0.00079345703,0.4316101,0.14938354
1997-05-20,-0.39730835,0.09176636,-0.0006713867,0.51446533,0.09133911
1997-05-21,-0.34454346,0.054626465,-0.00048828125,0.59942627,0.040893555
1997-05-22,-0.2845459,0.012298584,-0.00033569336,0.6675415,0.0070495605
1997-05-23,-0.24050903,-0.033111572,-0.00018310547,0.69692993,0.0018920898
1997-05-24,-0.24346924,-0.07839966,-9.1552734e-05,0.66204834,0.034820557
1997-05-25,-0.28286743,-0.11364746,-9.1552734e-05,0.57403564,0.0942688
1997-05-26,-0.31729126,-0.12805176,-6.1035156e-05,0.47576904,0.1621399
1997-05-27,-0.30441284,-0.10977173,-3.0517578e-05,0.40878296,0.22091675
1997-05-28,-0.20831299,-0.051513672,0.0,0.40997314,0.25146484
1997-05-29,-0.06674194,0.03201294,3.0517578e-05,0.4623413,0.23071289
1997-05-30,0.06585693,0.115234375,6.1035156e-05,0.5326538,0.16775513
1997-05-31,0.18307495,0.1902771,3.0517578e-05,0.62506104,0.09979248
1997-06-01,0.2829895,0.24700928,-0.0005187988,0.74472046,0.061157227
1997-06-02,0.35604858,0.27542114,-0.00048828125,0.8919983,0.08340454
1997-06-03,0.3555298,0.26013184,-0.0004272461,1.010376,0.16113281
1997-06-04,0.26828003,0.20263672,-0.00039672852,1.0654907,0.25735474
1997-06-05,0.15228271,0.12496948,-0.00039672852,1.0901489,0.3612976
1997-06-06,0.06790161,0.045654297,-0.00039672852,1.1139832,0.458313
1997-06-07,0.06893921,-0.010253906,-0.00039672852,1.1631775,0.5343323
1997-06-08,0.16235352,-0.002166748,-0.00039672852,1.20578,0.56604004
1997-06-09,0.29644775,0.062072754,-0.00039672852,1.2091064,0.5484009
1997-06-10,0.43658447,0.13131714,-0.00039672852,1.1954346,0.4998474
1997-06-11,0.5402527,0.15396118,-0.00039672852,1.1849365,0.43460083
1997-06-12,0.57055664,0.08703613,-0.00039672852,1.1987,0.36984253
1997-06-13,0.50997925,-0.04675293,-0.00039672852,1.2288208,0.33013916
1997-06-14,0.38671875,-0.18676758,-0.00039672852,1.2545166,0.315979
1997-06-15,0.23806763,-0.31661987,-0.00039672852,1.272522,0.31063843
1997-06-16,0.102508545,-0.42034912,-0.00039672852,1.2822876,0.29888916
1997-06-17,0.020233154,-0.48135376,-0.00030517578,1.2796631,0.26608276
1997-06-18,0.040924072,-0.47531128,0.0007324219,1.2468567,0.221344
1997-06-19,0.14993286,-0.40405273,0.00021362305,1.187561,0.1845398
1997-06-20,0.28067017,-0.29385376,0.00021362305,1.131134,0.1616211
1997-06-21,0.36791992,-0.16970825,0.00021362305,1.1126099,0.15719604
1997-06-22,0.34780884,-0.05871582,0.00021362305,1.1576538,0.17712402
1997-06-23,0.23226929,-0.0074768066,0.00021362305,1.2420654,0.22000122
1997-06-24,0.084228516,-0.022003174,0.00021362305,1.3313904,0.2743225
1997-06-25,-0.075164795,-0.06472778,0.00021362305,1.4275818,0.3322754
1997-06-26,-0.22305298,-0.09942627,0.00021362305,1.5397034,0.38372803
1997-06-27,-0.33374023,-0.09762573,0.00021362305,1.670166,0.4187317
1997-06-28,-0.3717041,-0.0574646,0.00021362305,1.7684631,0.4269104
1997-06-29,-0.3312683,-0.008575439,0.00021362305,1.8044434,0.4102478
1997-06-30,-0.23834229,0.031402588,0.00021362305,1.8060303,0.3763733
1997-07-01,-0.11856079,0.04815674,0.00021362305,1.8016357,0.33587646
1997-07-02,-0.0005493164,0.028778076,0.00021362305,1.8191223,0.29693604
1997-07-03,0.07458496,-0.026611328,0.00021362305,1.8490295,0.2695923
1997-07-04,0.099731445,-0.10067749,0.00018310547,1.8701782,0.25790405
1997-07-05,0.09762573,-0.17404175,-0.00033569336,1.8740234,0.25512695
1997-07-06,0.09484863,-0.22888184,0.00021362305,1.8573608,0.25515747
1997-07-07,0.108306885,-0.2487793,0.00021362305,1.8135376,0.2559204
1997-07-08,0.123687744,-0.21844482,0.00021362305,1.7506409,0.25646973
1997-07-09,0.11999512,-0.14794922,0.00021362305,1.6834412,0.26391602
1997-07-10,0.11138916,-0.0663147,0.00021362305,1.6230164,0.27264404
1997-07-11,0.11016846,-0.0018920898,0.00021362305,1.5838013,0.28131104
1997-07-12,0.1281128,0.019012451,0.00021362305,1.5776367,0.285614
1997-07-13,0.15649414,-0.022277832,0.00021362305,1.604126,0.28448486
1997-07-14,0.17941284,-0.104034424,0.00021362305,1.6528931,0.2772522
1997-07-15,0.20022583,-0.19540405,0.00021362305,1.7198792,0.26953125
1997-07-16,0.22384644,-0.2607422,0.00021362305,1.8019714,0.2625122
1997-07-17,0.24649048,-0.26617432,0.00021362305,1.8946838,0.26153564
1997-07-18,0.23760986,-0.23095703,0.00021362305,1.9612427,0.2546997
1997-07-19,0.23980713,-0.18252563,0.00021362305,1.9864197,0.24179077
1997-07-20,0.23486328,-0.10769653,0.00021362305,1.9968567,0.2345581
1997-07-21,0.22348022,0.0030822754,0.00021362305,2.0122375,0.24551392
1997-07-22,0.20864868,0.15603638,0.00021362305,2.055481,0.28115845
1997-07-23,0.20111084,0.2831726,0.00021362305,2.0995789,0.33605957
1997-07-24,0.20227051,0.33840942,0.00021362305,2.1204224,0.38955688
1997-07-25,0.20709229,0.35534668,0.00021362305,2.1345825,0.43740845
1997-07-26,0.20413208,0.3717041,0.00021362305,2.1590576,0.47372437
1997-07-27,0.19311523,0.4222412,0.00018310547,2.2062683,0.48861694
