,cluster,nodes_lat,nodes_lon
1144,2,60.5,27.0
1145,2,60.5,27.5
1146,2,60.5,28.0
1147,2,60.5,28.5
1148,2,60.5,29.0
1149,4,60.5,29.5
1150,4,60.5,30.0
1151,4,60.5,30.5
1152,2,60.5,31.0
1153,2,60.5,33.0
1154,2,60.5,33.5
1155,2,60.5,34.0
1156,2,60.5,34.5
1157,2,60.5,35.0
1158,2,60.5,35.5
1159,2,60.5,36.0
1160,4,60.5,36.5
1161,4,60.5,37.0
1162,2,60.5,37.5
1163,2,60.5,38.0
1164,2,60.5,38.5
1165,2,60.5,39.0
1166,2,60.5,39.5
1167,2,60.5,40.0
1168,2,60.5,40.5
1169,2,60.5,41.0
1170,2,60.5,41.5
1171,2,60.5,42.0
1172,2,60.5,42.5
1173,2,60.5,43.0
1174,4,60.5,43.5
1175,2,60.5,44.0
1176,2,60.0,5.5
1177,2,60.0,6.0
1178,2,60.0,6.5
1179,2,60.0,7.0
1180,2,60.0,7.5
1181,2,60.0,8.0
1182,2,60.0,8.5
1183,2,60.0,9.0
1184,1,60.0,9.5
1185,1,60.0,10.0
1186,1,60.0,10.5
1187,1,60.0,11.0
1188,1,60.0,11.5
1189,1,60.0,12.0
1190,1,60.0,12.5
1191,1,60.0,13.0
1192,1,60.0,13.5
1193,1,60.0,14.0
1194,1,60.0,14.5
1195,1,60.0,15.0
1196,1,60.0,15.5
1197,1,60.0,16.0
1198,1,60.0,16.5
1199,1,60.0,17.0
1200,1,60.0,17.5
1201,1,60.0,18.0
1202,1,60.0,18.5
1203,2,60.0,19.0
1204,2,60.0,23.0
1205,2,60.0,23.5
1206,2,60.0,28.5
1207,2,60.0,29.0
1208,2,60.0,29.5
1209,2,60.0,30.0
1210,4,60.0,30.5
1211,4,60.0,31.0
1212,2,60.0,31.5
1213,4,60.0,32.0
1214,4,60.0,32.5
1215,4,60.0,33.0
1216,4,60.0,33.5
1217,4,60.0,34.0
1218,4,60.0,34.5
1219,4,60.0,35.0
1220,4,60.0,35.5
1221,4,60.0,36.0
1222,4,60.0,36.5
1223,4,60.0,37.0
1224,2,60.0,37.5
1225,2,60.0,38.0
1226,4,60.0,38.5
1227,4,60.0,39.0
1228,4,60.0,39.5
1229,4,60.0,40.0
1230,4,60.0,40.5
1231,4,60.0,41.0
1232,4,60.0,41.5
1233,4,60.0,42.0
1234,4,60.0,42.5
1235,4,60.0,43.0
1236,4,60.0,43.5
1237,2,60.0,44.0
1238,2,59.5,5.0
1239,2,59.5,5.5
1240,2,59.5,6.0
1241,2,59.5,6.5
1242,2,59.5,7.0
1243,2,59.5,7.5
1244,2,59.5,8.0
1245,2,59.5,8.5
1246,1,59.5,9.0
1247,1,59.5,9.5
1248,1,59.5,10.0
1249,1,59.5,10.5
1250,1,59.5,11.0
1251,1,59.5,11.5
1252,1,59.5,12.0
1253,1,59.5,12.5
1254,1,59.5,13.0
1255,1,59.5,13.5
1256,1,59.5,14.0
1257,1,59.5,14.5
1258,1,59.5,15.0
1259,1,59.5,15.5
1260,1,59.5,16.0
1261,1,59.5,16.5
1262,1,59.5,17.0
1263,1,59.5,17.5
1264,1,59.5,18.0
1265,2,59.5,18.5
1266,2,59.5,24.5
1267,2,59.5,25.0
1268,2,59.5,25.5
1269,2,59.5,26.0
1270,2,59.5,26.5
1271,4,59.5,27.0
1272,2,59.5,27.5
1273,2,59.5,28.0
1274,4,59.5,28.5
1275,4,59.5,29.0
1276,4,59.5,29.5
1277,4,59.5,30.0
1278,4,59.5,30.5
1279,4,59.5,31.0
1280,4,59.5,31.5
1281,4,59.5,32.0
1282,4,59.5,32.5
1283,4,59.5,33.0
1284,4,59.5,33.5
1285,4,59.5,34.0
1286,4,59.5,34.5
1287,4,59.5,35.0
1288,4,59.5,35.5
1289,4,59.5,36.0
1290,4,59.5,36.5
1291,4,59.5,37.0
1292,4,59.5,37.5
1293,4,59.5,38.0
1294,4,59.5,38.5
1295,4,59.5,39.0
1296,4,59.5,39.5
1297,4,59.5,40.0
1298,4,59.5,40.5
1299,4,59.5,41.0
1300,4,59.5,41.5
1301,4,59.5,42.0
1302,4,59.5,42.5
1303,4,59.5,43.0
1304,4,59.5,43.5
1305,4,59.5,44.0
1306,2,59.0,6.0
1307,2,59.0,6.5
1308,2,59.0,7.0
1309,2,59.0,7.5
1310,1,59.0,8.0
1311,1,59.0,8.5
1312,1,59.0,9.0
1313,2,59.0,9.5
1314,2,59.0,10.0
1315,1,59.0,11.0
1316,1,59.0,11.5
1317,1,59.0,12.0
1318,1,59.0,12.5
1319,2,59.0,13.0
1320,2,59.0,14.0
1321,1,59.0,14.5
1322,1,59.0,15.0
1323,1,59.0,15.5
1324,1,59.0,16.0
1325,1,59.0,16.5
1326,1,59.0,17.0
1327,1,59.0,17.5
1328,2,59.0,18.0
1329,2,59.0,22.5
1330,1,59.0,24.0
1331,1,59.0,24.5
1332,4,59.0,25.0
1333,4,59.0,25.5
1334,4,59.0,26.0
1335,4,59.0,26.5
1336,4,59.0,27.0
1337,2,59.0,27.5
1338,4,59.0,28.0
1339,4,59.0,28.5
1340,4,59.0,29.0
1341,4,59.0,29.5
1342,4,59.0,30.0
1343,4,59.0,30.5
1344,4,59.0,31.0
1345,4,59.0,31.5
1346,4,59.0,32.0
1347,4,59.0,32.5
1348,4,59.0,33.0
1349,4,59.0,33.5
1350,4,59.0,34.0
1351,4,59.0,34.5
1352,4,59.0,35.0
1353,4,59.0,35.5
1354,4,59.0,36.0
1355,4,59.0,36.5
1356,4,59.0,37.0
1357,4,59.0,37.5
1358,2,59.0,38.0
1359,4,59.0,38.5
1360,4,59.0,39.0
1361,4,59.0,39.5
1362,4,59.0,40.0
1363,4,59.0,40.5
1364,4,59.0,41.0
1365,4,59.0,41.5
1366,4,59.0,42.0
1367,4,59.0,42.5
1368,4,59.0,43.0
1369,4,59.0,43.5
1370,4,59.0,44.0
1371,2,58.5,-6.5
1372,2,58.5,-5.0
1373,2,58.5,-4.5
1374,2,58.5,-4.0
1375,2,58.5,-3.5
1376,2,58.5,6.0
1377,2,58.5,6.5
1378,2,58.5,7.0
1379,1,58.5,7.5
1380,1,58.5,8.0
1381,1,58.5,8.5
1382,1,58.5,9.0
1383,1,58.5,11.5
1384,1,58.5,12.0
1385,1,58.5,12.5
1386,2,58.5,13.0
1387,1,58.5,13.5
1388,1,58.5,14.0
1389,1,58.5,14.5
1390,1,58.5,15.0
1391,1,58.5,15.5
1392,1,58.5,16.0
1393,1,58.5,16.5
1394,2,58.5,22.0
1395,1,58.5,22.5
1396,1,58.5,23.0
1397,1,58.5,24.0
1398,4,58.5,24.5
1399,4,58.5,25.0
1400,4,58.5,25.5
1401,4,58.5,26.0
1402,4,58.5,26.5
1403,4,58.5,27.0
1404,2,58.5,27.5
1405,4,58.5,28.0
1406,4,58.5,28.5
1407,4,58.5,29.0
1408,4,58.5,29.5
1409,4,58.5,30.0
1410,4,58.5,30.5
1411,4,58.5,31.0
1412,4,58.5,31.5
1413,4,58.5,32.0
1414,4,58.5,32.5
1415,4,58.5,33.0
1416,4,58.5,33.5
1417,4,58.5,34.0
1418,4,58.5,34.5
1419,4,58.5,35.0
1420,4,58.5,35.5
1421,4,58.5,36.0
1422,4,58.5,36.5
1423,4,58.5,37.0
1424,4,58.5,37.5
1425,4,58.5,38.0
1426,4,58.5,39.0
1427,4,58.5,39.5
1428,4,58.5,40.0
1429,4,58.5,40.5
1430,4,58.5,41.0
1431,4,58.5,41.5
1432,4,58.5,42.0
1433,4,58.5,42.5
1434,4,58.5,43.0
1435,4,58.5,43.5
1436,4,58.5,44.0
1437,2,58.0,-7.0
1438,2,58.0,-6.5
1439,2,58.0,-5.5
1440,2,58.0,-5.0
1441,2,58.0,-4.5
1442,1,58.0,-4.0
1443,1,58.0,7.5
1444,1,58.0,12.0
1445,1,58.0,12.5
1446,1,58.0,13.0
1447,1,58.0,13.5
1448,1,58.0,14.0
1449,1,58.0,14.5
1450,1,58.0,15.0
1451,1,58.0,15.5
1452,1,58.0,16.0
1453,1,58.0,16.5
1454,2,58.0,18.5
1455,4,58.0,24.5
1456,4,58.0,25.0
1457,4,58.0,25.5
1458,4,58.0,26.0
1459,4,58.0,26.5
1460,4,58.0,27.0
1461,4,58.0,27.5
1462,2,58.0,28.0
1463,4,58.0,28.5
1464,4,58.0,29.0
1465,4,58.0,29.5
1466,4,58.0,30.0
1467,4,58.0,30.5
1468,4,58.0,31.0
1469,4,58.0,31.5
1470,4,58.0,32.0
1471,4,58.0,32.5
1472,4,58.0,33.0
1473,4,58.0,33.5
1474,4,58.0,34.0
1475,4,58.0,34.5
1476,4,58.0,35.0
1477,4,58.0,35.5
1478,4,58.0,36.0
1479,4,58.0,36.5
1480,4,58.0,37.0
1481,4,58.0,37.5
1482,4,58.0,38.0
1483,4,58.0,38.5
1484,4,58.0,39.0
1485,4,58.0,39.5
1486,4,58.0,40.0
1487,4,58.0,40.5
1488,4,58.0,41.0
1489,4,58.0,41.5
1490,4,58.0,42.0
1491,4,58.0,42.5
1492,4,58.0,43.0
1493,4,58.0,43.5
1494,4,58.0,44.0
1495,2,57.5,-6.5
1496,2,57.5,-5.5
1497,2,57.5,-5.0
1498,1,57.5,-4.5
1499,1,57.5,-4.0
1500,1,57.5,-3.5
1501,1,57.5,-3.0
1502,1,57.5,-2.5
1503,1,57.5,-2.0
1504,1,57.5,10.0
1505,1,57.5,12.0
1506,1,57.5,12.5
1507,1,57.5,13.0
1508,1,57.5,13.5
1509,1,57.5,14.0
1510,1,57.5,14.5
1511,1,57.5,15.0
1512,1,57.5,15.5
1513,1,57.5,16.0
1514,1,57.5,16.5
1515,1,57.5,18.5
1516,1,57.5,22.0
1517,1,57.5,22.5
1518,4,57.5,24.5
1519,4,57.5,25.0
1520,4,57.5,25.5
1521,4,57.5,26.0
1522,4,57.5,26.5
1523,4,57.5,27.0
1524,4,57.5,27.5
1525,4,57.5,28.0
1526,4,57.5,28.5
1527,4,57.5,29.0
1528,4,57.5,29.5
1529,4,57.5,30.0
1530,4,57.5,30.5
1531,4,57.5,31.0
1532,4,57.5,31.5
1533,4,57.5,32.0
1534,4,57.5,32.5
1535,4,57.5,33.0
1536,4,57.5,33.5
1537,4,57.5,34.0
1538,4,57.5,34.5
1539,4,57.5,35.0
1540,4,57.5,35.5
1541,4,57.5,36.0
1542,4,57.5,36.5
1543,4,57.5,37.0
1544,4,57.5,37.5
1545,4,57.5,38.0
1546,4,57.5,38.5
1547,4,57.5,39.0
1548,4,57.5,39.5
1549,4,57.5,40.0
1550,4,57.5,40.5
1551,4,57.5,41.0
1552,4,57.5,41.5
1553,4,57.5,42.0
1554,4,57.5,42.5
1555,4,57.5,43.0
1556,4,57.5,43.5
1557,4,57.5,44.0
1558,2,57.0,-6.0
1559,2,57.0,-5.5
1560,2,57.0,-5.0
1561,2,57.0,-4.5
1562,2,57.0,-4.0
1563,1,57.0,-3.5
1564,1,57.0,-3.0
1565,1,57.0,-2.5
1566,1,57.0,8.5
1567,1,57.0,9.5
1568,1,57.0,10.0
1569,1,57.0,12.5
1570,1,57.0,13.0
1571,1,57.0,13.5
1572,1,57.0,14.0
1573,1,57.0,14.5
1574,1,57.0,15.0
1575,1,57.0,15.5
1576,1,57.0,16.0
1577,2,57.0,16.5
1578,2,57.0,18.5
1579,1,57.0,21.5
1580,1,57.0,22.0
1581,1,57.0,22.5
1582,1,57.0,23.0
1583,1,57.0,23.5
1584,4,57.0,24.0
1585,4,57.0,24.5
1586,4,57.0,25.0
1587,4,57.0,25.5
1588,4,57.0,26.0
1589,4,57.0,26.5
1590,4,57.0,27.0
1591,4,57.0,27.5
1592,4,57.0,28.0
1593,4,57.0,28.5
1594,4,57.0,29.0
1595,4,57.0,29.5
1596,4,57.0,30.0
1597,4,57.0,30.5
1598,4,57.0,31.0
1599,4,57.0,31.5
1600,4,57.0,32.0
1601,4,57.0,32.5
1602,4,57.0,33.0
1603,4,57.0,33.5
1604,4,57.0,34.0
1605,4,57.0,34.5
1606,4,57.0,35.0
1607,4,57.0,35.5
1608,4,57.0,36.0
1609,4,57.0,36.5
1610,4,57.0,37.0
1611,4,57.0,37.5
1612,4,57.0,38.0
1613,4,57.0,38.5
1614,4,57.0,39.0
1615,4,57.0,39.5
1616,4,57.0,40.0
1617,4,57.0,40.5
1618,4,57.0,41.0
1619,4,57.0,41.5
1620,4,57.0,42.0
1621,4,57.0,42.5
1622,4,57.0,43.0
1623,4,57.0,43.5
1624,4,57.0,44.0
1625,2,56.5,-6.0
1626,2,56.5,-5.5
1627,2,56.5,-5.0
1628,2,56.5,-4.5
1629,1,56.5,-4.0
1630,1,56.5,-3.5
1631,1,56.5,-3.0
1632,2,56.5,-2.5
1633,1,56.5,8.5
1634,1,56.5,9.0
1635,1,56.5,9.5
1636,1,56.5,10.0
1637,1,56.5,10.5
1638,2,56.5,12.5
1639,1,56.5,13.0
1640,1,56.5,13.5
1641,1,56.5,14.0
1642,1,56.5,14.5
1643,1,56.5,15.0
1644,1,56.5,15.5
1645,1,56.5,16.0
1646,2,56.5,16.5
1647,1,56.5,21.0
1648,1,56.5,21.5
1649,1,56.5,22.0
1650,1,56.5,22.5
1651,1,56.5,23.0
1652,4,56.5,23.5
1653,4,56.5,24.0
1654,4,56.5,24.5
1655,4,56.5,25.0
1656,4,56.5,25.5
1657,4,56.5,26.0
1658,4,56.5,26.5
1659,4,56.5,27.0
1660,4,56.5,27.5
1661,4,56.5,28.0
1662,4,56.5,28.5
1663,4,56.5,29.0
1664,4,56.5,29.5
1665,4,56.5,30.0
1666,4,56.5,30.5
1667,4,56.5,31.0
1668,4,56.5,31.5
1669,4,56.5,32.0
1670,4,56.5,32.5
1671,4,56.5,33.0
1672,4,56.5,33.5
1673,4,56.5,34.0
1674,4,56.5,34.5
1675,4,56.5,35.0
1676,4,56.5,35.5
1677,4,56.5,36.0
1678,4,56.5,36.5
1679,4,56.5,37.0
1680,4,56.5,37.5
1681,4,56.5,38.0
1682,4,56.5,38.5
1683,4,56.5,39.0
1684,4,56.5,39.5
1685,4,56.5,40.0
1686,4,56.5,40.5
1687,4,56.5,41.0
1688,4,56.5,41.5
1689,4,56.5,42.0
1690,4,56.5,42.5
1691,4,56.5,43.0
1692,4,56.5,43.5
1693,4,56.5,44.0
1694,2,56.0,-5.5
1695,2,56.0,-5.0
1696,1,56.0,-4.5
1697,1,56.0,-4.0
1698,1,56.0,-3.5
1699,2,56.0,-3.0
1700,2,56.0,-2.5
1701,1,56.0,8.5
1702,1,56.0,9.0
1703,1,56.0,9.5
1704,1,56.0,10.0
1705,2,56.0,10.5
1706,2,56.0,11.5
1707,2,56.0,12.0
1708,1,56.0,12.5
1709,1,56.0,13.0
1710,1,56.0,13.5
1711,1,56.0,14.0
1712,1,56.0,14.5
1713,1,56.0,21.0
1714,1,56.0,21.5
1715,1,56.0,22.0
1716,1,56.0,22.5
1717,1,56.0,23.0
1718,4,56.0,23.5
1719,4,56.0,24.0
1720,4,56.0,24.5
1721,4,56.0,25.0
1722,4,56.0,25.5
1723,4,56.0,26.0
1724,4,56.0,26.5
1725,4,56.0,27.0
1726,4,56.0,27.5
1727,4,56.0,28.0
1728,4,56.0,28.5
1729,4,56.0,29.0
1730,4,56.0,29.5
1731,4,56.0,30.0
1732,4,56.0,30.5
1733,4,56.0,31.0
1734,4,56.0,31.5
1735,4,56.0,32.0
1736,4,56.0,32.5
1737,4,56.0,33.0
1738,4,56.0,33.5
1739,4,56.0,34.0
1740,4,56.0,34.5
1741,4,56.0,35.0
1742,4,56.0,35.5
1743,4,56.0,36.0
1744,4,56.0,36.5
1745,4,56.0,37.0
1746,4,56.0,37.5
1747,4,56.0,38.0
1748,4,56.0,38.5
1749,4,56.0,39.0
1750,4,56.0,39.5
1751,4,56.0,40.0
1752,4,56.0,40.5
1753,4,56.0,41.0
1754,4,56.0,41.5
1755,4,56.0,42.0
1756,4,56.0,42.5
1757,4,56.0,43.0
1758,4,56.0,43.5
1759,4,56.0,44.0
1760,2,55.5,-7.5
1761,2,55.5,-4.5
1762,1,55.5,-4.0
1763,1,55.5,-3.5
1764,1,55.5,-3.0
1765,1,55.5,-2.5
1766,1,55.5,-2.0
1767,2,55.5,-1.5
1768,1,55.5,8.5
1769,1,55.5,9.0
1770,1,55.5,9.5
1771,1,55.5,10.0
1772,1,55.5,10.5
1773,2,55.5,11.0
1774,1,55.5,11.5
1775,1,55.5,12.0
1776,2,55.5,12.5
1777,1,55.5,13.0
1778,1,55.5,13.5
1779,1,55.5,14.0
1780,1,55.5,21.5
1781,1,55.5,22.0
1782,1,55.5,22.5
1783,4,55.5,23.0
1784,4,55.5,23.5
1785,4,55.5,24.0
1786,4,55.5,24.5
1787,4,55.5,25.0
1788,4,55.5,25.5
1789,4,55.5,26.0
1790,4,55.5,26.5
1791,4,55.5,27.0
1792,4,55.5,27.5
1793,4,55.5,28.0
1794,4,55.5,28.5
1795,4,55.5,29.0
1796,4,55.5,29.5
1797,4,55.5,30.0
1798,4,55.5,30.5
1799,4,55.5,31.0
1800,4,55.5,31.5
1801,4,55.5,32.0
1802,4,55.5,32.5
1803,4,55.5,33.0
1804,4,55.5,33.5
1805,4,55.5,34.0
1806,4,55.5,34.5
1807,4,55.5,35.0
1808,4,55.5,35.5
1809,4,55.5,36.0
1810,4,55.5,36.5
1811,4,55.5,37.0
1812,4,55.5,37.5
1813,4,55.5,38.0
1814,4,55.5,38.5
1815,4,55.5,39.0
1816,4,55.5,39.5
1817,4,55.5,40.0
1818,4,55.5,40.5
1819,4,55.5,41.0
1820,4,55.5,41.5
1821,4,55.5,42.0
1822,4,55.5,42.5
1823,4,55.5,43.0
1824,4,55.5,43.5
1825,4,55.5,44.0
1826,2,55.0,-8.0
1827,1,55.0,-7.5
1828,2,55.0,-7.0
1829,2,55.0,-6.5
1830,2,55.0,-6.0
1831,2,55.0,-5.0
1832,1,55.0,-4.5
1833,1,55.0,-4.0
1834,1,55.0,-3.5
1835,1,55.0,-3.0
1836,1,55.0,-2.5
1837,1,55.0,-2.0
1838,1,55.0,-1.5
1839,2,55.0,-1.0
1840,2,55.0,8.5
1841,1,55.0,9.0
1842,1,55.0,9.5
1843,1,55.0,10.0
1844,2,55.0,10.5
1845,2,55.0,12.0
1846,2,55.0,12.5
1847,1,55.0,20.0
1848,1,55.0,20.5
1849,1,55.0,21.5
1850,1,55.0,22.0
1851,1,55.0,22.5
1852,1,55.0,23.0
1853,4,55.0,23.5
1854,4,55.0,24.0
1855,4,55.0,24.5
1856,4,55.0,25.0
1857,4,55.0,25.5
1858,4,55.0,26.0
1859,4,55.0,26.5
1860,4,55.0,27.0
1861,4,55.0,27.5
1862,4,55.0,28.0
1863,4,55.0,28.5
1864,4,55.0,29.0
1865,4,55.0,29.5
1866,4,55.0,30.0
1867,4,55.0,30.5
1868,4,55.0,31.0
1869,4,55.0,31.5
1870,4,55.0,32.0
1871,4,55.0,32.5
1872,4,55.0,33.0
1873,4,55.0,33.5
1874,4,55.0,34.0
1875,4,55.0,34.5
1876,4,55.0,35.0
1877,4,55.0,35.5
1878,4,55.0,36.0
1879,4,55.0,36.5
1880,4,55.0,37.0
1881,4,55.0,37.5
1882,4,55.0,38.0
1883,4,55.0,38.5
1884,4,55.0,39.0
1885,4,55.0,39.5
1886,4,55.0,40.0
1887,4,55.0,40.5
1888,4,55.0,41.0
1889,4,55.0,41.5
1890,4,55.0,42.0
1891,4,55.0,42.5
1892,4,55.0,43.0
1893,4,55.0,43.5
1894,4,55.0,44.0
1895,1,54.5,-8.5
1896,1,54.5,-8.0
1897,1,54.5,-7.5
1898,1,54.5,-7.0
1899,1,54.5,-6.5
1900,1,54.5,-6.0
1901,2,54.5,-5.5
1902,2,54.5,-3.5
1903,1,54.5,-3.0
1904,1,54.5,-2.5
1905,1,54.5,-2.0
1906,1,54.5,-1.5
1907,1,54.5,-1.0
1908,2,54.5,8.5
1909,1,54.5,9.0
1910,1,54.5,9.5
1911,1,54.5,10.0
1912,2,54.5,10.5
1913,1,54.5,12.5
1914,1,54.5,13.0
1915,2,54.5,16.0
1916,1,54.5,16.5
1917,1,54.5,17.0
1918,1,54.5,17.5
1919,1,54.5,18.0
1920,1,54.5,18.5
1921,2,54.5,19.0
1922,2,54.5,19.5
1923,1,54.5,20.0
1924,1,54.5,20.5
1925,1,54.5,21.0
1926,1,54.5,21.5
1927,1,54.5,22.0
1928,1,54.5,22.5
1929,1,54.5,23.0
1930,4,54.5,23.5
1931,4,54.5,24.0
1932,4,54.5,24.5
1933,4,54.5,25.0
1934,4,54.5,25.5
1935,4,54.5,26.0
1936,4,54.5,26.5
1937,4,54.5,27.0
1938,4,54.5,27.5
1939,4,54.5,28.0
1940,4,54.5,28.5
1941,4,54.5,29.0
1942,4,54.5,29.5
1943,4,54.5,30.0
1944,4,54.5,30.5
1945,4,54.5,31.0
1946,4,54.5,31.5
1947,4,54.5,32.0
1948,4,54.5,32.5
1949,4,54.5,33.0
1950,4,54.5,33.5
1951,4,54.5,34.0
1952,4,54.5,34.5
1953,4,54.5,35.0
1954,4,54.5,35.5
1955,4,54.5,36.0
1956,4,54.5,36.5
1957,4,54.5,37.0
1958,4,54.5,37.5
1959,4,54.5,38.0
1960,4,54.5,38.5
1961,4,54.5,39.0
1962,4,54.5,39.5
1963,4,54.5,40.0
1964,4,54.5,40.5
1965,4,54.5,41.0
1966,4,54.5,41.5
1967,4,54.5,42.0
1968,4,54.5,42.5
1969,4,54.5,43.0
1970,4,54.5,43.5
1971,4,54.5,44.0
1972,2,54.0,-10.0
1973,2,54.0,-9.5
1974,1,54.0,-9.0
1975,1,54.0,-8.5
1976,1,54.0,-8.0
1977,1,54.0,-7.5
1978,1,54.0,-7.0
1979,1,54.0,-6.5
1980,2,54.0,-6.0
1981,2,54.0,-3.0
1982,1,54.0,-2.5
1983,1,54.0,-2.0
1984,1,54.0,-1.5
1985,1,54.0,-1.0
1986,1,54.0,-0.5
1987,1,54.0,9.0
1988,1,54.0,9.5
1989,1,54.0,10.0
1990,1,54.0,10.5
1991,1,54.0,11.0
1992,1,54.0,11.5
1993,1,54.0,12.0
1994,1,54.0,12.5
1995,1,54.0,13.0
1996,1,54.0,13.5
1997,1,54.0,14.0
1998,2,54.0,14.5
1999,1,54.0,15.0
2000,1,54.0,15.5
2001,1,54.0,16.0
2002,1,54.0,16.5
2003,1,54.0,17.0
2004,1,54.0,17.5
2005,1,54.0,18.0
2006,1,54.0,18.5
2007,1,54.0,19.0
2008,1,54.0,19.5
2009,1,54.0,20.0
2010,1,54.0,20.5
2011,1,54.0,21.0
2012,1,54.0,21.5
2013,1,54.0,22.0
2014,1,54.0,22.5
2015,4,54.0,23.0
2016,4,54.0,23.5
2017,4,54.0,24.0
2018,4,54.0,24.5
2019,4,54.0,25.0
2020,4,54.0,25.5
2021,4,54.0,26.0
2022,4,54.0,26.5
2023,4,54.0,27.0
2024,4,54.0,27.5
2025,4,54.0,28.0
2026,4,54.0,28.5
2027,4,54.0,29.0
2028,4,54.0,29.5
2029,4,54.0,30.0
2030,4,54.0,30.5
2031,4,54.0,31.0
2032,4,54.0,31.5
2033,4,54.0,32.0
2034,4,54.0,32.5
2035,4,54.0,33.0
2036,4,54.0,33.5
2037,4,54.0,34.0
2038,4,54.0,34.5
2039,4,54.0,35.0
2040,4,54.0,35.5
2041,4,54.0,36.0
2042,4,54.0,36.5
2043,4,54.0,37.0
2044,4,54.0,37.5
2045,4,54.0,38.0
2046,4,54.0,38.5
2047,4,54.0,39.0
2048,4,54.0,39.5
2049,4,54.0,40.0
2050,4,54.0,40.5
2051,4,54.0,41.0
2052,4,54.0,41.5
2053,4,54.0,42.0
2054,4,54.0,42.5
2055,4,54.0,43.0
2056,4,54.0,43.5
2057,4,54.0,44.0
2058,2,53.5,-10.0
2059,1,53.5,-9.5
2060,1,53.5,-9.0
2061,1,53.5,-8.5
2062,1,53.5,-8.0
2063,1,53.5,-7.5
2064,1,53.5,-7.0
2065,1,53.5,-6.5
2066,2,53.5,-6.0
2067,2,53.5,-4.5
2068,2,53.5,-4.0
2069,2,53.5,-3.5
2070,1,53.5,-3.0
2071,1,53.5,-2.5
2072,1,53.5,-2.0
2073,1,53.5,-1.5
2074,1,53.5,-1.0
2075,1,53.5,-0.5
2076,1,53.5,0.0
2077,2,53.5,5.5
2078,2,53.5,6.0
2079,2,53.5,6.5
2080,1,53.5,7.0
2081,1,53.5,7.5
2082,1,53.5,8.0
2083,1,53.5,8.5
2084,1,53.5,9.0
2085,1,53.5,9.5
2086,1,53.5,10.0
2087,1,53.5,10.5
2088,1,53.5,11.0
2089,1,53.5,11.5
2090,1,53.5,12.0
2091,1,53.5,12.5
2092,1,53.5,13.0
2093,1,53.5,13.5
2094,1,53.5,14.0
2095,1,53.5,14.5
2096,1,53.5,15.0
2097,1,53.5,15.5
2098,1,53.5,16.0
2099,1,53.5,16.5
2100,1,53.5,17.0
2101,1,53.5,17.5
2102,1,53.5,18.0
2103,1,53.5,18.5
2104,1,53.5,19.0
2105,1,53.5,19.5
2106,1,53.5,20.0
2107,1,53.5,20.5
2108,1,53.5,21.0
2109,1,53.5,21.5
2110,1,53.5,22.0
2111,1,53.5,22.5
2112,1,53.5,23.0
2113,1,53.5,23.5
2114,4,53.5,24.0
2115,4,53.5,24.5
2116,4,53.5,25.0
2117,4,53.5,25.5
2118,4,53.5,26.0
2119,4,53.5,26.5
2120,4,53.5,27.0
2121,4,53.5,27.5
2122,4,53.5,28.0
2123,4,53.5,28.5
2124,4,53.5,29.0
2125,4,53.5,29.5
2126,4,53.5,30.0
2127,4,53.5,30.5
2128,4,53.5,31.0
2129,4,53.5,31.5
2130,4,53.5,32.0
2131,4,53.5,32.5
2132,4,53.5,33.0
2133,4,53.5,33.5
2134,4,53.5,34.0
2135,4,53.5,34.5
2136,4,53.5,35.0
2137,4,53.5,35.5
2138,4,53.5,36.0
2139,4,53.5,36.5
2140,4,53.5,37.0
2141,4,53.5,37.5
2142,4,53.5,38.0
2143,4,53.5,38.5
2144,4,53.5,39.0
2145,4,53.5,39.5
2146,4,53.5,40.0
2147,4,53.5,40.5
2148,4,53.5,41.0
2149,4,53.5,41.5
2150,4,53.5,42.0
2151,4,53.5,42.5
2152,4,53.5,43.0
2153,4,53.5,43.5
2154,4,53.5,44.0
2155,2,53.0,-9.5
2156,2,53.0,-9.0
2157,1,53.0,-8.5
2158,1,53.0,-8.0
2159,1,53.0,-7.5
2160,1,53.0,-7.0
2161,1,53.0,-6.5
2162,2,53.0,-6.0
2163,2,53.0,-4.5
2164,1,53.0,-4.0
2165,1,53.0,-3.5
2166,1,53.0,-3.0
2167,1,53.0,-2.5
2168,1,53.0,-2.0
2169,1,53.0,-1.5
2170,1,53.0,-1.0
2171,1,53.0,-0.5
2172,1,53.0,0.0
2173,2,53.0,5.5
2174,1,53.0,6.0
2175,1,53.0,6.5
2176,1,53.0,7.0
2177,1,53.0,7.5
2178,1,53.0,8.0
2179,1,53.0,8.5
2180,1,53.0,9.0
2181,1,53.0,9.5
2182,1,53.0,10.0
2183,1,53.0,10.5
2184,1,53.0,11.0
2185,1,53.0,11.5
2186,1,53.0,12.0
2187,1,53.0,12.5
2188,1,53.0,13.0
2189,1,53.0,13.5
2190,1,53.0,14.0
2191,1,53.0,14.5
2192,1,53.0,15.0
2193,1,53.0,15.5
2194,1,53.0,16.0
2195,1,53.0,16.5
2196,1,53.0,17.0
2197,1,53.0,17.5
2198,1,53.0,18.0
2199,1,53.0,18.5
2200,1,53.0,19.0
2201,1,53.0,19.5
2202,1,53.0,20.0
2203,1,53.0,20.5
2204,1,53.0,21.0
2205,1,53.0,21.5
2206,1,53.0,22.0
2207,1,53.0,22.5
2208,1,53.0,23.0
