,cluster,nodes_lat,nodes_lon
579,5,64.5,20.0
580,5,64.5,20.5
581,5,64.5,21.0
582,5,64.5,21.5
583,5,64.5,24.0
584,5,64.5,24.5
585,5,64.5,25.0
586,5,64.5,25.5
587,5,64.5,26.0
588,5,64.5,26.5
589,5,64.5,27.0
590,5,64.5,27.5
591,5,64.5,28.0
592,5,64.5,28.5
593,5,64.5,29.0
594,5,64.5,29.5
595,5,64.5,30.0
596,5,64.5,30.5
597,5,64.5,31.0
598,5,64.5,31.5
599,5,64.5,32.0
600,5,64.5,32.5
601,5,64.5,33.0
602,5,64.5,33.5
603,4,64.5,34.0
604,4,64.5,34.5
605,4,64.5,37.0
606,4,64.5,37.5
607,4,64.5,38.0
608,4,64.5,38.5
609,4,64.5,39.0
610,4,64.5,39.5
611,4,64.5,40.0
612,4,64.5,40.5
613,4,64.5,41.0
614,4,64.5,41.5
615,4,64.5,42.0
616,4,64.5,42.5
617,4,64.5,43.0
618,4,64.5,43.5
619,4,64.5,44.0
620,3,64.0,-16.0
621,3,64.0,-15.5
622,5,64.0,10.0
623,5,64.0,10.5
624,5,64.0,11.0
625,5,64.0,11.5
626,5,64.0,12.0
627,5,64.0,12.5
628,5,64.0,13.0
629,5,64.0,13.5
630,5,64.0,14.0
631,5,64.0,14.5
632,5,64.0,15.0
633,5,64.0,15.5
634,5,64.0,16.0
635,5,64.0,16.5
636,5,64.0,17.0
637,5,64.0,17.5
638,5,64.0,18.0
639,5,64.0,18.5
640,5,64.0,19.0
641,5,64.0,19.5
642,5,64.0,20.0
643,5,64.0,20.5
644,5,64.0,21.0
645,5,64.0,23.0
646,5,64.0,23.5
647,5,64.0,24.0
648,5,64.0,24.5
649,5,64.0,25.0
650,5,64.0,25.5
651,5,64.0,26.0
652,5,64.0,26.5
653,5,64.0,27.0
654,5,64.0,27.5
655,5,64.0,28.0
656,5,64.0,28.5
657,5,64.0,29.0
658,5,64.0,29.5
659,5,64.0,30.0
660,5,64.0,30.5
661,5,64.0,31.0
662,5,64.0,31.5
663,5,64.0,32.0
664,4,64.0,32.5
665,4,64.0,33.0
666,4,64.0,33.5
