,msl,olr,sm1,t2m,tp,z500
1975-10-06,984.15625,-22.808594,-0.005294144,1.3651428,-0.00028121765,1174.1953
1975-10-07,506.46875,-28.822327,-0.01193881,1.4127502,-0.00027580233,1081.5508
1975-10-08,151.91406,-9.987274,-0.018263489,0.9537964,-0.00027093187,469.8828
1975-10-09,-332.9375,-11.108276,-0.023082882,1.6584167,-0.00020965087,-499.48438
1975-10-10,-622.0,10.883484,-0.0028129816,-1.8346558,-0.00016768661,-1495.5469
1975-10-11,-471.54688,37.144424,0.047127515,-5.5733643,0.00072519004,-1984.6328
1975-10-12,-305.3672,45.243347,0.060628414,-5.2417297,0.00084042887,-1418.3867
1975-10-13,-725.5703,22.035522,0.06048435,-5.2167664,0.00074912864,-1996.9023
1975-10-14,-584.375,-11.708786,0.030399352,-3.9153137,-0.00023873686,-1853.0703
1975-10-15,-171.45312,0.07286072,0.01806435,-4.076233,-0.0002332394,-1173.5508
1975-10-16,-678.78125,48.441162,0.035277516,-3.0661926,0.00027756282,-1442.6719
1975-10-17,-1627.7422,61.03398,0.055043638,-1.8312683,0.00018633381,-1924.8242
1975-10-18,-1217.5391,27.83281,0.033202916,0.36117554,-0.00021953632,-1587.9531
1975-10-19,-726.47656,-1.8965759,0.021007627,0.3208313,-0.00021562928,-1299.4062
1975-10-20,-400.10938,5.6542206,0.013192534,-1.4350586,-0.00016426302,-1345.6875
1975-10-21,89.609375,-16.952759,0.009014547,-1.5410461,-0.00020537213,-743.5625
1975-10-22,606.2969,-22.582275,-0.0017626286,-1.5785522,-0.0002074922,-116.99609
1975-10-23,938.2031,-24.171967,-0.005669683,-1.3158875,-0.00019505556,308.92188
1975-10-24,756.625,-32.22426,-0.01091522,-0.644928,-0.00021126246,722.90234
1975-10-25,921.60156,-27.393768,-0.016231865,-0.29504395,-0.0002119168,999.3594
1975-10-26,1225.8594,-24.122528,-0.020506293,-0.03515625,-0.00020513397,1372.4766
1975-10-27,1204.6562,-24.757843,-0.024300396,0.86917114,-0.00019586562,1727.4023
1975-10-28,1078.0234,-28.421997,-0.028121829,2.137024,-0.00019221102,1777.9336
1975-10-29,964.78906,-32.506027,-0.031522423,2.6828308,-0.0001938899,1707.9805
1975-10-30,528.3047,-25.595566,-0.034512132,1.3656616,-0.00019816365,1280.9102
1975-10-31,164.25,-8.71077,-0.036269933,1.197876,-0.000199423,637.4961
1975-11-01,-18.484375,1.4118195,-0.005654216,1.0219727,0.0003766108,123.55078
1975-11-02,193.64844,29.569656,0.057632774,3.1643677,0.0010935841,-9.296875
1975-11-03,698.22656,16.75064,0.051362365,3.1730652,0.00020356927,542.1758
1975-11-04,827.5078,29.934235,0.031353503,3.6821594,-0.00014053866,674.6875
1975-11-05,662.6328,-20.301971,0.023058206,2.1661072,-0.000186686,364.91016
1975-11-06,511.5547,-16.17836,0.013976127,2.0532837,-0.0001777825,85.25
1975-11-07,233.64062,10.003479,0.026449114,0.3390808,6.38559e-05,-667.6211
1975-11-08,190.22656,20.327164,0.043349892,0.34625244,0.0001168225,-370.07422
1975-11-09,9.9765625,34.07512,0.025962472,-0.8755493,-8.461974e-05,-570.39453
1975-11-10,66.97656,13.616928,0.021676838,-1.2687683,-0.00016276109,-687.39844
1975-11-11,373.08594,-4.2410736,0.01076588,-0.4850464,-0.00019791278,-180.83984
1975-11-12,753.0078,-14.275665,0.0041187704,-0.85787964,-0.00016990646,26.867188
1975-11-13,932.8203,34.295456,0.029306114,0.24942017,7.8872836e-05,388.15625
1975-11-14,595.10156,-13.788773,0.017509729,1.3758545,-0.00019750505,413.3164
1975-11-15,245.48438,-22.648575,0.009744048,1.2998047,-0.0001993943,338.19922
1975-11-16,-1018.6328,34.984375,0.022011966,-1.0597534,0.0001652807,-1136.25
1975-11-17,-2700.1719,50.733337,0.047210872,-2.155304,0.0010480222,-2372.0
1975-11-18,-2287.4297,56.893204,0.05344534,-1.0875549,0.0010859619,-2152.75
1975-11-19,-808.6328,15.018417,0.04251623,1.0802917,-0.00016824738,-809.65625
1975-11-20,-909.3125,9.192596,0.031822413,1.594574,-0.00017442185,-352.72266
1975-11-21,-350.0078,-7.5488586,0.020724028,-1.9347229,-0.0001807805,-840.1992
1975-11-22,-136.1875,-5.121002,0.0116710365,-5.1999817,-0.00015740034,-1172.5898
1975-11-23,417.4375,-9.160568,0.005189359,-3.3545227,-0.00017199255,-349.1875
1975-11-24,641.3203,-7.5990906,-0.00070506334,-4.2159424,-0.00017641658,188.00781
1975-11-25,659.8672,-2.8216705,-0.0049909353,-3.9162598,-0.00017711984,434.09766
1975-11-26,394.29688,5.2936554,-0.006592512,-2.6543884,-0.00016816669,13.9609375
1975-11-27,51.242188,21.760315,-0.0030949414,-2.1109314,0.00035636922,-626.2422
1975-11-28,-399.15625,3.2865295,0.010607928,1.1278992,-0.00016452714,-70.27344
1975-11-29,-597.72656,-8.511383,0.015800595,1.3591003,-0.00015725229,-194.66797
1975-11-30,-928.71875,40.58017,0.043592155,-0.82598877,0.0017520363,-936.9297
1975-12-01,-601.9844,14.596924,0.04296136,0.77716064,0.00020544838,-945.33594
1975-12-02,-198.52344,17.073792,0.031150699,-0.41888428,-0.00014142903,-276.625
1975-12-03,-78.74219,21.847702,0.029786676,0.6838074,-2.3476445e-05,-174.65625
1975-12-04,781.6875,-4.83786,0.039536357,1.8539734,-9.5396026e-05,721.02344
1975-12-05,924.58594,-20.56726,0.028089285,-0.7500305,-0.00014782582,1219.9336
1975-12-06,461.375,-21.132828,0.023652107,-1.1078796,-0.00014594913,1301.9609
1975-12-07,299.8203,-21.649261,0.018925697,0.6265259,-0.00014368916,1084.4297
1975-12-08,119.61719,-25.29837,0.017252952,0.42401123,-0.00014118792,740.9883
1975-12-09,560.4453,-21.202728,0.01553452,2.1964722,-0.00013565007,760.53516
1975-12-10,678.3047,-19.451675,0.011946291,0.45791626,-0.00012927134,612.6367
1975-12-11,750.9922,-15.031097,0.017845392,0.31188965,-0.00012453804,456.6797
1975-12-12,127.11719,4.4251404,0.014698297,-0.5235596,-0.00012088319,-392.35547
1975-12-13,-242.00781,30.69426,0.013141394,-0.8067322,-0.00010889231,-657.5078
1975-12-14,219.125,34.42888,0.02121821,0.7207031,6.843346e-05,-236.1914
1975-12-15,583.10156,17.493607,0.03174779,2.1429443,4.7307425e-05,227.51953
1975-12-16,-205.52344,46.84247,0.04683757,1.1815796,0.0005307175,191.78516
1975-12-17,-1710.1875,10.017609,0.060040295,2.15802,0.0004403519,-1170.2539
1975-12-18,-1281.0938,1.7629395,0.04517123,1.9630127,-4.954152e-05,-1239.9766
1975-12-19,-86.22656,-12.592682,0.041921824,1.36969,-5.540369e-05,-546.51953
1975-12-20,672.3281,-24.215958,0.03152448,0.10910034,-0.000104053295,592.7578
1975-12-21,1298.0234,-17.268158,0.031030834,-0.76446533,-0.00010201604,1459.0078
1975-12-22,1283.7344,-19.039093,0.021987885,0.4790039,-0.000102252176,2122.5195
1975-12-23,998.21094,-24.120987,0.019296587,0.03930664,-0.00010460333,2065.2969
1975-12-24,522.2969,-20.565475,0.0152694285,-0.575531,-0.000101367405,1063.8281
1975-12-25,138.4375,3.0934296,0.0116043985,1.2602234,-9.992991e-05,-82.76953
1975-12-26,482.23438,-17.89563,0.008945584,0.20059204,-0.00010008114,739.41797
1975-12-27,744.5781,-17.005356,0.0071299374,1.802185,-0.000101780184,1778.2773
1975-12-28,985.125,-28.318375,0.0057493746,0.8281555,-0.00010668892,1956.1953
1975-12-29,735.4531,-21.954605,0.0039457083,0.77948,-0.00010918621,1337.3633
1975-12-30,802.21094,-7.748062,0.0017822087,0.40063477,-0.00010984172,1141.7422
1975-12-31,610.75,-15.823715,3.4719706e-05,-0.056732178,-0.00011029175,939.1992
1976-01-01,572.3906,-8.45813,-0.0032154024,0.6989136,-0.00010885041,1029.8203
1976-01-02,122.109375,-3.5713654,-0.004309684,3.5250244,-0.00010619059,1138.8477
1976-01-03,-655.90625,-18.916916,-0.006363541,4.5690613,-0.00010035092,535.8828
1976-01-04,-308.83594,-22.852005,-0.009557873,2.4565735,-9.763407e-05,399.64453
1976-01-05,257.0703,-15.873306,-0.012162864,0.00390625,-9.465026e-05,776.4375
1976-01-06,-241.70312,-23.607773,-0.01308471,2.442047,-9.128086e-05,654.6992
1976-01-07,384.96094,-19.119446,-0.013480991,2.6012268,-9.0857706e-05,1179.4727
1976-01-08,1023.84375,-25.365692,-0.013725907,0.060394287,-8.923546e-05,1740.2188
1976-01-09,793.4922,-29.864029,-0.0139475465,-0.6861267,-9.237447e-05,1980.7031
1976-01-10,202.89844,-9.496216,-0.016285717,0.74572754,-9.31416e-05,1224.3828
1976-01-11,48.398438,-12.159515,-0.017606169,3.9283752,-8.667731e-05,1435.0664
1976-01-12,209.58594,-24.277176,-0.016495764,5.3652344,-9.026398e-05,1561.8008
1976-01-13,11.90625,-20.50087,-0.015524089,2.8319092,-9.021361e-05,1049.1602
1976-01-14,141.14062,-14.777695,-0.016872615,2.110382,-9.043434e-05,996.3047
1976-01-15,-164.5625,-19.947144,-0.01678443,3.3667603,-8.522156e-05,-204.50781
1976-01-16,216.46875,-15.366119,-0.019570291,1.9707642,-7.684845e-05,203.40234
1976-01-17,-131.71094,-14.58046,-0.014212012,1.3791199,-9.119538e-05,108.01953
1976-01-18,7.0703125,-17.280838,-0.017775446,0.20285034,-9.195242e-05,-31.949219
1976-01-19,69.015625,-13.471512,-0.018116832,-0.9868164,-9.329068e-05,-43.765625
1976-01-20,-24.359375,-4.9225464,-0.021057367,-0.55996704,-9.2397524e-05,378.22656
1976-01-21,-733.28906,-24.612473,-0.021184325,2.1887207,-9.349952e-05,-345.60547
1976-01-22,-670.2031,-21.555054,-0.023576945,2.127594,-8.4466694e-05,40.660156
1976-01-23,-1180.5,-23.699066,-0.02600801,3.5839233,-9.209203e-05,-416.01562
1976-01-24,-1701.4844,6.382126,-0.028189123,0.4223938,-9.004711e-05,-2446.0508
1976-01-25,-1386.4297,1.6315613,-0.0304659,-1.5100403,-9.451738e-05,-2933.0938
1976-01-26,-1140.8047,-8.712372,-0.028396666,-2.801178,-9.245543e-05,-2921.2656
1976-01-27,-1495.8594,-0.5631714,-0.030659348,-4.7918396,-8.75561e-05,-3132.836
1976-01-28,-1560.2578,-13.864014,-0.031484693,-4.435608,-8.5244246e-05,-3099.7344
1976-01-29,-964.08594,-13.292664,-0.03224939,-4.974579,-8.01564e-05,-2161.9531
1976-01-30,-788.0,26.022736,-0.032594115,-3.7564697,1.9847415e-05,-1581.457
1976-01-31,-1276.7266,38.592804,-0.032702655,-2.6498718,0.0005988038,-1703.3242
1976-02-01,-1445.1719,57.958084,-0.026711076,-0.8391113,7.5117336e-05,-1634.7617
1976-02-02,-1409.1484,35.759247,-0.002072364,-0.13641357,0.0005238175,-1268.4531
1976-02-03,-1212.2031,12.630875,0.021045923,1.2680664,-4.1759355e-05,-1054.1523
1976-02-04,-824.3203,40.947098,0.017648548,1.0558777,-2.4563706e-05,-748.0117
1976-02-05,-538.4375,17.490875,0.030264556,0.23614502,2.2670647e-06,-311.82422
1976-02-06,-695.4297,-3.908661,0.031568527,1.2980042,-8.331064e-05,-281.94922
1976-02-07,105.15625,-19.600708,0.034279525,-0.26791382,-8.55382e-05,608.78906
1976-02-08,1183.3281,-15.457092,0.027535051,-1.2597046,-4.9103506e-05,931.2422
1976-02-09,1143.2422,3.712265,0.02230838,-1.9573059,-7.955921e-05,470.51172
1976-02-10,664.1094,12.562592,0.02571714,-1.2432556,-8.63157e-05,567.6094
1976-02-11,-499.70312,5.0483856,0.029711723,0.944397,-8.054808e-05,-534.5156
1976-02-12,-730.39844,13.044418,0.025215447,1.410614,-7.5422504e-05,-1469.3867
1976-02-13,-1422.4922,48.09279,0.016946435,-1.5679016,8.079665e-05,-1640.9492
1976-02-14,-1731.9375,22.431152,0.019598246,-1.1124573,4.3852e-05,-2028.8047
1976-02-15,-804.4844,13.144531,0.028280526,0.31088257,-2.8250186e-05,-986.4531
1976-02-16,-83.00781,29.25624,0.035471678,2.0548706,3.8657316e-05,79.37891
1976-02-17,210.25,-7.3234253,0.03780353,3.0127563,-5.1503066e-05,123.78125
1976-02-18,311.15625,0.22946167,0.042692453,1.479126,0.0001071963,-207.75781
1976-02-19,747.9453,1.5480804,0.037044406,1.4397583,-4.9538718e-05,110.35156
1976-02-20,1073.7734,-5.3712006,0.029839039,1.9576111,-9.478619e-05,650.10156
1976-02-21,905.78906,-14.120392,0.025113016,1.322876,-9.5476644e-05,759.34766
1976-02-22,790.0078,11.341492,0.022040695,0.9874573,-9.2704046e-05,714.03906
1976-02-23,1140.0391,-18.43834,0.015428692,2.2616882,-9.241482e-05,965.02734
1976-02-24,1729.2734,-3.325348,0.010748535,2.9283752,-9.038856e-05,1553.1875
1976-02-25,1892.2812,-17.638702,0.009259313,4.063141,-9.193746e-05,2024.4844
1976-02-26,1750.625,-21.53151,0.009870857,3.218689,-9.3227725e-05,2616.25
1976-02-27,1297.1016,-32.201523,0.010238916,3.7163696,-9.260085e-05,2597.0703
1976-02-28,1282.625,-32.09555,0.00881803,3.8524475,-9.15597e-05,2574.3086
1976-02-29,1151.3672,-32.67473,0.004554659,3.4249268,-9.429644e-05,2406.4648
1976-03-01,897.2031,-30.716858,0.0006327331,3.8428345,-9.564482e-05,1883.5
1976-03-02,560.09375,-26.645035,-0.0026947558,3.0534668,-9.822544e-05,1322.3086
1976-03-03,621.1719,-24.937225,-0.0050570965,1.6186523,-9.3772585e-05,995.4414
1976-03-04,715.2969,-16.92221,-0.0025731921,1.1644592,-5.778644e-05,575.0664
1976-03-05,316.53906,-12.686035,0.0022310615,-2.6176147,0.00011716316,-390.26172
1976-03-06,188.01562,8.856033,0.0030136406,-7.2796326,7.678145e-05,-1706.9844
1976-03-07,-224.0,0.19244385,0.00045192242,-7.8737183,-6.147433e-05,-2065.504
1976-03-08,-186.82812,9.892487,-0.00043335557,-7.61557,-4.2489362e-05,-1512.5508
1976-03-09,235.65625,6.536865,0.0018633306,-4.329132,-9.819281e-05,-814.6289
1976-03-10,1090.0859,-15.624023,0.006169021,-3.5477295,-9.970814e-05,-332.33203
1976-03-11,745.6094,-2.069519,0.004071474,-4.759247,-9.8257944e-05,-419.03125
1976-03-12,-408.27344,15.500916,0.0010701418,-4.1699524,-9.4059265e-05,-1133.6172
1976-03-13,-1279.6797,38.735825,0.00041726232,-3.3731995,0.00013442244,-1799.7461
1976-03-14,-1280.3984,13.73497,0.017344534,-1.2668457,-4.135356e-05,-1494.4023
1976-03-15,-1068.9922,-0.9372711,0.030448526,-0.29788208,-0.00010375146,-1188.0859
1976-03-16,-675.27344,15.201355,0.032847464,1.2758789,-0.00010455075,-986.5742
1976-03-17,-148.61719,-1.4736786,0.032768697,2.2910461,-0.000119248456,-375.41406
1976-03-18,-45.59375,-10.51709,0.028773814,1.690918,-0.00012637462,-59.808594
1976-03-19,-389.95312,-13.573761,0.030480057,2.3567505,-0.00012976497,-79.58984
1976-03-20,-279.54688,5.9729767,0.025733769,0.22543335,1.5579193e-05,-482.21094
1976-03-21,-187.49219,-18.840515,0.032080024,-2.3596802,-9.570384e-05,-804.3125
1976-03-22,-299.65625,27.70839,0.021287233,-6.206909,-7.750328e-05,-1177.6133
1976-03-23,-535.21094,4.3137817,0.016693354,-4.7192993,-0.00013018696,-1602.3086
1976-03-24,-539.1172,-21.818924,0.0050801635,-2.1072083,-0.0001545661,-1212.8281
1976-03-25,523.2344,33.682037,-0.00034734607,-0.37780762,-0.0001600858,411.85938
1976-03-26,975.2422,-27.559067,-0.0040946305,2.3490906,-0.00016607075,1425.9766
1976-03-27,1266.3594,-30.849182,-0.0114227235,2.096466,-0.00016911028,1333.1914
1976-03-28,1807.2578,-19.14885,-0.016413689,1.900238,-0.00017604459,1747.1836
1976-03-29,1198.4141,-30.810669,-0.02338919,1.6475525,-0.00018146614,1603.0156
1976-03-30,225.14844,-30.434448,-0.032170653,3.3452148,-0.00017965212,1176.082
1976-03-31,381.04688,-30.021378,-0.040549338,4.086029,-0.00018142654,1194.9414
1976-04-01,617.8203,-25.451645,-0.046584606,3.624237,-0.00018641789,1307.5234
1976-04-02,392.1172,-26.411804,-0.05135402,4.309387,-0.00018789743,1051.9609
1976-04-03,261.54688,-24.510529,-0.058923334,3.636261,-0.00019475224,843.1836
1976-04-04,365.6172,2.7589111,-0.06981614,2.2070007,-0.00020130108,806.5742
1976-04-05,435.8125,-11.970352,-0.078238666,4.7669373,-0.00020748535,911.8828
1976-04-06,306.0547,7.9255066,-0.079060405,3.3610535,-7.494197e-05,788.4844
1976-04-07,-594.9844,20.941742,-0.06910676,2.6867676,-0.00012364515,-45.878906
1976-04-08,-482.91406,7.735916,-0.06305444,-1.1886902,-0.00020582072,-1152.668
1976-04-09,233.49219,-13.275223,-0.075259745,-2.4141235,-0.00020924375,-1128.7773
1976-04-10,256.625,-14.067795,-0.082446426,-1.3149109,-0.00021317303,-420.10547
1976-04-11,-419.8047,-10.553894,-0.08827551,-0.46447754,-0.0002168004,-1016.7383
1976-04-12,-893.1719,-10.642563,-0.09332469,0.36376953,-0.00019951555,-1267.2578
1976-04-13,-523.1719,-10.407623,-0.09915276,1.7907104,-0.00020875558,-759.71484
1976-04-14,-370.3203,-3.8096466,-0.08765566,0.5180969,0.00012929896,-707.0078
1976-04-15,-145.78906,19.117203,0.0040408075,0.41177368,2.0145671e-05,-579.5586
1976-04-16,230.21094,-24.710526,-0.028662533,2.0153809,-0.00021283141,110.55859
1976-04-17,889.0,-21.70987,-0.03616023,2.1975708,-0.00010883073,611.91406
1976-04-18,887.6797,-27.303726,-0.04227692,2.375763,-0.00021721268,803.5586
1976-04-19,489.5625,-21.858078,-0.052880228,2.451355,-0.00016632267,451.21875
1976-04-20,134.6875,-13.168289,-0.04442829,2.2046204,-0.000116777606,204.99219
1976-04-21,-280.71875,-12.942917,-0.050138354,3.4151917,-0.00020724162,-60.683594
1976-04-22,-929.2031,-13.0907135,-0.06166199,1.3730774,-0.00010008234,-685.7344
1976-04-23,-1361.7109,46.5784,0.04238674,-2.7308655,0.001375393,-1412.0898
1976-04-24,-1232.6406,37.94879,0.07310897,-5.4921875,0.0013359715,-1842.625
1976-04-25,-506.59375,7.8703003,0.045659542,-4.6228943,-0.00014785683,-1672.6836
1976-04-26,-472.46875,17.564499,0.031538427,-1.948822,-0.00019393236,-1010.58984
1976-04-27,-300.64062,-26.597961,0.016640037,-0.82629395,-0.00023062108,-467.78516
1976-04-28,-436.32812,-12.571747,0.010219306,-2.5672607,-0.00019665387,-860.21094
1976-04-29,276.9922,0.26434326,0.022322357,-5.446869,-6.118008e-05,-968.6172
1976-04-30,804.875,-11.297592,0.013130307,-4.5543213,-0.00020681447,-568.0586
1976-05-01,700.4297,-27.26773,0.00057658553,-2.2333984,-0.00023561402,-338.23438
1976-05-02,158.77344,-34.359787,-0.012501478,-1.1942139,-0.00023630846,-312.1953
1976-05-03,-367.75,-21.701569,-0.024446428,1.054657,-0.00023989807,-197.41797
1976-05-04,-201.1875,-19.601822,-0.02876988,3.2893066,-0.00023537183,272.0
1976-05-05,400.82812,-26.872055,-0.041427344,3.5792236,-0.00023888583,968.91406
1976-05-06,629.3594,-42.01599,-0.052314103,5.4874573,-0.00024324443,1304.0625
1976-05-07,335.92188,-37.87741,-0.06213641,5.835022,-0.00024534966,1105.1797
1976-05-08,44.929688,-30.80069,-0.07444826,5.3936768,-0.0002348793,740.3203
1976-05-09,-424.6328,41.01021,-0.0261513,1.5047302,0.00052411313,-18.382812
1976-05-10,-328.17188,-13.36882,0.021999896,2.2306824,-8.930474e-05,-175.1836
1976-05-11,-330.85156,-0.19863892,0.001902461,2.0527954,-0.00013859812,44.914062
1976-05-12,-402.09375,5.8960876,0.0030855834,1.8278809,-0.00012191043,-115.58984
1976-05-13,-453.52344,5.8896484,0.04635471,-1.3911438,0.00030562523,-610.26953
1976-05-14,94.0,-36.819977,0.024177194,-1.1423645,-0.00025080307,-122.30469
1976-05-15,161.14844,-31.275711,0.0023722947,0.8249817,-0.00024925102,262.16016
1976-05-16,452.8203,-30.348526,-0.014875293,2.986847,-0.0002320948,649.60547
1976-05-17,638.3672,-30.698822,-0.027708918,3.4759216,-0.0002425628,792.6836
1976-05-18,297.60156,-28.185211,-0.037153304,4.2475586,-0.00022762982,578.34766
1976-05-19,-179.85156,-6.103195,-0.039600223,2.969635,-0.00018333596,24.042969
1976-05-20,-480.8125,43.827133,0.0031432807,0.72528076,0.0004881749,-484.90625
1976-05-21,-375.90625,-14.236542,0.035492897,0.65652466,-5.2976902e-05,-554.53125
1976-05-22,151.19531,-15.545227,0.0029986799,-2.2087097,-0.00022452738,-726.9844
1976-05-23,142.53906,-29.727371,-0.0156181455,-0.2731018,-0.00023060372,-321.78516
1976-05-24,70.15625,-27.61,-0.03042841,-0.30361938,-0.00022997175,-308.51172
1976-05-25,248.72656,30.97232,-0.03688997,0.82873535,-8.896136e-05,141.00781
1976-05-26,-68.28906,36.190063,0.005289465,-0.74502563,2.7543269e-05,-228.52344
1976-05-27,-559.27344,-1.0391388,0.0045240223,-0.21676636,-0.00020255659,-912.4883
1976-05-28,-129.30469,-22.614807,-0.019740373,-1.0146484,-0.00024130507,-369.30078
1976-05-29,135.95312,-10.097534,-0.032060325,-0.1078186,-0.00023310342,70.61719
1976-05-30,135.74219,18.602585,-0.029000849,1.5260315,-0.00016266607,196.15625
1976-05-31,35.148438,-23.767334,-0.039604634,3.1326294,-0.00024084406,281.03906
1976-06-01,-141.96875,-9.060028,-0.053032458,2.6498413,-0.00019402886,181.65625
1976-06-02,-589.5,-33.541,-0.0645625,-0.09777832,-0.00023530144,-789.2578
1976-06-03,-323.6797,-19.675781,-0.075142026,-0.9878235,-0.00018488275,-1069.2188
1976-06-04,219.65625,8.118042,-0.053667903,-2.7625122,0.000111424786,-1076.1992
1976-06-05,243.47656,23.345215,-0.0012870729,-3.0517883,-0.00017552901,-878.5156
1976-06-06,75.91406,-13.110733,-0.019342244,-1.3079224,-0.00021794067,-494.16406
1976-06-07,-74.57031,-32.673935,-0.037572235,1.3797913,-0.00023461398,23.132812
1976-06-08,208.05469,-29.656021,-0.05441004,2.3918152,-0.00023455531,549.5039
1976-06-09,287.15625,1.8817902,-0.06339535,2.770813,-0.00013596448,626.7617
1976-06-10,223.71094,-4.8168945,-0.053486437,3.1578674,-4.105475e-05,497.80078
1976-06-11,384.40625,-4.5784607,-0.03723803,2.4210205,-0.00017936433,574.48047
1976-06-12,489.8828,-19.076767,-0.048767388,2.4954834,-0.00018282578,707.3242
1976-06-13,481.72656,-25.958603,-0.0595901,3.054016,-0.00019870383,788.59375
1976-06-14,65.078125,-35.439148,-0.07685529,5.895447,-0.00023469416,563.1328
1976-06-15,66.734375,-34.01352,-0.09046924,3.9096375,-0.00022547135,493.10156
1976-06-16,-718.9922,-26.982605,-0.09598869,3.7239685,-0.00023414927,52.128906
1976-06-17,-187.0625,-17.232208,-0.10215838,0.47686768,-0.00021002395,-191.72266
1976-06-18,240.61719,-21.474579,-0.10742527,0.36813354,-0.00024749583,-52.859375
1976-06-19,19.851562,-26.552917,-0.11732243,1.6264954,-0.000244773,7.3984375
1976-06-20,131.54688,-25.094223,-0.12834707,2.137207,-0.00024305434,266.05078
1976-06-21,380.89844,-17.746506,-0.13590585,3.221283,-0.00023150988,613.8047
1976-06-22,502.97656,19.957932,-0.14262502,3.3685303,-0.00021865264,777.6836
1976-06-23,322.2578,33.963226,-0.110558644,2.6763,0.00010812255,532.59375
1976-06-24,475.2578,-19.085922,-0.056575805,1.3910217,-0.00014795933,568.66016
1976-06-25,643.6094,33.400864,-0.038734347,1.3500977,2.6410606e-05,513.7578
1976-06-26,845.21875,22.228409,-0.027312964,1.1333008,-0.00016935728,491.98047
1976-06-27,737.4844,-18.382751,-0.052230388,2.0098572,-0.0002105092,658.3789
1976-06-28,635.2578,-0.89138794,-0.06277442,1.5942993,-0.0001940222,388.0625
1976-06-29,415.70312,-12.328812,-0.0718829,1.9315491,-0.00023287254,444.6797
1976-06-30,414.8828,-3.5280457,-0.08183487,2.7261047,-0.00019758777,628.3047
1976-07-01,302.6953,19.855667,-0.09095976,3.5565796,-0.00020712454,570.28516
1976-07-02,357.48438,4.4721375,-0.09251225,2.6835938,-9.510438e-05,495.59766
1976-07-03,410.64844,1.7355499,-0.10122691,1.6895447,-0.00018986173,408.40234
1976-07-04,126.03906,-11.797806,-0.10917625,3.1859741,-0.00022955875,204.03906
1976-07-05,-155.92188,8.693024,-0.109355226,2.0975952,-0.00011551951,-48.41797
1976-07-06,-220.70312,1.8574219,-0.083738,1.6827087,-3.511367e-05,-78.41406
1976-07-07,-341.8047,10.792648,-0.026374817,0.6325073,-9.1712966e-05,-294.98047
1976-07-08,-551.25,-8.744644,-0.006206423,0.40942383,-0.0001676942,-526.0469
1976-07-09,-724.2578,-15.121887,-0.028899044,2.8936157,-0.00021949624,-488.7578
1976-07-10,-515.6797,-23.726746,-0.05650279,4.0257263,-0.00021956333,-186.71875
1976-07-11,-312.125,6.026016,-0.073166296,3.3147583,-0.00012868649,56.441406
1976-07-12,-383.4297,73.94905,-0.046496093,1.1350403,0.0002105654,-189.125
1976-07-13,-335.17188,60.478333,-0.010359675,1.6264038,0.00019282715,-231.3711
1976-07-14,-34.398438,-15.094376,-0.023509383,3.634735,-0.00019442933,153.20312
1976-07-15,225.67969,9.089874,-0.039415568,1.8261414,0.00013189061,380.1797
1976-07-16,249.95312,9.039932,-0.04068607,3.2253418,-0.00019915758,596.85547
1976-07-17,127.296875,9.6701355,-0.048074543,3.6434631,-7.7622375e-05,479.4453
1976-07-18,250.82812,50.016235,-0.0054226816,1.6402588,0.00051400845,324.83594
1976-07-19,353.5,23.72258,0.055103153,1.0305786,0.00042017765,202.57422
1976-07-20,-90.1875,34.79413,0.015556008,1.6232605,-0.00017994657,-130.78125
1976-07-21,-421.57812,25.379318,-0.0035692155,0.5254822,-8.752997e-05,-535.54297
1976-07-22,-524.7344,29.171478,0.015838057,-3.8512268,0.0001473677,-1356.6406
1976-07-23,-264.89062,23.803665,0.02928257,-4.673218,1.06025254e-07,-1230.3672
1976-07-24,-263.35938,-16.169983,0.0033982694,-0.74050903,-0.00018730087,-554.89453
1976-07-25,-306.65625,10.586655,0.003581494,-2.6742249,8.405637e-06,-1288.0547
1976-07-26,-583.40625,37.53624,-0.00245744,-4.354889,-0.000120196295,-1612.8555
1976-07-27,-387.6328,21.060196,0.001465112,-3.2415466,-8.467988e-05,-1238.0625
1976-07-28,-285.65625,-0.6181793,-0.0018485785,1.6908569,-0.0001839651,-483.02344
1976-07-29,-396.90625,-23.52745,-0.024061888,2.3618774,-0.00019139663,-310.58594
1976-07-30,-235.85938,-4.3052063,-0.033936292,-0.11550903,-0.00014231124,-385.3125
1976-07-31,-307.8828,32.957153,0.014348239,-1.2842712,0.00026026403,-699.72656
1976-08-01,-372.10938,-23.52063,0.031265378,-2.1278076,-0.0001872569,-1067.1758
1976-08-02,455.53125,-14.40361,-0.003468275,-2.8189087,-0.0001793195,-648.6406
1976-08-03,592.7578,-4.374298,-0.022931904,-2.280243,-0.00018386178,-221.32422
1976-08-04,160.03906,-4.825775,-0.03483656,-1.4545593,-0.00015775593,-654.2617
1976-08-05,168.22656,-13.284454,-0.046750635,-0.022033691,-0.00019302638,-265.21484
1976-08-06,516.03906,-15.380295,-0.061284408,-2.0095825,-0.0001985843,58.015625
1976-08-07,387.22656,-19.1315,-0.07146433,-0.75509644,-0.00018696519,-4.6484375
1976-08-08,390.8125,18.995163,-0.07800682,0.006225586,-0.00017651639,-13.410156
1976-08-09,446.03125,56.12471,0.04219863,-2.8601685,0.0007394279,-275.9375
