,msl,olr,sm1,t2m,tp,z500
1988-10-21,110.46875,-18.457993,0.02941066,0.8996887,-0.00019966374,-43.875
1988-10-22,302.625,-23.651688,0.02102527,1.1988525,-0.00019732532,460.1797
1988-10-23,83.390625,-25.515182,0.006766945,1.1568909,-0.00020876167,496.6953
1988-10-24,42.6875,-24.639542,-0.0005495548,2.7113953,-0.00021126805,328.46484
1988-10-25,196.85938,-10.141983,-0.0053307116,2.2130737,-0.00021195631,505.8164
1988-10-26,720.40625,-15.814987,-0.007054627,0.22695923,-0.00015870304,908.8711
1988-10-27,742.91406,-16.48053,-0.0076232255,0.6288147,-0.0001834767,1147.7695
1988-10-28,684.0,-21.347107,-0.014112562,1.9658203,-0.00019221661,1228.3242
1988-10-29,281.14062,-25.18251,-0.017726034,2.4502258,-0.00019389548,1005.6367
1988-10-30,-7.0625,-21.22586,-0.013254613,1.5132751,-0.000145335,67.328125
1988-10-31,212.3125,-8.644165,-0.0039537847,-2.7850342,-8.438665e-05,-279.76172
1988-11-01,674.1094,-21.44809,-0.012949258,-2.5286255,-0.00019499868,442.08203
1988-11-02,294.35156,-14.757004,-0.018615007,-1.1855164,-0.00019112315,-31.191406
1988-11-03,249.29688,-22.487625,-0.02194956,-0.7548218,-0.00017028207,-402.1875
1988-11-04,1180.5156,-9.30275,-0.01785776,-5.4084167,-8.489981e-05,-83.22266
1988-11-05,1045.8203,-19.611328,-0.018853366,-6.3573,-0.0001871664,291.88672
1988-11-06,633.1172,-17.904434,-0.023670852,-4.302429,-0.00018789394,419.7578
1988-11-07,432.35938,-19.26239,-0.03242877,-3.2278748,-0.00018862713,742.60156
1988-11-08,624.91406,-18.172394,-0.035901427,-2.14328,-0.00019046282,640.46875
1988-11-09,772.96094,3.36026,-0.03580904,-2.1425476,-0.00018793493,693.03516
1988-11-10,1008.4453,24.305878,-0.03335941,-1.2495728,-0.00017480721,855.33984
1988-11-11,1218.3125,-14.779602,-0.035933673,0.09249878,-0.00019873235,1210.1016
1988-11-12,1302.9844,-17.000275,-0.041026264,0.20339966,-0.0002022305,1493.418
1988-11-13,778.90625,-1.6724701,-0.036829352,1.4276123,-0.00018012246,1163.3086
1988-11-14,324.9297,-0.66059875,-0.023446143,2.1853333,-0.00020181747,960.6172
1988-11-15,473.9297,-25.558594,-0.02974838,0.8893738,-0.00019994254,1025.5039
1988-11-16,911.3672,-23.849686,-0.039028198,1.1886292,-0.00019636615,1365.0391
1988-11-17,1068.4688,-26.27652,-0.039632678,-1.1270752,-0.0001981886,1470.6406
1988-11-18,328.16406,-14.910126,-0.039987564,-0.05545044,-0.00019906572,531.7539
1988-11-19,-355.9453,-9.365738,-0.041173995,1.4130249,-0.00019428677,-330.58984
1988-11-20,-884.15625,20.424515,-0.037888646,-1.2140198,-7.060064e-05,-1559.3906
1988-11-21,-1671.5,38.80002,-0.026970118,-4.227783,-5.0911476e-06,-2800.289
1988-11-22,-108.78125,9.564087,-0.033510447,-6.947632,-0.00015051423,-2289.957
1988-11-23,555.3203,-7.6834564,-0.035689592,-6.976471,-0.00017199814,-1194.5352
1988-11-24,651.0,-8.131577,-0.037816346,-4.622345,-0.00017642217,-347.03125
1988-11-25,352.64844,-13.084854,-0.03731045,-1.9859009,-0.00017712543,123.11328
1988-11-26,97.53906,-22.31366,-0.037694752,-1.1565552,-0.00017729466,378.9961
1988-11-27,381.0625,-23.641113,-0.03508836,-0.80682373,-0.00017402568,475.97656
1988-11-28,829.15625,11.8003235,-0.03767857,-1.0783691,-0.00016561795,966.15234
1988-11-29,-145.02344,-11.345779,-0.041104972,0.7808533,-0.00015720494,598.59375
1988-11-30,-824.625,36.73709,-0.032794893,1.6705017,-1.4313075e-05,51.29297
1988-12-01,-1500.5156,64.23979,0.047935486,0.82839966,0.0013423837,-1097.5547
1988-12-02,-2256.7344,56.006424,0.06371006,1.7252197,0.0010073637,-1453.3398
1988-12-03,-1265.9609,-15.570877,0.036422938,2.3678284,-0.00014241286,-872.625
1988-12-04,-404.29688,38.558838,0.025494874,-0.25094604,-3.6913167e-05,7.3710938
1988-12-05,-1280.6797,-5.215317,0.043662786,2.988678,4.2937987e-05,-127.60547
1988-12-06,-1134.5312,-16.356308,0.028646916,1.6575928,-0.00011234787,-1640.4414
1988-12-07,0.7734375,-8.836151,0.020023197,-1.1619568,-0.0001386639,-1191.6328
1988-12-08,853.35156,-13.755676,0.010101944,-1.40802,-0.00014126133,31.113281
1988-12-09,585.7344,3.01268,0.0062146485,-0.4223938,-0.00012615896,705.41406
1988-12-10,435.9375,-14.763916,0.0039583147,1.8059692,-0.00011458873,1102.0039
1988-12-11,572.77344,-25.974228,0.0027620792,2.576294,-0.000123899,1386.3828
1988-12-12,76.390625,0.009490967,-0.0026943982,0.6016846,-0.00011914192,312.10547
1988-12-13,706.52344,-20.183502,-0.0059862733,0.809021,-0.00012331066,417.91406
1988-12-14,541.1875,-4.5203247,-0.0076075494,-0.0026855469,-0.000117064505,730.4922
1988-12-15,-51.179688,-14.590927,-0.008060485,0.44815063,-0.000109506575,-48.66797
1988-12-16,270.53906,-8.649063,-0.009646833,-2.6071472,-0.000108776294,-417.90234
1988-12-17,562.65625,-10.885162,-0.009857118,-2.8698425,-0.0001092795,-292.60938
1988-12-18,757.8281,-1.7042389,-0.010988474,0.60339355,-0.00010568669,316.58984
1988-12-19,-162.28125,-4.20105,-0.0110863745,1.4723206,-1.7371269e-05,328.54297
1988-12-20,-614.1172,-16.27655,-0.00027480721,2.3024902,-6.3796644e-05,-924.8281
1988-12-21,988.64844,-18.416168,-0.0058370233,-0.09475708,-0.00010202163,1230.7266
1988-12-22,1101.5938,-12.02095,-0.0076449215,0.5149231,-0.00010225776,1830.1914
1988-12-23,637.6953,-6.6341248,-0.0077810585,1.177185,-0.00010460892,1292.4375
1988-12-24,255.32031,-23.899002,-0.0063506067,2.7974243,-0.000101211874,1297.5078
1988-12-25,612.9531,-24.951385,-0.008231372,4.8881836,-0.00010057989,1725.2578
1988-12-26,1146.0781,1.064682,-0.009705871,2.3440247,-0.00010008673,1558.9961
1988-12-27,1173.0,-22.20137,-0.011249244,0.9217529,-0.00010178577,1625.0391
1988-12-28,1330.8906,-23.758667,-0.012063473,1.907959,-0.00010669451,2253.7344
1988-12-29,1717.3906,-25.535233,-0.013383895,0.11251831,-0.000109191795,2659.5781
1988-12-30,1569.8047,-29.348923,-0.014526099,-0.8271179,-0.00010984731,2452.1992
1988-12-31,1173.5703,-25.756409,-0.0154643655,0.19433594,-0.00011029734,2154.375
1989-01-01,1095.8594,-24.180344,-0.016809285,0.7060852,-0.00010885041,1881.6641
1989-01-02,1440.5312,-23.928665,-0.018024564,0.93673706,-0.000106328196,1614.8164
1989-01-03,2098.3906,-22.861572,-0.018523812,-0.8484497,-0.00010048929,1848.6172
1989-01-04,1852.1953,-19.765762,-0.01842922,-0.8793335,-9.7805976e-05,1737.7227
1989-01-05,1221.1016,-8.061432,-0.018248439,-0.72302246,-9.4616655e-05,584.52344
1989-01-06,194.96094,11.166122,-0.018241823,0.118499756,-9.064578e-05,117.5625
1989-01-07,-475.0,-16.66475,-0.01912877,1.9814453,-9.076015e-05,578.01953
1989-01-08,-158.64062,-22.993103,-0.02027437,6.302307,-8.926984e-05,1401.9414
1989-01-09,279.65625,-25.90416,-0.011900365,3.736908,-9.237447e-05,1756.1133
1989-01-10,476.25,-19.219467,-0.014703214,1.8479614,-9.31416e-05,1336.3594
1989-01-11,692.7656,-10.069489,-0.017547607,2.8365173,-9.049713e-05,1006.7539
1989-01-12,1031.1094,-15.791397,-0.021825522,3.1301575,-8.077357e-05,1145.6094
1989-01-13,1346.6719,-25.425858,-0.022290051,3.2981567,-9.021361e-05,1676.7109
1989-01-14,1592.8516,-25.744171,-0.024236828,1.9903259,-9.040073e-05,2226.3516
1989-01-15,1657.9062,-27.195084,-0.024963707,3.8757935,-9.0658075e-05,2529.1055
1989-01-16,1542.0938,-18.071503,-0.025492072,1.08078,-9.185113e-05,2593.8164
1989-01-17,1216.2266,-16.438309,-0.026249558,-0.46066284,-9.23995e-05,1946.6172
1989-01-18,1327.4297,-6.338516,-0.025278598,0.7619629,-9.1784466e-05,1509.9062
1989-01-19,1338.0859,-21.701721,-0.017676175,1.6292725,-9.329068e-05,1511.1875
1989-01-20,1174.7969,-16.86702,-0.022221178,1.3879395,-9.2638424e-05,1003.09766
1989-01-21,864.8281,-8.174011,-0.024516463,0.5003052,-9.408416e-05,292.76562
1989-01-22,456.32812,15.44043,-0.02281949,0.514801,-6.093683e-05,-237.97656
1989-01-23,1113.1797,-19.046402,-0.022792578,0.9495239,-9.2367154e-05,737.52734
1989-01-24,1154.3281,-18.799393,-0.025392562,-0.7893982,-9.372871e-05,867.3047
1989-01-25,1013.85156,-19.40683,-0.026188314,-0.44314575,-9.451738e-05,995.875
1989-01-26,1064.4766,-18.440216,-0.02643603,-1.2202759,-9.245543e-05,1160.6016
1989-01-27,1630.9297,-20.647766,-0.021659851,-1.3774719,-8.800329e-05,1808.8359
1989-01-28,1499.5859,-23.180801,-0.020300806,-0.6062927,-8.555368e-05,2029.1523
1989-01-29,1715.1953,-23.92598,-0.020292878,1.114685,-8.5111424e-05,2055.6875
1989-01-30,1937.25,-23.091934,-0.020423383,1.0029602,-8.479544e-05,2302.8242
1989-01-31,1838.6797,-22.962814,-0.020351082,2.6932678,-8.2701445e-05,2637.7031
1989-02-01,1615.2266,-23.296295,-0.020560622,3.5517273,-8.145149e-05,2368.4375
1989-02-02,1400.1719,-21.16397,-0.021271229,2.521515,-8.2981984e-05,1824.8828
1989-02-03,1383.375,-17.508484,-0.021305501,0.45211792,-8.384326e-05,1392.3281
1989-02-04,1319.5469,-10.949707,-0.02108702,0.25097656,-8.378503e-05,1004.14453
1989-02-05,1239.2188,-18.93399,-0.02580154,1.1314392,-8.661565e-05,1133.0469
1989-02-06,1604.9922,-18.745407,-0.025461137,2.858307,-8.520324e-05,2023.9531
1989-02-07,1507.6562,-23.806564,-0.02313435,1.9805603,-8.581333e-05,2205.7227
1989-02-08,999.8594,-27.59845,-0.022633791,3.149109,-8.451177e-05,1794.0352
1989-02-09,711.85156,-27.224594,-0.022993654,2.6687012,-8.506465e-05,1223.668
1989-02-10,1320.0312,-25.203903,-0.022657692,1.4650879,-8.594822e-05,1409.043
1989-02-11,1899.8516,-28.770218,-0.02289471,0.86312866,-8.7705295e-05,2074.8242
1989-02-12,1698.2422,-23.575348,-0.022892982,1.317749,-8.7707034e-05,1923.2031
1989-02-13,1054.1797,-21.657364,-0.026159316,3.783142,-8.57347e-05,1000.27344
1989-02-14,374.0,-0.39779663,-0.030489057,1.6923828,-6.981158e-05,-179.83594
1989-02-15,574.0,-14.902054,-0.035669982,2.7400513,-8.758506e-05,565.23047
1989-02-16,31.453125,-3.1004639,-0.03859389,3.1689148,-8.887699e-05,419.36328
1989-02-17,397.8125,-11.512131,-0.040952295,2.6653442,-8.908643e-05,371.44922
1989-02-18,789.96094,8.942215,-0.040425032,2.972992,-8.743421e-05,1317.1289
1989-02-19,1077.8438,-15.761429,-0.04213783,6.0064087,-9.5476746e-05,2461.9219
1989-02-20,1051.7656,-17.212173,-0.048009813,4.1618347,-9.537106e-05,2117.879
1989-02-21,604.21875,22.803726,-0.04630348,3.4295654,-7.367112e-05,1272.707
1989-02-22,346.03906,5.3099823,-0.023650497,2.7745972,8.076068e-05,742.4297
1989-02-23,-302.79688,3.9668121,0.043294728,2.2859497,0.0005868826,103.35156
1989-02-24,-1859.7031,45.061874,0.080521315,1.3570557,0.0019345207,-1234.4648
1989-02-25,-3426.5078,52.17366,0.07941273,-0.6524658,0.0018201915,-2764.5195
1989-02-26,-4303.836,25.09996,0.06476477,-0.030914307,0.00031928197,-3822.3281
1989-02-27,-3088.1094,20.270203,0.046945125,0.90405273,-9.135885e-05,-3022.371
1989-02-28,-2247.25,13.915573,0.036086142,-0.6933899,-8.840577e-05,-2372.0273
1989-03-01,-1445.3203,-7.477722,0.030593634,0.48434448,-9.557761e-05,-1613.0625
1989-03-02,-480.5703,6.5569916,0.022646844,0.48461914,-9.8191835e-05,-248.63672
1989-03-03,-971.9844,40.230988,0.024893016,-0.2814331,-1.8435108e-05,-771.3906
1989-03-04,-215.375,-25.441986,0.019553244,2.5939636,-9.7058684e-05,216.6211
1989-03-05,632.46094,-19.614288,0.01436013,1.6528015,-9.659625e-05,1336.1484
1989-03-06,694.5469,-21.210007,0.012759149,1.709198,-9.41022e-05,1391.4062
1989-03-07,533.47656,-4.4891357,0.012068719,1.9934082,-9.664161e-05,1145.4648
1989-03-08,-245.75781,4.250473,0.01580435,1.654541,-1.5739992e-05,-140.24219
1989-03-09,461.0,-21.275665,0.012760222,1.0021667,-9.8708915e-05,606.5508
1989-03-10,754.47656,-2.1898346,0.0069156587,1.0806274,-0.00010029301,1700.7734
1989-03-11,673.1875,-28.051819,0.004247695,3.3060303,-0.00010407297,1899.1914
1989-03-12,365.40625,-21.739761,0.00074759126,3.7443848,-0.00010534565,1457.2969
1989-03-13,-272.21094,-4.934967,-0.0028158724,3.8243103,-0.00010777406,875.2656
1989-03-14,66.41406,-10.532913,-0.0072019994,2.3153992,-0.000102861515,239.1211
1989-03-15,-383.72656,20.208893,-0.0035769045,0.121673584,-5.67615e-05,183.08203
1989-03-16,-644.1797,22.746231,0.008212328,-0.48937988,0.00010264967,-60.421875
1989-03-17,-653.875,34.248672,0.079078525,-0.5751648,0.00095733046,-334.60547
1989-03-18,-243.75,23.61139,0.0835979,-1.0587769,0.0002811706,-155.07422
1989-03-19,122.046875,-26.305573,0.05352345,-0.54800415,-0.00011986882,295.28125
1989-03-20,-398.66406,-10.2083435,0.04290408,0.63705444,-0.0001118616,84.984375
1989-03-21,-822.09375,3.9418182,0.06467116,1.2213135,0.00025070895,-368.875
1989-03-22,30.414062,-17.752838,0.046547383,2.5086975,-0.00014722411,620.02734
1989-03-23,77.09375,-12.617844,0.037455767,-0.2402649,-0.0001506395,76.21094
1989-03-24,422.0078,1.0412903,0.027541876,-1.7604675,-0.00015369385,553.6367
1989-03-25,55.234375,-32.711792,0.025533468,2.479889,-0.00016042992,1130.0625
1989-03-26,497.1875,-33.407166,0.025396168,3.5619202,-0.00016603715,1365.5469
1989-03-27,650.1719,-29.884232,0.019964486,2.8542175,-0.00016911028,1503.082
1989-03-28,671.8125,-27.052795,0.015338212,3.789734,-0.00017604459,1540.9062
1989-03-29,808.15625,-31.149078,-0.00064229965,5.0892334,-0.00018150052,1682.4609
1989-03-30,930.6172,-34.84082,-0.0108887255,5.471344,-0.00017847796,1830.8203
1989-03-31,690.3672,1.8544464,-0.023517579,4.564331,-0.00018235561,1456.582
1989-04-01,-149.70312,11.167435,0.008609265,1.3335266,0.00011676477,280.8828
1989-04-02,-872.6406,-8.968536,0.011464953,2.9386597,-0.00018504393,-96.734375
1989-04-03,-923.8828,26.784866,0.04754767,0.7498474,0.0008903396,-390.34766
1989-04-04,-1382.7578,43.52112,0.08502105,-2.403473,0.0019431172,-782.0
1989-04-05,-1523.6797,35.187668,0.08132744,-1.8174133,0.0017975516,-1472.9141
1989-04-06,-485.4453,14.060501,0.062224865,-2.1592102,-6.8005174e-06,-1097.9023
1989-04-07,338.85938,6.6536407,0.04859805,-2.0612793,-4.3061547e-05,-103.25781
1989-04-08,445.0,40.22998,0.07622993,-2.1815186,0.0010998533,145.26172
1989-04-09,396.14062,-8.483398,0.05586824,0.37112427,-0.00015028621,575.5039
1989-04-10,173.79688,40.360046,0.044165492,0.7315674,-0.00011676228,563.09375
1989-04-11,35.523438,13.335907,0.04048094,1.8431091,-0.00017934121,538.45703
1989-04-12,-795.8203,20.460175,0.06269646,-0.22628784,0.0010503851,-331.3711
1989-04-13,-1882.7578,53.09807,0.07926002,-3.5030518,0.0015178046,-1542.2617
1989-04-14,-1249.2578,29.599945,0.057414234,-1.7053833,-5.2051968e-05,-1319.625
1989-04-15,-577.6172,5.379486,0.0343509,-0.34545898,-0.0002180144,-241.69531
1989-04-16,-634.4453,0.74142456,0.041315228,-2.5033875,0.00064464513,-447.95703
1989-04-17,-1023.3672,32.821396,0.06948674,-3.4537964,0.00025599624,-1443.0039
1989-04-18,-385.2422,5.809555,0.060237378,-1.6792603,5.8583202e-05,-710.40234
1989-04-19,137.91406,0.58013916,0.067174256,-2.4208374,0.00011227628,-399.1914
1989-04-20,310.34375,16.02713,0.06473255,-1.7635803,0.00016551456,-151.13672
1989-04-21,-14.8515625,34.483658,0.06811479,-3.7271729,0.0006203016,-495.9961
1989-04-22,-383.0078,21.774445,0.06439525,-4.9610596,0.00010395018,-1316.2852
1989-04-23,45.65625,-21.374802,0.040581405,-2.3143005,-0.00023293254,-539.4883
1989-04-24,297.96875,-4.9513245,0.02837497,-1.9599304,-0.00023203138,15.296875
1989-04-25,71.74219,55.224762,0.04815939,-4.198395,0.00041906498,-4.5625
1989-04-26,-740.21875,39.841583,0.07800886,-4.838623,0.0013790742,-808.6992
1989-04-27,-810.2656,27.256653,0.07158837,-6.197632,0.0005486573,-1298.1562
1989-04-28,-889.25,15.080048,0.055109203,-5.6074524,1.789158e-05,-1768.1094
1989-04-29,-302.09375,-14.318008,0.033041388,-3.3147278,-0.00023880813,-950.3906
1989-04-30,-99.109375,-24.81813,0.017458439,-3.5254517,-0.00023871289,-575.1367
1989-05-01,89.953125,-8.777237,0.004841119,-1.1769714,-0.00023578608,117.078125
1989-05-02,204.95312,-31.33612,-0.0058811903,1.411438,-0.00023630846,527.83594
1989-05-03,390.8047,-31.781982,-0.019221574,2.1042175,-0.00023993246,764.47656
1989-05-04,579.28906,-33.351074,-0.022795498,2.6273193,-0.00023860631,1067.3203
1989-05-05,713.0625,-41.386505,-0.03181243,2.6434631,-0.0002400901,1395.8906
1989-05-06,156.67969,-35.734924,-0.045372665,3.779541,-0.00024327882,860.60547
1989-05-07,218.60938,-27.634506,-0.05891958,0.29473877,-0.00024534966,371.35938
1989-05-08,327.6172,-28.685211,-0.070221245,-0.26794434,-0.000251293,404.34766
1989-05-09,214.77344,-30.150238,-0.0797852,1.1160889,-0.00024999413,450.85156
1989-05-10,178.20312,17.263657,-0.07925546,-0.8971863,-0.00017981051,208.3711
1989-05-11,-109.67969,11.34436,-0.07006094,-0.6575012,-0.00014896551,-63.601562
1989-05-12,-391.14062,25.34999,-0.047412872,-1.3598938,8.623814e-06,-362.5586
1989-05-13,-421.02344,-4.7371674,0.0063585043,-0.3670349,-1.3212193e-05,-412.21484
1989-05-14,174.74219,-7.9765167,-0.019421041,0.11126709,-0.0002359085,-304.5547
1989-05-15,843.33594,-3.170517,-0.04372996,-1.5889587,-0.00024918388,215.05469
1989-05-16,792.96094,-19.314941,-0.05460131,-0.7748413,-0.00023747505,538.8164
1989-05-17,718.875,-15.69635,-0.061360568,0.45239258,-0.00014353605,611.52734
1989-05-18,652.5469,-7.6403503,-0.06304845,1.5644226,-0.00019552767,593.16016
1989-05-19,564.3203,7.337158,-0.041963935,1.5281677,3.9237333e-05,568.5703
1989-05-20,468.78906,-19.399124,-0.023601592,1.4766235,-0.00016607197,544.76953
1989-05-21,322.15625,-15.482346,-0.024848223,1.65094,-6.6650275e-05,511.39062
1989-05-22,483.0625,-16.458649,-0.026528299,2.618988,-0.00011823275,638.6719
1989-05-23,848.0156,-6.875519,-0.0016725659,0.3981018,-7.32395e-06,709.02734
1989-05-24,902.2031,-24.367249,-0.028618157,0.7525635,-0.00023045053,648.96094
1989-05-25,874.78125,-23.371292,-0.04810384,1.0223999,-0.00023528757,514.8164
1989-05-26,717.59375,-0.9491272,-0.05608791,0.8831177,-0.00018887722,356.1172
1989-05-27,587.5703,-5.962845,-0.053278,-0.35656738,-3.4088094e-05,231.42578
1989-05-28,411.8203,2.9631653,-0.03121543,-0.31600952,-0.00012634494,179.5625
1989-05-29,184.01562,6.183258,-0.032435715,-0.3170166,-5.4023665e-05,-1.140625
1989-05-30,-136.60938,4.806549,-0.009113997,-1.7219543,0.00013130227,-333.8047
1989-05-31,-575.4922,5.1238556,-0.0071044564,-1.0097656,-0.00018837886,-615.65234
1989-06-01,-618.33594,45.46324,0.005718887,-2.172882,0.00023482733,-774.2344
1989-06-02,-843.52344,18.624557,0.038069576,-1.8614197,0.0001999052,-1077.1172
1989-06-03,-737.8125,57.037827,0.067589015,-5.054657,0.0012579369,-1474.7148
1989-06-04,-596.6406,9.345703,0.06423172,-4.635803,9.0690155e-06,-1663.043
1989-06-05,-570.1094,29.73462,0.071356595,-4.9434814,0.00025385752,-1721.6562
1989-06-06,-549.52344,-6.052994,0.04494521,-4.1121826,-0.00022802394,-1623.3711
1989-06-07,-398.07812,-4.63649,0.032604456,-3.986969,-0.00018546925,-1356.2305
1989-06-08,96.77344,-7.8503265,0.021620274,-3.3290405,-0.00020001171,-1062.4062
1989-06-09,527.8203,-18.999008,0.008270174,-2.3476868,-0.00021160836,-318.09766
1989-06-10,406.92188,9.7026825,-0.0025742352,-2.0206604,-0.00022820945,-75.79297
1989-06-11,332.90625,-22.737381,-0.014168173,0.7167053,-0.00018804814,241.67578
1989-06-12,327.48438,-21.74466,-0.01771444,-0.1187439,-5.6318575e-05,157.69922
1989-06-13,220.82031,-1.1731873,0.00289613,0.46432495,-0.00017911376,144.70312
1989-06-14,317.9922,12.730698,-0.0023743808,0.57440186,-0.000115230934,220.875
1989-06-15,452.1797,-8.547989,-0.010455042,0.29959106,-0.00019081256,468.0625
1989-06-16,236.48438,-35.47995,-0.027820379,1.1432495,-0.00023415005,181.34766
1989-06-17,405.3828,-15.813629,-0.05055526,-0.97283936,-0.00023944039,160.20312
1989-06-18,239.23438,-7.30925,-0.06093034,0.7097168,-0.00021059885,108.34766
1989-06-19,574.3281,-20.208038,-0.06380743,-0.25720215,-0.00022314256,211.66797
1989-06-20,295.67188,-29.338364,-0.0749875,2.355011,-0.00024395237,386.0586
1989-06-21,57.078125,-5.910858,-0.08371927,2.6238403,-0.00013830684,256.39062
1989-06-22,-185.54688,39.268097,-0.01190576,-1.3360596,0.0019377461,-159.5664
1989-06-23,-398.48438,-11.468323,0.069200665,-2.0734558,0.00029370474,-987.21875
1989-06-24,-228.50781,-15.164612,0.04082635,-0.5583801,-0.00023308361,-236.00781
1989-06-25,6.453125,-2.5677185,0.022337466,0.5010071,-0.00019664859,123.16406
1989-06-26,-18.921875,34.008347,0.010338396,0.9447937,-0.0001296069,52.660156
1989-06-27,-296.71875,9.833603,0.0068807006,0.64230347,-0.00012343365,-219.375
1989-06-28,-411.21094,-8.9683075,0.025426388,-0.37783813,4.9319584e-05,-477.84375
1989-06-29,-13.2734375,17.947739,0.004883051,-2.51651,-0.00022154649,-299.47266
1989-06-30,-58.554688,-7.419449,-0.0042857826,-0.851532,-0.00018265354,-231.96094
1989-07-01,-53.648438,40.26039,-0.0031999946,-0.64334106,-0.00019733665,-221.4336
1989-07-02,-496.6875,33.012756,0.028689504,-1.8106079,0.00033902947,-652.8242
1989-07-03,-283.1797,31.063126,0.029883742,-3.5711975,0.00012438514,-697.76953
1989-07-04,136.64062,60.456223,0.078278035,-4.1278076,0.0003012477,-297.79297
1989-07-05,593.14844,-22.472794,0.052791983,-0.6047058,-0.0002349427,584.39844
1989-07-06,666.09375,-14.957779,0.024849653,1.520752,-0.00023142716,984.83203
1989-07-07,472.5547,53.4722,0.020905703,-0.076660156,5.656632e-05,810.6328
1989-07-08,113.609375,13.042038,0.030409545,0.09158325,-4.196279e-05,245.66016
1989-07-09,181.30469,17.794205,0.022586167,0.947937,-0.00012109991,248.57031
1989-07-10,355.79688,45.18959,0.049556702,-0.64556885,0.0005334001,214.29688
1989-07-11,209.49219,36.238922,0.07733321,-2.1354675,6.628335e-05,-130.9375
1989-07-12,129.66406,-3.836502,0.06434223,-0.85717773,-3.1030228e-05,-52.359375
1989-07-13,-61.007812,-18.938293,0.048230976,1.0003357,-0.0001946073,26.269531
1989-07-14,-236.98438,-15.593185,0.031711966,-0.22213745,-0.00018423382,-451.04297
1989-07-15,184.50781,-25.116623,0.020775557,-2.0822449,-0.00019680106,-189.67188
1989-07-16,310.70312,-20.240295,0.008075744,-0.1635437,-0.0002001562,2.3085938
1989-07-17,195.1875,-14.095993,-0.0065321624,1.4709778,-0.0001874125,-191.77344
1989-07-18,24.859375,-15.563736,-0.020644784,-0.6676941,-0.0001905324,-385.79297
1989-07-19,57.226562,-27.944275,-0.03546554,-0.0920105,-0.00018577743,-21.066406
1989-07-20,538.1328,-8.441681,-0.036057204,-0.60165405,-0.0001350524,476.14062
1989-07-21,557.46875,-21.64853,-0.04131058,0.93392944,-0.00018613243,851.4336
1989-07-22,578.4531,61.80365,-0.051963642,1.1357117,-0.00018881111,1008.1328
1989-07-23,550.4297,32.823303,-0.05871035,2.3223267,-0.00016105267,994.4453
1989-07-24,480.1328,32.98825,-0.060120866,2.1712952,-0.00015868724,827.1094
1989-07-25,298.4453,23.514175,-0.018725634,0.023773193,0.00016001269,344.6875
1989-07-26,66.64844,-34.11241,-0.0143857,2.2545776,-0.0001918393,301.2422
1989-07-27,6.8828125,-23.314804,-0.03447479,1.5497742,-0.00018818467,146.10547
1989-07-28,188.32031,-17.857483,-0.04789059,0.6005554,-0.00014702295,32.015625
1989-07-29,361.27344,-20.631454,-0.04972364,0.09732056,-0.00014674677,308.9297
1989-07-30,-22.1875,14.247314,-0.060958385,1.0331116,-0.0001742418,53.953125
1989-07-31,-718.59375,0.6333008,-0.011391342,-1.0115662,0.00022752448,-756.48047
1989-08-01,-848.9453,-19.831024,-0.0018706918,-5.243805,-0.00015372137,-1759.1953
1989-08-02,-453.6172,-20.447525,-0.030192375,-5.4155884,-0.00018303578,-1437.0273
1989-08-03,-355.0078,-24.524246,-0.053011656,-3.4959717,-0.00018454986,-730.22266
1989-08-04,-160.98438,-26.102097,-0.07032354,-1.9160767,-0.00018611028,-278.41797
1989-08-05,-182.71094,10.767136,-0.068110585,-2.0673523,0.00010475781,-449.3828
1989-08-06,-340.14062,16.846054,-0.032268077,-2.0250244,-0.00014209787,-570.4375
1989-08-07,-116.11719,-4.387146,-0.04608032,-0.027740479,-0.00019412364,-41.960938
1989-08-08,-122.6875,22.733078,-0.050275043,0.2041626,5.7373836e-06,-10.1953125
1989-08-09,-236.69531,-18.23529,-0.060109913,0.58566284,-0.00020085079,-289.45703
1989-08-10,-2.015625,20.473785,-0.06857143,-1.7460022,-0.0001282118,-136.11719
1989-08-11,-340.1875,16.10431,0.0054842234,-1.1308899,0.00018337573,-446.15234
1989-08-12,-293.14844,-22.248688,-0.02033946,0.80703735,-0.00020157539,18.558594
1989-08-13,-236.4375,-9.451538,-0.033621192,1.3946838,-0.00017534808,138.58203
1989-08-14,-17.351562,49.363754,-0.007160485,0.7675476,0.0003204415,245.3125
1989-08-15,288.9922,-28.572922,0.03184247,2.257904,-7.8382596e-05,844.0039
1989-08-16,300.59375,-31.98465,-0.0051982105,2.7382507,-0.00022529549,961.21484
1989-08-17,299.6328,17.481583,-0.0066268444,1.9927979,-4.496149e-05,579.16016
1989-08-18,402.3047,-17.282394,-0.0068652034,3.1474,-0.00023026123,554.5664
1989-08-19,339.5,-34.101013,-0.03053239,1.8917847,-0.00023646519,688.46094
1989-08-20,251.45312,-20.259369,-0.045776457,3.2597656,-0.00023368167,685.41016
1989-08-21,317.3203,-4.6792145,-0.05567178,3.235199,-0.00010746185,720.6328
1989-08-22,315.5625,-6.2834015,-0.05758217,2.9771729,-0.00021366971,632.5664
1989-08-23,279.58594,-14.452484,-0.07115419,3.205536,-0.00021047336,640.89844
1989-08-24,90.55469,-25.550903,-0.07724486,2.9296265,-0.00023242024,521.64844
1989-08-25,-481.32812,-17.457184,-0.08595283,3.3746033,-0.0002341614,62.59375
