,sstNorth_Atlantic_cluster1,sstNorth_Atlantic_cluster2,sstNorth_Atlantic_cluster3,sstNorth_Atlantic_cluster4,sstNorth_Atlantic_cluster5
1990-12-06,-0.49697876,-0.4281311,0.18847656,0.11697388,1.1447144
1990-12-07,-0.46691895,0.5202637,0.04888916,0.13867188,1.0032959
1990-12-08,-0.4248047,-0.054748535,-0.066986084,0.16195679,0.88687134
1990-12-09,-0.37628174,-0.3277893,-0.12310791,0.19223022,0.83688354
1990-12-10,-0.3388672,-0.13156128,-0.087646484,0.22338867,0.8594971
1990-12-11,-0.31915283,-0.34106445,0.018951416,0.2421875,0.93081665
1990-12-12,-0.30950928,-0.36224365,0.15322876,0.2437439,1.0403137
1990-12-13,-0.29907227,-0.3728943,0.27218628,0.22210693,1.1780701
1990-12-14,-0.2810669,-0.35714722,0.3338623,0.1769104,1.3270569
1990-12-15,-0.2731018,-0.34188843,0.31674194,0.12234497,1.4333191
1990-12-16,-0.28271484,-0.32080078,0.24307251,0.074798584,1.47406
1990-12-17,-0.29153442,-0.29742432,0.15060425,0.035705566,1.467804
1990-12-18,-0.28692627,-0.27514648,0.062042236,-0.014831543,1.4744263
1990-12-19,-0.2444458,-0.2536621,0.00982666,-0.07247925,1.5124207
1990-12-20,-0.17791748,-0.23312378,0.02758789,-0.1227417,1.5889893
1990-12-21,-0.11004639,-0.21365356,0.09713745,-0.14962769,1.6678772
1990-12-22,-0.050933838,-0.19540405,0.17889404,-0.15216064,1.7131653
1990-12-23,-0.011016846,-0.17871094,0.23342896,-0.13302612,1.6851196
1990-12-24,-0.0013122559,-0.16299438,0.2268982,-0.09460449,1.5505981
1990-12-25,-0.038635254,-0.14788818,0.17718506,-0.058441162,1.3473816
1990-12-26,-0.11251831,-0.13449097,0.11999512,-0.034088135,1.1423035
1990-12-27,-0.19314575,-0.12194824,0.04425049,-0.008148193,0.951355
1990-12-28,-0.24765015,-0.11077881,-0.061828613,0.03643799,0.7935486
1990-12-29,-0.25048828,-0.10153198,-0.20352173,0.10864258,0.6904297
1990-12-30,-0.18725586,-0.093688965,-0.3371277,0.184021,0.7190552
1990-12-31,-0.08331299,-0.08584595,-0.4197998,0.23242188,0.87527466
1991-01-01,0.026672363,-0.08001709,-0.46469116,0.25857544,1.0681152
1991-01-02,0.11456299,-0.07171631,-0.48104858,0.26364136,1.2071838
1991-01-03,0.1609497,-0.063323975,-0.47784424,0.25509644,1.2125549
1991-01-04,0.13491821,-0.05609131,-0.44711304,0.2326355,1.0674744
1991-01-05,0.07449341,-0.050109863,-0.3821411,0.19735718,0.8526001
1991-01-06,-0.01638794,-0.04373169,-0.30441284,0.14886475,0.62338257
1991-01-07,-0.131073,-0.038360596,-0.23556519,0.0881958,0.43112183
1991-01-08,-0.2562561,-0.033233643,-0.19326782,0.012451172,0.32562256
1991-01-09,-0.35110474,-0.028778076,-0.19482422,-0.04852295,0.35205078
1991-01-10,-0.3873291,-0.023773193,-0.23205566,-0.079437256,0.48706055
1991-01-11,-0.3911438,-0.018920898,-0.29074097,-0.089660645,0.67129517
1991-01-12,-0.38000488,-0.014434814,-0.35455322,-0.0881958,0.848053
1991-01-13,-0.37631226,-0.011566162,-0.40924072,-0.08639526,0.96398926
1991-01-14,-0.36904907,-0.008453369,-0.43832397,-0.07388306,0.9904785
1991-01-15,-0.3468628,-0.0058288574,-0.44143677,-0.047332764,0.9491577
1991-01-16,-0.31777954,-0.0038757324,-0.4363098,-0.025390625,0.8703613
1991-01-17,-0.28619385,-0.002960205,-0.42749023,-0.002746582,0.7455139
1991-01-18,-0.26086426,-0.0022277832,-0.4312744,0.002319336,0.6057739
1991-01-19,-0.24380493,-0.0021362305,-0.44833374,-0.008911133,0.48449707
1991-01-20,-0.2333374,-0.0020751953,-0.46774292,-0.029632568,0.40026855
1991-01-21,-0.23226929,-0.0019836426,-0.48312378,-0.058532715,0.34991455
1991-01-22,-0.24554443,-0.0025024414,-0.48583984,-0.08706665,0.32724
1991-01-23,-0.2784729,-0.003753662,-0.4711914,-0.11376953,0.33129883
1991-01-24,-0.31378174,-0.0043640137,-0.45547485,-0.11355591,0.3658142
1991-01-25,-0.3399353,-0.004638672,-0.44378662,-0.0854187,0.43017578
1991-01-26,-0.36602783,-0.0054626465,-0.42559814,-0.056152344,0.5079956
1991-01-27,-0.3961792,-0.0060424805,-0.38623047,-0.054748535,0.58514404
1991-01-28,-0.4336548,-0.0063476562,-0.31167603,-0.10580444,0.64434814
1991-01-29,-0.47109985,-0.006866455,-0.2263794,-0.19708252,0.6730652
1991-01-30,-0.49136353,-0.006225586,-0.16098022,-0.29241943,0.6689148
1991-01-31,-0.4958496,-0.006866455,-0.11141968,-0.37496948,0.63565063
1991-02-01,-0.48669434,-0.006134033,-0.0769043,-0.42840576,0.5770569
1991-02-02,-0.46261597,-0.006164551,-0.055999756,-0.4342041,0.49884033
1991-02-03,-0.43984985,-0.0068359375,-0.054504395,-0.3777771,0.4003601
1991-02-04,-0.42434692,-0.0067749023,-0.079833984,-0.27664185,0.3015442
1991-02-05,-0.40130615,-0.006072998,-0.12371826,-0.16326904,0.22793579
1991-02-06,-0.35516357,-0.006164551,-0.17694092,-0.068481445,0.2097168
1991-02-07,-0.27548218,-0.0068969727,-0.23117065,-0.024505615,0.2710266
1991-02-08,-0.18258667,-0.0068359375,-0.26348877,-0.04727173,0.37600708
1991-02-09,-0.106658936,-0.006164551,-0.2658081,-0.11679077,0.48565674
1991-02-10,-0.051208496,-0.0067443848,-0.25457764,-0.21142578,0.6114502
1991-02-11,-0.028656006,-0.0059814453,-0.2532959,-0.30654907,0.7668762
1991-02-12,-0.044067383,-0.006072998,-0.2784729,-0.38034058,0.9578552
1991-02-13,-0.10296631,-0.006958008,-0.32009888,-0.41326904,1.1239014
1991-02-14,-0.19134521,-0.006866455,-0.35638428,-0.41012573,1.2097473
1991-02-15,-0.2861328,-0.007537842,-0.38180542,-0.37512207,1.2320862
1991-02-16,-0.36099243,-0.0082092285,-0.39105225,-0.31729126,1.2052612
1991-02-17,-0.39794922,-0.00894165,-0.38113403,-0.24572754,1.1459656
1991-02-18,-0.37872314,-0.010192871,-0.33605957,-0.18930054,1.0612793
1991-02-19,-0.319458,-0.010040283,-0.26696777,-0.15707397,0.95410156
1991-02-20,-0.23809814,-0.010559082,-0.20083618,-0.13186646,0.84072876
1991-02-21,-0.14886475,-0.010894775,-0.16305542,-0.09799194,0.7336426
1991-02-22,-0.07449341,-0.009552002,-0.17907715,-0.042236328,0.65237427
1991-02-23,-0.04168701,-0.008880615,-0.2541504,0.004180908,0.6385193
1991-02-24,-0.049346924,-0.008544922,-0.3611145,0.017791748,0.69470215
1991-02-25,-0.07220459,-0.007537842,-0.4689026,0.019317627,0.7772522
1991-02-26,-0.09298706,-0.006072998,-0.5460205,0.030914307,0.8357849
1991-02-27,-0.087677,-0.0061950684,-0.5649109,0.06985474,0.828949
1991-02-28,-0.06311035,-0.0059509277,-0.5205078,0.11242676,0.7592163
1991-03-01,-0.026519775,-0.006011963,-0.42578125,0.13699341,0.67193604
1991-03-02,0.00048828125,-0.0061035156,-0.31707764,0.15252686,0.5744629
1991-03-03,0.0206604,-0.00579834,-0.19979858,0.17706299,0.4937439
1991-03-04,0.03060913,-0.0062561035,-0.09274292,0.22195435,0.44436646
1991-03-05,0.020263672,-0.0067749023,-0.038848877,0.27389526,0.43014526
1991-03-06,-0.006225586,-0.007965088,-0.047027588,0.3095703,0.44805908
1991-03-07,-0.036712646,-0.008422852,-0.08401489,0.32974243,0.49993896
1991-03-08,-0.057281494,-0.007843018,-0.119506836,0.33111572,0.58898926
1991-03-09,-0.05340576,-0.00793457,-0.123291016,0.31430054,0.7147522
1991-03-10,-0.02319336,-0.00793457,-0.1138916,0.28833008,0.8526306
1991-03-11,0.019317627,-0.00793457,-0.11529541,0.25994873,0.96520996
1991-03-12,0.0657959,-0.00793457,-0.10668945,0.2241211,1.0420837
1991-03-13,0.09887695,-0.00793457,-0.06976318,0.17303467,1.0734863
1991-03-14,0.10699463,-0.0076904297,0.010528564,0.10357666,1.0505066
1991-03-15,0.088012695,-0.007019043,0.104003906,0.04437256,0.9904175
1991-03-16,0.049194336,-0.006286621,0.18148804,0.016143799,0.9075928
1991-03-17,0.0010681152,-0.0055236816,0.24301147,0.0047302246,0.80044556
1991-03-18,-0.04574585,-0.0047912598,0.28875732,-0.008483887,0.66238403
1991-03-19,-0.0796814,-0.004211426,0.32019043,-0.035003662,0.49551392
1991-03-20,-0.08227539,-0.004333496,0.3277588,-0.06442261,0.37460327
1991-03-21,-0.05532837,-0.0038757324,0.3006897,-0.07662964,0.33795166
1991-03-22,-0.019592285,-0.0037231445,0.24734497,-0.076812744,0.3383789
1991-03-23,0.0039978027,-0.003692627,0.17730713,-0.07028198,0.33392334
1991-03-24,-0.003692627,-0.0036315918,0.098083496,-0.059417725,0.28375244
1991-03-25,-0.042510986,-0.00289917,0.040252686,-0.041870117,0.21932983
1991-03-26,-0.09579468,-0.00289917,0.013366699,-0.019134521,0.18838501
1991-03-27,-0.14776611,-0.002960205,0.0002746582,0.0006713867,0.1749878
1991-03-28,-0.18997192,-0.0036010742,-0.0178833,0.0064086914,0.16519165
1991-03-29,-0.20666504,-0.0028686523,-0.055541992,-0.009613037,0.14596558
1991-03-30,-0.18130493,-0.0028076172,-0.091918945,-0.04663086,0.12060547
1991-03-31,-0.122924805,-0.0026855469,-0.10580444,-0.093933105,0.10083008
1991-04-01,-0.059509277,-0.002532959,-0.10977173,-0.13916016,0.1026001
1991-04-02,-0.017913818,-0.0020751953,-0.118774414,-0.17175293,0.13427734
1991-04-03,-0.020904541,-0.001739502,-0.14291382,-0.1829834,0.206604
1991-04-04,-0.07052612,-0.0019226074,-0.1739502,-0.16690063,0.2987976
1991-04-05,-0.1409607,-0.0007019043,-0.19915771,-0.13143921,0.3819275
1991-04-06,-0.22125244,-0.00018310547,-0.21496582,-0.088256836,0.45593262
1991-04-07,-0.29382324,-9.1552734e-05,-0.21786499,-0.044128418,0.5220032
1991-04-08,-0.34747314,-0.00076293945,-0.20306396,-0.012237549,0.57714844
1991-04-09,-0.3574524,-9.1552734e-05,-0.18029785,-0.0018005371,0.6005249
1991-04-10,-0.32537842,-0.00024414062,-0.1564331,-0.013214111,0.58413696
1991-04-11,-0.27542114,-0.0010375977,-0.1302185,-0.03652954,0.54260254
1991-04-12,-0.2272644,-0.0007019043,-0.09866333,-0.060546875,0.48968506
1991-04-13,-0.203125,-0.0016479492,-0.06060791,-0.07556152,0.4451294
1991-04-14,-0.20080566,-0.0012512207,-0.010925293,-0.07235718,0.42297363
1991-04-15,-0.20773315,-0.002166748,0.032836914,-0.056610107,0.42141724
1991-04-16,-0.22827148,-0.002319336,0.05279541,-0.04034424,0.43258667
1991-04-17,-0.26828003,-0.002532959,0.031097412,-0.03643799,0.44226074
1991-04-18,-0.3291626,-0.0027160645,-0.051696777,-0.05429077,0.44329834
1991-04-19,-0.38674927,-0.0028381348,-0.17080688,-0.07946777,0.44488525
1991-04-20,-0.42556763,-0.0030212402,-0.2925415,-0.09710693,0.45758057
1991-04-21,-0.45510864,-0.0031738281,-0.40777588,-0.12036133,0.46520996
1991-04-22,-0.48065186,-0.0032348633,-0.504364,-0.15701294,0.45889282
1991-04-23,-0.51290894,-0.0025939941,-0.5705261,-0.21740723,0.4296875
1991-04-24,-0.5415344,-0.0028076172,-0.5768738,-0.28485107,0.38760376
1991-04-25,-0.5527954,-0.0032958984,-0.5209961,-0.3385315,0.34762573
1991-04-26,-0.5451355,-0.004486084,-0.43255615,-0.37252808,0.3154297
1991-04-27,-0.5192871,-0.0041503906,-0.34176636,-0.3802185,0.29458618
1991-04-28,-0.47439575,-0.0047912598,-0.27719116,-0.35720825,0.28759766
1991-04-29,-0.4406128,-0.0054626465,-0.25491333,-0.31924438,0.3053894
1991-04-30,-0.42874146,-0.006652832,-0.26696777,-0.27938843,0.34265137
1991-05-01,-0.41183472,-0.00881958,-0.30044556,-0.22573853,0.38989258
1991-05-02,-0.36697388,-0.010406494,-0.34213257,-0.14868164,0.43307495
1991-05-03,-0.27282715,-0.0113220215,-0.3743286,-0.03994751,0.4621582
1991-05-04,-0.15835571,-0.014007568,-0.38723755,0.06561279,0.44210815
1991-05-05,-0.067718506,-0.015380859,-0.3828125,0.13711548,0.38082886
1991-05-06,-0.00061035156,-0.01727295,-0.3777771,0.17706299,0.3246765
1991-05-07,0.040008545,-0.019226074,-0.38552856,0.18667603,0.32043457
1991-05-08,0.05633545,-0.022155762,-0.4161377,0.17102051,0.4100647
1991-05-09,0.04953003,-0.023529053,-0.4494934,0.13372803,0.5643921
1991-05-10,0.021026611,-0.025665283,-0.4689026,0.077423096,0.7219238
1991-05-11,-0.04095459,-0.02835083,-0.4876709,0.008331299,0.8695679
1991-05-12,-0.14144897,-0.031433105,-0.5194092,-0.0713501,0.99694824
1991-05-13,-0.28692627,-0.036102295,-0.57662964,-0.15777588,1.088623
1991-05-14,-0.41809082,-0.04147339,-0.6458435,-0.22097778,1.0984497
1991-05-15,-0.4986267,-0.048431396,-0.7005005,-0.24517822,1.0216675
1991-05-16,-0.552063,-0.057373047,-0.73553467,-0.24197388,0.90463257
1991-05-17,-0.6102905,-0.07156372,-0.7469177,-0.21765137,0.7949524
1991-05-18,-0.69485474,-0.086761475,-0.7286072,-0.18261719,0.74160767
1991-05-19,-0.76016235,-0.10543823,-0.6826477,-0.13772583,0.7878723
1991-05-20,-0.7645569,-0.12667847,-0.61865234,-0.08413696,0.9026489
1991-05-21,-0.7464905,-0.14953613,-0.545166,-0.03704834,1.0213928
1991-05-22,-0.73742676,-0.17422485,-0.47283936,-0.011077881,1.0789795
1991-05-23,-0.7703552,-0.20202637,-0.4102173,-0.01776123,1.0184631
1991-05-24,-0.8339844,-0.23187256,-0.3703003,-0.06719971,0.86001587
1991-05-25,-0.89297485,-0.26480103,-0.3581848,-0.14578247,0.6774597
1991-05-26,-0.94244385,-0.2980957,-0.37490845,-0.2230835,0.49447632
1991-05-27,-0.97439575,-0.33566284,-0.42004395,-0.2765503,0.33428955
1991-05-28,-0.9864807,-0.37677002,-0.49209595,-0.28076172,0.22558594
1991-05-29,-0.9959717,-0.4215393,-0.56048584,-0.22442627,0.23849487
1991-05-30,-1.0066223,-0.4675598,-0.607605,-0.13128662,0.36825562
1991-05-31,-0.98947144,-0.51342773,-0.6512146,-0.031829834,0.53863525
1991-06-01,-0.9219971,-0.5629883,-0.71170044,0.04611206,0.6713257
1991-06-02,-0.7857666,-0.6133728,-0.8013916,0.07183838,0.69052124
1991-06-03,-0.6449585,-0.66397095,-0.88623047,0.03213501,0.5704346
1991-06-04,-0.54907227,-0.71450806,-0.9326477,-0.050842285,0.38049316
1991-06-05,-0.472229,-0.76742554,-0.9530029,-0.15286255,0.18765259
1991-06-06,-0.38806152,-0.82437134,-0.96029663,-0.24554443,0.05847168
1991-06-07,-0.2758789,-0.8855896,-0.9661255,-0.30093384,0.052368164
1991-06-08,-0.20861816,-0.9480896,-0.9510498,-0.28149414,0.1534729
1991-06-09,-0.2303772,-1.011383,-0.90338135,-0.19970703,0.30844116
1991-06-10,-0.28051758,-1.079071,-0.8520813,-0.10772705,0.5104065
1991-06-11,-0.30264282,-1.149292,-0.82733154,-0.058166504,0.75653076
1991-06-12,-0.24575806,-1.2210999,-0.8547058,-0.09786987,1.035553
1991-06-13,-0.14355469,-1.2946777,-0.933136,-0.22576904,1.2653809
1991-06-14,-0.052947998,-1.3691101,-1.0306091,-0.38812256,1.390686
1991-06-15,0.029052734,-1.4439392,-1.1235352,-0.5449219,1.4284668
1991-06-16,0.101501465,-1.5335693,-1.1870422,-0.6575012,1.3899231
1991-06-17,0.16311646,-1.629303,-1.199585,-0.69195557,1.2947388
1991-06-18,0.16381836,-1.7214661,-1.1742554,-0.6325989,1.191742
1991-06-19,0.08932495,-1.8083801,-1.1248474,-0.50616455,1.09375
1991-06-20,0.00024414062,-1.8882446,-1.0464783,-0.34375,0.96624756
1991-06-21,-0.047302246,-1.971344,-0.9299011,-0.18029785,0.7756958
1991-06-22,-0.0022583008,-2.0227966,-0.77279663,-0.047851562,0.49829102
1991-06-23,0.10858154,-2.1221924,-0.6524048,0.010345459,0.24734497
1991-06-24,0.23260498,-2.1870728,-0.60757446,-0.008880615,0.11239624
1991-06-25,0.35699463,-2.1591797,-0.5854492,-0.07647705,0.03741455
1991-06-26,0.47705078,-2.3164978,-0.5328369,-0.16064453,-0.033477783
1991-06-27,0.58114624,-2.3881226,-0.40740967,-0.23925781,-0.14672852
1991-06-28,0.6407471,-2.3240356,-0.30004883,-0.30038452,-0.24154663
1991-06-29,0.63720703,-1.7943726,-0.27301025,-0.34542847,-0.25094604
1991-06-30,0.585968,-2.140442,-0.25442505,-0.37045288,-0.22103882
1991-07-01,0.4968872,-0.8957825,-0.17669678,-0.36831665,-0.19290161
1991-07-02,0.38278198,-0.9649353,0.020446777,-0.33239746,-0.20422363
1991-07-03,0.2576599,-0.68356323,0.2680664,-0.27819824,-0.2333374
1991-07-04,0.14343262,-0.44940186,0.4663086,-0.22012329,-0.246521
1991-07-05,0.056854248,-0.20428467,0.61431885,-0.15872192,-0.26342773
1991-07-06,0.020080566,-0.20706177,0.71469116,-0.09387207,-0.30758667
1991-07-07,0.052825928,-0.21917725,0.76327515,-0.027832031,-0.3956604
1991-07-08,0.16567993,-0.26339722,0.74105835,0.023468018,-0.5062561
1991-07-09,0.3248291,-0.34457397,0.64053345,0.041625977,-0.5992737
1991-07-10,0.49093628,-0.36099243,0.48709106,0.028961182,-0.66915894
1991-07-11,0.619751,-0.38226318,0.307312,-0.013427734,-0.7081604
1991-07-12,0.6692505,-0.30981445,0.12423706,-0.08569336,-0.7090454
1991-07-13,0.5866089,-0.3366394,0.003692627,-0.15774536,-0.6633606
1991-07-14,0.40350342,-0.32888794,-0.034118652,-0.21588135,-0.5831604
1991-07-15,0.19940186,-0.31878662,-0.025390625,-0.26898193,-0.48809814
1991-07-16,0.06451416,-0.3515625,-0.011657715,-0.32870483,-0.39889526
1991-07-17,0.07757568,-0.81677246,-0.02609253,-0.40423584,-0.3360901
1991-07-18,0.25915527,-0.80337524,-0.060272217,-0.47235107,-0.33670044
1991-07-19,0.53222656,-0.79281616,-0.08041382,-0.5115967,-0.39263916
1991-07-20,0.8157654,-0.7871399,-0.086364746,-0.5174866,-0.46340942
1991-07-21,1.0293884,-0.77770996,-0.07839966,-0.49575806,-0.50650024
1991-07-22,1.0995483,-0.76467896,-0.05670166,-0.44537354,-0.48736572
1991-07-23,0.98361206,-0.74905396,-0.047607422,-0.39520264,-0.39022827
1991-07-24,0.7378235,-0.73101807,-0.052337646,-0.35858154,-0.2527771
1991-07-25,0.4416809,-0.7134094,-0.050689697,-0.3166504,-0.12503052
1991-07-26,0.17596436,-0.68795776,-0.016601562,-0.24938965,-0.05810547
1991-07-27,0.018920898,-0.6657715,0.06713867,-0.13964844,-0.092681885
1991-07-28,0.019256592,-0.6430969,0.15057373,-0.02279663,-0.19900513
1991-07-29,0.14761353,-0.61990356,0.19604492,0.057800293,-0.32147217
1991-07-30,0.34039307,-0.59939575,0.23275757,0.10336304,-0.47103882
1991-07-31,0.5469971,-0.61257935,0.2929077,0.1149292,-0.65771484
1991-08-01,0.7072449,-1.027832,0.3981018,0.09561157,-0.8832092
1991-08-02,0.76364136,-1.2281799,0.50439453,0.049987793,-1.0733032
1991-08-03,0.7285156,-1.00354,0.5623474,-0.014221191,-1.1638489
1991-08-04,0.6515198,-0.99713135,0.58755493,-0.09655762,-1.1825562
1991-08-05,0.5807495,-0.9859314,0.59606934,-0.19113159,-1.1503906
1991-08-06,0.5609741,-0.9767151,0.6017456,-0.29492188,-1.0933228
1991-08-07,0.601593,-0.9637451,0.5951233,-0.3751526,-1.0531921
1991-08-08,0.6647339,-0.95062256,0.5635376,-0.40707397,-1.0220032
1991-08-09,0.7252197,-0.9326477,0.51168823,-0.4013672,-0.9569702
1991-08-10,0.75949097,-0.9152832,0.4477539,-0.3671875,-0.81640625
1991-08-11,0.74713135,-0.89556885,0.3812256,-0.3119812,-0.5732727
1991-08-12,0.7173462,-0.8789673,0.33377075,-0.247406,-0.35943604
1991-08-13,0.6920471,-0.8619385,0.31314087,-0.1824646,-0.26101685
1991-08-14,0.64056396,-0.8451233,0.30682373,-0.12310791,-0.1895752
1991-08-15,0.53482056,-0.76812744,0.30456543,-0.07556152,-0.05267334
1991-08-16,0.35061646,-0.12805176,0.29486084,-0.04425049,0.22201538
1991-08-17,0.15014648,-0.20126343,0.28341675,-0.0413208,0.5506592
1991-08-18,-0.0015563965,-0.24209595,0.27902222,-0.06573486,0.7922058
1991-08-19,-0.11730957,-0.27124023,0.28100586,-0.10961914,0.936676
1991-08-20,-0.209198,-0.3059082,0.28915405,-0.16156006,0.97387695
1991-08-21,-0.28866577,-0.35806274,0.30004883,-0.21322632,0.89559937
1991-08-22,-0.29977417,-0.41152954,0.30426025,-0.24932861,0.72439575
1991-08-23,-0.2237854,-0.44284058,0.29666138,-0.26474,0.49734497
1991-08-24,-0.110961914,-0.4645691,0.2973938,-0.2640381,0.23248291
1991-08-25,-0.020385742,-0.48355103,0.31643677,-0.25061035,-0.054351807
1991-08-26,-0.0024108887,-0.5064697,0.3701477,-0.23294067,-0.33950806
1991-08-27,-0.054473877,-0.54299927,0.4335327,-0.2131958,-0.5232849
1991-08-28,-0.13653564,-0.58029175,0.48098755,-0.1968689,-0.55252075
1991-08-29,-0.23410034,-0.60006714,0.52264404,-0.17611694,-0.4801941
1991-08-30,-0.33288574,-0.5836487,0.5699158,-0.1499939,-0.35440063
1991-08-31,-0.41485596,-0.5097351,0.6317749,-0.11529541,-0.22616577
1991-09-01,-0.43527222,-0.43533325,0.68655396,-0.096069336,-0.12765503
1991-09-02,-0.39260864,-0.36843872,0.710083,-0.104156494,-0.053771973
1991-09-03,-0.32647705,-0.29626465,0.71240234,-0.11444092,0.012054443
1991-09-04,-0.28115845,-0.18701172,0.7001953,-0.108551025,0.08380127
1991-09-05,-0.29626465,-0.015625,0.6843262,-0.06530762,0.1739502
1991-09-06,-0.3600464,0.16744995,0.6893616,-0.0065612793,0.25408936
1991-09-07,-0.43429565,0.30511475,0.71047974,0.039215088,0.28863525
1991-09-08,-0.5079346,0.39956665,0.7121582,0.076049805,0.28302002
1991-09-09,-0.5740051,0.4583435,0.6635437,0.10821533,0.24508667
1991-09-10,-0.61846924,0.47979736,0.53652954,0.14108276,0.18319702
1991-09-11,-0.6199646,0.4560547,0.37646484,0.16802979,0.1083374
1991-09-12,-0.57943726,0.38586426,0.23883057,0.177948,0.031280518
1991-09-13,-0.5159302,0.2919922,0.11843872,0.1675415,-0.041046143
1991-09-14,-0.45663452,0.18930054,0.0121154785,0.1295166,-0.108428955
1991-09-15,-0.42526245,0.021881104,-0.08004761,0.06399536,-0.16415405
1991-09-16,-0.42892456,-0.0039367676,-0.11831665,0.011566162,-0.18353271
1991-09-17,-0.45217896,0.10366821,-0.08325195,-0.010284424,-0.16210938
1991-09-18,-0.48620605,0.26098633,-0.008911133,-0.030853271,-0.12023926
1991-09-19,-0.52041626,0.38150024,0.07369995,-0.07647705,-0.080841064
1991-09-20,-0.5444641,0.3904724,0.13095093,-0.16766357,-0.062042236
1991-09-21,-0.5548706,0.3151245,0.14294434,-0.25006104,-0.08181763
1991-09-22,-0.55599976,0.22253418,0.1211853,-0.27993774,-0.13482666
1991-09-23,-0.54644775,0.10107422,0.08691406,-0.29327393,-0.18746948
1991-09-24,-0.5207825,-0.059265137,0.06896973,-0.3209839,-0.20684814
1991-09-25,-0.4802246,-0.26141357,0.08807373,-0.39422607,-0.17047119
1991-09-26,-0.4328308,-0.42404175,0.12945557,-0.47561646,-0.10064697
1991-09-27,-0.39263916,-0.49597168,0.16983032,-0.5196533,-0.035003662
1991-09-28,-0.359375,-0.5133667,0.21209717,-0.5394592,0.032104492
1991-09-29,-0.33618164,-0.51589966,0.25933838,-0.5472717,0.10519409
1991-09-30,-0.32296753,-0.535553,0.31732178,-0.5569763,0.18948364
1991-10-01,-0.3173523,-0.54733276,0.3763733,-0.56427,0.24194336
1991-10-02,-0.3199768,-0.52008057,0.41827393,-0.5550537,0.23632812
1991-10-03,-0.34103394,-0.47052002,0.4347229,-0.52801514,0.20532227
1991-10-04,-0.38476562,-0.42752075,0.41757202,-0.4815979,0.1763916
1991-10-05,-0.45751953,-0.4138794,0.3630371,-0.41793823,0.17370605
1991-10-06,-0.524292,-0.44036865,0.2875061,-0.3595276,0.17300415
1991-10-07,-0.5657959,-0.48718262,0.21273804,-0.322937,0.15368652
1991-10-08,-0.598999,-0.53460693,0.1394043,-0.30014038,0.14331055
1991-10-09,-0.6424866,-0.5675659,0.0652771,-0.28042603,0.16848755
1991-10-10,-0.7088623,-0.5682373,-0.007904053,-0.25994873,0.25326538
1991-10-11,-0.7596741,-0.5259094,-0.03237915,-0.25628662,0.3758545
1991-10-12,-0.77038574,-0.45544434,0.0030822754,-0.28015137,0.49069214
1991-10-13,-0.7665405,-0.38568115,0.058166504,-0.30856323,0.5863342
1991-10-14,-0.7803345,-0.34570312,0.08898926,-0.32232666,0.6506958
1991-10-15,-0.8333435,-0.36312866,0.061035156,-0.30429077,0.67349243
1991-10-16,-0.917572,-0.43447876,-0.011505127,-0.2769165,0.6515808
1991-10-17,-0.9992676,-0.51812744,-0.08444214,-0.25842285,0.59246826
1991-10-18,-1.0578003,-0.51452637,-0.15539551,-0.23187256,0.5036926
1991-10-19,-1.0740051,-0.49575806,-0.21990967,-0.1824646,0.39212036
1991-10-20,-1.0370483,-0.47573853,-0.27282715,-0.09802246,0.2673645
1991-10-21,-0.95428467,-0.45092773,-0.30599976,-0.0023498535,0.18710327
1991-10-22,-0.857605,-0.41763306,-0.3095703,0.069885254,0.17373657
1991-10-23,-0.74832153,-0.38113403,-0.28024292,0.11419678,0.18304443
1991-10-24,-0.63482666,-0.34033203,-0.21340942,0.12747192,0.17584229
1991-10-25,-0.52264404,-0.30145264,-0.104278564,0.106933594,0.114990234
1991-10-26,-0.45828247,-0.2640381,0.015594482,0.059448242,0.0069274902
1991-10-27,-0.45907593,-0.23175049,0.11807251,-0.0038452148,-0.09686279
1991-10-28,-0.49447632,-0.2019043,0.20074463,-0.076934814,-0.1696167
1991-10-29,-0.5361328,-0.17324829,0.26138306,-0.15744019,-0.18276978
1991-10-30,-0.55371094,-0.14169312,0.29782104,-0.23294067,-0.115112305
1991-10-31,-0.5371704,-0.13171387,0.30062866,-0.27008057,0.012237549
1991-11-01,-0.5050659,-0.35849,0.2672119,-0.2578125,0.15649414
1991-11-02,-0.48187256,-0.33596802,0.2024231,-0.2194519,0.30825806
1991-11-03,-0.48809814,-0.3164978,0.11148071,-0.18252563,0.4606018
1991-11-04,-0.54055786,-0.2962036,0.002105713,-0.1690979,0.59536743
1991-11-05,-0.6137085,-0.271698,-0.0675354,-0.16918945,0.613739
1991-11-06,-0.6786194,-0.24642944,-0.07720947,-0.16265869,0.50216675
1991-11-07,-0.7408142,-0.22305298,-0.073394775,-0.1645813,0.3713379
1991-11-08,-0.81585693,-0.20343018,-0.10128784,-0.18743896,0.33007812
1991-11-09,-0.9115906,-0.18911743,-0.19946289,-0.2388916,0.47729492
1991-11-10,-0.9930115,-0.17556763,-0.3218689,-0.29785156,0.72979736
1991-11-11,-1.0305176,-0.15930176,-0.40750122,-0.33926392,0.964447
1991-11-12,-1.0377502,-0.14196777,-0.47149658,-0.36868286,1.1991272
1991-11-13,-1.0210266,-0.119659424,-0.5292969,-0.3945923,1.4530945
1991-11-14,-0.9977722,-0.097351074,-0.5921936,-0.41860962,1.7375183
