,olrWorld_cluster1,olrWorld_cluster2,olrWorld_cluster3,olrWorld_cluster4,olrWorld_cluster5
1954-08-17,-1.6391743434974464,18.377695381502196,-1.0892533554843689,-24.314450593400675,-7.856749513684928
1954-08-18,1.0283335255778112,21.579736096326144,-0.8056042112804824,-19.207928957779796,-14.169824981305817
1954-08-19,-0.3709109163775108,25.046984797903896,-0.3502867140942145,-25.80769280765251,-12.06604079332446
1954-08-20,-2.985497309173744,31.99699178256968,-0.12972140673065852,-29.86692369668397,-14.037525918760897
1954-08-21,0.22645630936457287,33.88543493443279,-0.011955311216620907,-17.44528867384648,-18.170542788156936
1954-08-22,-6.2012141276697585,32.246720811247336,-0.28224631629186614,-8.50501796544139,-17.015738197686932
1954-08-23,-5.465554158796542,40.4479491795511,-1.0812893808222777,-5.913056429367082,-14.497342623248459
1954-08-24,-6.579086985052675,29.41914932995469,-0.6339290826291839,-1.0756341957191122,-16.473124977503318
1954-08-25,-6.852130357024936,25.624010818458213,-1.0196624159133654,7.922035975336404,-18.98845203986686
1954-08-26,-12.647808605486821,35.26075257013933,-1.120432936941863,15.00670186042997,-20.0650746600278
1954-08-27,-10.262363389425724,25.119883343308135,-0.8584619712495867,13.324952964583746,-19.057705900717792
1954-08-28,-7.95314987371948,17.033509949203676,-0.4689428692763213,6.620187280412384,-19.04115768737179
1954-08-29,-5.427502641807726,17.148640375025057,-0.8822317820860764,4.096535757984649,-24.52545769232716
1954-08-30,-2.824557312777908,8.715905956420873,-0.7658705563277989,1.8724752222744034,-25.75419333166319
1954-08-31,6.2063560224366165,7.769730150155138,-0.8795074058983652,-1.8464921467303745,-26.182135622350913
1954-09-01,5.813463839045724,14.886143812880137,-0.3921731835268522,-5.006138424019278,-21.85530699493337
1954-09-02,0.10568397767846709,21.37505670847846,0.012704112910792566,-14.538324154142188,-17.998714660255306
1954-09-03,-1.5125170010034383,15.415869802658012,0.4881041737322063,-20.702822140942573,-13.617862416323996
1954-09-04,0.24591227319107747,14.018627905937608,0.4062891117711045,-18.799797549123767,-12.140655398628894
1954-09-05,3.5516018814223997,17.67369987464913,0.7763307816105421,-13.195596749407265,-14.628493025972038
1954-09-06,4.510721061733387,12.874997487454577,0.9662845374821081,-3.6914775638543005,-19.435856141575574
1954-09-07,6.899841763066439,1.8998525631543133,0.25809293429503544,2.277512185475356,-19.46438412333084
1954-09-08,7.668531540474595,-3.0582988093068484,-0.22116050344575905,10.855666651663515,-21.686501671940267
1954-09-09,15.740590829685084,-6.574726236019482,-0.21073326636764406,9.961935241356473,-24.295780175552032
1954-09-10,14.698083397676317,-10.84081636765377,-0.11976908676515663,5.434320658481891,-19.855077113188848
1954-09-11,14.237959814890367,-11.02921289288272,0.6633704970822559,7.716318364308364,-18.754778032221648
1954-09-12,8.369596910429584,-10.185139500836643,0.6449180427476352,21.015324150280442,-19.82501002726141
1954-09-13,3.8010832856020746,-17.900282720890235,0.736980388531665,30.713873114171047,-20.28151019883203
1954-09-14,9.70005122450791,-15.332442422054838,0.3278396434925794,40.2730164777305,-22.732447262460795
1954-09-15,8.189801077259926,-5.073905304387132,0.05698037344867216,31.22934806933461,-26.251470627609645
1954-09-16,11.54019176859452,1.0407794116723543,-0.045961143023491365,24.91769584831143,-27.36856735481546
1954-09-17,8.266849439608912,-6.004323389992649,0.07141340346335595,21.876907764370227,-28.976372860133267
1954-09-18,2.346139511812538,-8.457158694621512,-0.024807742702795173,21.84616159305909,-26.78935845666957
1954-09-19,-1.4984358244888638,-2.707094635017142,-0.4893079623704337,26.4976732433369,-28.496096741421066
1954-09-20,-5.067617763974489,6.1388547264295505,-0.43453240582149194,21.64199983084071,-26.960309172266694
1954-09-21,-2.3132759772699973,4.814809562675639,0.13615395837247296,20.79676147819608,-29.714924393119052
1954-09-22,1.081006314456127,12.50539650246241,0.12167532403047565,25.10424848103686,-26.718823139229777
1954-09-23,3.7790760238720758,0.9832395842636966,0.35558158027427794,6.079381417877169,-21.900994814703537
1954-09-24,9.137621376551762,-1.6076426136572388,1.044033636179152,-10.279737907053317,-23.204687341103742
1954-09-25,11.087990623089462,1.77830151987542,1.1141050136292991,-22.43338174150809,-22.28831046327772
1954-09-26,7.054544568069263,5.450236327247786,1.2055643120046111,-5.756781963480749,-16.782335885059325
1954-09-27,-0.9860245589388063,-0.898822546656445,1.4819513324397606,-1.4106753810042254,-20.17012786068608
1954-09-28,-3.8592654003666067,9.955794855066669,0.9775738311148373,-3.8263529085309678,-17.96773342381493
1954-09-29,-3.611445291499619,23.8843463424153,0.22264965674002576,-9.349569399737582,-18.754757247077514
1954-09-30,1.8379636031689432,14.67898376787531,0.3058227764034048,-16.98289091020223,-23.242457381676306
1954-10-01,6.453624732582907,7.216542696042666,1.328612141543803,-21.110943636932685,-26.407038009126822
1954-10-02,8.092075632847921,6.642370817582202,1.1186003966075493,-22.047016618944628,-27.515464851477663
1954-10-03,9.327900465864857,7.861980668071112,0.683232203834137,-24.591650714373127,-25.72497951888343
1954-10-04,10.23415300146525,8.115938632014137,0.24873451963892354,-13.887877901422685,-23.22884280783711
1954-10-05,11.13782689288012,4.822437233173645,-0.9057666362886126,-8.09957882678724,-23.12468374647421
1954-10-06,7.216701489029621,3.3910110620364065,-1.6188985854001796,-8.059728847288152,-22.700635863005523
