,t2mEurope_cluster1,t2mEurope_cluster2,t2mEurope_cluster3,t2mEurope_cluster4,t2mEurope_cluster5
1995-09-02,-0.86087036,-0.10205078,-1.0969238,4.423828,1.005127
1995-09-03,-1.223877,0.34976196,-1.9208679,5.0791016,2.1044922
1995-09-04,-0.37243652,1.5887146,-1.4595032,7.2221375,2.6941833
1995-09-05,-1.0776062,0.1949768,-1.08844,5.703644,2.5622864
1995-09-06,-0.100494385,0.55810547,-0.8277283,6.391144,2.3424072
1995-09-07,0.8797302,1.0200195,-0.5834656,4.5848694,1.4809875
1995-09-08,0.7102661,0.22192383,-1.0021667,3.3191223,-1.1143494
1995-09-09,0.9100342,2.361908,-0.8363342,0.79626465,-1.585968
1995-09-10,0.91290283,2.8480225,-0.58465576,2.1989746,-2.0896606
1995-09-11,0.8364868,2.824768,-0.2675476,2.3557434,-2.3700867
1995-09-12,-0.15026855,3.083435,0.35250854,0.59036255,-2.143219
1995-09-13,-0.53482056,3.1993713,0.050201416,-2.1686707,-1.539032
1995-09-14,0.2166748,4.5955505,-0.4727478,-3.4021301,-1.3434448
1995-09-15,-0.059173584,5.2042236,-0.24020386,-3.795044,-2.3240967
1995-09-16,-0.81378174,1.7998047,-0.37271118,-4.3977966,-2.4398499
1995-09-17,-0.2869873,-5.8155823,-0.6788025,-2.2857056,-0.8780823
1995-09-18,1.2172852,-5.901703,-0.13317871,-1.5815125,0.64816284
1995-09-19,1.4852905,-4.33963,0.5406494,-1.4686584,2.032318
1995-09-20,-0.030090332,-2.8380737,-0.015411377,-0.6581116,-0.46920776
1995-09-21,-0.0059509277,-2.4729614,0.11361694,0.2581787,0.8713989
1995-09-22,1.1174011,0.2184143,-0.08847046,-0.52178955,1.7043762
1995-09-23,0.55303955,-2.1880188,-0.19631958,-0.586792,0.6781311
1995-09-24,-0.7182617,-3.3759155,-0.59802246,0.19934082,-0.13156128
1995-09-25,-0.749176,-1.4306335,-0.2619629,1.7885437,-0.1199646
1995-09-26,1.1303406,0.11300659,-0.18057251,3.8161926,0.91116333
1995-09-27,-1.2778015,0.9272156,0.5004883,2.4797363,0.08895874
1995-09-28,-2.970581,1.9181213,0.6113281,0.122680664,-2.4573364
1995-09-29,-1.8068848,1.5456238,0.9932251,0.21328735,-1.8320618
1995-09-30,-1.0352173,-1.9394226,0.5692749,0.8578491,-2.4813232
1995-10-01,1.2156982,-2.4509277,-0.98391724,2.1082764,-2.4016724
1995-10-02,0.6776428,-2.159027,-2.2889404,-0.31869507,-3.5625916
1995-10-03,1.6758423,-3.009369,-2.6252441,1.3271484,-0.62875366
1995-10-04,2.2503052,-2.4838562,-1.7623596,1.8444214,3.0633545
1995-10-05,0.86880493,-1.70578,-0.80682373,2.7046509,2.8535767
1995-10-06,1.3094482,-1.4191895,-0.40066528,3.6540222,3.8347778
1995-10-07,3.0396423,-1.0280762,-0.5058594,4.3850403,2.7792358
1995-10-08,3.3132935,-0.019012451,-0.043182373,4.639038,3.2496643
1995-10-09,3.4732056,1.2651978,0.61331177,4.273285,5.671814
1995-10-10,2.2659607,2.2971497,0.6121826,5.7218933,4.0830383
1995-10-11,2.0274963,3.5475464,-0.4197998,3.6477966,3.3471375
1995-10-12,3.0394897,4.1406555,-0.5478821,2.7236328,1.6156921
1995-10-13,2.7114258,4.4828186,-0.48797607,2.6466064,3.5213623
1995-10-14,2.6506348,3.4857788,-0.25131226,-0.63204956,0.86416626
1995-10-15,2.7808838,0.6498108,-0.5340576,-3.1854553,-1.1688232
1995-10-16,2.4174805,-3.1794128,-0.83432007,-1.7705688,3.7518616
1995-10-17,3.7203064,-2.9407654,0.44430542,4.4675293,4.5374756
1995-10-18,1.8338623,-0.7119751,0.94000244,5.410187,3.2598572
1995-10-19,1.4259033,2.2924194,0.56954956,1.699585,1.1965027
1995-10-20,1.3050537,3.962494,0.3234253,-1.6376343,-0.82125854
1995-10-21,-0.6275635,1.2173157,-0.6123352,-3.9293213,-1.1144409
1995-10-22,-1.8042603,-1.6605835,-1.5647583,-4.1111755,-0.91519165
1995-10-23,1.3270569,-3.7800293,-1.0514832,-0.9430847,2.254242
1995-10-24,4.045532,-3.0200806,-0.7055359,2.980896,1.3550415
1995-10-25,3.1592407,-0.84802246,1.4151611,1.3800964,0.077819824
1995-10-26,3.1826477,0.5086365,2.3955383,4.006195,5.0555725
1995-10-27,3.8988037,1.6782837,-0.43295288,5.034607,5.253723
1995-10-28,0.75146484,0.91116333,-1.3718872,6.2073975,3.203888
1995-10-29,0.058685303,2.4855347,-1.8001099,2.6852722,-0.20828247
1995-10-30,-0.40234375,1.4777527,-1.2297363,0.56192017,-2.291504
1995-10-31,-0.32034302,0.28219604,-0.65856934,-2.754303,-5.0098267
1995-11-01,1.1784363,0.045043945,-0.2053833,-5.786499,-2.7027893
1995-11-02,0.40722656,3.4725647,-1.8354492,-5.556946,-4.521179
1995-11-03,0.18753052,-0.024993896,-0.7583618,-2.8614197,-3.8819885
1995-11-04,-3.1254883,-2.1891785,1.2506409,-2.143158,-5.494232
1995-11-05,-5.233032,-2.4482422,1.8128662,-2.9531555,1.0109253
1995-11-06,-3.2514038,-3.7502441,0.61468506,-0.34368896,0.6625366
1995-11-07,0.80078125,-2.439087,-2.8102112,-0.9250488,-1.9505615
1995-11-08,2.4125671,-3.3527832,-4.083496,-5.340576,-1.0777588
1995-11-09,2.2601624,-4.5515137,-3.5224915,-6.2590027,-0.22769165
1995-11-10,0.6840515,-3.9587708,-4.3136597,-3.369751,-2.820282
1995-11-11,3.4052124,-4.6889954,-4.961334,-1.8468323,-3.5161133
1995-11-12,3.6576233,-1.7467041,-4.203369,-3.181305,0.41183472
1995-11-13,2.373169,-3.7661133,-3.2514343,-1.3729553,3.2912292
1995-11-14,2.2641907,-1.4618835,-1.6865234,-4.6696167,1.9561768
1995-11-15,2.2272644,0.52593994,-0.38180542,2.0891418,-2.9240112
1995-11-16,1.8248596,2.19281,0.3774414,2.8981934,-6.8566895
1995-11-17,-3.4861145,4.75,0.59609985,3.3231812,-5.818115
1995-11-18,-1.7395325,4.514801,0.14120483,4.0918274,-7.2553406
1995-11-19,0.3171997,-1.8391113,1.0747375,0.7918396,-5.1814575
1995-11-20,0.5383606,-2.885315,-0.5533142,-2.8267517,-4.883911
1995-11-21,-1.3905945,-2.8174744,-2.0063477,-4.7413635,0.24655151
1995-11-22,1.9562683,-4.0355835,-4.1764526,1.7350769,2.5690918
1995-11-23,2.6950989,-5.9544067,-4.7633057,4.0121155,3.6122437
1995-11-24,1.8590088,-5.4867554,-5.256958,2.607544,3.2177124
1995-11-25,2.5464783,-3.395172,-5.6509094,4.253235,-0.46224976
1995-11-26,2.4920654,-0.27850342,-4.373932,-0.30056763,-1.4734802
1995-11-27,0.8070679,-0.5293579,-3.2588806,-5.111023,-5.560028
1995-11-28,0.8205261,0.1690979,-2.3238525,-7.9658203,-8.149506
1995-11-29,-0.9978943,-0.3078003,-2.0160217,-5.5958557,-2.4079895
1995-11-30,-1.4057312,-3.210205,-1.3474121,-1.7575378,3.053955
1995-12-01,-1.6714783,-3.07193,-0.795105,3.406189,3.84552
1995-12-02,1.1201477,-1.8671875,-0.56481934,0.77911377,2.572754
1995-12-03,-0.03552246,-0.9885864,-0.77111816,-5.459778,-0.4850769
1995-12-04,-3.264618,-5.004181,-0.9345703,-6.045044,-1.6902161
1995-12-05,-7.1019287,-7.632965,-0.7681885,-1.2208862,-3.0751038
1995-12-06,-7.7275085,-8.1024475,-0.89541626,2.580536,-3.153473
1995-12-07,-6.4066467,-6.7253113,-0.684021,0.6579895,-0.06289673
1995-12-08,-4.387848,-1.9918213,-0.80963135,-0.24890137,0.3508606
1995-12-09,-2.5714722,-0.80355835,-2.6997375,-1.1157227,2.4185486
1995-12-10,-4.5203857,-1.6287537,-3.341034,-1.7132874,1.1386414
1995-12-11,-3.428131,-1.8826904,-2.9561768,-2.1907043,0.52819824
1995-12-12,-1.2209167,-1.3148499,-2.4525757,-3.0047302,4.719818
1995-12-13,-3.304718,-0.48788452,-1.6866455,1.2595825,1.5409546
1995-12-14,-3.547821,-1.1512756,-1.2072144,-1.3474121,5.372864
1995-12-15,-4.3639526,-3.064972,-1.4077454,-2.1061707,4.843567
1995-12-16,-4.229248,-4.5547485,-0.64297485,-0.70687866,6.558136
1995-12-17,-3.2937317,-5.335022,-1.9792175,2.791687,2.3424377
1995-12-18,0.4295044,-2.151184,-2.312683,-1.5959778,-4.736511
1995-12-19,0.10256958,1.295044,-1.9882812,-9.579895,-5.264282
1995-12-20,-1.6281433,0.83535767,-1.3402405,-9.238556,-8.597931
1995-12-21,-3.597992,-2.2065735,-0.058898926,-8.386078,-10.798584
1995-12-22,3.5129395,-5.5984497,-0.25012207,-15.488937,-7.5679016
1995-12-23,1.4069214,2.5974731,-0.049713135,-17.457352,-2.0734253
1995-12-24,-3.0873718,6.333618,-0.43478394,-12.084335,-3.903839
1995-12-25,-2.4520264,-0.36773682,1.0023499,-11.924179,-10.396393
1995-12-26,-2.5568848,0.4270935,1.846405,-8.207123,-10.80304
1995-12-27,-6.675873,-1.438385,1.5494385,-9.033737,-10.232239
1995-12-28,-6.663025,-6.524292,0.9376526,-7.8534546,-7.730774
1995-12-29,-6.236664,-8.734436,0.86846924,-4.2902527,-7.9583435
1995-12-30,-6.2865295,-12.550446,1.505249,-2.6853027,-9.1484375
1995-12-31,-2.3689575,-10.522827,1.1243896,-1.0473938,-10.023163
1996-01-01,-1.2375488,-8.506439,0.47399902,-0.47006226,1.0598145
1996-01-02,-2.775299,-4.5025024,0.10040283,0.9076843,-1.1348572
1996-01-03,-3.341858,-0.6508179,-0.03842163,-1.8810425,-5.249817
1996-01-04,-2.5037231,-0.4154663,-0.43832397,-1.7408752,-0.47250366
1996-01-05,-1.4761047,-2.3640442,-0.7041626,0.8107605,-0.35635376
1996-01-06,-2.4512634,-6.408905,-0.83914185,-5.169861,0.10018921
1996-01-07,2.1669312,-7.570404,-0.27392578,-0.6542053,-0.8053894
1996-01-08,1.9781494,-9.140259,-0.8194885,0.4373474,1.6661377
1996-01-09,2.1643066,-9.63736,-0.64434814,-1.0661011,4.864563
1996-01-10,1.6555176,-7.831604,-0.38729858,0.46002197,6.276703
1996-01-11,1.956543,-4.838867,-0.49816895,1.2963867,4.0602417
1996-01-12,2.9913025,-1.5126953,-0.41897583,-1.916626,3.9898376
1996-01-13,2.9519043,-4.3606873,-0.81607056,0.6502991,3.6811523
1996-01-14,1.8631592,-8.582764,-0.850708,4.287903,6.291809
1996-01-15,0.8684082,-8.218689,-0.789032,5.911133,3.8598022
1996-01-16,0.25793457,-7.8756104,-1.7850342,6.2117615,5.455719
1996-01-17,-1.0672913,-8.529694,-2.8674927,6.9363403,3.8218994
1996-01-18,-2.0046692,-7.258789,-3.1772156,6.2569275,2.4473877
1996-01-19,-2.6636047,-6.646454,-1.2410278,4.7742004,3.5307007
1996-01-20,-3.896881,-5.592041,-1.1812134,2.1785889,2.5292969
1996-01-21,-3.8602295,-3.4448547,-1.3303528,3.287323,-2.361023
1996-01-22,-2.4262085,-4.285858,-0.8788147,0.9831543,-2.8589478
1996-01-23,-3.7766113,-8.161407,-2.8406982,-1.5719604,-2.9015503
1996-01-24,-4.2923584,-9.597534,-1.1652832,-7.950348,1.0133057
1996-01-25,-8.619263,-7.5674744,-0.6562195,-9.698364,-0.44506836
1996-01-26,-10.430206,-5.0353394,-0.18948364,-9.184799,-5.074829
1996-01-27,-7.54422,1.5109253,0.37225342,-7.2634583,-2.1445312
1996-01-28,-7.18161,0.10006714,0.27496338,-5.622406,6.012512
1996-01-29,-6.117157,-5.862488,0.4526062,-3.6541748,3.2761536
1996-01-30,-4.3790894,-8.767242,0.8049927,-0.22866821,5.211029
1996-01-31,-4.3081665,-4.754242,1.1755981,0.7952881,2.8671875
1996-02-01,-4.0605164,-6.7138367,0.56811523,-0.38449097,3.5908813
1996-02-02,-2.6038513,-7.3699036,-1.1439514,-2.3462524,-3.5647583
1996-02-03,-2.7528381,-5.4631653,-0.8303528,-7.8971863,1.002655
1996-02-04,-4.2145996,0.28762817,-0.57058716,-9.7314,-2.728302
1996-02-05,-4.796295,-4.374298,0.82369995,-8.432175,-4.448517
1996-02-06,-5.460388,-8.424103,2.2181091,-8.138016,-6.314514
1996-02-07,-5.1262817,-11.364502,1.5588989,-5.428833,-7.7946167
1996-02-08,-3.9307861,-10.09198,2.1498108,-8.589645,-7.233246
1996-02-09,-2.5415344,-8.898743,1.3306885,-11.13176,-10.394943
1996-02-10,-0.2749939,-11.151581,-0.17376709,-8.526901,-10.176559
1996-02-11,0.86709595,-12.583191,-0.1499939,-5.9599304,-6.114746
1996-02-12,-0.47817993,-10.707581,0.20281982,-6.9437866,-8.43103
1996-02-13,-1.4315186,-7.519745,1.4802551,-4.424469,-7.772949
1996-02-14,-2.5334778,-3.3937378,1.0701904,-5.160431,-5.2504883
1996-02-15,-1.7294617,-3.227539,0.7780762,-6.51947,1.7048035
1996-02-16,1.3769836,-2.3905945,0.8397522,-4.238983,-1.8694763
1996-02-17,1.1977234,1.7123718,0.01763916,-1.6013794,-7.510376
1996-02-18,0.68725586,1.7574158,-0.2512207,-2.3166199,-7.887024
1996-02-19,-2.8580322,-1.1386414,-0.41168213,-8.194489,-7.200165
1996-02-20,-4.6667175,2.9073792,0.10522461,-9.794693,-8.493347
1996-02-21,-4.3638916,4.771454,0.2144165,-8.281738,-4.5976562
1996-02-22,-3.5655823,3.7607117,-0.5510254,1.3656921,-8.597717
1996-02-23,-2.969696,1.270874,1.736084,6.936615,-8.146179
1996-02-24,-0.3565979,3.2895508,0.84814453,6.291504,-3.7313538
1996-02-25,1.6371765,-1.0100098,0.3518982,6.4884033,-1.6201172
1996-02-26,-0.005584717,-3.4036865,-1.2076416,3.4985046,2.831665
1996-02-27,-2.0944214,-6.8313293,-1.1582947,1.9862976,6.609497
1996-02-28,-2.116394,-5.7825317,-1.243927,0.5638428,4.138397
1996-02-29,-1.2749634,-5.139679,-0.7281494,0.9451904,4.213623
1996-03-01,-0.58932495,-2.8589172,-0.5034485,0.6163635,4.2611694
1996-03-02,-2.0110474,-2.7303772,-1.4216919,-2.2694397,-1.3995361
1996-03-03,-2.3257446,-1.0266724,-1.3449097,-3.9180908,0.22235107
1996-03-04,-1.9365234,-2.7147827,-0.8489685,-1.1575317,5.5608826
1996-03-05,-0.95114136,-5.335449,1.0151367,-1.0004578,1.7402649
1996-03-06,-0.9418335,-4.548401,-0.20272827,-2.804596,1.601593
1996-03-07,-2.114441,-5.4744263,-1.0609131,-3.6324463,5.915283
1996-03-08,-1.6487122,-6.9552917,-0.5999756,0.6428833,4.26709
1996-03-09,-1.0762634,-5.571289,-1.09021,-1.9469604,2.8539734
1996-03-10,-2.7927246,-3.9787292,-1.1285095,-2.8936462,1.861206
1996-03-11,-5.000946,-5.009369,-0.89416504,-2.8516235,0.2975769
1996-03-12,-6.450165,-4.348694,-0.549469,-3.8053894,-2.0361023
1996-03-13,-6.2788086,-4.8277893,0.008239746,-1.8260193,-4.7075806
1996-03-14,-4.365509,-4.108368,0.20840454,1.5236206,-4.9864807
1996-03-15,-2.1825256,-1.9418335,1.8660583,2.2199402,-2.9726257
1996-03-16,-2.7634583,-3.4869995,1.5836487,0.35586548,0.31704712
1996-03-17,-2.4174194,-5.038208,0.69885254,-0.18591309,-1.7702026
1996-03-18,-2.6991272,-5.244293,-0.6558533,0.031799316,-1.1651611
1996-03-19,-2.559967,-4.5655212,-0.7590332,-1.8033752,-1.586029
1996-03-20,-1.9355469,-3.902008,-1.1573792,-1.2072754,-0.0413208
1996-03-21,-0.4814453,-3.7679749,-1.9199219,-2.420929,-4.827545
1996-03-22,-0.59783936,-4.5346985,-1.5734253,-2.1482239,-4.37796
1996-03-23,0.36706543,-4.927307,-2.154541,-3.8883972,-4.665436
1996-03-24,-1.3812866,-4.8425903,-2.6794128,-3.1192627,-3.9254456
1996-03-25,-0.409729,-5.030121,-2.153473,-1.5410767,-1.078064
1996-03-26,-2.660797,-6.317688,-1.3384094,0.52023315,-0.54330444
1996-03-27,-4.279297,-5.1754456,-0.7330017,-0.9736023,-3.5588074
1996-03-28,-3.1302185,-2.8565674,-0.4109192,-0.6397095,-5.3780518
1996-03-29,-2.7715454,-4.0440063,0.6091614,-0.64834595,-5.6321106
1996-03-30,-3.2058105,-3.421173,0.45968628,-0.011352539,-3.5283813
1996-03-31,-3.7330627,-3.3701782,-1.1669312,-1.6278381,-1.7055969
1996-04-01,-4.617737,-3.7349548,-1.1113586,0.98062134,-2.9542542
1996-04-02,-4.092682,-4.589142,0.038269043,1.4789734,-4.829315
1996-04-03,-3.9933777,-4.034485,0.22155762,0.75097656,0.9015503
1996-04-04,-2.8013916,-0.34729004,0.89730835,0.13424683,3.2752686
1996-04-05,-1.9320068,-1.1057739,0.7305908,0.62802124,2.2635803
1996-04-06,-1.4863281,-0.9187927,-0.78149414,2.4372253,4.771179
1996-04-07,-2.0975647,-1.4288025,-1.8944397,2.9328613,3.2929993
1996-04-08,-0.97836304,-2.5254517,-1.5180359,3.7696533,2.6009521
1996-04-09,-0.4946289,-3.7400818,-1.3633728,2.2298584,0.2026062
1996-04-10,-0.16589355,-4.6759033,-1.7691345,-1.9790039,-3.6557617
1996-04-11,-1.7333374,-4.362274,-1.0473938,-3.1739197,-4.6509094
1996-04-12,-3.112091,-3.2156067,-1.3425293,-3.937317,-1.9921265
1996-04-13,-3.315796,-3.4497375,-1.7718811,-1.4053345,-0.9521179
1996-04-14,-1.6342468,-3.3146362,-1.5481567,-1.2406006,2.138153
1996-04-15,-0.26296997,-3.371521,-2.0637512,-3.2182312,-1.3596191
1996-04-16,1.1020508,-0.5673523,-0.29681396,-4.634552,-0.39520264
1996-04-17,0.18838501,-3.8046265,-1.6480103,-4.1613464,0.048980713
1996-04-18,0.48098755,-3.7906494,-2.2264404,-3.1211548,-0.46707153
1996-04-19,1.065094,-1.6799622,-2.5975647,-2.0102844,-0.0362854
1996-04-20,3.1080017,-2.2773438,-3.4098206,0.9814148,2.8928833
1996-04-21,3.6076965,-1.6781616,-2.7095032,-2.0562744,3.3518982
1996-04-22,2.1497803,1.0243835,-2.815033,1.2662659,3.676056
1996-04-23,2.0685425,2.3252258,-3.384674,-0.39709473,-1.3587952
1996-04-24,-0.29223633,3.0307007,-3.019867,-5.2124023,-3.8963013
1996-04-25,-0.6272583,3.9934082,-2.347229,-5.9382935,-3.6781006
1996-04-26,-0.14251709,1.5578003,-1.281311,-4.2613525,-2.8449707
1996-04-27,-0.08267212,-2.0042114,0.6402588,-3.7950134,-1.8049316
1996-04-28,-1.7108765,-2.992157,1.1796265,-1.9578857,-1.2458496
1996-04-29,-3.1919556,-1.3036804,0.07461548,1.7584534,-2.363922
1996-04-30,-1.3771362,-0.037963867,-1.4042664,-0.8461914,-1.9199219
1996-05-01,-0.38812256,1.5682678,0.19400024,-0.5862427,-1.1260681
1996-05-02,-1.414154,0.8510437,-0.10708618,-0.6006775,-1.7813416
1996-05-03,-3.0049744,-0.0066833496,-0.85321045,2.431305,-1.8430481
1996-05-04,-3.81073,0.70248413,-1.0197144,6.398926,-2.2193909
1996-05-05,-3.3895264,-0.92666626,-0.25808716,4.653778,-2.4828491
1996-05-06,-2.789032,0.09933472,0.8843994,1.2179871,-3.856018
1996-05-07,-2.0914307,2.4935608,1.778595,1.0169678,-2.756958
1996-05-08,-3.0775452,4.8647156,2.8753662,-0.98635864,-3.2986755
1996-05-09,-3.462616,5.362854,3.3589478,-1.436676,-3.8850708
1996-05-10,-3.5162354,5.3577576,0.9585266,-2.6455383,-2.8338318
1996-05-11,-2.7792664,6.1115723,0.6451721,-1.6826782,-1.1593628
1996-05-12,-3.115509,5.633484,1.2338562,2.7312012,0.73291016
1996-05-13,-3.3370056,5.971863,0.27664185,2.9039001,0.66082764
1996-05-14,-3.0665588,3.9518433,-0.12695312,2.2659607,-3.665741
1996-05-15,-3.3277588,3.3691406,-0.91152954,-5.8073425,-5.722046
1996-05-16,-4.2983093,3.7334595,-1.1347961,-4.617157,-6.334778
1996-05-17,-3.8756714,4.3007507,-0.99594116,-4.0388794,-6.275635
1996-05-18,-2.0037537,5.586548,-0.51846313,-5.872406,-5.693329
1996-05-19,-1.2165527,5.854889,-0.33139038,-5.707611,-5.201599
1996-05-20,-2.361206,8.425751,0.24899292,-4.9289856,-3.3045654
1996-05-21,-2.1562805,3.1262512,0.4828186,-4.006836,-4.078888
1996-05-22,-1.5144043,-3.5587769,1.0140076,-5.806488,-3.937317
1996-05-23,-0.79119873,-2.8928833,1.5899353,-5.8520813,-0.52267456
1996-05-24,-0.13253784,-3.1391296,1.4653625,-5.4330444,-0.21551514
1996-05-25,-1.444519,-0.7881775,1.4273071,-4.301178,0.026977539
1996-05-26,-1.3449707,1.7856445,0.8457031,-0.33410645,-1.4135132
1996-05-27,-2.1832275,-1.2723999,-0.33755493,-1.0130005,1.0220032
1996-05-28,-2.2937012,1.3586426,-0.49893188,1.1091919,-0.13183594
1996-05-29,0.08325195,3.186432,-1.2022095,0.8550415,-0.6369934
1996-05-30,2.5393677,1.8085327,-1.6986084,-1.464386,-0.85668945
1996-05-31,0.12911987,-1.0740051,-1.2200012,-5.5377197,1.1913757
1996-06-01,-1.4050598,-2.6687927,-0.9722595,-2.538269,-0.31570435
1996-06-02,-2.2377625,-1.5541077,-0.7109375,2.8194885,0.504303
1996-06-03,-1.1162415,-0.9744873,-1.1220093,2.5735168,2.1738281
1996-06-04,-0.15158081,0.79467773,-0.3139038,0.15444946,0.087677
1996-06-05,2.50885,2.9625854,0.16464233,-2.7568054,1.938324
1996-06-06,2.3499146,-0.51297,0.36987305,-0.9026184,1.227356
1996-06-07,5.1170044,0.96765137,1.3016968,-2.4356995,2.7971191
1996-06-08,0.9017639,2.1734009,1.4552307,-2.1514587,-0.26660156
1996-06-09,-0.48690796,0.96276855,1.0930176,0.7765198,3.0576172
1996-06-10,1.9419556,3.6015625,1.6737671,-0.2666626,1.1175232
1996-06-11,1.0699768,4.8954163,1.5647278,0.84664917,1.3302917
1996-06-12,-0.3821411,3.855957,0.9753418,2.3328552,-2.114746
1996-06-13,-1.6055298,4.5956726,0.6758728,1.741272,-1.502594
1996-06-14,-2.2380676,-4.6204834,0.4456787,-1.7774048,-1.128479
1996-06-15,-1.4415283,-5.0097046,0.50354004,-2.63089,-1.4239197
1996-06-16,-1.1242676,-4.669159,-0.2982788,-6.628296,-1.6871033
1996-06-17,0.27523804,-4.439728,-1.4923401,-7.467804,-1.8153381
1996-06-18,-1.2988586,-4.23645,-1.4607849,-3.2040405,-1.7632446
1996-06-19,-2.3712158,-0.082092285,-1.8843079,-1.0537109,-2.2520142
1996-06-20,-3.2697754,1.2792969,-1.9823303,-0.4880066,-1.2148438
1996-06-21,-3.2242126,2.319336,-1.0326843,-1.5916138,-1.3297119
1996-06-22,-3.124878,3.201294,-0.62402344,-2.3121948,-1.5934143
1996-06-23,-3.0309448,4.215912,-0.04348755,-2.5292053,0.11279297
1996-06-24,-2.604889,4.851837,0.2805481,-1.2720947,-0.6537781
1996-06-25,-2.5110474,-0.2336731,0.67993164,-2.8756714,-2.5744019
1996-06-26,-0.6368408,-2.725708,1.0840759,-4.5064697,-1.7297974
1996-06-27,-1.3485413,-2.5379028,1.3276672,-3.5252075,-0.82662964
1996-06-28,-0.63201904,-3.4207764,0.59420776,-3.342865,-0.5037842
1996-06-29,-1.7597351,-2.9681091,-0.23046875,-4.508606,-1.8280334
1996-06-30,-1.1274719,0.54434204,-0.65737915,-3.3021545,-2.0180664
1996-07-01,-1.6697388,-1.3933411,-0.8852234,-0.684021,-0.6374512
1996-07-02,-1.6864624,-1.3145752,-0.101501465,-2.1861572,-0.9210205
1996-07-03,-0.6312866,2.41687,0.70251465,-2.4414368,-2.2266235
1996-07-04,-0.80911255,-1.6317139,0.33340454,-2.5476685,-1.822937
1996-07-05,-1.7767639,-0.40194702,0.5296936,-1.0539856,-1.9819641
1996-07-06,-2.584381,1.9147949,0.523407,0.53970337,-1.2295837
1996-07-07,-2.6557007,5.0058594,-0.40249634,0.9360962,-0.5540161
1996-07-08,-2.6892395,7.0093384,-0.114715576,0.25790405,-0.8897705
1996-07-09,-1.3183594,7.2576904,0.37661743,2.6719666,-0.68930054
1996-07-10,-1.3815308,6.511627,0.33444214,6.749756,-1.7250671
1996-07-11,-0.29449463,6.411804,0.07400513,2.8943787,0.3110962
1996-07-12,-0.47280884,1.4797058,-0.45846558,4.685486,-0.6913147
1996-07-13,-0.14199829,0.91677856,-0.5793457,3.6582031,-0.9850769
1996-07-14,-0.32614136,1.0675659,-0.6376343,-1.5010376,-0.8542175
1996-07-15,-1.2822571,2.9740295,-0.04324341,-3.3084717,-1.4932861
1996-07-16,-2.296692,0.2107544,0.5774231,-5.7561646,-1.2974854
1996-07-17,-2.186493,-4.731964,0.23858643,-5.9654236,-3.3986816
1996-07-18,-2.616455,-4.3785706,-1.1367493,-6.090851,-2.533142
1996-07-19,-1.9642029,-3.533081,-0.6390686,-7.6490784,-2.1134644
1996-07-20,0.12554932,-5.5462646,-0.7504883,-7.604767,-1.910614
1996-07-21,1.1911316,-5.328644,-0.32073975,-6.399353,-1.1139526
1996-07-22,3.0828552,-5.7448425,-0.171875,-5.7416687,-0.14901733
1996-07-23,1.0541077,-5.390686,-0.92715454,-3.9690857,0.06915283
1996-07-24,-1.532135,-3.7046814,-1.2583008,-4.315979,0.9981384
1996-07-25,-2.185028,-1.3225098,0.5640869,-4.6494446,2.2056274
1996-07-26,-0.40975952,-3.6967163,-0.36553955,-4.240692,-0.32409668
1996-07-27,-1.2404175,-4.4420776,0.62332153,-1.4800415,-0.18170166
1996-07-28,-0.35772705,-1.3741455,1.0437317,-0.77716064,-1.0661621
1996-07-29,-0.42538452,0.10131836,1.3166504,-0.9550781,-2.8782349
1996-07-30,-0.5900574,2.6818848,-0.007598877,-1.7720032,-2.6290894
1996-07-31,-0.39068604,4.7684937,-0.2928772,-2.0186768,-1.3852844
1996-08-01,-0.7693176,2.3275452,0.64016724,-1.2536621,-0.43893433
1996-08-02,-1.1685791,2.5746765,1.0395203,0.47628784,-0.5695801
1996-08-03,-1.4356079,2.914215,-1.1512451,-0.27041626,-0.91238403
1996-08-04,-0.34170532,3.6119995,-1.2598877,-3.1771545,-0.315979
1996-08-05,0.89450073,3.2106018,-0.7373352,-2.6977844,-0.051757812
1996-08-06,-0.27545166,0.9286194,0.46524048,-3.026947,1.1542358
1996-08-07,-1.5150452,-3.1363525,0.13879395,-1.8138428,1.5576477
1996-08-08,-1.2176208,-7.9610596,-0.03955078,-0.57559204,1.4742126
1996-08-09,0.6093445,-4.6670227,-0.44656372,-2.1180725,1.8108215
1996-08-10,0.13174438,-4.4144897,-0.49075317,0.73236084,1.8904419
1996-08-11,-1.0576477,-3.862976,-1.0634155,0.3692932,2.3063354
1996-08-12,-1.1772461,-2.4276733,-0.3777771,0.37963867,3.037445
1996-08-13,-0.57406616,-0.16519165,0.44482422,-1.0524902,3.1182556
1996-08-14,-0.61972046,1.1247253,0.6855469,1.8963928,3.7655334
1996-08-15,-1.0270386,0.71203613,1.4112549,3.114746,2.8343506
1996-08-16,-0.3762207,0.054229736,1.0583496,2.1193237,0.35076904
1996-08-17,1.0422363,1.3423157,0.8005066,3.906433,3.238678
1996-08-18,1.5489807,2.4806213,0.35250854,4.4833374,2.9396667
1996-08-19,3.099701,1.7911682,-0.6665344,3.9957275,4.642029
1996-08-20,2.6906433,1.2485046,-0.93014526,5.0637817,5.0556335
1996-08-21,0.4878235,-0.3312378,-1.324707,5.2944336,4.591675
1996-08-22,0.076660156,-0.3909912,-1.5710144,5.1629333,-0.7937622
