,sstNorth_Atlantic_cluster1,sstNorth_Atlantic_cluster2,sstNorth_Atlantic_cluster3,sstNorth_Atlantic_cluster4,sstNorth_Atlantic_cluster5
1999-06-12,0.019660712091722266,1.074325527607472,0.23536840629969377,0.06893869775216266,1.0024002955651925
1999-06-13,0.10070040851748736,1.03722895800707,0.20371166578301278,0.08436471819176646,1.0613853936164372
1999-06-14,0.18079158498726658,1.0506969950643208,0.196674902094141,0.0823058460325807,1.1643716351336428
1999-06-15,0.2535181154218237,1.0239478279514227,0.239806459382424,0.06589856256810253,1.3536623227588074
1999-06-16,0.3235152480437508,1.0608899659024709,0.2169416856968802,0.045852346222411786,1.5764803024610132
1999-06-17,0.3854123125306698,1.1745404670503279,0.17287551496690776,0.029929091459112867,1.8658527318488498
1999-06-18,0.4183295339469703,1.363851738929766,0.1245050541617585,0.023568999527155268,2.118187668782807
1999-06-19,0.41095472082562934,1.4420148271945779,0.09475928299080702,0.021387944861885274,2.2553969540600596
1999-06-20,0.3678191859062275,1.5102676426664667,0.07028445373455079,0.022865225035152092,2.3113707937429813
1999-06-21,0.29635762820480954,1.6372877164336483,0.04673809849339482,0.02547434802209798,2.327257077503758
1999-06-22,0.2010376388292285,1.7846376134142414,0.02154000488458119,0.023573459164225066,2.3379711816591335
1999-06-23,0.09953607614225889,1.9422644943086478,-0.004940038907021853,0.023002569710916673,2.330159920474088
1999-06-24,0.011010469869161647,2.0636283638223176,-0.0143680406295492,0.021555782379202512,2.2685738475832062
1999-06-25,-0.05590960478785224,2.1634442427366416,-0.010534537947750612,0.03232163949706873,2.161841536858122
1999-06-26,-0.093686711753412,2.130372935049469,0.0011196348677158068,0.032908613669136076,2.0197322650630865
1999-06-27,-0.09738204703014182,2.063112193589779,0.0215981814742084,0.0249312551685144,1.8509777663542195
1999-06-28,-0.06279974591214543,1.9622619953737668,0.04140213718666976,0.0075030745237022215,1.7360121027555981
1999-06-29,0.0009514839876604117,1.8601785805301518,0.05499182655377851,-0.012895308650632577,1.703656817389952
1999-06-30,0.0816360027455306,1.782225217177132,0.0675371125338107,-0.028785285206103337,1.6972179083009764
1999-07-01,0.1700965718671815,2.1368152645215748,0.09102913093332078,-0.014617762389022654,1.6509329161350057
1999-07-02,0.24629620215559345,1.8778144306358946,0.12741546123200648,0.001553400188266768,1.51295554620627
1999-07-03,0.28511184546522683,1.6369376422645412,0.1496660138185607,0.022361002822119624,1.342881163865391
1999-07-04,0.28052691145258957,1.4907731385265164,0.14502977444179208,0.04503481098996376,1.2193982674330834
1999-07-05,0.2508287871672766,1.4048053219647698,0.15342708822914222,0.07162620766395017,1.129050290970941
1999-07-06,0.21253905724088828,1.3315657955606641,0.16695979169886982,0.10301025689542194,1.0541447293915887
1999-07-07,0.18526511391911735,1.2423247468267944,0.2134047288907787,0.1417982748382053,0.9769987068597314
1999-07-08,0.17017670313341657,1.1626870587431424,0.26127086731513166,0.17228480542911961,0.9425882535011588
1999-07-09,0.16044154615718745,1.1326962634926274,0.2942357041701502,0.18172288867982223,0.9792545660216003
1999-07-10,0.1551507197625452,1.148502601368817,0.3210947833948384,0.18032264316466115,1.049927190964828
1999-07-11,0.1540676064275081,1.1869171281195818,0.34899950279958486,0.1779189773199703,1.1127165481204568
1999-07-12,0.15660438424600825,1.2211364151864277,0.38487048450279016,0.1811332950571318,1.1272681222465768
1999-07-13,0.16752078642853785,1.2391231665434925,0.41288566428575046,0.18400512255926607,1.0948518030654555
1999-07-14,0.18149182255590415,1.2327111229470757,0.4080588475134758,0.18227861914641139,1.0432252188360887
1999-07-15,0.1967666521319907,1.285231583852223,0.3885746458975416,0.17570964883858056,0.9807580768797842
1999-07-16,0.21218211706106085,2.0041526392810374,0.3790956083310313,0.1629005916814252,0.9305948271155767
1999-07-17,0.20006495074338126,2.0747349949061578,0.38787706408484884,0.1614383255219198,0.8968080486564062
1999-07-18,0.17688330007007178,2.1386598251600213,0.41984157029695723,0.164201507577736,0.9163191984191906
1999-07-19,0.15182670895150002,2.1781491689694805,0.4667861274105909,0.16550868302083016,0.9921364154366096
1999-07-20,0.12568696106981514,2.2000419639654094,0.5033691153011692,0.16755117302593825,1.0737629737380352
1999-07-21,0.09989524745584048,2.2298103610665936,0.5109373801815114,0.17216074727313047,1.1100171377308792
1999-07-22,0.07521461618118776,2.277858327096268,0.4707716055544031,0.17707806395483458,1.054188712282415
1999-07-23,0.04885080463855751,2.3287172293522036,0.3849482390311989,0.17600890816032558,0.9299880990599166
1999-07-24,0.026626088936922816,2.3725194218225907,0.28142913877493764,0.16809350610144938,0.7965279266195909
1999-07-25,0.021357360845110706,2.4071545043637683,0.18569298661457645,0.16356484877333655,0.6676276401205923
1999-07-26,0.045170671511495175,2.3992569109864283,0.1319163583518646,0.1654234476864325,0.5517484032264369
1999-07-27,0.1071213094797726,2.348814149444805,0.14315957640601437,0.18463330910658937,0.46052056794752244
1999-07-28,0.18589755773256827,2.2748723974829446,0.20212716303625128,0.20840783974836266,0.4327449468875584
1999-07-29,0.25604704625051816,2.20442978115288,0.28392629806742964,0.226546578424168,0.4765390974892501
1999-07-30,0.31705955508669337,2.1351298416952895,0.3889704299315439,0.24202467533801092,0.5644123471878081
1999-07-31,0.3659552235392916,2.065985210610332,0.5144792039108661,0.2583760333746053,0.6699126097527197
1999-08-01,0.3982412816140341,1.8918862297313166,0.6428768495435636,0.2716944333714069,0.7638694934737991
1999-08-02,0.3815409205408713,1.9230475778275984,0.7365181631559305,0.2915618732580957,0.8079377512829248
1999-08-03,0.31217642164313786,2.0356916623545365,0.7693312234747063,0.2906366622873479,0.8089074318628017
1999-08-04,0.23399644449446405,2.1549369328097208,0.7622916548458355,0.2837992428597603,0.7886173961945925
1999-08-05,0.1915145733880124,2.186637451977569,0.7258766495959221,0.27266586964310063,0.776224061046167
1999-08-06,0.22493657928263708,2.0582996820061656,0.6776119845790929,0.26293285429732083,0.7938945100884385
1999-08-07,0.31913227790435217,1.8529111634627662,0.6289265117388972,0.2534503097080158,0.8017315892268001
1999-08-08,0.42849508013854065,1.6699055349646827,0.5773843950393085,0.24327632357063808,0.7749214256540707
1999-08-09,0.5413865393191086,1.4737641732515423,0.5316614991714259,0.2372888115602644,0.7670334420789845
1999-08-10,0.6470387180076017,1.2476105997711122,0.48228010989546855,0.23479770534336625,0.8113118334848314
1999-08-11,0.733023342232435,0.9630427462348452,0.44018276229795245,0.23955427617554825,0.946143305578396
1999-08-12,0.7484552991771221,0.7634988748525395,0.42668517888555135,0.2522137001686103,1.1145706468530967
1999-08-13,0.6857947299770926,0.6940058968242878,0.4269732262827026,0.2672049963679254,1.2499048455373298
1999-08-14,0.597505079284232,0.7088223674526793,0.43883928789874876,0.2801807014363844,1.362138460415404
1999-08-15,0.5365247991389921,0.7783117861190171,0.46362835290954524,0.2881213812970374,1.4693161023453403
1999-08-16,0.5525597343386323,1.1104314169470688,0.5007398110730032,0.2831621703936594,1.5825459477205153
1999-08-17,0.6444087104784806,1.0891924385910585,0.5256939047073962,0.2701504004576583,1.650476170812668
1999-08-18,0.7612259165225628,1.0710175092863594,0.5435302682216626,0.2524791005364235,1.641753067977605
1999-08-19,0.8753974706874842,1.0830195357615457,0.5499953913367802,0.2334544168776391,1.5850973736468816
1999-08-20,0.9569872143763711,1.153429664260119,0.5670038232643979,0.21418753948800912,1.5155269274019383
1999-08-21,0.9785308309911549,1.308468809205893,0.6132695248924284,0.20191603101973846,1.4699137847093404
1999-08-22,0.943041001771151,1.497999754477854,0.6796429465890412,0.19734509233196817,1.4645892123556215
1999-08-23,0.8707137819110623,1.6532369637940159,0.7370933839360686,0.19966708960333326,1.4770427317874173
1999-08-24,0.7650310346756481,1.7642693571520527,0.7808740798698801,0.20873029667450702,1.4959031258140394
1999-08-25,0.6311884975378751,1.8378349792996738,0.7913690171963059,0.22453476567819364,1.5048191019205148
1999-08-26,0.4760391333384388,1.8745013635380776,0.7670943174698269,0.24215255926351978,1.49643409386244
1999-08-27,0.3762506515708456,1.83348155176874,0.7080560679522563,0.2543345585746673,1.4872189874978328
1999-08-28,0.3563133900072924,1.7169366464102114,0.6372708113960328,0.2656440731711978,1.4889090827043163
1999-08-29,0.36892697350570547,1.556846891911236,0.5627165415428395,0.27152065630801214,1.4860013218458072
