,olrWorld_cluster1,olrWorld_cluster2,olrWorld_cluster3,olrWorld_cluster4,olrWorld_cluster5
1988-11-02,-52.508377,18.922195,-4.8216553,67.85559,-8.131958
1988-11-03,-72.876175,49.179657,-2.6050873,44.486847,-9.997406
1988-11-04,-73.55435,22.664429,-1.1289673,12.551559,-11.761139
1988-11-05,-31.580994,7.1763306,-1.4504395,32.35733,-12.138763
1988-11-06,-9.778732,-13.799988,-2.9845734,100.208534,-13.354675
1988-11-07,-4.769821,43.69832,-1.258255,81.486176,-7.292816
1988-11-08,15.511017,30.771637,5.3933105,7.437668,-6.4768677
1988-11-09,-8.264954,24.862305,-8.73555,37.774597,-5.093445
1988-11-10,42.42958,10.799973,-4.725769,17.196732,11.338837
1988-11-11,31.733078,-25.27095,-1.3792725,4.202423,8.9210205
1988-11-12,22.92662,-19.677475,-2.8716888,-20.323822,7.7742004
1988-11-13,-6.8831787,7.5013885,-2.7832336,-7.149658,3.4015503
1988-11-14,0.98620605,19.111404,-0.004760742,-36.12274,-1.7692566
1988-11-15,-20.057892,-10.213394,-2.326294,-40.544342,1.0571594
1988-11-16,6.382843,-41.45453,-3.8302155,-28.122116,0.46264648
1988-11-17,4.5950775,-4.5134583,-1.4017334,-12.292847,-1.9961243
1988-11-18,-14.934296,-15.534897,2.0265045,-10.288391,-2.0003357
1988-11-19,-22.709656,24.193298,4.776947,-29.618713,-2.1748657
1988-11-20,6.0936127,49.296326,4.05365,-32.196075,-1.6125488
1988-11-21,23.085007,45.001816,-5.4530334,-32.193222,0.15200806
1988-11-22,30.9431,18.157745,-4.299759,-12.434708,3.9633484
1988-11-23,33.12047,1.2595978,-5.632492,35.113907,4.814514
1988-11-24,24.458633,16.234772,-3.8296661,33.45691,1.2510986
1988-11-25,33.78633,-7.9079285,-5.917633,29.451721,-0.15353394
1988-11-26,52.2247,-14.668335,-4.5089264,1.5015411,-3.4547424
1988-11-27,36.864395,-38.689224,-2.5750732,-19.778381,-7.2319946
1988-11-28,9.662003,-17.937836,-2.0889893,-19.820465,-0.6268616
1988-11-29,-10.00177,13.63887,-1.9222107,61.833344,-1.2615967
1988-11-30,-16.92833,46.54686,-0.3480072,55.04059,1.3818665
1988-12-01,-30.257874,37.240036,1.3155975,54.02855,5.6401978
1988-12-02,-5.5272675,-15.126556,1.3439026,36.774246,7.3427734
1988-12-03,-2.1247864,13.700851,1.1027374,29.74263,0.08883667
1988-12-04,-0.34184265,15.814224,-0.18858337,48.320557,-7.827484
1988-12-05,11.10199,4.598465,-0.11779785,34.51996,-8.118439
1988-12-06,9.561844,-2.6155548,-0.32572937,15.316208,-9.221558
1988-12-07,12.250183,-13.672394,-0.35499573,48.08287,-12.754822
1988-12-08,3.4350739,14.199265,-0.3701477,8.646973,-12.286316
1988-12-09,32.519577,29.18512,1.9945831,70.88873,-7.8327026
1988-12-10,34.204086,-0.69111633,2.8366547,71.51637,-8.478882
1988-12-11,14.632706,-48.36348,2.7682343,58.046036,-13.646912
1988-12-12,69.24778,-38.903564,3.5885773,81.96719,-9.86441
1988-12-13,10.005188,-47.841797,3.963028,17.969666,-5.9885864
1988-12-14,3.8829346,-32.10579,3.20224,-25.592636,-6.0362244
1988-12-15,7.0042267,-35.55406,2.8605957,-30.74823,-3.3295288
1988-12-16,8.286041,-44.957825,8.464188,-7.3472443,-9.518127
1988-12-17,21.141342,-20.154114,7.0653076,-34.635498,-7.4515686
1988-12-18,19.020493,-57.562164,11.244675,18.23082,-2.6861267
1988-12-19,-26.708801,-67.14818,-8.568237,36.843018,-7.931488
1988-12-20,-0.5519562,-64.71506,-6.633362,23.236908,-11.234589
1988-12-21,11.719818,-37.93663,-5.685501,87.37634,-11.578461
1988-12-22,-19.51709,-26.393356,-3.581314,43.981384,-10.54007
1988-12-23,37.981277,-44.130264,-3.7325592,1.5680237,-8.623688
1988-12-24,48.317474,-4.163101,-2.6710358,-5.645859,-12.363434
1988-12-25,3.0774689,-7.027893,4.7816772,20.007309,-10.02887
1988-12-26,16.710464,-6.134613,15.8423,30.395615,-5.928589
1988-12-27,-27.480469,-11.550446,9.172943,-12.049423,1.148346
1988-12-28,-19.623077,-34.080643,-0.41418457,23.138245,12.629089
1988-12-29,-9.861176,-37.8761,-5.9874573,-20.878632,18.72345
1988-12-30,-3.191208,-37.41307,-3.9054413,-7.343796,-2.329956
1988-12-31,-17.665237,3.5700378,-2.5731354,55.138138,-1.02005
1989-01-01,-22.665619,49.544952,-0.478302,16.087387,10.858612
1989-01-02,-14.964508,-14.348038,-0.5910492,24.013397,-3.8320618
1989-01-03,2.1658936,21.932922,4.079956,-29.296173,-5.611847
1989-01-04,-1.1110687,28.710876,-2.6710205,-22.910568,-5.7732544
1989-01-05,-1.5221252,17.826859,-5.1674957,-27.456635,-5.070648
1989-01-06,6.836029,-53.74063,-2.3651733,-15.717361,-11.314972
1989-01-07,5.5928802,-19.59311,4.0296936,30.375275,-6.653778
1989-01-08,-2.2710266,-50.38095,-2.111374,-40.259033,-10.254791
1989-01-09,-11.036667,-23.41092,-0.825943,-24.549606,-10.18985
1989-01-10,-1.4550018,30.479568,0.49456787,-45.73094,-5.189514
1989-01-11,-9.127792,57.468033,1.0418091,-34.007706,-7.174713
1989-01-12,12.336655,17.921326,-0.11740112,-46.281036,-8.587585
1989-01-13,4.8908997,2.5732574,-2.4139862,-32.305054,-9.117981
1989-01-14,-18.43068,15.658325,-0.19352722,-34.000244,-10.613159
1989-01-15,0.5393219,-11.77179,1.7233734,-40.00731,-11.631165
1989-01-16,16.017944,55.783127,2.783554,-21.953918,-12.484436
1989-01-17,13.0421295,50.392,3.1144867,28.097015,-11.823273
1989-01-18,17.502655,21.891006,3.1593933,77.306244,-5.9101562
1989-01-19,2.5886078,9.032471,2.314865,-9.464661,-7.648163
1989-01-20,-0.0070648193,39.03737,1.6477051,-31.30783,-10.633881
1989-01-21,23.563309,44.712006,0.31124878,-41.49292,-8.605743
1989-01-22,10.846069,52.26976,2.4345093,-21.8694,-2.6889038
1989-01-23,28.769989,44.220825,3.2595367,-26.05516,-2.3351135
1989-01-24,19.5419,-24.550797,4.1168823,-9.554504,-4.957733
1989-01-25,38.962845,-46.0925,3.8254395,56.850204,-12.031586
1989-01-26,36.960526,-27.428787,3.106598,52.795135,-7.508362
1989-01-27,-14.39769,-37.76883,3.2571564,49.35002,-5.018219
1989-01-28,8.806,-29.399628,4.3249817,-22.514938,-12.353149
1989-01-29,17.74739,-22.427979,5.188629,-22.468811,-13.526581
1989-01-30,5.730301,-44.781616,4.290161,5.921097,-18.381012
1989-01-31,3.9907074,-42.997025,1.9166565,31.249832,-19.316162
1989-02-01,-21.610916,-26.56836,-7.6177673,45.162003,-15.741547
1989-02-02,-16.872269,-30.604828,-7.2204742,36.96527,-17.17273
1989-02-03,-25.391113,-32.359497,-5.1752014,44.222946,-17.99466
1989-02-04,-2.5341187,-41.943207,-2.2524261,33.388794,-13.514832
1989-02-05,2.1665192,-58.83191,-2.3945923,56.241226,-12.553925
1989-02-06,-4.0774384,-58.42308,-1.903244,99.645966,-10.231903
1989-02-07,-12.956528,-47.266983,0.13304138,74.78313,-8.144897
1989-02-08,-7.8376923,-42.91736,0.36657715,48.78383,2.2118225
1989-02-09,-40.282608,-34.058624,0.44506836,25.716019,-1.0362854
1989-02-10,3.1544495,-25.914642,-0.7815094,4.1626434,-10.453552
1989-02-11,22.124619,21.736893,-1.2811737,-4.499893,-10.195801
1989-02-12,-28.109436,34.916138,-6.0769806,-26.343826,-6.400696
1989-02-13,-1.2322083,16.010574,-8.838165,2.1066895,-9.737061
1989-02-14,18.636261,7.5667725,-3.8604126,-18.983704,-9.154755
1989-02-15,-6.254303,-42.20117,0.5502472,78.29497,-15.562683
1989-02-16,-21.365067,-43.032654,-2.5522003,78.43672,-14.392975
1989-02-17,24.519928,3.4922028,-0.98672485,12.108887,-14.547455
1989-02-18,-22.977844,29.802917,-3.8618011,-21.510834,-11.931183
1989-02-19,-10.751862,47.79831,-1.809021,11.138382,-12.178406
1989-02-20,1.3083344,-13.070114,3.029129,76.508194,-13.526215
1989-02-21,-9.69577,-40.83188,3.9145966,-19.787506,-12.058685
1989-02-22,18.012253,-23.426529,-1.6092377,10.449493,-8.890076
1989-02-23,17.018219,14.158371,1.8975983,41.401413,-7.6709595
1989-02-24,15.126694,40.460815,3.088791,28.90976,-10.7500305
1989-02-25,-15.426163,53.932343,1.7779236,28.20488,-10.329193
1989-02-26,-8.094559,22.047882,2.61792,7.2528687,-10.632507
1989-02-27,52.362175,36.71237,0.9020233,24.4637,-6.80307
1989-02-28,-8.916183,7.5538635,3.4299774,51.79561,-6.553589
1989-03-01,-17.75447,31.743027,2.8111115,-22.324219,-8.485291
1989-03-02,15.305359,52.807632,1.7109833,1.0824585,-10.600281
1989-03-03,19.404495,29.325653,1.7363129,-35.560944,-11.8159485
1989-03-04,23.174347,21.276566,-0.1812439,-34.3051,-14.033112
1989-03-05,15.443436,23.275574,0.85653687,-2.1426697,-17.98819
1989-03-06,-15.460449,36.413345,-2.6700134,-2.5647125,-24.47931
1989-03-07,11.092209,27.031021,1.6551819,-5.1968384,-22.898773
1989-03-08,5.7229004,15.346939,-5.467224,15.9938965,-10.3437805
1989-03-09,-22.820984,19.167099,-6.698944,56.549927,-12.242249
1989-03-10,1.0054779,-28.999435,-3.332199,59.574097,-5.563568
1989-03-11,-13.103317,-30.25058,-6.410095,127.70054,-11.3237915
1989-03-12,-25.929749,23.840149,-5.747223,49.930496,-14.855377
1989-03-13,-9.581238,36.16957,-2.1056366,67.3611,-19.362427
1989-03-14,-5.788315,16.316208,-0.7873993,27.873428,-19.79953
1989-03-15,-4.352661,12.530487,-1.6050415,48.92502,-16.334106
1989-03-16,-0.3779602,33.122086,-5.224045,62.48903,-18.855988
1989-03-17,-2.6109161,13.988388,-0.16287231,24.24327,-19.799072
1989-03-18,9.178024,33.330017,-0.49111938,9.276611,-19.852142
1989-03-19,-2.5497131,45.851913,3.0637207,-3.8065338,-20.382965
1989-03-20,-9.879456,25.533218,2.50589,28.112534,-19.676758
1989-03-21,36.4028,-6.966385,-3.632309,34.126694,-18.309387
1989-03-22,15.069763,-9.765045,-5.879944,27.261307,-13.743164
1989-03-23,-38.692154,-38.862427,-3.558136,28.36589,-14.997498
1989-03-24,-17.337814,-4.61969,-6.0,40.62242,-13.55838
1989-03-25,-5.8697357,13.9664,-15.819931,17.801529,-15.895782
1989-03-26,-1.3281555,-1.2632446,-12.716019,41.830307,-19.48648
1989-03-27,-15.456131,16.630234,-9.447189,-5.117523,-17.231995
1989-03-28,-31.422775,33.108215,-2.7954102,6.68985,-19.542175
1989-03-29,-20.943954,14.403748,0.117126465,65.28308,-15.24585
1989-03-30,-65.61606,-8.129059,-2.1758728,35.632965,-14.048157
1989-03-31,-51.972107,13.081802,1.5106964,2.2186432,-10.1137085
1989-04-01,-25.786896,42.572937,-5.4296417,-16.63327,-6.073883
1989-04-02,-32.333115,40.43419,-11.91745,-29.394745,-5.8714294
1989-04-03,10.40126,24.115341,-5.7279816,-29.681,-13.053833
1989-04-04,-12.647507,-3.0701294,-8.373596,-23.754944,-17.269897
1989-04-05,1.3690186,28.99585,-9.115814,51.6465,-15.8263855
1989-04-06,-5.349533,23.281952,-9.850204,22.391693,-17.316345
1989-04-07,-11.813156,22.644073,-11.903412,71.90294,-16.549469
1989-04-08,-6.089859,6.5582886,-7.8499603,47.997208,-14.098541
1989-04-09,11.62204,-30.61261,1.7780304,-22.431488,-11.584534
1989-04-10,-9.18222,40.184982,4.6263275,-18.063538,-9.521088
1989-04-11,-7.439865,53.025574,5.90654,-15.999786,-12.585907
1989-04-12,13.501678,60.458588,3.9354553,48.001755,-11.695435
1989-04-13,11.501984,30.217896,-1.3748169,79.8199,-6.884552
1989-04-14,32.01181,-10.387833,-4.2446747,81.15013,-11.011047
1989-04-15,25.295319,-13.178101,1.6896973,101.85376,-9.172333
1989-04-16,3.31102,7.6160126,5.089966,111.4626,-9.05481
1989-04-17,-14.613083,-31.223953,1.2350006,100.18942,-8.765503
1989-04-18,8.434937,-5.0534363,8.884781,97.16716,-4.7878113
1989-04-19,8.006668,-48.486404,1.4785309,53.26021,2.6452942
1989-04-20,-29.416122,-66.85832,4.9443054,-20.658539,-1.5840149
1989-04-21,-31.316498,-28.061752,5.7631836,-40.091324,3.8675842
1989-04-22,-29.27092,9.399277,9.451279,-41.775116,-5.5086975
1989-04-23,-24.680283,11.656052,11.546867,-33.543015,-4.134674
1989-04-24,18.196716,25.477158,8.369049,-32.37036,-3.2996216
1989-04-25,-8.619553,29.159576,10.915176,-39.77089,-5.8938293
1989-04-26,13.434235,34.02176,9.8826065,-42.095596,-5.6307373
1989-04-27,30.238281,-16.520279,10.358589,-26.091827,-6.2920227
1989-04-28,26.099045,-27.422592,4.8085175,-28.729218,1.6212769
1989-04-29,19.142761,0.21487427,-7.866379,-29.246704,-0.21347046
1989-04-30,20.186966,17.208694,-1.66156,29.716278,-3.2466125
1989-05-01,7.74115,19.053894,-0.02041626,-8.057175,-4.2246704
1989-05-02,18.170395,-3.0891724,-1.3591919,-19.930923,-8.629791
1989-05-03,-0.716156,16.550537,-6.15506,-13.4986725,-8.949371
1989-05-04,-15.009964,5.443207,-8.0928955,29.913452,-11.108124
1989-05-05,-9.404343,15.273148,-4.731735,-4.8858643,-14.627747
1989-05-06,-8.812927,-9.089157,-6.27446,-3.130783,-14.620239
1989-05-07,-11.68103,-14.950378,-2.8562164,11.506653,-10.317078
1989-05-08,6.676834,2.5885925,6.4060593,-9.102768,-8.044708
1989-05-09,-19.531845,23.33699,3.3716125,35.898087,-8.019043
1989-05-10,1.2095032,-15.601379,-2.538147,-5.0022583,-13.623352
1989-05-11,-30.109863,41.70964,2.9292297,-15.277679,-13.380066
1989-05-12,-12.111588,41.040054,8.584595,-43.1633,-11.820374
1989-05-13,-1.194397,7.2771454,9.049355,8.862442,-10.574829
1989-05-14,-7.6754456,13.753265,6.964859,34.719574,-12.601868
1989-05-15,23.148758,49.63475,5.0928574,32.32878,-17.237183
1989-05-16,21.72107,30.350662,6.644005,111.48119,-6.8359375
1989-05-17,-5.0585785,-8.386215,7.1187515,66.05321,-19.345306
1989-05-18,38.170105,1.7309723,8.744125,83.50932,-20.232635
1989-05-19,17.810333,5.977783,1.4451141,14.731064,-15.560974
1989-05-20,-3.8065643,8.55481,8.268234,-8.852844,-8.378479
1989-05-21,9.354965,-20.67218,11.220482,14.314178,10.550476
1989-05-22,-2.919815,11.076904,12.749855,-1.862854,-4.1235046
1989-05-23,2.2289886,-13.637299,11.925095,-0.100616455,-1.6827393
1989-05-24,-0.2188263,32.799545,10.628426,22.584747,-8.382874
1989-05-25,10.661804,36.261,2.6994705,18.459335,-13.015015
1989-05-26,-18.00209,10.677567,2.401085,53.45685,-12.506592
1989-05-27,-2.6614227,-30.281662,5.5848846,43.255386,-8.49823
1989-05-28,-10.083527,-30.347229,4.831299,43.77849,-11.78186
1989-05-29,-27.336044,-32.10251,1.6743927,21.843185,-16.829773
1989-05-30,-14.332703,17.568573,-1.809845,-3.8085327,-18.936829
1989-05-31,-9.199341,28.5419,-4.53244,1.7935028,-14.480072
1989-06-01,-18.659424,26.790573,-2.5839844,65.39427,-5.8302917
1989-06-02,-1.3425903,48.481415,1.8514404,-4.086136,-0.43771362
1989-06-03,11.214462,27.027939,2.3517303,-11.443573,1.9259033
1989-06-04,13.864777,28.635605,5.1696777,-10.804352,2.6768494
1989-06-05,20.607758,2.057602,4.337326,64.84085,-2.5337524
1989-06-06,-8.310745,-29.392456,3.2899246,85.06879,2.4269104
1989-06-07,-10.922531,-33.71202,2.1660843,56.066803,-3.5775146
1989-06-08,27.772049,-8.793121,0.85749817,27.12584,-7.985626
1989-06-09,23.428574,17.064346,-3.3927002,29.560898,-11.795502
1989-06-10,-8.930527,-60.064545,0.15560913,4.356201,-14.506165
1989-06-11,-18.018265,-39.69638,1.2219849,-3.0088043,1.5717468
1989-06-12,-24.684921,-34.934982,0.13237,25.074982,19.042267
1989-06-13,-14.0455475,-63.025024,3.8950882,53.880722,14.2213745
1989-06-14,32.24051,-44.750717,4.24263,8.497437,13.705688
1989-06-15,23.863876,-36.29065,0.76382446,-13.269669,-1.2823181
1989-06-16,-9.322632,-30.816162,12.214249,2.1261902,-1.9769897
1989-06-17,11.117233,-41.275986,14.921898,17.445084,-0.86520386
1989-06-18,11.604584,-6.111267,14.109566,-10.6514435,-6.252594
1989-06-19,23.266464,39.049194,10.986107,1.3796997,-10.011993
1989-06-20,26.080673,-3.8222961,9.001389,-20.737473,-14.30072
1989-06-21,1.5801392,-7.269699,7.9934616,18.77591,-13.245544
1989-06-22,6.917053,25.187088,7.883568,25.255768,0.8618469
1989-06-23,25.422714,50.065903,8.445137,1.1164398,7.707855
1989-06-24,3.9215546,22.396896,3.3998184,15.78035,-12.723663
1989-06-25,-33.45105,33.1938,5.806465,-2.586502,-11.768311
1989-06-26,-0.84420776,4.2533417,5.529564,-11.2465515,-8.175842
1989-06-27,17.012161,1.6034088,5.309372,-3.0815277,-0.9293823
1989-06-28,11.954117,-8.1905365,1.7813263,-0.83166504,8.126984
1989-06-29,-21.034668,-38.39853,-0.041923523,9.979736,2.9424744
1989-06-30,19.829086,-11.790878,-3.614769,9.362442,-0.37057495
1989-07-01,32.53366,26.493713,3.787323,33.505905,-2.7240906
1989-07-02,13.376953,-1.0193329,6.6852036,20.875153,-6.4549255
1989-07-03,-14.587189,7.897934,3.0842361,-21.86766,-3.4721375
1989-07-04,-17.073029,36.958282,3.7125397,4.4166565,30.097382
1989-07-05,10.021637,60.239716,4.409462,-30.907791,46.36183
1989-07-06,0.32818604,55.799347,2.0234985,-34.796402,85.01451
1989-07-07,-34.32141,43.67842,4.5159836,-19.735931,28.314545
1989-07-08,-8.751358,18.913498,-1.5509644,49.00583,33.5148
1989-07-09,6.195221,36.757126,-3.6873932,33.59282,-0.8657532
1989-07-10,-8.91748,52.607513,9.599091,23.651535,-7.603821
1989-07-11,-3.0994873,45.796967,8.542725,-20.985443,-10.442871
1989-07-12,9.413971,39.71025,1.8380661,-17.896927,-8.853699
1989-07-13,17.093613,28.900467,-3.5741882,-25.541534,-10.190521
1989-07-14,-6.174118,-5.5312805,-5.0604095,4.6401825,-9.399567
1989-07-15,12.351181,29.931076,-6.509392,27.405869,1.0777588
1989-07-16,15.293304,28.73973,-8.229446,25.031403,10.236053
1989-07-17,17.646545,14.729111,-7.2383575,55.342346,-8.583099
1989-07-18,26.808548,42.841995,-6.5822525,42.21837,-10.749542
1989-07-19,-3.1635437,31.241684,-4.5387726,59.1774,-11.662506
1989-07-20,10.061829,-11.166138,-3.0438385,27.483002,-13.616852
1989-07-21,9.163574,-15.731659,-4.6764145,6.482315,-13.301361
1989-07-22,9.070297,-3.975418,-2.315071,-22.840714,-14.993591
1989-07-23,5.414734,-11.9713745,-2.1237946,-46.502487,-14.18277
1989-07-24,-26.002274,-25.539627,-1.5515747,-7.9510345,-11.167358
1989-07-25,-24.283646,-20.078186,2.1200638,15.287918,0.82818604
1989-07-26,4.159195,-43.08745,7.227463,-30.137833,1.5713501
1989-07-27,41.413925,-43.930527,5.3883133,-55.190186,-4.2677917
1989-07-28,12.818512,-17.0867,3.0863495,-50.00711,-3.449829
1989-07-29,-11.652664,-10.22403,3.4540558,-31.441406,-9.844696
1989-07-30,-14.581909,-12.001816,-0.35983276,-40.87918,-5.5933228
1989-07-31,-43.71483,2.8115082,2.155693,-25.216064,-3.3310852
1989-08-01,-43.576187,-4.462204,-2.6162338,-29.282944,-10.920532
1989-08-02,-26.64177,3.0714874,-1.8292999,-36.770218,-14.399384
1989-08-03,-34.781693,28.543396,4.844818,-25.556992,-14.140869
1989-08-04,-44.29869,20.871628,7.800194,-11.82608,-9.26828
1989-08-05,-18.603226,38.347305,10.169525,-3.5995178,-7.967224
1989-08-06,-9.1371765,3.2758942,4.6602554,6.7534637,-1.3495483
1989-08-07,-0.43252563,-3.678009,0.69431305,12.950119,-0.1817627
1989-08-08,-12.385513,-4.5516815,-10.183693,44.760864,7.5719604
1989-08-09,-10.447388,11.764038,-9.555351,14.751694,5.081726
1989-08-10,-35.962173,34.4747,-2.873886,-7.1451874,-1.6899414
1989-08-11,-31.448654,5.814087,-2.2828598,-5.433914,-10.470886
1989-08-12,-4.99321,48.520447,-3.5549164,14.422928,-14.109894
1989-08-13,-22.41417,25.586517,0.6465149,1.3471527,-9.605591
1989-08-14,23.891708,24.662003,3.5472183,26.365738,-1.0879517
1989-08-15,65.56038,12.227951,1.2768707,-11.986832,-6.400055
1989-08-16,45.47728,3.1856995,1.4794617,-27.49504,-11.352264
1989-08-17,1.8780365,25.550995,-0.8121109,4.5829926,-15.498962
1989-08-18,5.837036,-3.402359,0.49769592,33.661026,-9.184143
1989-08-19,-2.9913483,-16.576065,1.6728897,42.60797,-1.5133057
1989-08-20,-4.0655823,-46.968216,1.7460556,23.121643,-0.71014404
1989-08-21,29.593369,-62.027084,4.772278,-9.303619,10.047607
1989-08-22,16.752686,-27.01799,7.4443207,1.0071564,-6.710907
1989-08-23,20.32283,-28.681168,5.181076,25.794815,-12.409088
1989-08-24,11.255203,11.177948,-1.6685791,0.69866943,-12.920227
1989-08-25,-12.954987,43.734787,4.837166,29.15567,-10.677246
1989-08-26,-20.40068,-13.241882,-1.1073532,1.6070099,-9.844513
1989-08-27,-30.437698,-3.424286,-5.6622314,3.910797,-4.2494507
1989-08-28,-15.8784485,-3.0932922,-10.134933,-32.777252,-6.24765
1989-08-29,33.88231,-0.45462036,-13.353294,42.16411,-13.816772
1989-08-30,17.239471,9.938431,-9.492233,30.626846,-12.826843
1989-08-31,-1.831543,-3.8736115,-6.1306076,-5.982498,-1.8365784
1989-09-01,-4.898941,22.14917,-4.760971,27.757095,-5.780731
1989-09-02,26.849854,34.310898,-0.9348984,38.29019,-6.16214
1989-09-03,18.758453,-11.749268,-1.2278824,48.443085,-7.591522
1989-09-04,-45.890762,-16.330017,-2.1069946,27.28601,0.16900635
1989-09-05,-30.176453,-8.566223,2.2011871,20.456482,9.093231
1989-09-06,-7.817322,-29.930756,7.2271805,-16.978256,-3.1059875
1989-09-07,-13.787857,11.367065,9.6512375,6.814789,-4.6315613
1989-09-08,26.718689,36.272552,10.141815,-7.3503723,-9.786041
1989-09-09,16.329346,15.084335,10.542526,-35.76248,-14.282501
1989-09-10,0.9948883,14.03746,11.554741,-34.907654,-12.375732
1989-09-11,-14.16246,21.00978,12.523827,-36.93756,-6.175171
1989-09-12,17.084152,-0.53378296,11.658882,-36.961716,-8.693481
1989-09-13,19.555054,20.128525,11.243126,9.806671,-8.437988
1989-09-14,4.3267975,-2.050415,2.9258194,18.41127,3.1665344
1989-09-15,-6.4713593,-26.95401,-3.961731,37.946457,3.6186218
1989-09-16,1.9931488,-3.9422607,-6.013962,-23.643875,5.837036
1989-09-17,8.991638,8.203232,-4.2744293,-53.916855,6.232727
1989-09-18,-19.756714,15.754181,-7.8286133,-61.50551,-2.7009888
1989-09-19,-3.3386383,0.4805603,-10.76033,-40.79532,-6.0599365
1989-09-20,-12.885651,-10.312775,-17.609695,-3.830902,-1.9697571
1989-09-21,-11.396072,15.4457855,-18.86612,-9.664337,-8.212433
1989-09-22,-12.131027,25.983475,-18.020279,-58.440094,-9.745605
1989-09-23,-4.8245087,1.8473358,-15.58168,-46.731247,-6.5974426
1989-09-24,16.554688,13.832535,-7.08107,-3.9234772,8.218445
1989-09-25,25.736511,22.990097,-1.2670288,34.7641,14.327667
1989-09-26,46.9431,-32.3376,3.0081024,41.39006,29.29184
1989-09-27,8.947205,-16.863708,1.0965576,21.177658,6.5852356
1989-09-28,10.675064,-6.142746,5.8936768,-6.769989,3.9614868
1989-09-29,-6.9286346,14.709549,4.481888,-20.11232,-2.1209717
1989-09-30,-27.197617,50.05551,-0.19425964,-8.424011,-10.825531
1989-10-01,-24.001053,13.51506,-2.2769165,-1.1361084,-11.616486
1989-10-02,-21.25261,12.70578,-6.8198547,-6.4051056,-8.503632
1989-10-03,-17.369568,12.792053,-2.129959,21.748062,-5.1939697
1989-10-04,12.8358,-13.656021,-1.9330292,-27.298157,-3.842041
1989-10-05,-12.410721,-16.497116,2.5498352,-19.140427,-4.9197693
1989-10-06,-9.874649,-24.841019,7.244034,-3.6340637,-7.4026184
1989-10-07,1.4777985,-48.252533,9.272629,-8.316803,-8.204987
1989-10-08,13.521225,-37.690353,8.195801,12.188736,-6.4252014
1989-10-09,-15.917664,26.671936,6.665436,22.43892,-4.865509
1989-10-10,7.293625,4.964508,1.4405975,84.34584,-7.044281
1989-10-11,7.8280945,33.540237,-3.376892,30.17514,-2.918457
1989-10-12,-2.509552,17.064835,-8.356812,-16.832962,-4.6956177
1989-10-13,-11.038116,17.502716,-6.6366577,16.64392,0.051208496
1989-10-14,30.092377,17.999542,-4.0209503,-17.346146,2.8704834
1989-10-15,12.588959,-6.790146,-4.6926727,-27.61795,1.767395
1989-10-16,-6.4429474,-4.298004,4.4576416,4.608032,-0.24990845
1989-10-17,25.277145,0.25694275,1.1951141,38.307312,-1.7969055
1989-10-18,4.3118896,12.825302,-0.3861847,26.96466,-7.8016357
1989-10-19,10.3094635,29.808258,3.6022797,18.837936,-10.005524
1989-10-20,-8.472977,28.915085,4.1209717,6.5657806,-7.362854
1989-10-21,-7.780411,12.475204,0.05329895,15.882172,-8.500305
1989-10-22,-6.471695,13.025223,0.15214539,-41.690063,-4.736328
1989-10-23,8.222305,31.89302,-0.6031189,-14.96521,-3.5032654
1989-10-24,-33.55806,31.930878,0.71307373,6.0251923,-2.7738037
1989-10-25,10.752274,24.566269,1.2630005,-41.14363,-1.0991821
1989-10-26,45.526917,27.856628,0.9564667,-49.96422,-0.5528259
1989-10-27,39.525085,18.697754,-1.6107788,-13.944412,24.831573
1989-10-28,11.939285,-2.8058777,5.4759827,5.1085205,-5.0270386
1989-10-29,16.071655,13.064621,2.481903,0.12123108,-0.88604736
1989-10-30,13.00975,-5.3508453,4.3636017,-40.74167,-0.97091675
1989-10-31,3.397934,-6.975952,-0.83206177,-51.72664,-4.2219543
1989-11-01,8.571472,2.796936,-6.978943,-49.101196,-0.13400269
1989-11-02,50.09407,22.768616,1.5907745,-22.767197,5.915924
1989-11-03,34.130417,10.8641205,-0.7558136,59.88066,10.117279
1989-11-04,37.497147,29.011719,-4.1080017,3.0832825,4.901245
1989-11-05,-2.5462494,25.732239,-2.3925781,-37.71443,1.5932922
1989-11-06,-3.9633179,21.205505,2.9977264,-51.43654,-3.6896057
1989-11-07,-9.521393,28.702667,-0.3204193,-28.523575,-2.2133484
1989-11-08,-13.384476,10.743561,-4.8602295,23.632568,4.025818
1989-11-09,5.894577,-13.246246,-7.501251,-11.266525,2.1844177
1989-11-10,9.959595,-10.878677,-7.8294373,-11.541779,-2.935028
1989-11-11,-0.34777832,-17.91121,-5.52536,-52.834885,-2.8449707
1989-11-12,3.592102,-18.03894,-3.322174,-42.60292,-4.218628
1989-11-13,1.3658142,-7.459488,1.1955414,7.499222,-4.0310974
1989-11-14,-2.79422,13.438736,-0.519989,67.87901,-7.773987
1989-11-15,10.332001,49.89792,8.916199,35.508347,-5.5906677
1989-11-16,26.97017,14.808594,-1.9672241,-8.206085,-1.9870605
1989-11-17,-16.154724,-46.709595,-3.716507,33.24646,-4.3509216
1989-11-18,10.288559,-50.634995,-3.5637665,55.59398,-9.097046
1989-11-19,-19.379059,-35.813828,-0.681427,-18.19487,-11.4548645
1989-11-20,11.689499,0.99069214,-1.9627686,-42.977295,-11.391846
1989-11-21,-5.764328,-1.7863922,-0.99946594,-51.971786,-7.0402527
1989-11-22,20.83345,-0.6022644,-5.460678,-35.706696,-4.526947
