,mslWorld_cluster1,mslWorld_cluster2,mslWorld_cluster3,mslWorld_cluster4,mslWorld_cluster5
1985-09-01,-1465.7656,-869.3906,1432.8203,-3422.8828,91.375
1985-09-02,-423.9375,-638.96094,1507.9375,-2402.6797,8.890625
1985-09-03,568.25,-499.47656,1049.5547,-2494.5,-110.96094
1985-09-04,949.8828,159.92188,1296.9922,-1857.2188,-43.296875
1985-09-05,1050.4219,359.91406,1846.2422,-916.6797,16.601562
1985-09-06,607.6172,-534.8125,2284.5781,-1974.7734,-2.25
1985-09-07,584.1328,-711.09375,2406.7656,-2759.9297,-20.53125
1985-09-08,673.1719,487.9297,2166.0547,622.40625,40.273438
1985-09-09,1076.0859,845.25,1593.4844,2556.9844,-35.65625
1985-09-10,735.6172,-839.96094,589.8047,2539.664,-117.234375
1985-09-11,840.71094,-942.58594,-662.03906,1797.4688,-141.85156
1985-09-12,773.08594,-1021.22656,-758.3672,-330.82812,-150.29688
1985-09-13,428.2422,-2310.4297,-26.304688,-1274.1719,-155.84375
1985-09-14,-553.8672,-1359.6484,-82.83594,-1671.1875,-109.41406
1985-09-15,-471.03906,-869.4922,-1086.8438,-1513.3672,-82.88281
1985-09-16,-12.46875,-1034.1562,-917.78906,-2316.3438,-94.0625
1985-09-17,454.75,-881.6328,-673.53125,-1836.7969,-28.929688
1985-09-18,554.8672,-943.60156,-682.2422,-2001.25,62.609375
1985-09-19,758.4219,-998.9219,-1047.8359,-2516.7656,-73.00781
1985-09-20,601.0,-513.7969,-971.5625,-2458.914,-105.578125
1985-09-21,498.8672,122.65625,-602.9922,-2176.6875,-107.078125
1985-09-22,-57.890625,301.5547,-263.39062,-2005.9766,-67.296875
1985-09-23,1067.9062,-379.375,241.60938,-1936.7031,-54.242188
1985-09-24,1245.9141,-1084.1953,816.6719,33.648438,-82.33594
1985-09-25,1314.8047,-1324.2812,1247.8828,-440.92188,-86.24219
1985-09-26,976.125,-932.96094,1055.9531,-2514.3203,-89.703125
1985-09-27,676.77344,-645.1406,340.1953,-4786.883,6.0625
1985-09-28,293.07812,-777.8672,-556.8906,-1892.8516,38.015625
1985-09-29,147.71094,-789.2031,-1131.5312,-102.28125,23.070312
1985-09-30,165.04688,582.9531,-1411.2656,996.1328,-69.96875
1985-10-01,-896.75,1223.6016,-1752.5547,2560.0703,-141.96875
1985-10-02,-864.27344,518.875,-1242.0234,2515.9219,-157.19531
1985-10-03,-168.4375,385.60156,-811.78125,-670.60156,22.8125
1985-10-04,297.53125,74.55469,-385.75,-118.1875,96.67969
1985-10-05,80.35156,-138.19531,453.32812,487.41406,43.476562
1985-10-06,173.80469,-125.17969,570.1172,555.3203,-34.039062
1985-10-07,-559.0469,-50.4375,-189.10938,-38.507812,-42.757812
1985-10-08,-869.1172,284.5703,-513.3125,735.875,1.796875
1985-10-09,-221.16406,-537.46875,-787.0781,1640.2969,75.86719
1985-10-10,-505.9922,-841.65625,-1364.7344,697.375,31.273438
1985-10-11,-472.42188,-950.90625,-2173.9688,1024.1016,76.53906
1985-10-12,-712.90625,-841.3672,-1302.9062,604.58594,90.49219
1985-10-13,-721.625,-1770.0859,-1476.0156,1093.5781,-15.3203125
1985-10-14,-661.0078,-2275.336,-261.82812,1487.2188,-91.38281
1985-10-15,-35.171875,-1552.625,488.48438,1126.7266,-130.60156
1985-10-16,760.96094,-1232.0391,649.71875,40.34375,-84.66406
1985-10-17,1096.1953,-700.4453,206.35938,-1955.0469,-59.914062
1985-10-18,850.59375,-87.75,146.95312,-2252.3672,-92.59375
1985-10-19,1036.8047,474.39844,-645.2969,-1569.4922,-215.86719
1985-10-20,1368.3438,996.35156,-1101.8359,-2363.4766,-212.86719
1985-10-21,879.75,1178.4531,-1083.3125,-2809.461,-223.83594
1985-10-22,515.6875,1469.6016,-397.70312,-2679.2422,-148.72656
1985-10-23,809.1172,619.4297,74.08594,-680.5781,-64.21875
1985-10-24,513.84375,739.5703,-7.6796875,491.64844,-50.132812
1985-10-25,3.2265625,634.0781,-563.8906,1145.0312,-86.17969
1985-10-26,17.859375,-457.27344,89.0625,1046.8984,-122.265625
1985-10-27,-0.734375,-317.52344,581.3906,1239.9453,-84.13281
1985-10-28,147.10156,292.96875,16.59375,2335.8516,-58.195312
1985-10-29,554.5078,-3.8984375,-209.50781,2596.7812,-96.63281
1985-10-30,686.8672,313.78906,250.80469,871.5625,-41.859375
1985-10-31,1.8125,-5.484375,1046.2734,-186.59375,13.09375
1985-11-01,-903.75,-113.96094,1533.3203,283.42188,-15.625
1985-11-02,-1312.3906,-47.585938,1452.3594,-883.3672,59.101562
1985-11-03,46.476562,-660.22656,1379.8125,-1198.3281,55.90625
1985-11-04,545.09375,-814.0469,-246.28125,-1089.7031,137.50781
1985-11-05,706.3828,-849.75,-1381.8906,-413.59375,113.41406
1985-11-06,38.101562,-275.46094,-38.328125,1410.9141,86.46094
1985-11-07,-576.6172,99.984375,830.375,1568.7891,99.140625
1985-11-08,231.88281,-610.33594,315.98438,1019.58594,92.41406
1985-11-09,269.35938,-746.7969,239.70312,321.53906,82.89844
1985-11-10,-743.1953,-674.3906,774.8594,739.5625,20.296875
1985-11-11,36.117188,-1196.2188,-76.67969,218.27344,-146.8125
1985-11-12,288.0625,-2125.8203,-1265.6953,-1302.1953,-248.99219
1985-11-13,473.39062,-1753.5,-1314.5703,-1942.2422,-244.24219
1985-11-14,221.30469,-1009.5781,-1039.3984,-774.0156,-94.625
1985-11-15,-279.9375,-1397.8984,-946.5547,-423.89844,-2.859375
1985-11-16,-385.46094,-1290.8125,-769.34375,-1268.5859,-8.3671875
1985-11-17,-613.0078,-1578.8281,-2799.6328,-634.4453,-59.71875
1985-11-18,-338.0547,-2054.4531,-1457.7344,-448.5625,-15.21875
1985-11-19,-1018.6406,-1776.3828,252.84375,-1852.5781,46.132812
1985-11-20,-249.51562,-1568.875,933.5781,-3344.6562,89.375
1985-11-21,593.6719,-1608.9609,976.1953,-3108.3047,14.1875
1985-11-22,239.0625,-1250.2266,1386.2578,-394.26562,16.203125
1985-11-23,-1076.2578,-660.40625,2133.086,528.5156,-19.007812
1985-11-24,-762.8125,-654.8203,3099.8438,1394.8125,4.2890625
1985-11-25,-456.78125,-810.1172,3339.3594,1020.6094,-30.265625
1985-11-26,-131.17969,-1088.1406,2137.5469,82.3125,-74.33594
1985-11-27,-239.69531,-1250.1562,1054.4766,-723.39844,-42.726562
1985-11-28,22.578125,-942.0078,2240.1016,-274.16406,26.398438
1985-11-29,-592.6875,-542.46094,2492.1875,-567.10156,79.3125
1985-11-30,-1314.5391,-527.1875,1637.9141,-665.8125,-18.710938
1985-12-01,-392.58594,-803.46875,717.1328,-810.8594,-11.3515625
1985-12-02,342.6953,-606.9297,1280.4688,156.9375,74.41406
1985-12-03,1081.8984,-472.78125,1284.6406,149.25,57.710938
1985-12-04,1434.0234,-698.0,429.72656,-91.07031,12.6875
1985-12-05,1439.9453,-925.2031,782.0781,-412.9297,-53.421875
1985-12-06,1615.8984,-197.60938,1382.8203,-671.14844,-121.140625
1985-12-07,1565.1719,-201.71094,958.8906,-1567.1953,-71.91406
1985-12-08,1517.0781,-883.6875,1086.7109,-1510.2422,-67.46094
1985-12-09,1525.1719,-843.6719,653.60156,-1321.0234,-65.08594
1985-12-10,1470.0234,-586.89844,151.84375,-842.65625,-84.6875
1985-12-11,1233.6172,-797.25,-43.0,-672.8672,-55.210938
1985-12-12,1148.5156,-458.0625,285.53906,-182.92969,5.90625
1985-12-13,1230.4375,-120.32031,1068.0469,-642.4531,-45.28125
1985-12-14,843.16406,-448.7422,2319.7344,-1468.6406,-32.109375
1985-12-15,403.01562,-602.75,2713.625,-1720.9141,52.601562
1985-12-16,-285.60938,17.351562,2614.1797,-1367.3828,60.210938
1985-12-17,-24.242188,-308.02344,1813.3828,-1307.0,86.84375
1985-12-18,661.6328,-1300.7188,1438.9141,-1189.5781,49.140625
1985-12-19,956.1875,-587.21094,1133.1016,-1815.6406,158.28906
1985-12-20,1108.3438,369.23438,1184.2734,-1855.7344,174.24219
1985-12-21,968.03125,-185.13281,1419.2656,-1644.5938,108.625
1985-12-22,376.5703,-785.46094,2016.4531,-1348.1484,19.65625
1985-12-23,-405.79688,-839.78125,2561.1562,-487.0078,-40.265625
1985-12-24,-523.66406,-1004.03125,2763.711,495.0625,13.015625
1985-12-25,-395.5,-1166.7031,2421.2422,898.9297,42.59375
1985-12-26,-461.6797,-933.33594,2593.6484,852.22656,103.53906
1985-12-27,-162.21875,-218.79688,2470.336,268.73438,51.664062
1985-12-28,301.8125,113.765625,935.35156,-13.234375,42.734375
1985-12-29,520.21875,-161.0625,651.8203,-596.4375,-16.367188
1985-12-30,1060.1328,-589.5703,374.33594,-623.2031,72.58594
1985-12-31,667.3203,-139.375,647.6953,-265.5,106.47656
1986-01-01,584.4375,499.08594,1018.72656,476.89844,65.39844
1986-01-02,550.8125,518.375,985.75,432.64844,0.6328125
1986-01-03,634.0703,-195.39844,203.15625,110.484375,-47.289062
1986-01-04,523.03906,123.625,-266.8203,34.375,-33.5625
1986-01-05,502.85156,548.2656,373.28125,-42.609375,17.96875
1986-01-06,210.15625,213.48438,1365.9141,-315.83594,-18.148438
1986-01-07,56.125,260.0547,1508.7266,-453.03125,-59.8125
1986-01-08,556.125,708.375,993.02344,-562.5625,8.3828125
1986-01-09,-121.375,321.01562,803.35156,-135.30469,96.9375
1986-01-10,-776.8125,-274.60938,602.8203,978.5703,30.4375
1986-01-11,-734.03125,-100.42969,694.78906,1331.0859,26.5625
1986-01-12,-195.47656,652.5703,1473.1406,814.3125,18.3125
1986-01-13,-481.4922,1339.7422,1772.8984,1036.8906,14.453125
1986-01-14,-864.09375,1086.1172,1504.125,-1196.8203,-18.5
1986-01-15,-746.96094,92.64844,1882.7969,-810.2578,16.554688
1986-01-16,-432.1875,543.89844,1606.2656,-105.1875,-34.609375
1986-01-17,100.10156,158.85938,492.39062,-1468.9375,-110.984375
1986-01-18,368.8125,-343.46875,-478.03906,-2402.0547,-163.54688
1986-01-19,402.2578,-357.2422,-261.20312,-793.5625,-111.78906
1986-01-20,529.96875,47.820312,-708.1797,-823.35156,-47.40625
1986-01-21,-898.5156,-240.17188,-566.9531,-980.64844,-30.859375
1986-01-22,-467.1875,-346.1953,190.39062,73.91406,-29.09375
1986-01-23,180.13281,-55.75,538.41406,181.21875,-30.867188
1986-01-24,85.015625,-238.50781,547.9297,554.96875,-29.0
1986-01-25,531.3672,-744.03906,-43.664062,515.96094,-56.765625
1986-01-26,7.0625,-800.4297,-457.82812,-729.39844,-82.38281
1986-01-27,550.35156,-781.33594,-202.30469,-358.4375,-29.0
1986-01-28,1282.1562,-402.8047,476.53125,554.3906,51.648438
1986-01-29,1573.4453,-466.9375,247.38281,671.1875,-17.851562
1986-01-30,1032.0703,-551.96094,-1043.4375,-1182.25,-17.4375
1986-01-31,666.4922,-514.1875,-1084.6641,-1900.4141,53.8125
1986-02-01,1.6640625,-488.32812,-620.85156,-1695.3828,52.664062
1986-02-02,-329.45312,-528.2578,-2034.8359,-1824.0547,38.664062
1986-02-03,-816.83594,-503.5547,-1132.3125,-1117.8594,4.3125
1986-02-04,-1221.7812,-454.5078,225.89844,-404.84375,18.984375
1986-02-05,-2634.8047,-360.79688,-55.09375,184.09375,52.507812
1986-02-06,-1852.8984,88.33594,1182.5391,476.34375,26.859375
1986-02-07,-860.2031,793.16406,2134.875,1432.4531,-25.609375
1986-02-08,-558.1406,1013.90625,1998.6016,-126.53125,-89.515625
1986-02-09,-1071.6094,1746.9062,1569.2734,-248.25,-15.109375
1986-02-10,-434.4453,1038.9453,827.7578,-386.1172,56.835938
1986-02-11,-462.16406,1184.0391,-39.664062,-1023.9297,86.578125
1986-02-12,-394.1875,1099.5469,5.953125,-2400.1875,166.17188
1986-02-13,733.0781,593.34375,-533.3906,-2564.5,133.6875
1986-02-14,1070.4297,479.9922,185.27344,-2916.4062,82.609375
1986-02-15,399.0625,818.5078,1834.1875,-2016.5,100.078125
1986-02-16,36.1875,1010.5547,2517.6797,-1687.2188,108.19531
1986-02-17,150.57031,1377.2422,1703.4531,237.07031,95.14844
1986-02-18,624.47656,291.78906,1908.9141,1170.3281,27.0625
1986-02-19,489.72656,994.5547,902.0469,-744.33594,-51.390625
1986-02-20,331.23438,1118.8281,-282.64062,-810.3594,-49.53125
1986-02-21,1135.3359,1649.0156,356.98438,271.9453,-12.4453125
1986-02-22,1031.7656,1477.5,240.5,924.6406,-5.9453125
1986-02-23,927.03125,1180.8281,-398.0,1315.0781,-105.22656
1986-02-24,1091.2578,1571.0,852.2656,1320.2812,-71.15625
1986-02-25,1288.9922,1991.6953,1005.7969,838.8828,-70.75
1986-02-26,43.3125,1712.6953,-27.007812,-179.125,-48.257812
1986-02-27,-1960.875,1811.4297,-244.82031,-1610.5,-20.976562
1986-02-28,-1289.7734,1596.7109,320.6875,-1289.375,57.421875
1986-03-01,482.01562,1045.2188,-281.32812,-762.14844,133.82031
1986-03-02,-506.60156,1214.5625,-297.70312,99.02344,187.03125
1986-03-03,-695.2422,1303.2266,-1933.8203,968.84375,122.30469
1986-03-04,-277.66406,488.10938,-2913.1172,206.03125,64.96094
1986-03-05,275.98438,1176.8359,-2670.0938,620.9219,142.21875
1986-03-06,690.21094,1126.6328,-2435.1406,775.2656,114.11719
1986-03-07,280.875,1302.6875,-2421.961,1147.7578,136.34375
1986-03-08,-438.10938,708.1797,-2763.7344,1282.6094,125.92969
1986-03-09,-912.35156,842.21094,-2082.1562,-1344.4219,115.5625
1986-03-10,-792.3203,336.3125,-2516.3984,-1930.7031,130.84375
1986-03-11,-170.48438,509.64062,-2736.6328,-474.48438,115.85156
1986-03-12,-230.82812,722.0156,-2449.5469,362.15625,54.898438
1986-03-13,-924.0078,674.1094,-1111.9297,686.3203,71.86719
1986-03-14,-948.4297,664.75,-918.60156,1648.5938,65.32031
1986-03-15,-933.1328,1324.8516,-921.96875,-241.22656,-25.8125
1986-03-16,-1372.9453,2123.0625,-696.1406,-387.3047,-54.578125
1986-03-17,-1946.9766,1873.7734,-1050.0625,-1455.1484,-42.054688
1986-03-18,-1243.625,1914.8906,-1522.5469,-1872.3281,-60.171875
1986-03-19,-415.15625,818.3594,-916.2422,-21.90625,-43.890625
1986-03-20,-176.0625,473.8672,-1404.8984,-478.09375,-17.3125
1986-03-21,156.19531,779.5469,-1656.6562,-766.47656,-1.484375
1986-03-22,174.13281,53.890625,-2470.0156,-1363.0312,-68.609375
1986-03-23,433.5703,-746.4297,-2939.0078,-1340.9922,-71.671875
1986-03-24,725.2578,-459.84375,-2802.4453,-325.45312,-73.359375
1986-03-25,444.92188,321.9297,-2428.8125,515.1719,-16.757812
1986-03-26,-201.42188,-275.6953,-1952.3125,608.1875,-64.86719
1986-03-27,-987.78125,-411.98438,-1635.3438,-44.304688,-112.17969
1986-03-28,-862.09375,-845.14844,-1262.8906,-269.52344,-10.59375
1986-03-29,-571.21094,-1880.2422,-588.28125,-353.8125,-8.5859375
1986-03-30,-175.74219,-2549.8047,-109.86719,-1264.3984,-40.984375
1986-03-31,-323.71094,-1115.0547,-438.14844,-2754.5234,-21.117188
1986-04-01,-116.22656,-146.32812,-72.984375,-2201.4766,-0.546875
1986-04-02,-63.351562,-377.91406,-82.09375,-1458.8125,-63.617188
1986-04-03,347.875,-174.28906,-345.3828,133.0625,-95.0
1986-04-04,871.09375,-266.64062,-673.34375,-762.40625,-93.671875
1986-04-05,747.0,-60.882812,-1055.5547,630.65625,-146.71094
1986-04-06,-456.1797,172.32031,-1700.1875,966.02344,-124.58594
1986-04-07,-1830.8047,701.1406,-684.0781,982.72656,-70.09375
1986-04-08,-2334.2031,464.0703,470.9922,848.25,-33.867188
1986-04-09,-1584.5703,309.7578,973.7656,1021.5156,-20.78125
1986-04-10,-1233.2422,27.695312,943.60156,1507.4062,-103.796875
1986-04-11,-1256.4531,-648.9375,852.2031,430.71875,-161.96875
1986-04-12,-1447.9766,-670.21875,238.16406,-744.2422,-138.53906
1986-04-13,-1436.1094,-937.97656,1412.5156,-457.34375,-215.875
1986-04-14,-153.05469,-918.8672,1679.5156,-106.16406,-218.8125
1986-04-15,-421.25,-1264.5938,1193.25,758.1797,-125.53906
1986-04-16,-123.91406,-720.9375,701.6328,1795.4297,-17.273438
1986-04-17,670.90625,106.78125,891.90625,2525.6797,96.63281
1986-04-18,613.4297,-125.3125,244.71094,2419.914,60.945312
1986-04-19,675.53125,-440.58594,-1184.5703,1835.4766,56.945312
1986-04-20,106.34375,331.71875,-2022.4062,1189.7969,-16.46875
1986-04-21,667.96094,-402.0547,-1903.3672,569.5781,9.7109375
1986-04-22,97.21875,-1046.9375,-1514.0391,-564.28906,27.875
1986-04-23,258.35938,-88.75781,-1110.4688,-1494.8906,69.07031
1986-04-24,1083.2031,96.41406,-630.4219,-1942.1094,-11.5
1986-04-25,-212.85156,641.3203,-488.47656,-1398.3672,-94.125
1986-04-26,-691.8594,674.9844,55.226562,-1553.5469,-139.39844
1986-04-27,-566.0547,-118.89844,575.0469,-1958.6094,-108.13281
1986-04-28,-869.65625,-576.2422,1271.1875,-474.4297,0.9140625
1986-04-29,-666.8828,-186.69531,1457.6016,141.875,54.820312
1986-04-30,-620.3125,-542.0,1786.625,1096.5781,-10.6875
1986-05-01,-722.66406,-835.9531,1529.2656,1567.7266,-9.2109375
1986-05-02,-949.7422,-1229.625,772.9297,1048.0625,-4.5546875
1986-05-03,-1438.3906,-7.1953125,224.13281,1949.5547,19.265625
1986-05-04,-1104.125,270.7422,542.89844,2052.0703,8.53125
1986-05-05,-634.1953,175.28125,919.53906,1728.1719,67.27344
1986-05-06,-547.125,170.16406,1685.2656,3207.2969,0.140625
1986-05-07,388.08594,852.15625,622.4219,3488.2656,-137.33594
1986-05-08,622.2031,1108.4844,497.4375,1801.7969,-312.375
1986-05-09,337.6172,1271.2969,542.96094,2963.4688,-218.8125
1986-05-10,514.4219,2013.0234,277.17188,3031.2344,-146.92969
1986-05-11,540.4375,1881.1172,311.89844,3419.9766,-98.40625
1986-05-12,501.96875,1980.6719,240.47656,3412.039,-61.125
1986-05-13,645.1094,2200.914,15.4765625,2409.9922,-44.226562
1986-05-14,543.5,1624.2969,-324.53906,607.4375,-4.3984375
1986-05-15,247.64844,1613.7031,-763.16406,896.8047,16.101562
1986-05-16,435.71875,1190.125,-796.72656,1321.9141,-85.96094
1986-05-17,446.32812,882.14844,-772.3906,1152.1484,-169.99219
1986-05-18,624.7578,1602.3438,-1131.9609,845.58594,-190.42969
1986-05-19,258.75,1547.7891,-1308.7891,1094.4297,-142.20312
1986-05-20,920.125,1210.5703,-991.8047,1820.5625,-43.226562
1986-05-21,860.75,2475.2656,-291.59375,2281.211,-90.21875
1986-05-22,799.83594,2524.8672,99.5625,2332.5078,-125.07031
1986-05-23,944.1875,2382.8672,558.5,2010.3125,-75.375
1986-05-24,211.05469,1542.2344,459.73438,2414.8984,-28.0
1986-05-25,-168.64062,874.3828,232.82031,2521.7734,-44.710938
1986-05-26,-424.89062,1471.6328,-16.835938,2417.3516,-82.921875
1986-05-27,-724.4219,1836.9531,-439.66406,2308.0234,-21.945312
1986-05-28,-1396.9688,669.4297,-459.3203,1529.75,98.66406
1986-05-29,-1506.4219,512.9453,-455.2578,1194.0234,171.71094
1986-05-30,-384.65625,-1821.3906,-688.21094,1214.1406,92.96875
1986-05-31,-778.0625,-1357.0938,-604.3594,1592.875,-5.3046875
1986-06-01,-720.0,-1257.1875,-535.9531,2200.0547,-3.2890625
1986-06-02,-538.4375,-1944.8672,-550.4922,2038.2188,59.945312
1986-06-03,-18.265625,-1941.5625,-553.6406,1318.2656,88.015625
1986-06-04,892.53906,-2036.4766,-857.3125,2023.3984,43.429688
1986-06-05,856.25,-1272.9688,-1392.8906,2239.25,-13.3125
1986-06-06,263.78906,668.90625,-802.89844,2603.5234,5.21875
1986-06-07,-184.10156,-233.28906,-110.94531,2814.0,-24.429688
1986-06-08,-576.4922,-415.9297,308.70312,2532.211,-31.726562
1986-06-09,-1548.25,-818.7969,589.5547,1964.4688,-49.257812
1986-06-10,-762.27344,-1338.0234,523.3203,1662.4688,-18.375
1986-06-11,-635.1328,1406.4141,112.203125,1088.4766,-26.773438
1986-06-12,-1062.1484,1618.7188,102.22656,520.25,-52.460938
1986-06-13,-318.46875,1995.9688,-472.47656,136.5,-55.015625
1986-06-14,-20.523438,2368.5156,-742.1172,738.2344,-10.4375
1986-06-15,946.5078,1794.0234,-1167.3281,51.851562,-62.757812
1986-06-16,366.46094,1436.3984,-1495.6797,-652.2578,-91.125
1986-06-17,-54.125,1309.1719,-1743.0625,-872.14844,-102.60156
1986-06-18,1043.9219,800.03125,-1492.0469,219.88281,-115.36719
1986-06-19,1125.4297,151.05469,-913.9375,-1082.1172,-122.91406
1986-06-20,190.5625,-303.57812,-446.72656,-794.9375,-52.796875
1986-06-21,-369.8125,-430.89062,-438.91406,-661.03906,-86.53906
1986-06-22,-607.52344,50.242188,-862.27344,50.429688,-80.5
1986-06-23,-726.58594,903.28906,-1051.8906,-1105.8125,-43.476562
1986-06-24,-703.7422,810.47656,-1090.4453,-438.71094,-16.179688
1986-06-25,-1557.7891,461.6875,-495.95312,-192.28125,-58.890625
1986-06-26,-1410.625,671.5469,-692.3828,-551.0,-42.984375
1986-06-27,-361.78906,437.71875,-1242.0156,591.21094,7.5234375
1986-06-28,-706.7422,632.5078,-804.84375,12.828125,-73.49219
1986-06-29,-1714.8906,1035.75,-337.59375,-898.2344,-56.226562
1986-06-30,-605.5703,668.53906,52.6875,-567.53906,-33.984375
1986-07-01,-401.02344,-416.4297,-133.21094,1122.4297,109.71094
1986-07-02,-681.91406,-1281.5312,-626.8203,1510.4688,174.32812
1986-07-03,-99.47656,-2775.7578,-882.9531,1893.0625,98.921875
1986-07-04,-418.09375,-2211.8516,-978.0625,1280.7891,70.57031
1986-07-05,241.58594,-2095.9688,-1315.2578,-78.5625,85.265625
1986-07-06,42.554688,-1617.2344,-711.0,-1342.9219,94.59375
1986-07-07,635.53906,-1162.3906,-854.83594,-3462.3203,165.78906
1986-07-08,941.6875,-817.96875,-321.03125,-3048.4062,236.64062
1986-07-09,945.8203,-340.1875,480.1797,-2538.4688,263.53906
1986-07-10,681.1953,338.4297,772.40625,-2663.0078,270.1875
1986-07-11,917.3203,395.21875,191.91406,-579.5156,193.49219
1986-07-12,1000.16406,139.42969,-280.32812,285.14062,68.33594
1986-07-13,933.39844,-548.2031,40.1875,-37.21875,39.742188
1986-07-14,219.77344,32.796875,550.625,230.13281,-7.5
1986-07-15,-202.86719,-281.73438,912.2969,-1302.2266,-104.72656
1986-07-16,47.351562,533.7344,775.1406,-2728.7734,-40.429688
1986-07-17,469.22656,811.64844,630.0469,-1020.9297,55.273438
1986-07-18,811.46094,1180.0391,625.8125,-428.375,160.67969
1986-07-19,654.1875,1287.0312,748.5,727.5078,-15.453125
1986-07-20,638.21875,1298.9062,753.7422,1555.3984,-53.734375
1986-07-21,-104.203125,868.2344,206.46094,773.6094,-35.679688
1986-07-22,236.17969,776.08594,-367.02344,157.00781,169.0
1986-07-23,423.22656,-73.58594,-405.34375,73.19531,269.09375
1986-07-24,1106.9375,-1346.4922,-173.59375,884.46875,123.17969
1986-07-25,987.85156,-1167.3516,104.91406,502.0625,164.35156
1986-07-26,727.6406,-651.9219,29.953125,2034.4297,191.27344
1986-07-27,950.8125,-510.15625,-463.71094,3230.0156,130.07812
1986-07-28,827.2031,-1170.2188,-479.03906,3623.1094,29.835938
1986-07-29,869.5547,-644.8125,-247.51562,4418.789,13.625
1986-07-30,731.28125,-1076.4062,46.210938,4268.2188,-25.492188
1986-07-31,686.1719,-454.6953,374.9297,4316.5,-40.90625
1986-08-01,428.40625,41.75,510.58594,3905.9375,-79.69531
1986-08-02,190.88281,-1797.5938,-88.234375,1863.0469,-89.234375
1986-08-03,170.08594,-807.78125,-251.30469,1588.2578,4.1796875
1986-08-04,481.64844,-1143.7266,-425.40625,2124.2656,-44.507812
1986-08-05,227.83594,-1487.3984,-79.125,1257.3047,-74.203125
1986-08-06,-69.625,-1029.0781,-388.67188,2070.9219,-23.835938
1986-08-07,-526.0078,-2149.1953,-692.6875,2101.0078,-66.734375
1986-08-08,-907.77344,-1840.3281,152.71094,2038.8516,-121.41406
1986-08-09,-656.64844,-592.125,514.9297,2035.6016,-121.125
1986-08-10,-509.9297,-1594.2031,442.2578,1123.7734,-105.15625
1986-08-11,-131.79688,-464.7578,633.78906,-429.76562,-120.953125
1986-08-12,-128.3125,-469.0703,840.3672,61.96875,-56.992188
1986-08-13,-376.4375,-949.53906,555.3594,-170.60938,-28.117188
1986-08-14,252.75781,-864.9453,568.8203,-23.539062,-54.117188
1986-08-15,968.5156,356.0078,983.47656,-1515.375,-127.4375
1986-08-16,1049.9219,-579.27344,1208.1016,-2134.0,-238.80469
1986-08-17,553.5,235.35938,837.10156,184.64844,-226.32031
1986-08-18,260.03906,1101.3359,835.6328,348.08594,-118.66406
1986-08-19,-141.85938,1087.5781,951.2969,-490.65625,-31.539062
1986-08-20,-418.97656,-343.6875,323.64062,-489.1875,-71.33594
1986-08-21,-222.27344,-251.45312,52.882812,-338.4297,14.8125
1986-08-22,483.48438,-89.25781,51.953125,-258.97656,-27.757812
1986-08-23,1288.1172,-257.08594,-464.53906,335.28125,-165.19531
1986-08-24,970.1875,-335.53125,-908.6953,623.4297,-181.24219
1986-08-25,473.125,-366.58594,37.921875,153.65625,-41.203125
1986-08-26,-140.51562,-350.8047,-573.3672,-186.99219,115.28906
1986-08-27,-741.52344,891.0078,600.1797,-831.5078,53.054688
1986-08-28,-469.20312,741.8125,143.3125,-1757.8125,-104.28906
1986-08-29,602.46875,688.0469,-157.8125,-1879.9844,-52.640625
1986-08-30,118.6875,911.0469,-788.5547,-1564.2266,81.078125
1986-08-31,46.617188,613.5703,-907.6328,-2584.3516,-5.09375
1986-09-01,798.4375,-322.5625,-321.5547,-1750.5078,-115.375
1986-09-02,597.1328,-797.65625,-176.71875,-129.84375,-61.382812
1986-09-03,633.5781,-1049.6016,-773.7031,1007.0156,37.726562
1986-09-04,-231.85156,-1443.5859,-33.695312,1153.8984,88.09375
1986-09-05,21.25,-1183.0625,419.60938,1200.2188,52.90625
1986-09-06,710.5156,-1732.7031,854.78906,244.08594,-42.875
1986-09-07,648.16406,-1930.1562,1439.7344,720.1406,-57.15625
1986-09-08,567.8828,-1450.1875,1694.8203,913.7656,-38.429688
1986-09-09,-151.64062,-1417.0859,1070.2188,259.26562,-54.0
1986-09-10,-1086.6797,-1059.6875,1079.8203,1114.8359,-89.40625
1986-09-11,-1609.1172,-241.09375,418.64844,1168.4375,-17.734375
1986-09-12,-1567.1406,377.3828,663.90625,2675.6172,-82.0625
1986-09-13,-488.45312,-407.47656,545.1953,3054.8906,26.507812
1986-09-14,-221.21094,58.0,114.34375,2474.25,15.8203125
1986-09-15,47.09375,110.60156,-19.335938,2833.1328,-35.296875
1986-09-16,-554.4297,-740.83594,18.398438,1429.8672,-43.8125
1986-09-17,-527.96094,-1026.5703,-996.34375,-1282.2656,-41.375
1986-09-18,-84.171875,-1369.8438,-1406.2969,-58.9375,-89.96875
1986-09-19,-436.07812,-1962.3516,-1319.3828,1095.8828,-24.617188
1986-09-20,-1341.8906,-2602.6953,303.125,154.125,26.46875
1986-09-21,-147.49219,-1488.0312,747.58594,-422.7578,38.8125
1986-09-22,254.90625,-2121.1562,508.46875,626.09375,-19.796875
1986-09-23,-827.40625,-1653.3438,681.2422,630.72656,14.203125
1986-09-24,45.6875,-901.89844,849.7344,-1440.6562,-41.359375
1986-09-25,1240.1172,-1465.5312,1124.3203,-794.3672,70.53125
