,olrNorth_Atlantic_cluster1,olrNorth_Atlantic_cluster2,olrNorth_Atlantic_cluster3,olrNorth_Atlantic_cluster4,olrNorth_Atlantic_cluster5
1975-11-03,-24.423874,5.6509247,2.7306519,-2.4378662,-8.157928
1975-11-04,-20.55011,2.2461243,-8.426636,-4.655365,-13.180862
1975-11-05,2.9076843,17.11531,-8.442078,-7.106262,-8.303513
1975-11-06,-12.504776,20.97821,-8.52655,-5.6381226,-11.440323
1975-11-07,-12.683868,-4.916641,-4.2044067,-8.299652,-9.763596
1975-11-08,-7.46933,-6.0976105,0.08932495,-10.606628,-6.178406
1975-11-09,-16.233307,-13.58754,3.972351,-8.843079,-14.436569
1975-11-10,-20.08664,-4.875992,28.077118,-7.0532227,-24.578781
1975-11-11,-15.743927,0.6101837,4.7131042,-8.647308,-19.814835
1975-11-12,-6.7024536,3.857605,19.682571,-9.413788,-23.027084
1975-11-13,-11.355301,4.1686554,26.187988,-6.0245056,-29.737793
1975-11-14,-27.40451,-2.4055939,75.56496,-2.591919,-25.260025
1975-11-15,-18.926971,-6.2125244,73.97969,2.2853394,-5.197632
1975-11-16,-22.99437,6.449463,11.441849,15.105469,49.17726
1975-11-17,-19.2052,-11.157333,-1.6647949,11.829468,14.143906
1975-11-18,-20.645386,-23.590805,-11.813263,4.619568,-1.7525024
1975-11-19,-11.745529,-1.4224548,-3.1398315,-1.7128601,4.371811
1975-11-20,-8.222412,17.262024,59.443222,-1.1527405,-2.186386
1975-11-21,-11.64064,5.2575684,40.46747,1.6829529,0.028289795
1975-11-22,-6.5624237,-2.2247314,42.976685,-0.8246155,-1.9507904
1975-11-23,-15.333084,-5.6250763,45.72838,-1.3782043,23.524445
1975-11-24,-8.718552,-3.6459808,11.061111,-4.7255554,11.699432
1975-11-25,-16.035538,1.7698822,-5.8387756,-6.316498,-25.073364
1975-11-26,-16.574432,0.5410919,3.6162872,-8.108948,3.74971
1975-11-27,-5.98555,4.4686584,32.817627,-11.375488,-13.3255005
1975-11-28,17.423386,6.8280945,35.89543,-9.732574,7.926758
1975-11-29,24.431671,8.38707,60.12117,-9.244049,-9.633835
1975-11-30,12.55896,16.060898,20.057098,-9.216949,20.516876
1975-12-01,16.237885,21.82405,-6.520935,-10.215393,0.12098694
1975-12-02,77.02919,2.7410278,-13.55246,-2.4692383,37.94072
1975-12-03,47.093124,-5.474823,-7.899414,-1.4030151,-3.4066925
1975-12-04,36.665787,13.782608,-3.1551666,-4.7929993,1.8031921
1975-12-05,28.388794,2.4897614,1.6626892,-6.6268616,-7.5814056
1975-12-06,33.399307,-12.475082,2.0738068,-1.7450867,-16.404648
1975-12-07,37.16295,-7.6617126,-6.0499268,-0.6312256,-0.09605408
1975-12-08,18.530563,-8.203049,2.0155792,3.6839294,-6.8684235
1975-12-09,21.659805,3.8539734,2.5253448,1.3351746,1.9842377
1975-12-10,9.061996,-2.5254517,-4.9813843,0.7573242,-8.543655
1975-12-11,5.1777496,18.801666,-9.374039,1.4454956,-22.15709
1975-12-12,25.757263,12.701309,-7.1869354,-1.5227051,0.5659485
1975-12-13,14.185287,-27.997559,-3.4294128,1.8092651,0.67118835
1975-12-14,15.477188,-4.6278534,-16.332275,0.025268555,-22.026596
1975-12-15,27.784332,6.7871246,-17.74121,-1.2757874,-7.2195587
1975-12-16,81.801895,13.461075,-10.398819,0.6961365,-0.44099426
1975-12-17,35.57515,-11.730469,-13.082031,1.0591431,2.7967834
1975-12-18,6.9796906,-21.35019,-18.6268,-6.5802917,-10.301498
1975-12-19,37.628403,4.740814,-8.905334,-9.060883,-17.99826
1975-12-20,23.241379,-5.43013,0.68014526,-13.109711,-13.071442
1975-12-21,11.404327,-0.00819397,8.116333,-10.052673,20.796097
1975-12-22,16.657104,6.314453,2.2385712,-13.950165,-16.284103
1975-12-23,39.275406,7.0123444,-8.56781,-12.453247,11.976685
1975-12-24,50.80696,-5.5936127,-1.4973602,-4.848633,-3.4837646
1975-12-25,54.44406,-2.942398,-0.76078796,-4.2621765,1.6326904
1975-12-26,95.270294,-3.6106415,19.409576,-6.7864075,24.768433
1975-12-27,14.967743,-3.4420624,0.97291565,-5.6352844,12.899368
1975-12-28,2.0992737,2.8231812,2.3657532,-5.619568,21.053299
1975-12-29,-2.14682,13.190598,-3.6331177,-1.74646,-7.871109
1975-12-30,-5.228607,18.576813,-3.1339417,4.6391296,33.18062
1975-12-31,-12.899231,13.070862,6.437332,5.713928,16.899506
1976-01-01,-9.315033,16.470459,11.283081,3.395172,24.653854
1976-01-02,-7.8413696,15.088135,37.68474,1.3147888,19.979034
1976-01-03,1.1031494,16.660538,27.101517,0.19091797,52.336075
1976-01-04,25.188492,21.868774,0.3372345,1.1654663,20.982788
1976-01-05,34.84366,7.087326,13.453003,-0.13845825,6.917877
1976-01-06,12.430801,4.2748566,10.573898,0.9640808,13.258865
1976-01-07,-0.6734314,10.824081,-0.051376343,1.9563293,31.001389
1976-01-08,-8.189789,1.0082245,-12.7105255,-1.0871582,6.6844482
1976-01-09,-4.9881287,7.9801025,18.038788,-4.2686768,-14.953964
1976-01-10,-11.005432,1.7856903,-16.745544,8.178894,12.343079
1976-01-11,-6.968689,8.477692,13.936859,11.839539,-5.592102
1976-01-12,-4.10376,8.813004,3.8462677,0.81240845,1.805893
1976-01-13,14.614243,7.8663483,42.358078,-1.7989807,-11.236206
1976-01-14,28.601486,-1.3045044,12.7140045,-3.8906555,-8.58429
1976-01-15,30.200684,-1.4573212,-18.515564,-8.3480835,-0.43643188
1976-01-16,3.4477844,-17.715042,-16.567596,-10.696228,0.5686798
1976-01-17,4.3979797,-3.1921844,-10.916061,-10.582581,-17.711365
1976-01-18,-5.7530823,-0.7129669,-6.7720795,-3.082672,14.040298
1976-01-19,-5.7640076,11.376434,-4.6072083,-6.06839,8.4934845
1976-01-20,5.705063,4.396393,5.39209,4.09671,-9.142548
1976-01-21,21.186157,9.793015,-0.8350525,2.8585815,0.9687195
1976-01-22,25.925125,12.463028,-6.043335,2.7358093,-3.695755
1976-01-23,17.983078,8.035141,-4.3089905,2.1958618,-3.0842743
1976-01-24,2.1684875,-17.985626,-5.0659485,3.9659424,3.3526459
1976-01-25,12.094391,-3.8179016,2.7892456,-4.0780334,-4.1931458
1976-01-26,13.655838,-5.51474,-1.5610352,-7.8299255,2.0713196
1976-01-27,25.783264,3.3020172,19.315369,-10.051636,-3.327774
1976-01-28,9.527954,7.0625305,10.237595,-9.73877,8.271072
1976-01-29,11.980759,-7.062851,38.213257,-6.565216,22.340637
1976-01-30,19.318542,6.786438,27.374817,-4.772583,7.4254303
1976-01-31,12.297546,-6.782242,31.741577,-4.0608215,16.26741
1976-02-01,20.130676,2.1679382,2.9337616,-2.373169,-15.554932
1976-02-02,2.221527,5.7497406,-22.016586,-4.1263733,2.966278
1976-02-03,-19.710419,8.4036255,-9.846954,-1.2861328,-2.1095123
1976-02-04,-18.726288,-11.183945,5.858368,-7.7258606,13.868317
1976-02-05,-23.845581,-1.1768951,10.799927,-7.3026123,11.815765
1976-02-06,-23.352264,4.340912,49.244553,-8.909271,-7.502701
1976-02-07,-19.484344,16.947128,40.36972,-12.736694,-9.186783
1976-02-08,-6.396057,27.093231,28.556396,-13.950592,-8.155289
1976-02-09,24.023209,-2.3304596,-8.193695,-4.79834,1.0785217
1976-02-10,-12.077026,-1.9745636,1.6003723,18.56845,-9.78894
1976-02-11,-10.91922,8.408371,1.901825,15.713013,11.512909
1976-02-12,-6.3459167,9.873138,0.18859863,8.468201,-4.6733704
1976-02-13,-8.9470215,2.4539642,18.361588,10.718292,-17.814468
1976-02-14,7.4133453,10.911163,19.64177,1.6122437,-12.986038
1976-02-15,36.30623,9.5095825,2.4888306,-0.0791626,-6.1744537
1976-02-16,4.041809,14.70755,26.398132,-5.633362,-15.872772
1976-02-17,-1.5613098,22.404007,40.534714,0.27920532,-25.92601
1976-02-18,8.667725,25.788223,9.918533,-4.4306335,-18.5206
1976-02-19,70.09004,19.58731,26.855469,-6.9888,-13.578506
1976-02-20,36.511032,6.0339813,40.089523,-6.0604553,-17.591415
1976-02-21,17.0999,-2.8093872,6.370682,-5.554016,-18.62851
1976-02-22,6.161438,7.4045563,4.492676,-6.066803,-12.079376
1976-02-23,6.7136383,22.745758,12.92923,-4.591858,14.598907
1976-02-24,-0.92074585,4.6158295,47.60936,-3.3494873,25.436707
1976-02-25,5.8314514,6.8424225,61.334473,11.676025,8.03331
1976-02-26,5.8375244,9.745361,8.411499,5.954834,-0.093811035
1976-02-27,4.659027,7.644638,-13.926788,4.0949707,-0.76683044
1976-02-28,1.9420166,7.078903,-9.214264,2.031128,9.435562
1976-02-29,11.706421,10.084686,-6.927124,3.1730652,7.9183044
1976-03-01,10.694778,14.468521,3.0201416,1.0365295,-3.5924377
1976-03-02,-1.0449524,5.3488617,-2.0281067,2.367096,-17.198517
1976-03-03,12.530731,5.130356,-10.374512,6.289459,-18.371964
1976-03-04,37.926712,11.409378,-11.594513,6.411438,-20.211578
1976-03-05,54.958847,13.336304,11.260513,-2.9515076,-24.833313
1976-03-06,74.52693,18.970947,50.595398,1.0792542,-25.75798
1976-03-07,34.799118,25.559875,10.881531,-4.0155334,-14.273285
1976-03-08,35.211426,19.029343,-8.806976,-11.357056,-8.067917
1976-03-09,16.982986,5.808838,-25.868073,-7.626953,-5.124954
1976-03-10,5.7525177,4.651993,-21.98584,3.153778,-7.579773
1976-03-11,22.368118,9.923706,-7.860626,-1.7692261,-13.029083
1976-03-12,50.128555,4.381607,2.5383606,-12.47702,-15.864075
1976-03-13,21.374374,-1.3230591,28.630905,-7.33313,-5.4835663
1976-03-14,42.494476,9.050049,87.46735,7.980591,-4.633209
1976-03-15,12.346481,4.8544617,64.88612,-4.7952576,-0.6218262
1976-03-16,40.335693,0.9264984,7.0012207,-4.6051025,6.582947
1976-03-17,57.594894,5.9205017,-11.56662,-0.060058594,10.042343
1976-03-18,20.978012,18.747513,1.2210083,-6.3915405,-1.2760773
1976-03-19,14.723099,18.657028,8.900421,-5.493866,-9.736572
1976-03-20,8.687286,9.919098,16.545914,-2.379303,-9.303711
1976-03-21,3.6662445,-4.3752594,17.918106,1.9039307,-15.617371
1976-03-22,-10.892426,-1.8217163,-0.6105652,0.086242676,1.408371
1976-03-23,-5.668976,7.2635956,-1.5460205,-7.9025574,-0.63279724
1976-03-24,4.899124,14.603195,-10.838745,-2.7210693,5.157028
1976-03-25,33.23761,14.22374,-13.519104,-5.458069,0.15867615
1976-03-26,38.335327,7.6319733,19.284363,-4.190277,1.6000519
1976-03-27,19.640106,12.99884,4.4756165,-6.146515,2.3181
1976-03-28,27.692581,13.351929,16.87622,0.55532837,34.417786
1976-03-29,31.003845,9.547592,2.3141174,6.7066345,7.5513
1976-03-30,25.971542,10.779175,2.1627502,14.884827,15.461533
1976-03-31,12.008911,16.030182,1.2560425,25.455566,0.32850647
1976-04-01,42.066345,20.931992,5.07489,62.085144,20.238617
1976-04-02,50.835907,-0.5418091,-13.038422,59.2072,0.049972534
1976-04-03,62.46512,-16.42479,-16.64914,31.902252,-1.457901
1976-04-04,46.8833,-9.528152,-16.467407,23.6073,37.255844
1976-04-05,30.049744,0.49760437,-11.51239,30.177795,3.4625244
1976-04-06,3.4188843,18.658295,-15.205444,11.0401,4.8192444
1976-04-07,-16.481796,-13.313248,-18.138428,-0.27111816,-5.458786
1976-04-08,-1.905365,-3.5187836,-11.527374,-1.1087341,19.314407
1976-04-09,-21.487701,-2.5303802,-7.661377,-12.968109,22.146439
1976-04-10,-24.14183,8.762344,-9.064117,-14.516418,-2.6504517
1976-04-11,-29.273148,21.404968,0.41677856,-12.214111,10.504486
1976-04-12,-20.046478,-1.3851776,9.809967,-12.057373,9.72908
1976-04-13,7.1993256,1.7705383,25.263718,-14.042908,-13.110519
1976-04-14,36.445847,-4.6367645,-11.923584,-13.469116,-13.151611
1976-04-15,-0.45141602,-1.5733643,-0.9121094,5.700165,-16.166565
1976-04-16,43.552414,-2.2248993,9.827148,-2.2276611,20.722626
1976-04-17,32.401596,8.3759,3.5288696,-5.8504333,7.1463013
1976-04-18,51.752274,11.940109,1.6603699,-11.0164795,-3.2091827
1976-04-19,8.31398,-0.1360321,3.9539795,-11.945679,-8.837677
1976-04-20,-17.39853,-6.0707703,21.868988,-9.993744,-18.139435
1976-04-21,-31.797607,-1.7847137,-3.4067383,-9.308014,-10.128418
1976-04-22,-5.330017,-1.1669159,-7.16156,-5.878174,-11.974106
1976-04-23,-8.478455,3.5983887,-9.39032,-7.584442,-18.603409
1976-04-24,-7.570801,11.271103,-11.148254,-8.960541,-18.22705
1976-04-25,2.3297882,-9.98439,-13.393829,-12.534058,8.8013
1976-04-26,-7.5512085,-9.471222,-9.192963,-10.609314,-1.9485931
1976-04-27,1.2547302,-19.744492,-12.168915,-13.210693,-2.0518951
1976-04-28,-14.490097,-3.021347,32.929688,-14.5789795,12.345993
1976-04-29,-15.653793,-2.0815277,102.7827,-12.946503,6.0107574
1976-04-30,-18.040054,15.035858,6.5697327,-16.593597,4.187546
1976-05-01,-7.825592,6.2515717,-5.0264587,-19.842194,17.180801
1976-05-02,-20.004944,-13.990829,22.884674,-18.90506,5.725952
1976-05-03,11.495987,-3.5073853,-6.587219,-17.969025,11.225052
1976-05-04,-1.7006226,-8.18956,60.295044,-20.05783,26.737747
1976-05-05,-43.34224,10.529282,17.969086,-18.978516,-1.4738617
1976-05-06,-46.45018,6.7563477,3.8760376,-21.710876,7.9621124
1976-05-07,-14.552551,0.3961029,-10.792725,-22.18219,7.873108
1976-05-08,-1.9943695,-0.08680725,-4.710022,-19.181519,-15.933029
1976-05-09,43.21913,-1.1548309,-9.332123,-14.253265,-22.198776
1976-05-10,62.349014,-0.61402893,-4.1786804,-15.031128,4.9153137
1976-05-11,63.9756,0.07713318,-8.793457,-21.366028,2.4499512
1976-05-12,14.8372345,7.56633,-13.546967,-22.256683,7.842758
1976-05-13,38.005005,-5.5993195,-4.221344,-18.165894,26.81569
1976-05-14,29.234695,-2.4709473,8.1362,-26.499939,-12.097794
1976-05-15,17.044952,-11.731979,34.336075,-23.792175,-19.646194
1976-05-16,-5.455673,-7.1335907,-12.679199,-25.231934,-6.636551
1976-05-17,4.1011047,5.628006,-3.1859436,42.761,12.770721
1976-05-18,11.647003,-2.971527,9.634125,30.568634,-15.9500885
1976-05-19,20.751953,5.1394806,13.838623,29.168594,-12.064072
1976-05-20,16.513046,-6.655792,7.557892,-4.942047,-19.382568
1976-05-21,-14.185532,-3.8457947,4.1130066,-9.100342,21.7762
1976-05-22,-25.247925,2.4475555,28.210999,-9.176514,7.4680634
1976-05-23,-30.203293,-7.586136,84.103226,-0.1855774,15.812103
1976-05-24,-25.777283,-0.39660645,33.164978,-9.64679,-20.551025
1976-05-25,-23.035385,-3.0306396,24.976135,-12.379852,-24.345154
1976-05-26,-34.180252,-7.8284607,1.164032,-12.054993,0.40107727
1976-05-27,-36.12236,18.509323,0.6199951,-11.611328,-13.723938
1976-05-28,-22.113327,-9.185455,-7.3218384,-14.249115,-6.3193817
1976-05-29,-30.627914,-14.273956,2.950653,-22.282593,21.481567
1976-05-30,-32.500793,-10.628189,-1.1326599,-11.549744,28.558334
1976-05-31,-23.218979,-14.202942,-6.472046,-8.657257,-10.25061
1976-06-01,16.75499,-12.610733,1.2936096,-36.39438,-17.255554
1976-06-02,12.839142,5.6620026,11.4184265,-39.89453,-12.496674
1976-06-03,-20.30577,2.0552368,48.4171,-36.307526,-7.0220795
1976-06-04,-14.9058075,21.310532,43.71872,-14.044281,-2.366394
1976-06-05,-6.410034,-1.3544006,6.3136597,-8.892883,16.593216
1976-06-06,-5.2937164,-5.982376,-0.4131775,-13.005402,15.086105
1976-06-07,12.225845,5.6403656,-9.561707,-32.346893,-9.0550995
1976-06-08,-2.2894287,-2.950592,-11.431183,0.6410217,-9.40361
1976-06-09,-20.839264,-4.958374,4.827362,24.69107,2.3232727
1976-06-10,-26.955582,0.39961243,-1.501648,16.509308,3.0407104
1976-06-11,-1.2660675,1.723114,8.172058,9.303894,-16.904144
1976-06-12,14.110123,8.16217,15.141998,5.40567,28.286057
1976-06-13,25.098892,10.621384,28.09613,25.384842,5.7173004
1976-06-14,0.80714417,19.208572,16.104645,-16.938873,12.179993
1976-06-15,-1.8549194,10.073059,36.05667,-25.910797,20.501877
1976-06-16,-27.009247,-2.5702667,31.90799,-26.138123,-21.546295
1976-06-17,-30.707352,-5.259247,65.123474,-20.80896,-9.369537
1976-06-18,-25.062088,28.908813,11.375641,-23.714874,6.4353485
1976-06-19,-24.03717,5.396866,0.28433228,-22.12027,14.7152405
1976-06-20,-19.140976,-8.228134,-1.7181702,3.4163818,21.483505
1976-06-21,-16.996307,-8.788452,-7.5242615,21.503265,-10.178589
1976-06-22,4.3302765,-10.8076935,-2.1349792,-7.390045,-13.214172
1976-06-23,-8.458633,-19.59993,2.2651672,-5.94458,1.2503357
1976-06-24,-3.1694336,-5.233719,20.131622,0.86087036,1.7967834
1976-06-25,-12.332993,-9.991272,7.265747,3.416687,-16.484863
1976-06-26,0.89801025,-5.0282135,1.3694763,23.468613,-8.27034
1976-06-27,2.7269287,-6.077423,1.0210876,-11.764893,-3.6837158
1976-06-28,-1.9647217,-2.1486511,1.8891907,-6.635956,-18.8051
1976-06-29,44.282166,-0.5532379,5.3849487,3.1487732,-13.831696
1976-06-30,22.926498,1.0244446,9.699921,13.065857,-17.776932
1976-07-01,5.2942047,-3.401596,5.618103,63.49388,-10.685379
1976-07-02,0.21714783,3.2264862,5.715973,50.92415,-15.458954
1976-07-03,1.8228302,-7.4575043,4.4959717,3.3930511,-20.088226
1976-07-04,-0.8061371,4.4726257,7.847229,-16.591599,-19.619278
1976-07-05,-14.52742,23.326126,6.1068726,-26.98787,-23.051483
1976-07-06,-19.807709,6.349457,10.647522,-20.544418,-23.95784
1976-07-07,-15.072205,-5.0238647,9.701447,7.817856,-27.188766
1976-07-08,-16.613998,-11.328583,5.9655457,24.797165,-4.615814
1976-07-09,-14.992844,-10.58757,-0.37405396,41.910767,-16.33545
1976-07-10,-1.5038452,-17.765686,-1.5114441,21.70755,-23.131195
1976-07-11,-14.216187,-11.347809,-6.0102844,-6.485443,17.382278
1976-07-12,-27.581818,-0.6153412,-11.42868,9.020325,-14.745239
1976-07-13,-27.447006,-6.359741,-8.093109,47.93451,-9.814682
1976-07-14,-31.053955,-14.75032,-10.437897,1.6777191,-19.149658
1976-07-15,-25.137238,-12.727158,-3.925415,4.8995056,-3.0952454
1976-07-16,-16.095474,-5.129181,4.8855896,-6.24675,25.54918
1976-07-17,-19.345306,-12.788254,1.8591003,-6.632019,-3.6523285
1976-07-18,-25.321274,-2.9204865,-3.2158203,-20.308914,-15.101288
1976-07-19,-39.0336,9.751938,0.86053467,-5.164612,12.407089
1976-07-20,-21.462112,-4.7240295,4.9483337,23.275513,-20.61673
1976-07-21,-3.824524,-19.970108,3.632141,33.767456,-18.093994
1976-07-22,-7.137253,-3.8565216,3.2012024,13.761261,-11.139038
1976-07-23,-20.938126,-16.400253,1.9239502,-6.1531982,28.463028
1976-07-24,-17.590012,-3.998108,4.5626526,-9.62352,0.52890015
1976-07-25,-28.09085,-5.3173676,3.952118,2.9895935,-14.843674
1976-07-26,-32.113144,-3.5795898,10.602875,18.901108,4.0139313
1976-07-27,5.716812,33.628387,1.0210266,-15.122192,23.29039
1976-07-28,1.024826,-14.099106,3.8113098,-10.713882,-8.724136
1976-07-29,0.18357849,19.21138,11.5546875,8.229874,19.999893
1976-07-30,24.497803,20.975403,10.272949,42.053085,4.298538
1976-07-31,-1.8786316,-16.5979,15.694336,10.832611,-0.2253418
1976-08-01,-20.253357,-0.4585266,8.709534,10.797028,31.536545
1976-08-02,-28.184845,25.419998,1.2815857,20.31102,20.781647
1976-08-03,-18.099976,7.3582153,0.3869629,2.147583,-3.7878876
1976-08-04,-9.398575,-7.497818,3.8754578,2.2288055,-6.2918854
1976-08-05,-13.403091,14.04422,4.0963745,-0.71113586,24.130844
1976-08-06,-20.317429,12.554779,5.204712,18.202118,-5.9916534
1976-08-07,-31.352173,-3.9452362,-3.5287476,24.823273,-2.7682648
1976-08-08,-29.417236,-0.38420105,-0.18634033,-12.122162,-1.7526855
1976-08-09,-23.508865,-2.1304169,5.821167,8.239426,-12.974716
1976-08-10,-18.180832,-1.9847107,5.1376953,-23.474548,14.228241
1976-08-11,-35.378357,2.548935,10.307678,-33.79776,-11.343521
1976-08-12,-34.375534,2.013382,16.684418,-30.29747,-19.331482
1976-08-13,-10.09227,0.7969818,12.814728,-19.074188,-16.283173
1976-08-14,-19.748535,1.444931,8.271942,-23.248215,-25.304169
1976-08-15,-15.407608,9.574432,11.564941,-24.950256,-27.778214
1976-08-16,-19.107086,1.9366302,9.010162,-25.415009,-24.473877
1976-08-17,-33.562943,4.997864,2.4475403,-18.118073,-24.645142
1976-08-18,-32.157257,19.12387,2.2870178,-9.0763855,-12.526123
1976-08-19,-20.356796,20.422668,1.7512207,-15.134766,5.982971
1976-08-20,-25.573227,3.968872,0.9547119,-26.473587,-17.883179
1976-08-21,-7.2724457,-8.79892,-1.085144,-32.218903,-38.330185
1976-08-22,3.7761993,-3.1408997,-2.9780273,-27.38205,-31.517075
1976-08-23,2.2434998,8.091949,-2.3617249,-15.725189,-40.61107
1976-08-24,30.920609,-16.58229,-2.971466,-19.138855,-38.77559
1976-08-25,21.402084,12.819962,-4.150635,-33.289825,-3.8654175
1976-08-26,-20.362885,-12.937622,-0.73898315,-20.727371,-20.735703
1976-08-27,-5.203003,-12.224686,-4.525818,-10.515686,-25.88881
1976-08-28,-18.697876,-3.277069,-4.080719,-1.8993835,-15.638672
1976-08-29,-11.699799,-43.288773,-3.5364685,-2.753479,-20.812943
1976-08-30,-3.3141785,-21.495209,-5.189026,7.73407,7.2145386
1976-08-31,-8.243011,-21.307602,-5.232086,8.620804,-12.81015
1976-09-01,-19.271118,-32.20862,-0.80462646,40.53302,-9.94928
1976-09-02,-23.110382,-17.223068,-1.2452698,14.682571,-10.523788
1976-09-03,-19.487793,-2.836914,-3.7066956,0.54911804,-1.9407654
1976-09-04,-9.462311,-12.435257,-3.5874329,17.07132,-5.91539
1976-09-05,-15.761017,-5.782837,-4.601288,89.67578,20.770065
1976-09-06,-16.005768,-4.179535,-5.923828,27.452118,9.141113
1976-09-07,-22.650024,-4.0536194,-6.605377,20.08548,-6.542679
1976-09-08,-25.843597,5.85614,-4.3365173,31.631363,2.2853851
1976-09-09,-22.865234,-1.3117676,-4.94516,-14.88208,33.46576
1976-09-10,-23.32251,-3.427475,-1.668335,-0.31222534,32.55011
1976-09-11,-15.582001,-4.616562,8.284088,5.423401,-0.4873047
1976-09-12,-17.217957,4.274948,0.6011658,21.906937,-8.899963
1976-09-13,-21.292816,-21.859314,-10.160889,-10.505859,21.049088
1976-09-14,-28.55841,2.89505,-7.3597717,-25.088196,21.662766
1976-09-15,-26.040924,18.406326,-6.3583984,-24.22873,-13.007965
1976-09-16,-13.841217,30.250977,-10.102081,-26.467743,2.7532501
1976-09-17,-15.205078,5.69104,-12.704926,-3.9889832,-18.783981
1976-09-18,12.447922,-10.981201,-10.614227,1.3764038,-15.463593
1976-09-19,38.939713,11.376953,-9.099396,4.277008,-19.018646
1976-09-20,6.7075806,-18.204895,-10.616547,11.915298,-22.561462
1976-09-21,31.068558,-26.369904,-6.822357,12.304337,-25.80104
1976-09-22,-9.041382,-11.507584,-7.164856,11.803818,-21.660706
1976-09-23,-15.363434,-15.04837,1.7740479,6.565918,-21.686981
1976-09-24,4.0119324,-15.264847,16.52362,-1.8161926,-9.429489
1976-09-25,43.485962,-13.969635,39.53421,1.2615967,-25.49289
1976-09-26,47.783386,-8.248825,50.531265,8.105255,-32.396683
1976-09-27,17.255173,2.4975739,55.14186,13.173843,-12.215652
1976-09-28,-10.913208,9.77272,3.9753723,37.93187,-6.913437
1976-09-29,1.321106,28.404358,-8.031708,31.061203,-18.18721
1976-09-30,14.393539,-3.8641357,-6.338257,-5.044037,-23.970749
1976-10-01,3.9797363,-9.108582,-3.0667114,-16.112823,-18.0952
1976-10-02,19.493515,-1.8208008,7.4913025,-18.446228,-22.833542
1976-10-03,-1.4547119,-2.2386627,5.1361694,-27.528809,14.833588
1976-10-04,-16.663788,7.9752655,3.6575623,-21.84903,-16.194641
1976-10-05,-24.310242,-17.071808,25.688507,-11.8558655,22.988815
1976-10-06,3.2671967,-11.119614,30.77803,10.754089,2.4104614
1976-10-07,11.558182,0.43885803,2.6787415,43.62773,-12.737686
1976-10-08,-6.7000427,-4.941269,9.098694,76.45949,11.635742
1976-10-09,-13.260681,6.0615387,-4.784973,64.87244,-0.76634216
1976-10-10,-13.4263,-6.0692444,-7.9382935,25.567154,16.095978
1976-10-11,-1.0588684,1.0966339,-6.0568542,2.6157837,14.289612
1976-10-12,-14.656311,8.261841,9.699432,-9.614685,36.739838
1976-10-13,-29.813751,7.0458374,35.767883,14.8281555,58.70645
1976-10-14,-28.52478,12.340927,-3.747528,57.587585,54.101593
1976-10-15,-25.18103,5.273468,-8.8897705,45.57463,13.758316
1976-10-16,-20.593842,-5.0418396,-11.832733,33.617126,-7.9990387
1976-10-17,-19.82019,0.3837433,-11.749481,60.29637,3.4769287
1976-10-18,-16.774689,1.5799103,-3.2964478,49.111008,-0.6890564
1976-10-19,-14.901825,13.213562,-9.512878,35.94606,8.670898
1976-10-20,1.1914368,-0.75097656,-9.834351,6.1737366,-3.567215
1976-10-21,51.988388,-5.263733,-13.49295,35.90007,-12.974335
1976-10-22,54.22722,-18.979126,-8.000244,16.512573,-1.5581818
1976-10-23,23.707642,-19.086624,0.269104,49.39171,7.2658386
1976-10-24,41.996887,-11.079224,3.9545593,1.2815247,27.302475
1976-10-25,8.109009,-6.8942413,38.507584,-11.337524,-14.784012
1976-10-26,-12.902527,-7.1361237,-6.0054016,7.285797,19.066605
1976-10-27,-24.094696,-3.950592,-14.257477,1.0083923,29.635803
1976-10-28,-20.436218,-0.73625183,4.181549,-5.6397705,-16.659286
1976-10-29,-15.700699,-6.5235443,12.736816,-8.961639,11.322128
1976-10-30,-1.1132202,-0.93530273,-0.6211548,-8.481476,-14.953461
1976-10-31,-18.301453,1.0271454,16.221222,-13.915405,-17.742706
1976-11-01,-21.661163,-2.0865479,32.607788,-15.826599,-13.865692
1976-11-02,-29.688751,4.5720367,16.21576,-16.067078,16.998169
1976-11-03,-28.279892,4.927765,-10.707367,-14.238586,14.577148
1976-11-04,-26.17279,20.839188,-6.703644,-11.410126,24.210571
1976-11-05,-35.402924,-0.76737976,-3.9161072,-2.0446777,-9.3007965
1976-11-06,-13.107895,-6.62352,-10.714111,15.738495,-5.7106323
1976-11-07,-13.6822815,2.6045532,1.2286377,5.0429077,23.691422
1976-11-08,23.940857,-4.1566925,0.026184082,-0.0047302246,26.225372
1976-11-09,27.37062,-1.0821991,-3.1588135,-1.3049927,29.319122
1976-11-10,-6.408081,-8.458633,-0.54333496,-3.1258545,15.787018
1976-11-11,-25.957855,-1.353302,-0.90353394,-4.3647156,6.2770233
1976-11-12,7.3822327,1.7681274,18.981674,-1.2183533,39.31874
1976-11-13,22.02037,1.1477966,31.071182,-0.75735474,-19.118591
1976-11-14,12.935547,3.2620392,44.545578,1.0336609,-21.38742
1976-11-15,-24.409698,2.0869904,-0.51589966,5.428772,-17.013947
1976-11-16,-21.002792,11.600296,3.71875,3.5898743,12.134628
1976-11-17,-14.508972,1.8348541,24.84938,-0.56088257,-16.212814
1976-11-18,-11.413422,15.274597,-9.152466,-3.926056,10.291077
1976-11-19,-16.533554,-4.581726,-7.7471924,-7.15921,-14.338303
1976-11-20,-13.95163,-2.470459,21.037598,-11.667419,-12.186966
