,z500World_cluster1,z500World_cluster2,z500World_cluster3,z500World_cluster4,z500World_cluster5
1988-09-30,-14.394531,-1381.6406,-1353.8047,2300.0469,321.45312
1988-10-01,-52.179688,-464.38672,-1531.1172,2421.3438,622.83594
1988-10-02,-73.86719,-141.0586,-2160.2266,652.71094,230.73438
1988-10-03,-47.476562,-366.53516,-2705.7656,-175.78516,-484.3672
1988-10-04,-95.16016,-919.1094,-3160.8984,509.59375,-357.84766
1988-10-05,-117.36719,558.0508,-3095.4648,857.98047,-556.4375
1988-10-06,-95.25391,1683.7578,-3086.8516,546.0156,-537.4297
1988-10-07,-29.160156,728.0547,-2227.4258,504.875,-486.7539
1988-10-08,-29.132812,-366.71875,-2108.1016,1989.5742,-1193.5273
1988-10-09,-34.445312,-1541.0,-1874.5078,2368.7852,-2497.457
1988-10-10,15.6484375,-1202.6289,-2702.1406,2793.9805,-2560.1797
1988-10-11,-4.4453125,-1233.4062,-1965.1641,2621.625,-3065.0938
1988-10-12,38.621094,-1087.207,-1977.1914,2218.961,-1668.3711
1988-10-13,87.0,-92.859375,-1035.543,2575.2344,-782.6406
1988-10-14,-7.0390625,-798.65234,-96.91016,2696.8086,-735.8281
1988-10-15,-74.32031,-822.4844,414.46484,2179.7227,-418.4922
1988-10-16,-87.47656,-1049.7695,389.45703,1484.7148,-162.7461
1988-10-17,-63.597656,-1225.6016,373.3203,1961.8867,277.875
1988-10-18,-47.53125,-627.51953,292.6836,2286.0352,280.92578
1988-10-19,-82.12891,-42.570312,154.21484,2431.7422,1596.9141
1988-10-20,-98.91406,1145.2656,535.7578,1963.5273,2185.0781
1988-10-21,-68.60547,1596.1523,1004.72266,1803.9531,1654.2773
1988-10-22,-94.13281,1326.0234,1407.0039,1465.7969,1289.6719
1988-10-23,-57.14453,855.3203,694.5625,997.28125,2289.9336
1988-10-24,-46.023438,-446.73828,122.43359,786.41016,1387.5742
1988-10-25,-38.628906,56.13672,-36.535156,422.27344,695.4531
1988-10-26,-84.10547,1339.9492,148.89453,353.15625,1610.457
1988-10-27,-101.46484,2202.4375,-743.03906,398.71484,1611.3008
1988-10-28,-92.72656,1838.4492,-1373.6641,371.09766,916.7578
1988-10-29,-45.214844,2252.4102,-825.95703,221.40234,586.0664
1988-10-30,-56.95703,2761.5547,-1344.7266,259.92578,1059.3828
1988-10-31,-48.33203,2382.6367,-1547.3633,200.69922,1647.7891
1988-11-01,-5.484375,1858.7266,-685.8711,-104.78516,1041.4844
1988-11-02,56.23828,1902.3281,-812.5625,46.92578,139.07422
1988-11-03,75.53125,1653.3398,-346.17188,-194.97266,187.02344
1988-11-04,74.109375,1656.7227,93.86328,-161.20703,275.08984
1988-11-05,41.703125,1216.4844,-122.94922,-198.82031,-226.8086
1988-11-06,63.23828,1157.8047,-602.78516,-426.82812,-294.64844
1988-11-07,71.30859,806.1953,-480.29688,-30.089844,-252.50781
1988-11-08,36.398438,596.6094,-221.22266,448.9375,-575.2656
1988-11-09,-21.488281,-49.140625,-312.4961,-37.679688,-655.3672
1988-11-10,-27.160156,-216.07422,-102.96875,-452.92578,-583.02734
1988-11-11,-6.3242188,-195.41797,317.8047,-464.09375,-1077.9648
1988-11-12,39.328125,-575.5469,597.7422,-322.11328,-1087.5117
1988-11-13,44.289062,-1459.8398,1407.3672,-195.5,-889.60156
1988-11-14,6.9882812,-1814.957,1581.3555,-152.10156,-462.1953
1988-11-15,1.0039062,-1960.0,1092.5781,-174.73438,-321.85938
1988-11-16,1.8046875,-1828.7188,1468.3984,-481.54688,-12.292969
1988-11-17,33.30078,-825.4922,1562.3711,-695.71875,691.6094
1988-11-18,31.683594,-348.65625,779.41016,-388.98828,1446.3047
1988-11-19,17.53125,-1181.2891,560.65234,-46.804688,1850.0977
1988-11-20,1.5078125,-1539.7461,348.2461,-188.48828,956.4961
1988-11-21,8.972656,-1180.4375,-277.07812,-295.92188,-212.28516
1988-11-22,-11.644531,-218.72656,-643.6758,-362.5547,-842.22656
1988-11-23,2.7578125,292.8086,-459.83984,-190.10938,-1268.5078
1988-11-24,-9.386719,-251.42578,-843.8008,131.375,160.39062
1988-11-25,30.320312,-932.7617,101.83594,140.5625,1030.6602
1988-11-26,20.640625,-898.0078,-592.8125,-104.38281,1546.7109
1988-11-27,55.097656,-1222.4102,-720.1836,-341.125,1829.4375
1988-11-28,61.039062,-1000.1133,-809.5156,-272.16406,689.09375
1988-11-29,16.28125,-788.54297,-1097.375,-402.54688,-453.1836
1988-11-30,-19.582031,-121.49609,-1687.9805,-661.1289,-1013.73047
1988-12-01,-32.79297,388.5664,-1371.6016,-576.8906,-2195.0273
1988-12-02,-80.16797,669.6328,-790.4258,-656.46094,-2399.7695
1988-12-03,-60.04297,1663.3438,-794.8906,-943.5508,-2564.25
1988-12-04,-18.992188,469.41797,-1080.9766,-823.77734,-2385.3594
1988-12-05,-0.8828125,117.90234,-1122.2422,-954.85547,-1849.668
1988-12-06,7.5585938,676.6719,-989.51953,-1135.418,-1901.2266
1988-12-07,-127.58203,946.14844,-964.3203,-1202.0352,-1890.668
1988-12-08,-130.34375,159.70703,-1267.1836,-988.58203,-1482.3203
1988-12-09,-97.28906,2385.461,-1574.9375,-614.4453,-1274.0664
1988-12-10,-112.03906,3410.957,-1336.5547,-668.3594,-700.6953
1988-12-11,-102.078125,2663.8008,-2068.1367,-737.8672,-661.47656
1988-12-12,-77.6875,2463.0547,-2346.0938,-348.5586,-96.88281
1988-12-13,-52.14453,1454.2852,-1867.2383,-95.83984,-41.789062
1988-12-14,-51.878906,318.45703,-2157.5781,-303.08594,-1022.6758
1988-12-15,-15.3984375,256.02344,-2656.1992,-7.53125,-580.0625
1988-12-16,-30.507812,284.7461,-2903.4844,268.66406,526.59766
1988-12-17,-48.35547,872.45703,-2865.1992,635.0625,125.01172
1988-12-18,-83.32422,376.32422,-2887.9258,1204.6211,-29.539062
1988-12-19,-108.625,-573.70703,-2273.4922,748.09375,785.71094
1988-12-20,-175.85547,-1106.1719,-2128.9219,-542.28125,152.32422
1988-12-21,-137.14062,-983.7656,-2846.8164,-943.78125,-328.2461
1988-12-22,-123.46875,-365.04297,-2675.2031,-405.01562,69.49219
1988-12-23,-192.6914,292.9922,-2053.3398,-355.64062,668.02344
1988-12-24,-241.2539,769.66797,-2168.6836,-327.22656,692.47656
1988-12-25,-171.44531,432.82812,-2165.2266,217.14844,173.75781
1988-12-26,-118.50391,-0.97265625,-1699.668,271.1797,-673.75
1988-12-27,-83.52344,-220.83984,-888.58594,-58.890625,-1091.2695
1988-12-28,-124.12109,42.996094,-521.25,-424.21484,-1192.043
1988-12-29,-70.19141,36.90625,-746.4961,-707.25,-565.85547
1988-12-30,-61.76172,-154.95312,-525.22266,-689.5664,520.01953
1988-12-31,-90.359375,-940.03906,-650.2461,-646.83203,-63.585938
1989-01-01,-110.09766,-1980.5625,-1050.4531,-689.3867,-819.16016
1989-01-02,-111.19922,-2661.5508,-1241.5156,-471.21875,-945.08594
1989-01-03,-94.33594,-2660.8828,-886.5664,385.30078,-475.71484
1989-01-04,-55.628906,-2437.3242,164.7539,599.1914,-440.9961
1989-01-05,-24.128906,-1923.6992,477.72656,186.20703,-431.0039
1989-01-06,-50.214844,-1699.6602,-39.76172,46.390625,-686.1797
1989-01-07,-125.99219,-1537.7891,-316.4375,169.34375,-923.66016
1989-01-08,-214.2461,-1282.375,-1070.2695,172.52344,-349.82812
1989-01-09,-221.83984,-1453.125,-1949.8516,16.769531,2.1523438
1989-01-10,-209.73047,-970.10547,-1524.4961,63.507812,-989.7969
1989-01-11,-173.80078,-1248.0977,-866.9844,-0.21875,-899.64453
1989-01-12,-153.28906,-858.6328,-806.1992,-144.5039,-787.8125
1989-01-13,-100.44141,-166.82422,-1929.8906,-277.64453,-1011.7969
1989-01-14,-21.871094,31.148438,-1552.4219,-212.46875,-1375.7695
1989-01-15,-14.386719,447.46875,-2103.8984,-150.21484,-1529.8516
1989-01-16,-45.953125,287.51953,-2981.5078,-420.28125,-752.97266
1989-01-17,-70.59766,413.95312,-3116.254,-444.83594,-821.76953
1989-01-18,-85.609375,1213.1719,-2743.496,-200.95312,-1132.0078
1989-01-19,-138.16797,1366.207,-2845.4062,-28.640625,-948.1289
1989-01-20,-177.32031,1219.6914,-2663.5547,-222.42969,-197.1211
1989-01-21,-188.21484,515.5156,-2006.2148,-378.3711,220.1289
1989-01-22,-130.14062,-71.12109,-1765.9375,-90.42969,-147.33594
1989-01-23,-110.54297,254.5664,-1349.4844,145.8125,-849.79297
1989-01-24,-111.52734,477.1289,-1107.6875,258.77344,-1280.5586
1989-01-25,-140.7539,503.82812,-1467.0352,105.515625,-1215.1641
1989-01-26,-125.49609,-23.511719,-1365.1836,-131.17188,-1656.3398
1989-01-27,-84.51172,-1218.7539,-1249.4375,-433.0703,-2050.6367
1989-01-28,-122.421875,-725.4844,-1697.1172,-613.16016,-2197.2383
1989-01-29,-153.89062,-912.48047,-1853.8086,-739.0,-1966.7852
1989-01-30,-137.65234,-1328.8984,-1059.9688,-367.0,-1430.6172
1989-01-31,-132.16406,-227.4414,-94.21094,264.64844,-740.2461
1989-02-01,-125.51953,753.6211,-793.23047,470.27734,-799.84766
1989-02-02,-94.30859,831.48047,-1465.4922,305.28906,-1688.3711
1989-02-03,-95.05469,183.05469,-1165.4375,-186.23047,-2054.2656
1989-02-04,-100.87891,-565.7031,-1710.4258,-554.0781,-1718.6172
1989-02-05,-67.18359,-1114.418,-1270.543,12.890625,-1636.8281
1989-02-06,-48.808594,-1327.4219,-887.89453,359.03906,-1617.0586
1989-02-07,-54.273438,-1633.8711,-1447.8242,507.32812,-1164.293
1989-02-08,-38.039062,-167.11719,-970.02344,875.4961,-1077.8008
1989-02-09,-57.90625,1732.5469,-582.5117,1248.1406,-796.91797
1989-02-10,-49.652344,1115.5078,-185.2461,734.4531,-1085.3789
1989-02-11,-59.75,-1098.1836,-180.53516,511.27734,-1471.5117
1989-02-12,-98.86719,-410.21484,-522.0039,402.125,-428.46875
1989-02-13,-129.13672,-581.6875,66.16406,316.41016,81.97656
1989-02-14,-101.61719,-787.4492,479.33203,44.382812,389.0586
1989-02-15,-150.22656,105.10156,-663.15625,-138.9961,994.71875
1989-02-16,-223.85547,201.4336,-1147.1016,-369.14453,-809.8711
1989-02-17,-237.35156,-655.03516,-383.32422,-714.16797,-2228.3633
1989-02-18,-206.40234,-1327.6602,-202.2461,-968.15234,-2269.0508
1989-02-19,-111.41797,-1810.6992,-540.54297,-927.65625,-975.0156
1989-02-20,-63.375,-1818.2969,-458.01953,-755.8125,-29.074219
1989-02-21,-25.46875,-1950.3516,-630.8281,-372.14062,792.03516
1989-02-22,-23.050781,-1626.1914,-1617.418,-63.839844,528.2656
1989-02-23,-62.5625,-1135.0938,-1988.4961,-190.41406,-107.44922
1989-02-24,-41.820312,-1273.6055,-2159.2031,-342.4414,-623.0508
1989-02-25,-47.421875,-2538.6797,-2532.254,-671.9492,-367.15625
1989-02-26,-115.41016,-2144.4531,-2485.1992,-1177.4805,-248.20703
1989-02-27,-142.55078,-2207.3906,-1642.4062,-919.8672,146.9414
1989-02-28,-46.79297,-2157.5,-1207.9805,-192.33594,-381.51172
1989-03-01,1.1796875,-1261.8906,-1567.1602,8.113281,-1349.0742
1989-03-02,-51.847656,-846.8125,-2036.4922,-159.26953,-1316.5977
1989-03-03,-111.92578,-1259.2773,-2043.418,-168.2461,-1022.2969
1989-03-04,-62.226562,-1336.3984,-1749.9844,44.60547,-508.84375
1989-03-05,-69.12891,-1129.1758,-1789.7773,108.01172,-754.1758
1989-03-06,-207.08984,-967.8125,-3176.0273,790.1953,-1227.6406
1989-03-07,-222.02344,-98.75,-3237.9219,1204.3359,-1821.1328
1989-03-08,-132.5586,-609.33594,-3260.371,549.7461,-1262.6055
1989-03-09,-85.34375,-1279.8906,-3003.5312,291.39062,-1184.5156
1989-03-10,-88.19531,-404.96094,-1072.7461,416.22266,-1531.6562
1989-03-11,-83.3125,942.0117,-925.1953,265.23438,-1469.8438
1989-03-12,-11.2265625,-612.64844,-369.14844,132.53125,-939.3594
1989-03-13,12.828125,-371.58984,-7.7773438,479.3711,66.36719
1989-03-14,-51.01953,-1157.0117,551.09766,1038.2422,384.83984
1989-03-15,-113.96094,-1903.4219,852.33984,1422.1211,85.23047
1989-03-16,-149.75,-1242.3203,1039.8984,1178.6484,-412.53906
1989-03-17,-177.01172,-118.36719,659.04297,315.0547,-853.9531
1989-03-18,-188.66016,1734.3711,1162.8711,-195.44922,-974.1953
1989-03-19,-202.48438,1834.2188,538.1406,-324.58203,-1281.0352
1989-03-20,-192.8086,850.91406,1099.168,-292.4922,-994.0781
1989-03-21,-186.80078,334.39062,1270.6914,113.02344,-384.80078
1989-03-22,-190.32422,-327.20312,270.89453,-261.13672,380.8789
1989-03-23,-145.55469,-835.9219,-159.15625,-31.972656,320.76562
1989-03-24,-145.63672,-350.69922,-145.11719,361.26562,518.1211
1989-03-25,-174.08203,430.95312,111.91406,481.33984,304.52344
1989-03-26,-174.9414,663.75,199.52734,752.7344,349.5664
1989-03-27,-124.125,833.5742,-723.16797,414.04688,38.98828
1989-03-28,-105.421875,287.45703,-1389.3477,-254.23828,-228.6211
1989-03-29,-136.01562,-742.90234,-1041.6094,114.203125,-780.3633
1989-03-30,-173.46875,-2176.7773,-1062.1367,761.08203,-1115.582
1989-03-31,-168.19922,-2044.6797,-723.66406,1631.3008,-1115.2031
1989-04-01,-131.76953,-886.16797,-1288.8945,2572.1094,-1180.5156
1989-04-02,-123.22656,341.48047,-1531.4219,2695.375,-585.02734
1989-04-03,-173.16406,1597.5391,-1161.3984,1732.9844,-378.89844
1989-04-04,-249.64453,2922.6094,-1398.2969,909.6758,-624.9961
1989-04-05,-162.28125,2135.5664,-1569.8086,910.6133,-690.2344
1989-04-06,-105.41016,1385.3945,-1975.8125,1620.293,-455.0547
1989-04-07,-119.42969,745.3008,-2829.0352,2268.0469,-250.22656
1989-04-08,-167.1914,651.58984,-3355.9023,1255.6289,-953.97656
1989-04-09,-135.85156,138.08984,-3006.0078,427.41406,-2135.0703
1989-04-10,-74.57031,-53.11328,-2759.4453,265.13672,-2716.0898
1989-04-11,-64.03125,750.28125,-2168.1367,1082.9102,-2242.2852
1989-04-12,-98.02344,752.4219,-1965.582,1202.7891,-1653.9688
1989-04-13,-112.6875,11.0859375,-458.2539,1773.7812,-1234.5391
1989-04-14,-141.23438,161.09766,1021.2422,1271.0625,118.41797
1989-04-15,-110.97266,33.941406,1556.8203,305.15625,763.1758
1989-04-16,-31.929688,-86.73047,1463.7891,-34.960938,1101.9336
1989-04-17,1.0585938,4.4453125,1598.8906,-339.45312,1764.6914
1989-04-18,-99.90625,-233.1211,2172.9258,-772.14844,1952.2461
1989-04-19,-146.97266,11.816406,2339.539,-622.4297,2753.9883
1989-04-20,-116.47656,314.3828,2221.414,-509.5039,3230.168
1989-04-21,-84.86328,-179.16406,2273.3477,-1023.65234,3813.2148
1989-04-22,-28.414062,-631.3867,2954.543,-1294.7812,3927.4492
1989-04-23,25.535156,464.8711,3134.5,-1467.4531,2633.8008
1989-04-24,6.359375,1568.8398,2624.9688,-1677.6562,2088.6484
1989-04-25,-5.2890625,2645.871,1256.4141,-2132.0938,966.375
1989-04-26,-37.26172,1475.5898,372.85547,-2247.625,710.91406
1989-04-27,-73.47656,1885.8086,133.61719,-1957.0391,616.77344
1989-04-28,-99.44922,1493.4414,-676.9414,-1496.5703,545.14844
1989-04-29,-37.83203,137.1875,-1456.043,-746.01953,-940.10547
1989-04-30,10.589844,1248.625,-1048.9805,17.746094,-2279.3516
1989-05-01,-0.93359375,-200.13672,-486.01562,-184.66406,-2429.7227
1989-05-02,-12.984375,-2270.2969,-172.00781,-425.51562,-1981.375
1989-05-03,-63.79297,-1611.2617,250.45312,-769.59766,-1868.8516
1989-05-04,-127.13672,-1131.9922,804.4453,-918.5586,-1342.1953
1989-05-05,-134.48828,-2071.4023,458.9414,-1070.8086,-1167.1992
1989-05-06,-84.25391,-995.4492,91.078125,-935.83594,-1656.5547
1989-05-07,-70.0,443.78125,482.20703,-1157.5156,-1854.168
1989-05-08,-91.33594,-825.64844,304.26953,-1123.918,-1122.5234
1989-05-09,-76.88672,-1313.1914,227.45703,-774.22266,-1261.9805
1989-05-10,-63.722656,-542.4297,781.91406,-757.3828,-1345.4336
1989-05-11,-44.976562,-950.3281,890.5117,-1054.0781,-886.5703
1989-05-12,-97.40625,-2525.0977,861.6133,-1570.2617,19.261719
1989-05-13,-122.96484,-2099.375,166.5664,-1425.332,-95.51172
1989-05-14,-62.128906,-2056.5469,-54.148438,-1158.4922,-624.9219
1989-05-15,-23.527344,-1239.5898,-51.445312,-1415.8477,-1264.168
1989-05-16,-50.71875,-70.984375,-211.8125,-1914.6133,-1150.9492
1989-05-17,-58.32422,-1594.7891,287.7422,-2063.7695,-762.6133
1989-05-18,-61.39453,-1870.9375,761.1758,-1991.6055,-467.01562
1989-05-19,-80.21484,-2648.3945,670.97266,-2174.3242,-494.4297
1989-05-20,-54.121094,-3070.7148,562.58203,-2742.1328,-217.08984
1989-05-21,-69.00781,-3080.629,520.9922,-2678.5977,-371.65625
1989-05-22,-67.046875,-2857.9766,310.80078,-2134.7383,-783.8594
1989-05-23,-64.58984,-3554.8242,112.03906,-1590.2852,-709.0742
1989-05-24,-71.49219,-2435.1953,234.26953,-1082.9219,-147.5625
1989-05-25,-40.410156,-1458.0195,-96.33984,-751.33203,-102.80469
1989-05-26,9.542969,-2144.3164,-986.9883,-463.85938,-358.1953
1989-05-27,51.328125,-1815.9961,-1575.5898,-434.3711,-69.15625
1989-05-28,33.789062,-1654.8867,-1895.4219,-1523.7539,106.47266
1989-05-29,17.714844,-2559.457,-889.22266,-924.84766,149.07812
1989-05-30,-8.378906,-3756.7617,-87.296875,-251.52734,429.3789
1989-05-31,11.417969,-3454.9453,292.10938,-947.5742,460.8711
1989-06-01,18.175781,-2139.1445,311.51172,-681.71484,251.86328
1989-06-02,49.039062,-1693.0977,-524.5078,-1023.33984,203.6836
1989-06-03,11.828125,291.35938,-1023.16016,-855.3672,851.6172
1989-06-04,-39.335938,-224.85938,-1221.4609,-980.5039,550.4219
1989-06-05,-30.828125,-574.4531,-1343.5977,-936.73047,140.83984
1989-06-06,-52.058594,308.96094,-1179.8242,-381.0078,-420.94922
1989-06-07,-52.714844,-262.16406,-773.33984,-905.10156,-501.0625
1989-06-08,-61.820312,-1650.6211,-904.6133,-873.16797,-322.39844
1989-06-09,-38.65625,-1391.3359,-1161.5312,-574.0078,-119.33594
1989-06-10,14.9609375,83.15234,-1125.1602,-929.8828,-111.36328
1989-06-11,1.4960938,-1244.2344,-898.21484,-1014.8906,37.964844
1989-06-12,-9.4921875,-2099.375,-759.0039,-938.3203,11.832031
1989-06-13,-19.511719,-1303.5078,-329.23828,-664.79297,-770.0742
1989-06-14,-1.4882812,-1291.2383,-592.15625,207.7461,-1371.4648
1989-06-15,-5.7734375,-1749.1133,-1052.5703,-266.72656,-977.41016
1989-06-16,2.0234375,-1734.6328,-1708.3125,-1856.2656,-542.01953
1989-06-17,2.5390625,-1303.2578,-2313.6055,-2324.6562,-722.0781
1989-06-18,-28.097656,-1881.207,-2541.746,-2114.7656,-920.7422
1989-06-19,-55.679688,-2448.4727,-2746.2227,-1894.2812,-483.8125
1989-06-20,-62.992188,-1844.3398,-2625.375,-1168.6523,-625.64453
1989-06-21,-60.097656,-678.1797,-2529.7617,-562.6758,73.89844
1989-06-22,-61.45703,-645.3672,-2343.5742,-1018.5742,421.75
1989-06-23,-119.22656,-2077.5234,-1951.0391,-1719.2461,-305.85156
1989-06-24,-118.46484,-2117.246,-541.6953,-1644.1758,3.3867188
1989-06-25,-72.40625,-2636.25,-338.4336,-1180.1914,462.4961
1989-06-26,-98.83594,-1785.2422,-302.52344,-843.47266,-320.07422
1989-06-27,-100.66797,-824.21875,-142.83203,-734.40625,-1201.2305
1989-06-28,-68.84766,-803.46094,-390.17578,-948.77344,-1459.9258
1989-06-29,-57.347656,-1835.9141,-430.64062,-755.78906,-597.78125
1989-06-30,-59.285156,-3772.5781,-394.8711,-190.29688,-714.9844
1989-07-01,-101.80078,-3329.5312,-385.65234,-489.9961,-1229.0078
1989-07-02,-64.85547,-1352.5312,-998.2031,122.03125,-1258.8594
1989-07-03,-104.28516,-1413.0234,-1501.6445,778.40234,-912.0
1989-07-04,-154.71484,-2067.4219,-1725.375,893.26953,-474.76172
1989-07-05,-138.94531,-2040.8789,-1874.1719,275.47266,3.6132812
1989-07-06,-49.15625,-1839.8633,-1849.7852,75.12891,-180.55078
1989-07-07,-98.82031,-1432.6992,-2341.2578,39.722656,-761.89844
1989-07-08,-165.3086,-1300.7656,-2622.8047,-721.2656,-1318.3711
1989-07-09,-163.60938,-695.46484,-2047.8281,-1834.9531,-2093.1484
1989-07-10,-87.06641,131.24219,-1212.3047,-2802.211,-1894.6094
1989-07-11,-12.707031,-1675.0859,-1333.5117,-2172.3633,-1124.4688
1989-07-12,-27.253906,-1921.7422,-986.52734,-1316.5977,-625.27344
1989-07-13,-51.777344,-2625.9922,-770.10156,-92.234375,-454.5039
1989-07-14,-24.265625,-3696.707,-372.90625,704.1289,53.085938
1989-07-15,102.91797,-3303.25,188.03125,964.9258,380.90234
1989-07-16,61.566406,-2798.8281,439.16406,1085.5078,709.03516
1989-07-17,-58.617188,-4069.1797,752.58984,1621.2734,815.5156
1989-07-18,9.878906,-2393.9414,767.28516,908.2578,699.3906
1989-07-19,17.472656,127.10547,-35.75,799.2461,-147.9961
1989-07-20,-65.51172,-704.21484,-854.20703,643.1719,-705.59766
1989-07-21,-45.066406,-1926.7539,-1281.1953,24.441406,-230.47656
1989-07-22,66.52734,513.70703,-1328.1367,-132.25781,-447.77344
1989-07-23,54.847656,-564.58594,-920.6094,-413.23828,-252.95703
1989-07-24,-14.886719,-815.64844,-1439.3945,-1059.8086,-88.50391
1989-07-25,7.9140625,786.6172,-1341.0273,-1155.207,401.6289
1989-07-26,10.328125,88.82422,-1244.3086,-498.89453,572.3047
1989-07-27,5.7539062,-173.44531,-1567.4688,357.60938,466.67188
1989-07-28,22.132812,436.02344,-1520.1055,735.9961,285.6328
1989-07-29,71.09766,-266.73438,-1043.1602,778.3125,-137.16797
1989-07-30,126.79297,26.835938,-522.29297,-113.19531,-513.4375
1989-07-31,64.08594,546.9922,-976.6133,-1276.3945,-681.4375
1989-08-01,27.367188,483.91797,-1749.1133,-1366.4883,-446.27734
1989-08-02,-1.578125,248.90625,-1182.0195,-1747.7344,-114.04297
1989-08-03,-32.554688,-449.5664,-515.91406,-2001.582,242.67969
1989-08-04,-19.074219,-2304.5508,-142.90625,-1748.043,712.7617
1989-08-05,45.0,-2610.254,80.98047,-1112.2578,430.3672
1989-08-06,-28.878906,-2613.4219,101.40234,613.40625,-259.11328
1989-08-07,-59.46875,-2706.4727,-566.8906,1970.3516,-810.1719
1989-08-08,-62.28125,-2594.9102,73.85156,2473.9922,-361.60938
1989-08-09,-46.07422,-2018.625,430.46484,1876.5,234.88281
1989-08-10,-74.171875,-1712.7461,801.08594,1282.9648,720.8281
1989-08-11,-100.60547,-725.6289,716.21094,496.29297,938.70703
1989-08-12,-97.83203,486.9375,948.7578,176.63281,876.3867
1989-08-13,-85.58594,-294.47656,986.66016,-156.67188,182.4336
1989-08-14,-57.277344,298.04688,845.77344,-82.46094,405.3086
1989-08-15,-53.16797,805.6875,877.34766,420.66797,28.1875
1989-08-16,-67.54297,2033.5195,171.16016,471.96875,-826.0742
1989-08-17,-50.65625,1413.793,-962.39453,-355.73047,-988.6289
1989-08-18,23.292969,-625.35156,-816.83984,-384.10938,-1176.332
1989-08-19,16.480469,-38.722656,-546.27734,-843.1289,-988.77344
1989-08-20,-27.878906,-206.9961,-770.6172,-884.83203,-676.7656
1989-08-21,27.828125,-900.23047,-1537.9844,-853.9414,164.22656
1989-08-22,58.179688,-2457.0781,-1461.332,-1229.7852,896.54297
1989-08-23,51.0625,-2121.125,-1088.2305,-716.21094,933.15625
1989-08-24,1.4335938,-1451.1367,-1713.6914,475.34375,823.41016
1989-08-25,-41.964844,-1938.5,-992.3672,1147.668,924.91797
1989-08-26,-44.85547,-1782.8711,-127.94531,1802.6914,1120.4766
1989-08-27,-2.7851562,-1239.6172,487.39453,3041.2266,623.16406
1989-08-28,8.191406,-1254.5977,784.35547,3995.8008,104.875
1989-08-29,-59.69922,-494.83594,1336.6289,2434.129,-512.08984
1989-08-30,-76.58984,1281.5781,1191.8594,2436.086,-1058.7617
1989-08-31,-60.63672,2903.4688,182.4336,2540.1602,88.56641
1989-09-01,-57.691406,3115.8633,-383.58203,1560.1992,327.96875
1989-09-02,-53.9375,2967.4258,-691.66797,1489.3281,-123.5625
1989-09-03,-99.84766,1833.0078,-1081.5195,1644.0195,-93.24219
1989-09-04,-151.29297,1128.3906,-1465.3281,796.96094,-192.39844
1989-09-05,-147.48828,1019.5625,-1735.9023,-104.80469,402.14844
1989-09-06,-170.46094,2498.7969,-2295.168,-455.4961,577.8242
1989-09-07,-133.33203,2681.3047,-2633.1797,-637.1758,510.22266
1989-09-08,-92.65625,3215.8594,-1866.9766,-884.0547,-174.29297
1989-09-09,-86.41016,1867.8125,-912.2422,-1263.8203,-882.4961
1989-09-10,-116.75391,258.03906,-542.03516,-1120.8281,-1455.668
1989-09-11,-119.69922,-1286.9492,-261.71875,-675.5664,-1029.2969
1989-09-12,-87.46094,-2667.0625,189.6836,-257.16406,-812.78906
1989-09-13,-94.59375,-4217.828,662.5625,-37.36328,-1051.8398
1989-09-14,-87.06641,-4819.84,1348.625,648.51953,-1310.5781
1989-09-15,-64.01953,-4114.035,2260.961,1465.3008,-759.8086
1989-09-16,13.3203125,-2948.2656,2541.3086,1443.9766,-718.6719
1989-09-17,-10.40625,-788.98047,2186.832,1354.6016,-290.3711
1989-09-18,-77.12109,-2204.9766,1415.4141,1992.2383,15.171875
1989-09-19,-33.902344,-2690.293,816.10156,1933.4258,-29.816406
1989-09-20,-29.296875,-1065.4492,237.40625,1376.3125,-466.59766
1989-09-21,-49.609375,-1560.8633,-160.2461,974.03516,-1296.1133
1989-09-22,-65.65234,-338.28516,-308.95703,532.5156,-1467.9219
1989-09-23,-40.0,-1112.1562,-462.0078,179.45703,-1478.4844
1989-09-24,-35.30078,-260.66406,-619.01953,-748.03125,-1344.4609
1989-09-25,-33.304688,-1735.2891,-647.01953,-1099.1172,-1092.9766
1989-09-26,-108.08594,-1862.2734,-365.35938,-1300.918,-1437.3398
1989-09-27,-119.98828,-1319.4062,-1761.3359,-2465.3125,-1727.5547
1989-09-28,-107.75391,-940.53516,-2135.1484,-2365.746,-1372.5234
1989-09-29,-45.53125,-1466.1055,-1473.75,-1527.9258,-428.0625
1989-09-30,27.199219,-1161.5469,-819.3789,-334.42188,-253.19531
1989-10-01,20.929688,-483.85547,-745.85547,-242.0,234.99219
1989-10-02,-8.136719,-926.7031,-752.6875,-212.51953,-237.7539
1989-10-03,4.2578125,-2912.8633,-18.527344,455.71875,-157.99219
1989-10-04,-9.8671875,-2646.6758,458.5586,299.75,-357.35938
1989-10-05,-6.0703125,-1157.6289,404.1836,266.5703,-304.82812
1989-10-06,14.09375,-1676.4141,377.44922,1109.9141,-162.99219
1989-10-07,-35.08203,-1487.6797,883.8008,1035.7383,167.73828
1989-10-08,-96.39453,-1162.7266,1393.4961,549.0703,277.60938
1989-10-09,-98.734375,-1758.0352,1916.0664,-145.72656,1098.3281
1989-10-10,-68.00781,-2950.6914,1315.5859,273.33203,999.3789
1989-10-11,-71.34375,-2423.8945,66.47656,877.6211,462.11328
1989-10-12,-63.046875,-1732.5508,459.54297,401.9961,328.10547
