,mslEurope_cluster1,mslEurope_cluster2,mslEurope_cluster3,mslEurope_cluster4,mslEurope_cluster5
1987-09-13,-1489.3828,405.10938,-2014.3516,-465.09375,-1030.7969
1987-09-14,-1295.4688,425.75,-1347.75,-51.789062,-658.4375
1987-09-15,-1140.0312,464.10938,291.90625,664.46875,-730.4375
1987-09-16,64.00781,492.6875,118.359375,498.1328,-373.5
1987-09-17,1203.4375,557.8281,-499.0078,148.07031,609.6172
1987-09-18,814.71875,661.09375,-352.27344,927.40625,854.66406
1987-09-19,-712.21094,596.5078,487.29688,261.5703,-141.99219
1987-09-20,-431.60938,443.77344,948.53125,-331.84375,-741.9219
1987-09-21,520.2656,369.47656,-67.78906,-775.4844,-513.1328
1987-09-22,275.23438,449.34375,-2177.8984,-430.60938,656.16406
1987-09-23,-692.58594,328.21875,-2350.3516,-858.875,-463.60156
1987-09-24,-808.5781,-36.046875,-1949.5469,-896.91406,-1166.1328
1987-09-25,-1929.3594,-342.90625,-570.35156,-608.96875,-1221.7656
1987-09-26,-2503.4688,-435.46875,605.1797,107.07031,-852.8906
1987-09-27,-1528.75,-303.82812,1186.7969,1067.5703,-1073.7188
1987-09-28,96.10156,-194.42969,1166.2344,1431.4688,-903.22656
1987-09-29,1175.7188,-342.77344,1594.5078,1480.1797,-267.3047
1987-09-30,1796.5938,-377.1797,1598.3438,931.1797,630.3203
1987-10-01,2159.789,50.90625,1400.2188,755.66406,1359.0391
1987-10-02,2032.0781,358.8203,2382.3906,692.4375,1945.4766
1987-10-03,1543.0156,227.74219,1628.1562,600.3906,1876.5938
1987-10-04,836.3906,-165.74219,-225.85156,-223.28906,1547.7969
1987-10-05,825.77344,-307.95312,-1644.1875,-1233.8906,1281.5703
1987-10-06,210.24219,67.64844,-2815.6328,-1662.9219,938.14844
1987-10-07,-1273.5859,242.48438,-2607.5,-2542.7812,610.03906
1987-10-08,-353.03125,92.19531,-2201.6953,-2309.0547,599.78906
1987-10-09,-334.0,-86.234375,-3261.336,-1853.5469,690.65625
1987-10-10,497.96094,-715.4297,-2065.2578,-1975.6172,1377.9844
1987-10-11,525.9297,-400.35156,-1635.2969,-1293.0703,1257.4766
1987-10-12,410.8672,-22.359375,-614.46094,-1150.6016,1015.78906
1987-10-13,1040.9141,30.507812,-404.52344,-1571.5391,659.7422
1987-10-14,1191.8281,-32.726562,-752.625,-1898.6016,511.85156
1987-10-15,1065.4141,-132.83594,-1091.9375,-3320.8438,757.1172
1987-10-16,336.6328,-122.80469,-2323.5234,-2760.7734,1079.8359
1987-10-17,495.9922,132.71875,-1591.4297,-406.85938,1356.0703
1987-10-18,1566.7969,172.20312,130.46875,-711.2578,1281.9375
1987-10-19,2464.0938,61.695312,-114.375,-562.96875,1623.9375
1987-10-20,2611.4531,-110.33594,511.64844,-692.84375,1988.0781
1987-10-21,2594.664,-169.25,638.1328,-896.6328,1890.4375
1987-10-22,2582.8203,-394.73438,120.0,344.3047,1616.1875
1987-10-23,2736.5781,-157.07031,912.125,939.125,1529.6484
1987-10-24,2251.5547,315.16406,286.75,1290.0938,1672.7734
1987-10-25,1529.0156,505.8672,-491.3672,1248.9062,1530.8828
1987-10-26,1952.5781,401.39844,85.859375,575.47656,1777.8359
1987-10-27,2219.1562,125.14844,532.7344,-338.98438,2836.9453
1987-10-28,1831.8984,35.484375,-433.9453,545.41406,3119.3516
1987-10-29,1632.4219,-86.125,1299.0156,571.4297,2780.2812
1987-10-30,1816.9844,-135.9375,688.5156,280.51562,2118.914
1987-10-31,1014.4922,99.953125,802.0781,301.91406,1486.7812
1987-11-01,243.53906,205.11719,479.4375,915.96875,1022.1875
1987-11-02,565.0781,-29.265625,1235.0391,1634.0391,636.3594
1987-11-03,729.9453,-328.4453,1973.3516,2157.4062,554.75
1987-11-04,609.65625,-354.98438,2481.3203,2386.7656,724.5703
1987-11-05,368.53906,144.28906,2481.4766,2380.539,0.5390625
1987-11-06,315.5703,854.90625,2271.1016,1995.2422,-776.8203
1987-11-07,0.390625,726.85156,1520.0312,1196.7344,-594.9297
1987-11-08,-409.21875,246.08594,1482.8672,179.96875,-1020.3125
1987-11-09,363.25,-244.03125,1079.3672,-164.17969,-236.35156
1987-11-10,-386.1953,-450.45312,-190.10156,-327.23438,235.85938
1987-11-11,-461.77344,91.140625,-1391.1484,-1430.9141,-9.1015625
1987-11-12,-160.66406,300.28125,-2339.4297,-2538.5156,-543.6719
1987-11-13,-356.6953,83.8125,-2219.0312,-2222.8594,-968.15625
1987-11-14,-190.6875,-442.6953,-1194.25,-588.0781,-1166.8359
1987-11-15,-14.2890625,130.4375,-1037.9062,-1230.7031,-592.08594
1987-11-16,251.19531,727.3906,-1112.7734,-706.1953,223.21094
1987-11-17,322.8125,915.5469,440.125,1206.2031,-13.640625
1987-11-18,1264.7734,917.3594,-360.95312,1661.6172,-208.76562
1987-11-19,956.75,1063.0,-2391.1875,963.4297,-126.38281
1987-11-20,583.1172,473.29688,175.59375,1285.7578,-602.46875
1987-11-21,1247.5234,-221.40625,-415.1875,1229.9922,34.4375
1987-11-22,1179.9141,-346.625,-150.07812,-453.9453,159.21094
1987-11-23,1195.9688,-1590.9062,1419.3047,-1146.2109,-580.08594
1987-11-24,1174.4453,-1713.5781,2073.8438,-525.71094,63.539062
1987-11-25,1450.7031,-1342.1719,801.9844,-415.71094,146.50781
1987-11-26,1261.4609,-944.7656,189.57031,-67.00781,100.9375
1987-11-27,1008.5781,-312.3828,754.8594,746.9297,436.0547
1987-11-28,1765.9297,70.546875,562.5469,1075.5391,441.27344
1987-11-29,1539.7812,313.96094,879.03906,869.2344,1120.5938
1987-11-30,931.1328,-83.16406,2310.0234,1677.7812,1472.8281
1987-12-01,1326.8203,61.828125,3268.3281,2236.3438,1229.1641
1987-12-02,1523.6484,-25.960938,3160.375,2052.3281,1086.7812
1987-12-03,798.6953,-102.57031,1654.1562,1034.8828,1329.4609
1987-12-04,-179.25,-180.46875,1358.0625,105.17969,1807.9141
1987-12-05,-268.40625,-365.15625,1806.6953,-159.91406,931.21875
1987-12-06,202.20312,-567.02344,2455.7031,52.320312,59.25
1987-12-07,19.0,-773.6797,2253.1562,969.4922,-1214.0
1987-12-08,-306.35938,-891.8828,1403.8828,1324.8906,-793.9453
1987-12-09,-837.125,-667.4297,797.0547,1246.9453,-1277.3906
1987-12-10,-1769.6406,-156.05469,1535.2109,993.6719,-1831.9766
1987-12-11,-1018.03125,-275.59375,1302.6172,408.53906,-2958.8203
1987-12-12,-369.5547,-582.97656,958.5625,382.9375,-1106.8203
1987-12-13,-1482.4609,-797.2031,681.16406,-124.46875,-745.16406
1987-12-14,-1101.6406,-695.8203,446.3828,-684.78125,-806.0781
1987-12-15,-1685.3281,-282.6797,469.0,-1169.9766,-511.46875
1987-12-16,-940.8203,316.42188,341.10938,-1833.1719,-565.8203
1987-12-17,-240.13281,490.4375,-599.27344,-1058.8125,408.83594
1987-12-18,-822.3047,206.22656,-1333.75,-720.5469,616.89844
1987-12-19,-486.6797,99.125,-368.98438,502.625,-1643.6797
1987-12-20,-249.28906,329.625,-922.27344,919.03125,-881.78906
1987-12-21,1197.5781,509.20312,-315.625,1191.0156,-696.15625
1987-12-22,1541.2734,264.97656,-272.375,1985.5391,435.8047
1987-12-23,546.96875,47.570312,424.4297,1193.625,1379.5547
1987-12-24,518.6953,84.14844,-424.5,63.945312,1636.8594
1987-12-25,-510.0703,409.8203,-281.3203,318.7422,1171.5547
1987-12-26,-1197.1094,621.53125,731.0078,698.03125,776.41406
1987-12-27,-716.46875,1089.6094,791.09375,579.6797,-241.60938
1987-12-28,-294.9922,1373.9844,204.63281,574.58594,-935.2969
1987-12-29,-607.6953,1212.8594,-1459.9375,281.0703,40.492188
1987-12-30,-1102.3047,725.7578,-585.3047,26.257812,-1830.8984
1987-12-31,386.0,-332.29688,-1175.2812,-1440.6797,-794.34375
1988-01-01,-1271.4609,-550.16406,-2570.875,-1679.0078,236.90625
1988-01-02,-3169.0312,153.70312,-3222.5781,-3108.0234,-1543.0
1988-01-03,-3691.8203,135.34375,-2261.9688,-2784.8672,-1964.9141
1988-01-04,-2911.0625,264.03125,-1073.6484,-2634.5156,-1131.4922
1988-01-05,-981.2422,360.09375,-257.83594,-2179.6328,-1230.9688
1988-01-06,486.8203,333.39844,-157.5,-2703.9766,-831.71094
1988-01-07,1020.21875,338.375,782.90625,167.1875,-858.1094
1988-01-08,1052.7344,737.0156,-124.921875,154.82812,36.40625
1988-01-09,897.2031,673.4219,-2024.8516,-161.21094,1312.9062
1988-01-10,-568.5625,382.03906,-2755.1562,288.45312,1975.8594
1988-01-11,-190.88281,173.33594,-477.33594,466.46875,1525.6172
1988-01-12,-809.8672,-114.828125,-539.2422,-812.1953,448.29688
1988-01-13,390.98438,-352.4922,-1819.7969,-1607.2344,592.22656
1988-01-14,273.03125,-424.89844,-624.4297,-835.9297,1411.9609
1988-01-15,435.9375,-122.640625,510.71875,256.67188,1730.3828
1988-01-16,1967.1484,-43.890625,1332.6875,747.2344,1290.0703
1988-01-17,1740.5859,-592.09375,314.125,713.8047,526.3125
1988-01-18,1178.875,-973.28906,574.1406,-151.20312,424.1328
1988-01-19,515.3672,-919.3125,-469.5078,-1381.875,1067.1641
1988-01-20,684.71875,-482.22656,-3062.8828,-1687.8203,1133.1562
1988-01-21,574.5,120.30469,-1298.5859,-769.2344,917.125
1988-01-22,294.65625,222.6875,-706.1797,-971.03125,1040.8906
1988-01-23,453.0,-22.921875,355.46094,-1053.9141,1021.78906
1988-01-24,-121.35156,-180.10156,481.89844,-2638.4453,818.08594
1988-01-25,127.91406,-393.35156,598.40625,-3387.875,770.5078
1988-01-26,872.97656,-429.65625,1126.7812,-1820.9062,801.7656
1988-01-27,1344.6406,-504.3125,1647.3281,-730.7578,1113.6953
1988-01-28,1974.8281,-676.53125,617.3047,-2177.2422,1443.8203
1988-01-29,1705.4453,-566.16406,-979.9219,-4051.4219,1015.6719
1988-01-30,1149.5312,-536.09375,-1292.8125,-3051.8828,287.64844
1988-01-31,998.1328,216.13281,-717.0,-1744.3203,257.0547
1988-02-01,470.5703,-56.078125,-1730.9609,-3832.9453,1057.8516
1988-02-02,-882.4922,-207.55469,-2670.8672,-2801.7734,439.78125
1988-02-03,-1622.9062,-347.9297,-2051.6406,-2148.7578,-315.21094
1988-02-04,-1166.9297,-152.94531,-1552.8594,-2960.3203,-148.80469
1988-02-05,-755.53906,286.4297,-1767.7188,-2434.664,-112.6875
1988-02-06,-944.39844,-222.46875,-1334.5312,-1739.9453,-367.8125
1988-02-07,-1509.0938,-589.21875,-2135.7031,-1085.0234,-496.89844
1988-02-08,-1902.3672,105.0625,-2010.2812,-1687.375,-1099.7656
1988-02-09,-1164.0781,63.085938,-2610.4766,-2962.539,-969.125
1988-02-10,-1209.1172,185.20312,-2454.7344,-2252.2812,-672.77344
1988-02-11,-1129.75,467.2578,-1872.3828,-1546.8984,-403.71875
1988-02-12,-339.625,350.0625,-1284.5703,-315.4297,-88.08594
1988-02-13,726.64844,492.53125,-1552.0078,-635.8281,1226.6406
1988-02-14,1515.4688,294.0547,91.875,48.179688,2245.8984
1988-02-15,1681.5703,83.0625,312.77344,347.40625,2376.4375
1988-02-16,1573.0625,-52.195312,-376.77344,1002.34375,1374.1484
1988-02-17,1449.1562,-124.328125,768.1406,1374.9688,-311.59375
1988-02-18,1147.8281,-52.414062,-8.59375,1313.3906,-1080.7734
1988-02-19,1298.8281,110.64844,1149.9688,1521.6719,-1070.6875
1988-02-20,1627.6719,-172.79688,727.3594,1602.4531,145.53906
1988-02-21,1318.9375,-136.78906,648.2969,1728.7344,985.1172
1988-02-22,1155.875,385.5625,976.27344,1424.9141,386.21875
1988-02-23,1069.2344,-26.304688,2101.039,756.64844,147.65625
1988-02-24,1945.7422,-829.6797,2166.3594,465.27344,181.50781
1988-02-25,2278.6875,-954.6797,1725.0781,791.97656,369.47656
1988-02-26,2071.9922,-448.46094,1313.6406,1479.8047,1102.7969
1988-02-27,806.9922,-556.3828,603.59375,1466.6562,804.0469
1988-02-28,-1300.8359,-402.77344,1459.5625,649.28125,-1016.3672
1988-02-29,-804.2656,-689.2969,1878.4062,154.5625,-2277.0938
1988-03-01,-1064.4766,-804.875,1298.9375,-171.94531,-2335.1094
1988-03-02,-1132.7266,-1028.8516,-786.21875,47.898438,-1824.1328
1988-03-03,-487.91406,-649.66406,434.47656,-1164.4062,-1400.8438
1988-03-04,-387.1875,-825.1875,533.1875,-654.33594,-1036.7266
1988-03-05,-415.47656,-1320.5,-18.976562,-240.89062,-358.1797
1988-03-06,-549.8281,-388.75,-389.1797,-63.476562,-451.64062
1988-03-07,-29.148438,74.47656,865.8594,628.03125,-998.4219
1988-03-08,936.5547,59.15625,439.5,1049.7734,-244.96094
1988-03-09,1198.0391,251.25,136.99219,1044.75,398.16406
1988-03-10,201.16406,609.4531,133.125,1480.0781,525.33594
1988-03-11,-979.4844,887.8203,1003.3203,1280.25,-9.953125
1988-03-12,-1427.875,825.33594,777.85156,531.39844,-1125.0078
1988-03-13,-1223.7188,292.9453,-70.63281,-360.39062,-2151.8828
1988-03-14,-955.4219,-73.03125,-89.8125,-914.5469,-1933.5312
1988-03-15,-1167.7969,193.73438,-369.96094,-2437.5469,-1132.0234
1988-03-16,-1453.7656,374.21094,-374.09375,-2501.3281,-1483.125
1988-03-17,-1250.6406,317.7578,279.16406,-831.2031,-2471.0156
1988-03-18,-143.89844,303.6797,-67.5,-335.14844,-1529.2266
1988-03-19,776.72656,289.57812,-1296.7109,-873.2969,-506.0625
1988-03-20,532.46875,426.48438,-392.625,-742.2422,154.08594
1988-03-21,1083.5469,242.58594,261.57812,-486.1875,347.32812
1988-03-22,1296.4766,144.4375,211.16406,-317.60938,248.03906
1988-03-23,807.2969,675.1328,-189.89844,-379.5078,476.34375
1988-03-24,176.51562,1150.3828,-895.02344,-589.27344,80.05469
1988-03-25,-38.5,1068.0859,-1051.6875,-1310.2109,-411.0078
1988-03-26,-305.08594,788.1094,-374.6797,-552.2422,-680.8672
1988-03-27,396.08594,442.5078,486.64062,635.1094,-702.7031
1988-03-28,810.8906,533.1719,-138.17188,104.015625,124.21875
1988-03-29,485.53906,166.69531,-209.90625,-873.28906,471.71094
1988-03-30,939.46875,-408.98438,-23.1875,-1206.6094,555.1172
1988-03-31,1216.8516,117.78906,-191.91406,-188.125,949.35156
1988-04-01,558.91406,264.85156,-256.17188,-182.67188,906.1875
1988-04-02,547.1797,-323.45312,677.59375,-216.14844,549.46875
1988-04-03,871.28125,-1050.125,592.3281,860.2969,891.16406
1988-04-04,810.9375,-657.1875,223.35156,1211.9453,1300.6094
1988-04-05,22.984375,-329.40625,1169.9297,1452.5312,1235.1016
1988-04-06,503.98438,-151.14062,618.6094,1175.6328,933.6406
1988-04-07,-702.47656,28.796875,664.78125,634.6172,784.47656
1988-04-08,-1352.625,-85.57031,926.4453,490.96094,-567.7344
1988-04-09,-1814.4141,-203.72656,-263.57812,874.8906,-1452.9141
1988-04-10,-1212.0312,-146.82812,-785.78906,892.375,-413.91406
1988-04-11,-644.78125,70.99219,60.15625,449.0625,-677.41406
1988-04-12,-146.42188,293.35156,1145.8438,161.88281,-70.6875
1988-04-13,-96.265625,450.09375,1210.8984,1265.5,-431.375
1988-04-14,163.46875,426.125,-701.7344,673.7578,-471.72656
1988-04-15,-49.789062,184.34375,-2308.8672,-508.58594,627.35156
1988-04-16,-1601.5938,-338.14844,-781.0781,-1233.4766,993.625
1988-04-17,-1442.75,-534.33594,242.58594,-904.0625,807.3047
1988-04-18,-1007.21094,-118.625,1222.0703,-774.7344,142.375
1988-04-19,-59.929688,-260.625,1048.6953,-791.375,-185.82812
1988-04-20,-260.58594,-65.171875,724.9844,-439.45312,27.171875
1988-04-21,-781.4297,-0.15625,1220.4844,174.89844,-234.17188
1988-04-22,465.78906,87.92969,1914.4844,407.51562,-774.1172
1988-04-23,687.64844,95.92969,1541.1484,668.5,-1092.7188
1988-04-24,58.398438,-206.95312,814.71094,444.9297,-1107.3281
1988-04-25,-139.375,-411.5547,988.6328,499.35156,-459.0625
1988-04-26,458.46094,-404.48438,1256.2969,499.92188,292.84375
1988-04-27,853.53125,-115.875,1340.875,506.375,764.4297
1988-04-28,785.3672,333.26562,1198.5312,293.84375,926.6875
1988-04-29,446.28906,376.47656,704.28906,-483.66406,482.16406
1988-04-30,-359.82812,204.70312,86.67969,-1036.7969,532.25
1988-05-01,-792.875,-81.875,-144.21094,-1864.4531,221.07812
1988-05-02,-554.5078,-266.84375,-210.82812,-2118.164,-52.460938
1988-05-03,-1501.5312,-287.1953,-401.4922,-1996.5781,-218.50781
1988-05-04,-807.1875,-744.8828,-556.34375,-1394.2031,-444.53906
1988-05-05,-850.10156,-568.5547,-905.0625,-133.375,-240.80469
1988-05-06,11.453125,-428.92188,-197.86719,712.6875,-185.21875
1988-05-07,1317.4375,-295.4922,600.22656,247.30469,142.44531
1988-05-08,2252.3594,265.60156,816.3906,-64.796875,570.1172
1988-05-09,2319.0938,218.9375,-12.65625,826.71094,407.97656
1988-05-10,2094.1328,-381.82812,363.58594,685.72656,-135.36719
1988-05-11,1982.7188,-860.66406,529.10156,-61.445312,358.83594
1988-05-12,1726.3828,-722.89844,1136.5859,-716.7031,449.28125
1988-05-13,893.1094,-517.5156,1540.4219,-457.73438,342.25
1988-05-14,1092.375,-154.1875,2005.5938,30.859375,308.10156
1988-05-15,1061.3438,-64.60156,1807.9844,194.89062,183.5625
1988-05-16,-71.36719,55.25,589.875,173.52344,175.26562
1988-05-17,-1216.1875,67.1875,330.15625,-232.39844,-204.4375
1988-05-18,-1561.2656,-45.398438,246.92188,21.476562,-444.125
1988-05-19,-533.7422,105.359375,86.046875,415.53125,-123.47656
1988-05-20,770.1328,306.42188,263.15625,1082.5469,394.14062
1988-05-21,865.875,316.26562,726.1953,1291.7266,494.1797
1988-05-22,1391.7266,42.609375,1286.9297,706.3828,640.02344
1988-05-23,1311.9609,-413.82812,1213.5312,-429.71875,556.8203
1988-05-24,770.625,-17.75,464.5625,-491.6797,334.6953
1988-05-25,455.46094,-9.703125,121.39844,-119.50781,469.8672
1988-05-26,978.72656,-191.28125,199.66406,-366.3203,469.7422
1988-05-27,400.0625,-247.07812,-631.46094,-338.83594,540.5156
1988-05-28,403.9375,-261.71094,-424.57812,-1301.75,493.09375
1988-05-29,-210.17188,-255.9375,-894.3594,-2084.6562,382.2422
1988-05-30,-710.375,-376.45312,-1090.9688,-1765.8984,36.78125
1988-05-31,-562.4844,-411.78906,-387.28906,-1000.6953,-403.75
1988-06-01,-1062.0078,18.109375,123.42969,-276.03906,-480.8125
1988-06-02,-778.3828,163.74219,-191.21875,-330.375,-898.3125
1988-06-03,-317.77344,-2.6640625,-403.8047,-948.125,-529.21094
1988-06-04,-137.26562,-281.72656,-213.17188,-519.71094,-446.5078
1988-06-05,202.39062,-171.625,204.47656,485.39062,-96.84375
1988-06-06,649.125,-172.15625,98.984375,512.41406,-145.17188
1988-06-07,1376.0078,-414.4922,572.03125,147.375,-287.8125
1988-06-08,1240.4141,-481.70312,1390.7266,414.0547,-147.28906
1988-06-09,405.6953,-169.35938,1397.5,486.53906,-292.875
1988-06-10,68.5,-263.1328,1092.4531,345.7422,-725.8672
1988-06-11,409.54688,-277.2578,1003.60156,197.65625,-1035.25
1988-06-12,-259.90625,-234.35938,650.22656,334.1797,-263.34375
1988-06-13,-814.8906,-404.375,484.47656,329.04688,-127.36719
1988-06-14,-154.9375,-191.54688,349.85156,373.10938,-814.9844
1988-06-15,344.625,78.390625,18.09375,357.89062,-1163.3594
1988-06-16,549.1406,-219.0,225.50781,302.375,-1590.1484
1988-06-17,400.47656,-448.27344,505.75,590.1953,-1537.7656
1988-06-18,304.96094,-321.65625,161.86719,785.85156,-1046.0078
1988-06-19,352.27344,-121.82031,611.3203,942.0156,-938.3281
1988-06-20,489.89844,-203.22656,-115.46094,655.8203,-1119.8359
1988-06-21,-37.46875,-253.0,-674.9219,382.48438,-1007.8125
1988-06-22,-45.28125,-37.96875,-463.96875,1114.1094,-545.41406
1988-06-23,95.39844,-96.03906,148.91406,1196.0312,-260.8125
1988-06-24,457.03125,-393.3125,68.02344,984.3203,-93.42969
1988-06-25,432.46094,-378.3828,231.42188,678.8125,-87.08594
1988-06-26,564.1797,-377.28906,509.42188,261.27344,20.632812
1988-06-27,466.2422,-251.20312,963.5078,196.90625,202.1875
1988-06-28,352.8203,-102.90625,436.6172,-368.6797,-27.492188
1988-06-29,-334.96875,-280.78125,-306.6875,-727.5078,-84.46875
1988-06-30,-438.73438,-452.22656,-695.3672,-1177.5703,150.75
1988-07-01,-466.33594,-313.3672,-440.58594,-1962.0781,28.59375
1988-07-02,-411.82812,-271.46094,-406.17188,-2260.1875,-477.3672
1988-07-03,-788.5156,-415.23438,-275.35938,-2818.961,-495.1172
1988-07-04,-494.85938,-712.71875,424.85156,-2359.4531,-275.0078
1988-07-05,13.6171875,-539.6797,580.33594,-1489.6875,-64.75
1988-07-06,480.64844,96.1875,41.96875,-885.9297,-94.02344
1988-07-07,356.57812,355.8828,-514.58594,-389.15625,-86.1875
1988-07-08,196.375,198.71875,-437.2578,-262.35156,-79.9375
1988-07-09,91.47656,41.320312,-406.8203,4.90625,-9.6484375
1988-07-10,200.89062,286.8125,-983.97656,-512.89844,59.351562
1988-07-11,392.35938,325.8203,-1400.2344,-133.57812,266.90625
1988-07-12,339.5,32.609375,-1050.9531,-19.53125,58.929688
1988-07-13,344.14062,-83.11719,-115.359375,-1231.25,-177.09375
1988-07-14,524.58594,-77.828125,698.1719,-120.38281,-419.85938
1988-07-15,465.0,-50.765625,1215.1562,624.77344,-351.20312
1988-07-16,462.71094,39.203125,504.59375,297.01562,-216.82031
1988-07-17,234.71094,137.73438,-203.67188,-212.07031,-301.95312
1988-07-18,60.132812,160.92969,-619.1953,85.69531,-276.20312
1988-07-19,76.05469,117.40625,-403.97656,56.492188,86.328125
1988-07-20,294.03906,-65.80469,-426.4375,35.75,44.398438
1988-07-21,-47.898438,113.953125,-323.125,-395.77344,-106.828125
1988-07-22,-483.5078,114.71094,-97.5,-890.1875,-79.6875
1988-07-23,-644.40625,-31.445312,53.867188,-1337.8438,-42.929688
1988-07-24,145.21875,-67.60156,-1007.3594,-866.5625,177.95312
1988-07-25,185.74219,283.14844,-2075.1953,-716.6094,521.53125
1988-07-26,-270.21875,391.4453,-2713.2344,-233.84375,546.9531
1988-07-27,-335.07812,131.61719,-1643.0312,216.5625,460.59375
1988-07-28,79.02344,146.63281,-851.0625,-578.15625,-70.50781
1988-07-29,-753.9219,-43.5,-656.5078,-367.14844,107.25
1988-07-30,-799.0547,-71.28125,-674.6094,14.1796875,125.50781
1988-07-31,-537.08594,162.69531,-399.8203,272.6953,656.6719
1988-08-01,-579.6797,373.35156,303.9922,424.47656,642.33594
1988-08-02,-440.51562,326.8047,-166.10938,334.29688,119.61719
1988-08-03,-590.1719,-36.90625,-749.4375,407.8672,-619.6172
1988-08-04,-1098.6797,-359.89062,-436.33594,312.72656,-705.90625
1988-08-05,-1631.8516,-133.71875,-191.51562,499.1172,28.523438
1988-08-06,-571.1172,0.1953125,-32.921875,578.6328,-337.95312
1988-08-07,85.265625,25.28125,735.85156,395.41406,-693.0625
1988-08-08,-34.835938,-124.97656,708.375,-111.99219,-423.28125
1988-08-09,-88.203125,-44.625,324.125,-3.0,-214.33594
1988-08-10,-489.66406,-135.10938,116.14844,-447.47656,-340.45312
1988-08-11,-532.5,-205.30469,-609.6172,-432.96875,-377.625
1988-08-12,-556.2422,-110.171875,-1109.875,-798.71094,-200.8125
1988-08-13,-763.8906,-38.726562,-1148.5234,-246.875,-195.67188
1988-08-14,-913.125,-149.60156,-531.625,-766.59375,-67.00781
1988-08-15,-449.40625,-172.15625,-563.3906,82.65625,45.421875
1988-08-16,-958.4297,-141.71875,325.42188,517.90625,-240.01562
1988-08-17,-562.6875,-120.25,527.1172,389.40625,-242.02344
1988-08-18,318.58594,39.21875,-181.60156,-542.6328,-383.58594
1988-08-19,189.0,-4.703125,-1114.2891,-1602.8047,114.9375
1988-08-20,-799.2578,-275.75,-862.1719,-1323.0781,306.66406
1988-08-21,-1272.9609,-412.65625,143.25,-276.42188,32.429688
1988-08-22,-537.7344,-131.50781,255.88281,422.26562,66.07031
1988-08-23,135.83594,-0.1953125,-260.71875,62.03125,-83.28906
1988-08-24,-374.27344,-133.5625,-1233.5781,-1180.8594,-566.2031
1988-08-25,-488.59375,-412.875,-939.3047,-780.1172,-774.4844
1988-08-26,-258.96094,-125.140625,-581.40625,-654.16406,-797.27344
1988-08-27,-110.50781,122.90625,-1257.8203,-709.1875,-937.25
1988-08-28,-322.10938,87.07031,-1432.6016,-1081.0391,-1336.9375
1988-08-29,-639.375,-190.9375,-2184.5469,-927.0,-1097.4531
1988-08-30,-534.71875,-152.91406,-2133.461,-771.5547,-363.29688
1988-08-31,267.6797,87.25781,-1582.9453,-1014.6328,155.22656
1988-09-01,488.1172,-49.640625,-716.5781,-2915.836,448.21094
1988-09-02,118.05469,-421.04688,-1378.5859,-2465.0703,83.78906
1988-09-03,-4.5078125,-260.20312,-1952.2578,-1532.9219,-576.28906
1988-09-04,-29.453125,73.421875,-1936.2109,-502.10938,-227.65625
1988-09-05,471.92188,372.1172,-673.0547,126.99219,155.24219
1988-09-06,863.3672,371.1875,795.4453,855.75,-117.16406
1988-09-07,1502.875,69.85156,364.97656,730.52344,156.27344
1988-09-08,1285.4531,-90.609375,-145.0,135.94531,374.45312
1988-09-09,537.6875,84.390625,93.6875,535.66406,81.59375
1988-09-10,-153.9375,343.72656,-274.32812,742.25,161.11719
1988-09-11,-676.5078,509.08594,-554.14844,656.5625,-193.60938
1988-09-12,-1132.9531,203.94531,93.53125,158.84375,-927.0625
1988-09-13,-289.97656,-234.98438,1423.9922,260.9453,-732.7578
1988-09-14,463.125,-368.0625,896.0781,1260.3047,-446.1172
1988-09-15,-999.625,-69.67969,645.53125,1793.7812,308.4375
1988-09-16,-1154.2188,23.132812,833.9531,1542.0781,-354.58594
1988-09-17,-1471.5312,165.28906,505.90625,1521.6953,-888.96875
1988-09-18,-1060.125,208.4375,-215.61719,1674.3281,-1034.4375
1988-09-19,-749.1719,452.78906,-64.4375,1769.9219,-633.15625
1988-09-20,-1874.1875,350.26562,271.375,1267.7188,-238.07031
1988-09-21,-601.8906,114.00781,-129.60938,69.640625,-481.7578
1988-09-22,136.50781,-59.71875,-1568.3906,-1013.125,475.29688
1988-09-23,-385.8672,69.44531,-1935.6641,-1594.2656,656.5
1988-09-24,-1275.0938,316.375,-1533.4375,-773.875,-40.523438
1988-09-25,-2101.5234,593.7344,-993.53125,-71.72656,-294.8125
1988-09-26,-1652.8984,679.0156,-1646.2266,34.28125,116.421875
1988-09-27,-1946.9062,502.3203,-1610.7891,-388.4375,-146.14062
1988-09-28,-1273.1016,233.63281,-1831.3047,-1211.3047,343.98438
1988-09-29,-2277.0312,-43.242188,-808.6875,190.11719,29.679688
1988-09-30,-1028.9688,-271.71094,1006.9844,1463.0234,441.79688
1988-10-01,723.39844,-87.046875,-695.96875,1572.0703,1124.6562
1988-10-02,995.72656,135.24219,-823.03906,1309.0312,1679.5781
1988-10-03,909.9219,230.11719,-84.765625,771.9531,1864.5859
1988-10-04,458.76562,231.1875,798.6797,-538.8828,1570.1953
1988-10-05,515.0703,172.90625,-191.79688,-1204.5312,981.2578
1988-10-06,-658.5,132.34375,-3027.7734,-2137.086,-85.50781
1988-10-07,-2495.25,0.203125,-3114.6406,-1809.9141,-1258.4922
1988-10-08,-3035.3281,97.07031,-1779.1953,-1289.7734,-1655.9297
