,tpEurope_cluster1,tpEurope_cluster2,tpEurope_cluster3,tpEurope_cluster4,tpEurope_cluster5
1978-05-01,-4.6458463e-05,-6.5513195e-06,8.753015e-05,-8.3658006e-07,-6.6622604e-05
1978-05-02,-4.6142577e-05,0.00012231708,-2.6769289e-05,-8.220604e-07,-7.32038e-05
1978-05-03,-4.6182944e-05,0.00014531298,-9.13402e-05,-7.559579e-07,-2.0227886e-05
1978-05-04,-4.5120734e-05,0.00031929446,-9.039629e-05,-8.2525764e-07,-4.961111e-05
1978-05-05,-4.472768e-05,0.0005988798,3.1241558e-05,-7.359086e-07,-6.4444714e-05
1978-05-06,-4.487691e-05,-6.3735264e-05,-1.3810721e-05,-6.4149395e-07,-7.587358e-05
1978-05-07,-4.5738194e-05,-5.8012647e-05,0.0004363171,-6.501809e-07,-7.493395e-05
1978-05-08,-4.6233603e-05,-5.381661e-05,-2.6439448e-06,-6.4353793e-07,-7.4540716e-05
1978-05-09,-4.7042387e-05,-5.4872573e-05,-1.5100704e-05,-6.6235395e-07,-7.423106e-05
1978-05-10,-1.0749602e-05,-5.4798442e-05,7.785521e-05,-6.6904045e-07,-2.6674898e-06
1978-05-11,1.3452143e-05,-6.228376e-05,-6.414186e-05,-6.070743e-07,9.8343204e-05
1978-05-12,7.894184e-05,-6.2121915e-05,-8.0937214e-05,-5.820161e-07,2.4851572e-05
1978-05-13,-2.5158075e-05,-6.154953e-05,-5.7691796e-05,-5.738462e-07,2.3802277e-05
1978-05-14,-4.8048965e-05,-6.3654894e-05,-7.902972e-05,-5.345513e-07,-1.0727486e-05
1978-05-15,-3.1924497e-05,-6.5166896e-05,-7.449403e-05,-4.5207315e-07,-4.9753835e-05
1978-05-16,2.8255432e-05,-6.625488e-05,-7.571495e-05,-3.844663e-07,-2.5090027e-05
1978-05-17,7.391517e-05,-5.6673776e-05,-7.4717085e-05,-3.2041356e-07,-6.135648e-05
1978-05-18,-4.8225345e-05,-2.9258561e-05,-6.650428e-05,-3.119084e-07,-5.010324e-05
1978-05-19,2.9045546e-05,-6.591412e-05,-7.052415e-05,-3.118655e-07,-5.9428345e-05
1978-05-20,-4.9595466e-05,0.00019269396,-3.7730584e-05,-2.9852532e-07,-5.86407e-05
1978-05-21,-4.9428803e-05,6.2723557e-06,-3.948593e-05,-3.0535702e-07,-6.342472e-05
1978-05-22,-5.035261e-05,7.519149e-05,0.0003531808,-2.8199685e-07,-6.301607e-05
1978-05-23,-5.3176984e-05,0.00037472195,9.048864e-05,-2.2556556e-07,-5.9917616e-05
1978-05-24,-5.3865453e-05,-6.0475413e-05,7.425806e-06,-2.247655e-07,4.618967e-05
1978-05-25,-5.3601754e-05,-5.056618e-05,0.00010119736,-2.1936633e-07,-4.067483e-05
1978-05-26,-5.361466e-05,-5.6352423e-05,0.00016509969,-2.2593748e-07,-3.9555125e-05
1978-05-27,-5.5125063e-05,-5.747666e-05,0.0001217698,-2.1628068e-07,-5.672788e-05
1978-05-28,-5.5528064e-05,-5.419587e-05,-4.187895e-05,-2.1301297e-07,-4.981217e-05
1978-05-29,-4.810877e-05,-4.843522e-05,-5.5936456e-05,-2.1210333e-07,-2.876397e-05
1978-05-30,-5.8104553e-05,-4.8632974e-05,6.155791e-06,-2.11411e-07,-5.486546e-05
1978-05-31,-5.897957e-05,-3.6739984e-05,-3.8374717e-05,-2.0487856e-07,-5.941537e-05
1978-06-01,-6.163692e-05,-5.13663e-05,-3.9593306e-05,-1.985414e-07,-6.38241e-05
1978-06-02,-6.211859e-05,-5.16052e-05,-1.37498755e-05,-1.8823927e-07,9.770975e-05
1978-06-03,-6.330224e-05,-2.9989014e-05,-5.0556515e-05,-1.04083746e-07,-1.13494425e-05
1978-06-04,-6.211439e-05,-4.4241693e-05,-4.7979676e-05,-9.862383e-08,-3.530411e-06
1978-06-05,-6.228631e-05,-4.7648984e-05,-4.4728054e-05,-9.854572e-08,-1.13573005e-05
1978-06-06,-6.219222e-05,0.0007162641,-4.1017633e-05,-8.785704e-08,-1.2395067e-05
1978-06-07,-5.702282e-05,0.00011140693,-4.292571e-05,-8.410555e-08,4.4947083e-05
1978-06-08,-8.028448e-06,0.00021553421,-4.2826116e-05,-5.5641628e-08,-4.5650435e-05
1978-06-09,-5.9115468e-05,3.482012e-05,-4.196551e-05,-4.3402913e-08,7.978917e-06
1978-06-10,-5.4883483e-05,5.3128864e-05,-2.6813232e-05,-2.605308e-09,-4.50975e-05
1978-06-11,-4.8000984e-05,-4.1565552e-05,0.00017873649,-4.0893934e-08,-9.771451e-06
1978-06-12,0.00021083577,-4.1779913e-05,-1.1781567e-05,-4.0882252e-08,-4.262114e-05
1978-06-13,0.00024121077,-3.565978e-05,-2.5192465e-05,-4.0111907e-08,-5.113955e-05
1978-06-14,-2.1222491e-05,-2.869423e-05,-1.8563702e-05,-3.9828503e-08,-5.3668013e-05
1978-06-15,-6.63782e-05,-3.4095086e-05,9.974338e-05,-3.9828503e-08,-6.1866514e-05
1978-06-16,-5.843921e-05,7.5023185e-05,-3.2914304e-06,-3.2255496e-08,-6.151504e-05
1978-06-17,-5.0630893e-05,2.8936112e-05,3.2953943e-05,-3.2163616e-08,-6.5559e-05
1978-06-18,-5.5276174e-05,-2.5639143e-05,-3.360703e-06,-3.2163616e-08,0.00010120508
1978-06-19,-6.984456e-05,-2.657193e-05,-2.6337613e-05,-3.224006e-08,-1.34309375e-05
1978-06-20,-6.959777e-05,0.0002115376,1.6338592e-05,-2.3273905e-08,0.00014994311
1978-06-21,-6.969813e-05,-3.2710483e-05,-2.3215864e-05,-2.3315716e-08,-4.5409273e-05
1978-06-22,-6.998985e-05,-3.277226e-05,-2.170324e-05,-2.3252126e-08,-5.1523963e-05
1978-06-23,-6.711928e-05,-2.9344777e-05,-2.0904141e-05,-2.3253127e-08,0.000571005
1978-06-24,-5.6650653e-05,5.310012e-06,-1.9676927e-05,-1.9595017e-08,0.00017742484
1978-06-25,-6.0432438e-05,-3.0555213e-05,-1.9000187e-05,-8.232047e-09,5.144597e-06
1978-06-26,-6.7026805e-05,-2.2880995e-06,-9.4647476e-08,-8.192741e-09,-4.935675e-06
1978-06-27,0.00016636071,-3.0291021e-05,5.7763416e-05,-6.814367e-09,-1.7999118e-05
1978-06-28,-4.9242102e-05,-2.9545448e-05,-1.6994398e-05,-6.859264e-09,2.0886975e-05
1978-06-29,-6.902014e-05,-2.8422834e-05,-1.770552e-05,-1.0734639e-09,-1.3646586e-05
1978-06-30,-7.048433e-05,-6.32537e-06,-7.886952e-06,-1.0734639e-09,-5.4283955e-05
1978-07-01,5.5646473e-05,-2.7235883e-05,0.00018573824,-1.0734639e-09,-5.738788e-06
1978-07-02,0.00023401556,-2.6118045e-05,2.9717803e-06,-1.1127697e-09,0.00021087352
1978-07-03,0.00013531651,-2.537895e-05,-1.3082441e-05,-1.1127697e-09,-3.29199e-05
1978-07-04,-1.2611847e-05,-2.5078636e-05,-1.3242988e-05,3.7692338e-08,-6.690772e-05
1978-07-05,-9.756477e-06,-2.5450603e-05,-6.0998614e-06,-1.1573329e-09,-3.697201e-05
1978-07-06,-3.3154287e-05,-2.5342486e-05,-5.515923e-06,-1.1175264e-09,-5.5437857e-05
1978-07-07,8.572533e-07,-2.5233576e-05,2.2978447e-06,-1.2884357e-09,6.3056235e-05
1978-07-08,8.4375715e-06,-2.4123723e-05,-1.1846621e-05,-1.3304955e-09,3.8355298e-05
1978-07-09,-4.0485113e-05,-2.2250782e-05,-1.2317232e-05,-1.2891868e-09,-7.4771364e-05
1978-07-10,-4.973731e-05,-2.1619055e-05,-1.2358664e-05,-1.4583437e-09,-6.355805e-05
1978-07-11,2.464377e-05,-2.1623267e-05,-1.2459979e-05,-1.4988178e-09,-5.96729e-05
1978-07-12,-5.8628153e-05,-2.1236925e-05,-1.2183657e-05,-1.5410445e-09,-6.618651e-05
1978-07-13,-7.658476e-05,-2.0911493e-05,-1.15950525e-05,-1.4307211e-09,-5.25008e-05
1978-07-14,-7.084051e-05,-2.0613736e-05,-1.0946063e-05,-1.5129212e-09,-3.5015626e-05
1978-07-15,8.6085e-05,-1.9982508e-05,-1.08850045e-05,-1.5518932e-09,-5.5668468e-05
1978-07-16,-3.597986e-05,-1.8911574e-05,-1.2098381e-05,-1.2450407e-09,-6.2702406e-05
1978-07-17,-5.0944924e-05,-1.859172e-05,-1.2229249e-05,-1.434393e-09,-4.9908063e-05
1978-07-18,-6.90582e-05,-1.7564427e-05,-1.2258895e-05,-1.4748672e-09,-9.940195e-06
1978-07-19,-6.917415e-05,-1.7552726e-05,-1.217352e-05,-1.4128626e-09,4.08357e-05
1978-07-20,2.8093418e-05,-1.6639258e-05,-1.2418597e-05,-1.4561741e-09,-6.2859726e-05
1978-07-21,8.265068e-05,-1.6443677e-05,-1.2668513e-05,-8.81621e-09,2.499645e-05
1978-07-22,-7.832414e-05,-1.640729e-05,-1.3025702e-05,-9.096442e-09,2.3827437e-05
1978-07-23,-6.834205e-05,-1.6482227e-05,-1.31382785e-05,-9.377758e-09,6.368298e-05
1978-07-24,-7.518902e-05,-1.6665388e-05,-1.3418497e-05,-9.419233e-09,-3.391773e-05
1978-07-25,-8.1347556e-05,-1.6607306e-05,9.418818e-07,-9.6902015e-09,2.5855603e-05
1978-07-26,-7.31436e-05,-1.632361e-05,-1.34475595e-05,-9.775406e-09,0.0002395036
1978-07-27,-8.412218e-05,-1.5652458e-05,-4.36596e-06,-1.0180481e-08,0.00012029876
1978-07-28,-6.4925e-05,-1.563558e-05,2.9992434e-05,-1.0491424e-08,2.9535877e-06
1978-07-29,-6.978689e-05,-1.4510382e-05,-1.3196354e-05,-1.0763728e-08,9.361212e-05
1978-07-30,-7.886148e-05,-1.2499317e-05,-1.3332798e-05,-1.0881645e-08,-5.0089802e-05
1978-07-31,-7.488736e-05,-8.528696e-06,-1.2665434e-05,-1.1048883e-08,0.00014079394
1978-08-01,-7.941719e-05,-1.516469e-05,-1.256543e-05,-1.1303077e-08,-6.584683e-05
1978-08-02,-7.902075e-05,-1.542894e-05,-1.3082419e-05,-1.1424749e-08,-7.826621e-05
1978-08-03,1.1728618e-05,-1.560016e-05,-1.2232652e-05,-1.165591e-08,-7.7402765e-05
1978-08-04,-1.4211379e-05,-1.5211032e-05,3.5800012e-06,-1.17311005e-08,-8.176776e-05
1978-08-05,-1.8949395e-05,-1.5651747e-05,-1.3438206e-05,-1.17633965e-08,-8.176594e-05
1978-08-06,9.882597e-05,-1.5314177e-05,-1.33626845e-05,-1.2262522e-08,-8.024631e-05
1978-08-07,-1.4276702e-05,1.3901163e-05,2.7397558e-05,-1.2433932e-08,-8.253224e-05
1978-08-08,-6.977879e-05,-1.553602e-05,-1.2312444e-05,-1.2514296e-08,-8.163698e-05
1978-08-09,-7.775708e-05,-1.6241087e-05,-1.472884e-05,-1.2536077e-08,-8.488936e-05
1978-08-10,-3.385245e-05,-1.6432372e-05,-1.51726235e-05,-1.28615385e-08,-3.17098e-05
1978-08-11,-6.9071524e-05,-1.6702978e-05,-9.715777e-06,-1.3235069e-08,-8.470967e-05
1978-08-12,-3.9787836e-05,-1.746715e-05,-1.6217959e-05,-1.36977265e-08,-7.212913e-05
1978-08-13,-7.9115176e-05,-1.6940072e-05,-1.6489274e-05,-1.3654832e-08,-8.184832e-05
1978-08-14,-5.961772e-05,4.6754154e-05,-1.7943521e-05,-1.3795281e-08,0.00019908395
1978-08-15,-7.8393175e-05,-1.8130184e-05,-1.669341e-05,-1.39326435e-08,0.00026110068
1978-08-16,-2.8466075e-05,-1.811949e-05,-1.6727266e-05,-1.4156879e-08,-8.475506e-05
1978-08-17,-5.731522e-05,-1.9709125e-05,8.173785e-05,-1.446757e-08,-8.4364874e-05
1978-08-18,-8.3760715e-05,-1.91147e-05,-1.78119e-05,-1.46055985e-08,4.4692002e-05
1978-08-19,-8.436208e-05,-1.8563434e-05,-1.812846e-05,6.2744746e-08,0.00049180933
1978-08-20,-8.616042e-05,-1.8493749e-05,-1.7230612e-05,-7.633364e-09,8.118e-05
1978-08-21,-8.628908e-05,-1.9343408e-05,-1.8232737e-05,-1.1822897e-08,8.090421e-06
1978-08-22,-8.795917e-05,-1.8934124e-05,-1.9507124e-05,-1.4950672e-08,-3.3314853e-05
1978-08-23,0.000106345964,-1.8748255e-05,-4.360445e-07,-1.4996404e-08,-8.226949e-05
1978-08-24,-7.798157e-05,-1.9711828e-05,5.6437788e-05,-1.9045737e-08,-5.1570638e-05
1978-08-25,4.7831454e-05,-2.044755e-05,0.0006548739,-1.9082373e-08,-6.721713e-05
1978-08-26,6.766605e-05,-2.0900226e-05,6.9963055e-05,-1.9020284e-08,-8.56715e-05
1978-08-27,0.00010609016,-2.107603e-05,9.410973e-06,-1.9146547e-08,3.4024502e-05
1978-08-28,-9.783544e-06,-2.126654e-05,-1.9931509e-05,5.1482505e-08,8.004911e-05
1978-08-29,-6.38444e-05,-2.1323549e-05,-5.002874e-06,6.3294345e-07,-8.125134e-05
1978-08-30,0.00033698278,-1.2620178e-05,-2.3973857e-05,-2.6871183e-08,-9.256501e-05
1978-08-31,-1.4193756e-05,-2.1298869e-05,-2.5668958e-05,-2.6577684e-08,0.00036168072
1978-09-01,-3.1691827e-05,-5.438118e-06,-2.711115e-05,-3.4917193e-08,-6.425075e-05
1978-09-02,6.9158814e-05,-2.634308e-05,0.000121302124,-3.4894995e-08,-8.122178e-05
1978-09-03,1.05821455e-05,4.916564e-05,-2.882827e-05,-3.619167e-08,-9.705826e-05
1978-09-04,-5.0794213e-05,2.2257333e-05,3.34394e-05,-3.7046046e-08,-0.00010713376
1978-09-05,0.0002186156,-2.2623943e-05,0.00013374533,-6.7481025e-08,-8.7447566e-05
1978-09-06,0.00016049948,-2.9594166e-05,0.0004285307,-6.866746e-08,-0.00010632688
1978-09-07,-5.4334992e-05,-3.1091684e-05,0.00017877448,-6.8719785e-08,0.00024034982
1978-09-08,-7.694145e-05,-3.158831e-05,-1.3300532e-05,-7.010383e-08,0.0003843542
1978-09-09,0.00017818954,-3.283678e-05,-3.2772714e-05,-7.5037676e-08,-6.585622e-05
1978-09-10,0.00018909817,-3.513468e-05,-3.5819397e-05,-7.576421e-08,-8.315913e-05
1978-09-11,0.00012243266,-3.4809997e-05,-3.6426554e-05,-7.551878e-08,-2.0514832e-05
1978-09-12,-4.7479334e-06,-3.581856e-05,-3.844854e-05,-7.639677e-08,-8.059334e-05
1978-09-13,-8.108872e-05,-3.6780813e-05,-3.972627e-05,-4.892926e-08,0.00015279176
1978-09-14,0.0006080936,-3.825016e-05,-4.0308136e-05,-1.3005472e-07,0.00014692186
1978-09-15,0.00042069488,-4.0411e-05,-4.0918847e-05,-1.298813e-07,-4.5802575e-05
1978-09-16,-6.372051e-05,-4.041528e-05,-4.048151e-05,-1.329969e-07,0.00091840076
1978-09-17,-4.9368933e-05,-4.251329e-05,-4.2540123e-05,-1.352259e-07,4.476082e-06
1978-09-18,-7.8532095e-05,-4.4808647e-05,-4.2650183e-05,-1.3562973e-07,-9.440159e-05
1978-09-19,-7.553363e-05,-4.5348213e-05,-4.0581337e-05,-1.3570218e-07,-0.0001206273
1978-09-20,-7.766953e-05,-4.6362118e-05,-2.903105e-05,-1.8825098e-07,-2.8259361e-05
1978-09-21,1.6846723e-05,-4.6469333e-05,-4.772929e-05,-1.8675577e-07,0.0001650374
1978-09-22,-7.3757255e-05,-4.6331297e-05,-4.909289e-05,-1.8857803e-07,-6.857841e-05
1978-09-23,-6.979425e-05,-4.588887e-05,-5.0348724e-05,-1.8812162e-07,0.0002883599
1978-09-24,0.00023323536,-4.732364e-05,-5.0552862e-05,1.072021e-07,-6.2092564e-05
1978-09-25,-7.4220115e-05,-4.8007154e-05,-5.2079205e-05,-1.2494041e-09,-0.000119790166
1978-09-26,-1.572135e-05,-4.8709862e-05,-5.3199732e-05,-2.388445e-07,-0.00011079844
1978-09-27,0.00013888758,-5.0681294e-05,-5.3737593e-05,-2.4802418e-07,-0.00010890704
1978-09-28,0.00018626213,-5.283039e-05,-5.360902e-05,-2.598821e-07,-0.00010049221
1978-09-29,0.000100255515,-5.4542546e-05,-5.4147775e-05,-3.093531e-07,0.0005306861
1978-09-30,4.0218678e-05,-5.521357e-05,-3.9831648e-05,-3.3156107e-07,0.00031219772
1978-10-01,-6.49861e-05,-4.82376e-05,0.00032445745,-3.344384e-07,0.00032057398
1978-10-02,-6.76358e-05,-3.7739184e-05,5.090674e-05,-6.638115e-07,-6.4761705e-05
1978-10-03,-5.718149e-05,-5.3335047e-05,5.730443e-05,-7.0584605e-07,9.46988e-05
1978-10-04,-7.155079e-05,-5.5509096e-05,0.00012190682,-5.9187965e-07,-3.513896e-05
1978-10-05,0.00015392873,-6.30646e-05,-4.8618618e-05,-5.788013e-08,-0.00013110465
1978-10-06,-7.8332196e-05,-6.252582e-05,-6.122219e-05,-6.810518e-07,0.0005275185
1978-10-07,-7.446155e-05,-6.509973e-05,-6.191817e-05,-6.826034e-07,0.0007518096
1978-10-08,-6.942475e-05,-6.161029e-05,-6.419537e-05,-7.1751725e-07,5.4225107e-05
1978-10-09,-1.282656e-05,-5.9912443e-05,-6.225338e-05,-7.1816936e-07,-5.684694e-05
1978-10-10,3.558948e-05,5.547255e-05,-6.1931234e-05,-7.655632e-07,-0.000106199856
1978-10-11,-7.2674855e-05,5.845618e-05,-6.236865e-05,-3.5822495e-08,-0.0001101725
1978-10-12,-7.808333e-05,2.1234962e-05,-6.144272e-05,-7.920893e-07,0.00046406215
1978-10-13,-8.10398e-05,3.0423711e-05,-6.0619288e-05,1.0769916e-05,-3.534142e-05
1978-10-14,-8.229125e-05,-6.7237794e-05,-6.25216e-05,1.8286388e-05,-0.00012984202
1978-10-15,-8.295732e-05,-6.7341454e-05,-6.358171e-05,7.008482e-06,6.84253e-05
1978-10-16,9.298699e-05,-6.8734014e-05,-5.0595536e-05,-8.049447e-07,-8.455178e-05
1978-10-17,8.348902e-05,-6.7230816e-05,8.267015e-05,-8.2168765e-07,-9.5647396e-05
1978-10-18,-6.524158e-05,-6.539179e-05,2.4134883e-05,-1.2692581e-06,-0.00011829784
1978-10-19,-6.8608155e-05,-6.9522044e-05,0.0003075696,-1.2909946e-06,0.00032748727
1978-10-20,7.500131e-05,-6.9819864e-05,0.0010594619,-1.2575501e-06,-6.922543e-05
1978-10-21,1.5467864e-05,-7.232986e-05,0.00018825708,1.9371537e-06,0.00017296762
1978-10-22,-6.740429e-05,-7.5470314e-05,-6.781596e-05,-1.371158e-06,-6.6672284e-05
1978-10-23,-7.328494e-05,-7.698226e-05,-6.913568e-05,-1.4823112e-06,1.0927208e-05
1978-10-24,7.186467e-05,-7.814623e-05,-7.069151e-05,-1.562462e-06,3.8026905e-05
1978-10-25,-7.363851e-07,-7.788555e-05,-7.005911e-05,8.413122e-06,-0.00010056919
1978-10-26,-8.0563965e-05,-7.910127e-05,-6.875474e-05,-1.8065664e-06,4.1368156e-05
1978-10-27,-7.1247756e-05,-7.896586e-05,-6.283609e-05,-1.7936313e-06,5.8285455e-05
1978-10-28,-8.0010315e-05,-7.5572076e-05,-6.8355104e-05,-1.8773554e-06,0.000117114905
1978-10-29,-7.255663e-05,-7.424008e-05,-7.001677e-05,-1.8315704e-06,0.00023483386
1978-10-30,-4.7725585e-05,-6.8691224e-05,-6.974215e-05,-1.8107492e-06,4.3548614e-05
1978-10-31,-4.9098926e-05,-7.8649784e-05,-7.042736e-05,-1.8155334e-06,-6.5865104e-05
1978-11-01,-7.703543e-05,-7.7574725e-05,-7.217966e-05,-1.4863758e-06,6.821708e-05
1978-11-02,-7.466027e-05,-7.7452314e-05,-7.3646326e-05,-1.44358e-06,-3.67913e-05
1978-11-03,-4.728547e-05,-7.875532e-05,-7.3729556e-05,-5.013128e-07,8.523201e-05
1978-11-04,-8.3929524e-05,-7.77792e-05,-7.484416e-05,4.9623543e-07,-0.00012420081
1978-11-05,0.00016214437,-7.880877e-05,-7.3606825e-05,-1.3806992e-06,0.00018446287
1978-11-06,-8.187367e-05,-6.476548e-05,-7.369822e-05,-6.0782963e-07,4.233973e-05
1978-11-07,-7.343418e-05,0.00035243828,-7.429442e-05,-9.994192e-07,-0.00013326401
1978-11-08,-6.915087e-05,0.0003011095,-7.634772e-05,-1.4213363e-06,0.00025614287
1978-11-09,-7.4446805e-05,0.0007771886,-6.69784e-05,-1.5112979e-06,0.00021106079
1978-11-10,-8.4322404e-05,6.550549e-05,-6.4831125e-05,3.6821266e-06,-0.00011702626
1978-11-11,-7.852314e-05,-7.5446886e-05,-8.013055e-05,-1.5503392e-06,-0.00011792406
1978-11-12,-7.884055e-05,-6.104353e-05,-1.3720288e-05,-1.016927e-06,0.00040263234
1978-11-13,-6.47534e-05,-6.896929e-05,-5.8022604e-05,-1.7745413e-06,-6.392062e-05
1978-11-14,-6.190541e-05,-5.5610886e-05,-8.364914e-05,7.018847e-06,0.00020585471
1978-11-15,-6.167357e-05,-5.7110617e-05,-8.424751e-05,2.7477008e-06,-0.000102645135
1978-11-16,-8.643342e-05,-6.7598274e-05,-8.360939e-05,-1.9510169e-06,1.4552526e-05
1978-11-17,-3.737088e-05,-6.297862e-05,-7.8145255e-05,-1.0721349e-06,7.181306e-05
1978-11-18,0.00012334256,-6.4908774e-05,-8.473623e-05,6.9768084e-06,0.00025744076
1978-11-19,3.0894284e-05,-6.302042e-05,-8.757874e-05,1.8680225e-07,2.019247e-05
1978-11-20,0.00017781174,-6.352421e-05,-8.737503e-05,-1.4781174e-06,0.00010746604
1978-11-21,-6.9303525e-05,-6.898349e-05,-8.812914e-05,7.0798396e-06,2.295812e-05
1978-11-22,-5.8811973e-05,-6.980385e-05,-8.639875e-05,-1.6786707e-06,8.575275e-05
1978-11-23,-7.529755e-05,-6.417129e-05,-8.588631e-05,-6.0850084e-08,3.469402e-05
1978-11-24,-3.1308715e-05,-5.7662062e-05,-8.982858e-05,-1.4382531e-06,6.220084e-05
1978-11-25,-8.680064e-05,-6.189177e-05,-8.721918e-05,-5.4601026e-07,4.4165892e-05
1978-11-26,7.450359e-05,-6.764439e-05,0.00012340925,-1.4840163e-06,4.948936e-05
1978-11-27,8.706262e-05,-4.750044e-05,-6.734283e-05,-1.488028e-06,-3.527722e-05
1978-11-28,6.5224725e-05,-6.453484e-05,6.0904364e-05,-1.4860105e-06,0.00029614836
1978-11-29,-1.0726435e-05,-6.2296174e-05,3.1522824e-05,-1.5432985e-06,0.00042576925
1978-11-30,7.241375e-05,-5.7236062e-05,-5.8239104e-05,-1.23968e-06,6.8301364e-05
1978-12-01,4.5268534e-06,7.75599e-05,0.00019360002,-1.6852032e-06,-4.7976435e-05
1978-12-02,-3.6961264e-05,0.00031848295,7.706039e-05,-3.587264e-06,-7.0518756e-05
1978-12-03,-8.4004525e-05,2.6613052e-06,0.0009848761,-3.5973837e-06,-5.8546102e-05
1978-12-04,-7.23324e-05,8.949323e-05,0.00013722293,-3.595927e-06,-9.142897e-05
1978-12-05,-6.482899e-05,-6.133479e-05,0.00013352104,-3.6913714e-06,-9.5547715e-05
1978-12-06,-7.795488e-05,-9.2539267e-07,-8.823993e-05,-3.870413e-06,-0.00012222375
1978-12-07,-6.8612884e-05,9.298433e-05,-8.45401e-05,-4.023238e-06,-0.000117755764
1978-12-08,-4.919255e-05,0.0003613673,-8.4534986e-05,-4.4099347e-06,-0.0001075904
1978-12-09,-6.5721695e-05,5.443702e-05,-8.255199e-05,-4.758089e-06,-0.00013416249
1978-12-10,-7.278499e-05,-2.4453711e-05,-8.5951644e-05,8.230303e-05,-9.289448e-05
1978-12-11,-7.6666416e-05,0.0006143965,-8.6915315e-05,-4.8395505e-06,-6.289436e-05
1978-12-12,-1.2011864e-05,-5.97242e-05,0.00011386783,-5.058404e-06,-5.6271754e-05
1978-12-13,0.00025597194,8.878234e-05,-6.954551e-05,-5.033635e-06,-8.265849e-05
1978-12-14,-1.3375655e-05,0.000117215386,0.000808993,-4.839209e-06,-4.8815156e-05
1978-12-15,-2.2935848e-05,0.0004154667,-8.125827e-05,-4.8576453e-06,-7.260978e-05
1978-12-16,-1.6655089e-05,-6.37666e-05,-7.640105e-06,-4.8637608e-06,-7.2565104e-05
1978-12-17,-6.7204666e-05,-6.281083e-05,-6.572706e-05,-4.286603e-06,-0.0001006465
1978-12-18,-7.403754e-05,-6.6979905e-05,0.00027204613,-4.012297e-06,-9.462448e-05
1978-12-19,-8.075932e-05,-6.9554415e-05,0.00027448576,-4.9050104e-06,-7.938128e-05
1978-12-20,-6.407284e-05,-3.654859e-07,-7.6776814e-05,-4.8525862e-06,-0.00012347671
1978-12-21,-7.773343e-05,-6.7332825e-05,0.00027546333,-1.5453641e-06,-0.00013317862
1978-12-22,-7.689536e-05,-6.398111e-05,2.1932748e-05,-5.2364176e-06,-0.00010347915
1978-12-23,-6.6583365e-05,4.9048234e-05,1.898838e-05,-5.4175293e-06,-7.934484e-05
1978-12-24,-5.411279e-05,2.9022704e-06,-4.7570153e-05,-5.612541e-06,-6.780163e-05
1978-12-25,0.00021210269,9.752405e-05,-6.70943e-05,-5.243571e-06,-5.7297097e-05
1978-12-26,4.873756e-05,-5.9482616e-05,-6.564085e-05,-5.8075675e-06,-5.9468177e-05
1978-12-27,-4.4126038e-05,0.0002750607,-7.268023e-05,-5.7504544e-06,-0.000115308976
1978-12-28,-3.5807585e-05,7.484117e-05,-3.0448835e-05,-6.42909e-06,-0.00010080678
1978-12-29,-4.8688307e-06,0.00017767429,-2.7224789e-05,-6.4024175e-06,-7.0273825e-05
1978-12-30,2.0087318e-05,9.417802e-05,-6.592449e-05,-6.7494016e-06,-5.458945e-05
1978-12-31,-1.958353e-06,-4.0032024e-05,4.174812e-05,-7.0566066e-06,-4.772855e-05
1979-01-01,3.7465237e-05,-5.6097662e-05,0.0001684229,-5.3247595e-06,0.00014133891
1979-01-02,0.00010911727,-6.610062e-05,-4.0592873e-05,-5.3707563e-06,0.0002747833
1979-01-03,8.301163e-05,0.00041317492,-6.1171915e-05,-5.496919e-06,1.1153606e-06
1979-01-04,5.8679732e-05,-3.501168e-05,0.00022204049,-5.3218037e-06,-0.000107615444
1979-01-05,-3.5776193e-05,-3.8784798e-05,-6.844222e-05,-5.2503497e-06,9.2956005e-05
1979-01-06,-6.451541e-05,-6.316089e-05,-6.414862e-05,-4.762025e-06,0.00020923287
1979-01-07,0.00019059179,3.2946256e-05,-6.598742e-05,-4.8212496e-06,-7.955378e-05
1979-01-08,-6.772059e-05,-5.5269604e-05,-4.0278348e-05,-4.521044e-06,-1.8201768e-05
1979-01-09,-1.3707635e-05,-5.8908114e-05,0.00023967301,-4.23603e-06,-4.8616173e-05
1979-01-10,0.0001931367,-4.5136156e-05,-4.1334082e-05,-4.3043688e-06,-9.477767e-05
1979-01-11,-5.9439615e-05,-4.8646874e-05,0.00044598035,-4.347172e-06,-1.09393295e-05
1979-01-12,0.00019260742,-5.4102245e-05,6.0532075e-05,-4.3419545e-06,-1.6912127e-05
1979-01-13,1.6732738e-06,-5.9002792e-05,-3.58435e-05,-4.463383e-06,-3.659677e-05
1979-01-14,-2.4025052e-05,-5.8030193e-05,-6.6541936e-05,-4.4668036e-06,-0.00012714432
1979-01-15,0.0001312299,-5.6644127e-05,-6.5716245e-05,-4.485982e-06,0.00026801508
1979-01-16,-6.537701e-05,-5.4921893e-05,-6.68523e-05,-4.571573e-06,-0.00011492747
1979-01-17,-3.9248138e-05,-5.435025e-05,-6.609027e-05,-4.5555316e-06,-0.00013437495
1979-01-18,-5.527929e-05,0.00016571837,-6.2609965e-05,-4.627336e-06,-0.00013086718
1979-01-19,-5.5824417e-05,0.00031124812,0.00034068568,-4.4549242e-06,-0.000105853636
