,z500World_cluster1,z500World_cluster2,z500World_cluster3,z500World_cluster4,z500World_cluster5
1951-10-21,-56.236738955581316,935.7571316039102,105.33310661932626,2543.008996653696,-281.38665050722625
1951-10-22,-65.58286015430586,797.2881623099846,121.70213958012282,2401.157256725455,-337.13866137848777
1951-10-23,-50.11339405913808,678.1497732088823,170.85660621180736,1809.7003773522094,-291.134562236679
1951-10-24,-33.52996092067565,70.20757860060014,-68.06757598738294,1077.8848191598786,-321.84031087097213
1951-10-25,-36.9260640826952,-407.90959720649585,-173.19250026024204,741.4666325127987,-211.84040358329148
1951-10-26,-40.94417715979756,-134.89525002939945,-165.52361686234605,935.0665640013796,-203.03294169741494
1951-10-27,-47.520231779935735,123.9756782983555,-106.29013875658487,1001.312894701593,-342.0151978723243
1951-10-28,-63.00848521102559,-248.39289057908616,-13.675705413498097,1126.9299671875176,-316.10800673792636
1951-10-29,-33.38314305901024,-483.7466888700148,-125.20938382508882,1385.0418547319161,-121.16682945462567
1951-10-30,-46.08323587759829,-456.95788675505077,-310.08919081951115,1353.2173002705044,186.9982777745438
1951-10-31,-63.857441133943496,-308.3322450950789,-357.06507685730185,1092.8602441792839,-20.7766430719586
1951-11-01,-87.94368173044583,-304.5387677604641,-90.21881032176451,875.6911750485001,280.5581813256258
1951-11-02,-79.62030528584552,-326.56874790797076,123.67895574852832,851.9440514303967,457.7600022351771
1951-11-03,-68.56221215663716,53.69765208703105,175.59868790852528,995.9169217598607,767.9437360013206
1951-11-04,-91.49754003256683,643.5185487184259,18.968492242628773,988.1659291126153,1693.0335909801522
1951-11-05,-97.16165553026929,792.4244672167489,-15.531082785969268,1019.9458342140988,1495.8548789166382
1951-11-06,-106.55716692937598,1004.5540407019226,353.24336672339393,1330.0369990385957,674.1957024977453
1951-11-07,-102.67791417000211,1330.8332651014607,386.771914752177,1709.0964105230732,-81.3135226083639
1951-11-08,-108.22889919596147,1753.8751572809174,412.96626614678047,1898.3040648939716,164.10228895730046
1951-11-09,-97.54042902145403,1992.6009328089665,-69.94542872393075,1594.9037532173716,606.1849782667468
1951-11-10,-101.01176928542307,1473.868529744369,241.49471090959943,1185.769488202264,307.78198048140194
1951-11-11,-87.19732912147097,1137.2680398051073,471.1523814585111,841.9958694933143,138.03986972326373
1951-11-12,-88.62239113285551,1334.3187519285584,933.6502628428984,854.8688376479791,451.4407170891038
1951-11-13,-109.97087172952105,1350.2312288599685,1319.542254671852,969.0907169772471,784.4386373193396
1951-11-14,-107.11463480386118,819.7742670156205,940.444299606266,1110.8628379437296,789.9779937731225
1951-11-15,-105.759093038714,-60.76886402847187,-170.55418394361968,947.1493318890018,554.4742875484046
1951-11-16,-67.6068777269929,-246.21690963783152,-1132.8013455759792,1106.3085002852185,25.12926780543421
1951-11-17,-77.0814999698903,3.221392648580717,-1918.7456605730872,1237.3397729660658,-300.4292436072877
1951-11-18,-102.86726914188098,454.81401281413036,-2306.6640146015257,1575.426809870909,-329.320739783707
1951-11-19,-86.9342966519688,567.3674840223684,-2474.502773840427,1678.0883852335862,-612.3116167002393
1951-11-20,-71.01120374610247,310.8332237259994,-2313.3783329305734,1491.3017804935653,-808.3421024041406
1951-11-21,-89.45755223551251,198.26593229079188,-1916.0511322654131,1547.013983057326,-624.2789145108914
1951-11-22,-121.53818581333098,299.0460335190615,-1514.0223982233647,1513.0580451927924,-524.309734590359
1951-11-23,-120.27167003155431,410.0129905436625,-1426.5562537908156,1405.6390910113303,-618.0889424251878
1951-11-24,-113.8040521370513,350.1297595517252,-1781.764261784097,1297.461334815846,-862.7796278055756
1951-11-25,-94.99780232280999,395.1606476580799,-1477.9590155831954,1349.600795654206,-1200.7036688644025
1951-11-26,-73.30054799791874,570.9536622379501,-1068.9266800215244,1352.1920457441881,-1231.9811389637423
1951-11-27,-65.6824720066901,830.2564596494911,-1050.976128977668,1197.4569092634704,-529.5388428903779
1951-11-28,-55.25844445562295,741.2468137773344,-968.8812747343492,1108.602457311366,173.8690652522678
1951-11-29,-39.13184934169298,636.2708835026642,-1608.7665023777324,970.3732266873906,-239.76044719651387
1951-11-30,-33.771197248146514,1045.0656453465128,-1226.7501313664504,844.2948384607082,-540.8516145510106
1951-12-01,-60.50765381818851,1278.9250176011928,-1064.1406438334975,827.7445542769019,-473.5963492501353
1951-12-02,-76.61932119837674,1397.194908621675,-1110.9068171284885,915.5677648538849,-567.7688867108584
1951-12-03,-74.29365176926382,1667.3723719555326,-1122.3523570548684,1072.4261727179357,-742.113482239198
1951-12-04,-92.01088197688965,1979.5353366365912,-1230.810847244528,1077.201621263324,-882.2160972609614
1951-12-05,-95.79086161860722,1933.5197224169294,-1255.3185260071996,931.6415349589879,-491.25501431503415
1951-12-06,-116.5085042361716,2004.1608012051151,-1001.5559060060425,877.7422597373283,15.9308781594763
1951-12-07,-133.40852240303167,2319.8419916803623,-542.1335180816022,1021.4508660115929,226.4279170476465
1951-12-08,-119.31540468767665,2147.9046932668757,-328.79369170482505,923.7756359756048,59.37260806950215
1951-12-09,-92.62291137082784,1453.8397786559156,-232.22334870862022,638.5685049813152,-386.87615078685735
1951-12-10,-60.920854228904595,1341.695669724174,-354.07906597781175,513.4653277924494,-729.0657690073135
1951-12-11,-43.164824399056506,1653.6992676243872,-476.3658748540104,540.4493674672847,-975.0916283013821
1951-12-12,-29.757079671548762,1455.5610596380407,-339.5156679399658,508.3121093265723,-1002.2282888233837
1951-12-13,-13.390012302541685,1048.0653710739118,-71.020234073872,721.2285813465568,-802.7376947334145
1951-12-14,-17.524312248634295,447.70795435874487,-198.17310946535972,868.5718629603449,-816.9541700989053
1951-12-15,-29.03876560133701,-150.6181087829776,-673.3939060048596,1094.08720494517,-681.2776496687574
1951-12-16,-44.72256257656315,-447.87287124381993,-894.5335212570385,1289.4333346448843,-638.7193997412198
1951-12-17,-38.15370615997247,-270.13905857233533,-1118.6712230448363,1278.3717936308094,-1118.9231598903914
1951-12-18,-44.650617882921445,1.9135487068253227,-1280.0601815125879,1098.565652130556,-1466.0630055333743
1951-12-19,-42.78892439966489,108.7545213508621,-766.8147211527131,803.6883328848692,-1370.0535017623858
1951-12-20,-48.79585340691982,-63.44584474240119,-189.54843816689922,451.107519740975,-1374.465530742074
1951-12-21,-15.520473334134653,62.49529345067039,-129.33728878268852,333.3722732312843,-1414.4845935916655
1951-12-22,-26.1714502076879,413.3532330698106,-220.1961224975751,299.42222152793573,-1254.2889298628975
1951-12-23,-46.02296713158383,712.3064051515913,-576.5192084155427,225.27049808128677,-1322.494829706347
1951-12-24,-66.8417390104104,641.1499453427087,-529.6590220553583,214.36288648091698,-1415.049736588707
1951-12-25,-46.751429020844014,951.8942195711029,-375.48343997313316,376.91239116234954,-1205.3837246389126
1951-12-26,-41.18756204200245,1340.713923458512,-804.8603648715941,402.2564995234459,-1126.8767360830898
1951-12-27,-49.734607596095465,1443.1094417932886,-1101.633183751758,232.11654724771606,-1176.6501787996713
1951-12-28,-37.2536636075171,1261.9792825808695,-626.7539048029589,92.65350288768313,-1099.8539749319514
1951-12-29,-46.026046794491954,1120.7074656454408,33.29728422285262,126.14218315046122,-550.9229897361477
1951-12-30,-60.80160338735728,1232.9672362200815,-232.940515801358,244.49058634332576,-269.13364784812296
1951-12-31,-87.06546221013463,1509.5065670977265,-180.9524023382114,359.8958791265299,-116.86252219806536
1952-01-01,-103.411379542129,1641.658241682593,-385.5270528429809,570.9202618032997,-178.28254410804917
1952-01-02,-124.83965557245399,1499.6729360939737,-641.7267698503382,711.892597732837,-449.11844340390775
1952-01-03,-128.55745196905934,1206.2484396630541,-961.4604313360867,738.9218903385258,-1021.2349705507506
1952-01-04,-116.46077696472837,1215.2703119838009,-961.2364895914769,808.8763897355163,-1456.9789029241138
1952-01-05,-95.73453710007615,1522.8985707921338,-600.4829739430937,834.4943051378402,-2031.2647333106884
1952-01-06,-111.62182597545785,1418.6106538394445,-200.65571865344617,757.0345484982115,-2135.89803370862
1952-01-07,-135.61469550103746,1443.7441563230545,161.0959199822016,884.1250465911098,-1660.0113284657969
1952-01-08,-140.49749310057194,1375.2763065006502,527.0244556845353,966.674726557481,-804.9523626139897
1952-01-09,-132.95421218388952,788.9284046860323,790.1777377699208,740.6839061388469,-102.42485892697238
1952-01-10,-113.16944834918426,400.4011681630762,613.0812947343882,703.624071767224,-76.86081042262477
1952-01-11,-109.55239387217694,455.8917569370785,433.7546653150884,640.7910267214493,-224.90676338100647
1952-01-12,-82.83042337797372,358.4529948189195,172.36898897286082,435.75150417146557,-957.5439168414479
1952-01-13,-39.0626640728241,129.76856594588986,425.8648129429653,432.5588251475633,-1456.8986640897722
1952-01-14,-23.702507415594518,28.63322361969858,673.4266185680847,540.8270720689349,-1217.2609502185785
1952-01-15,-24.562555013597827,317.3536822509112,961.9635184349804,557.5392533804413,-707.185917690153
1952-01-16,-47.25660415353516,312.54161242938545,1319.0220935886568,475.8457318161995,290.2040923100004
1952-01-17,-54.817724449225544,-71.15820110296782,1678.0297650070586,526.0368346174565,950.8672082370983
1952-01-18,-46.611520642067006,-169.71285735396856,1617.6020174001965,620.5818838940055,986.2981408842279
1952-01-19,-44.90399943730643,208.34203640862398,1662.9830116406392,549.0865071024922,954.4215105992474
1952-01-20,-47.164041710090736,444.7477045611488,1602.0159660106578,410.91600539148106,1367.9702178026864
1952-01-21,-57.81495480940704,392.59462736295995,1659.7710384969068,440.05575235407474,2063.804633628454
1952-01-22,-96.22719691195952,624.7655055724395,2267.590621088432,517.2384161588054,3123.8223053250063
1952-01-23,-132.79968148742495,845.8783043301863,2465.5641035123804,453.3951258920286,3698.4187270100742
1952-01-24,-157.2358333756041,827.1746991142965,2371.7789497843323,143.15143257282497,3541.9869792674453
1952-01-25,-141.2727268189743,1152.7189256379834,2046.5080266362654,105.51246250256666,2780.804144230048
1952-01-26,-72.20332690328283,1445.4402996815613,927.0499742493533,110.81710483070626,1716.507313608041
1952-01-27,-55.60948898513101,2010.5166497771413,204.29287489206874,29.476603876421,685.489954537596
1952-01-28,-51.813798182846845,2343.7512599296333,543.0217886920831,-13.223124160548098,-214.87362149688659
1952-01-29,-50.23152921574867,2115.10102167414,984.9586414337816,162.98825488342996,-846.1991593491906
1952-01-30,-72.03963331454771,1812.400477212529,1103.9520538586312,257.5087952777169,-992.1770012585963
1952-01-31,-55.615427363584175,1338.8113742734708,1048.7151791426456,150.45613617285753,-653.9174407115961
1952-02-01,-45.70565751862736,938.5927675334812,1127.9989853009993,247.24167968550574,-516.0068443195797
1952-02-02,-31.870256613088582,721.131706304351,1109.310389739081,563.1457635341517,-329.84230616969626
1952-02-03,-36.47142023659249,598.1191162172013,869.183675536466,453.2439334080184,-89.40054129427045
1952-02-04,-35.2706670317237,240.76164677940963,636.2048963215186,272.01074480931896,63.113162016047355
1952-02-05,-38.05390426749166,-119.83042369065754,722.1609122778042,105.41487620446253,250.37138584210368
1952-02-06,-69.94361378084817,-85.07966870459532,589.7689747835353,-93.10213911321874,726.6533135752194
1952-02-07,-113.87075474535345,20.36485248141413,783.8995872089231,24.115440319068565,1177.591443582079
1952-02-08,-125.67920652355983,131.81878996757123,968.5495928296941,68.95302103588965,1142.9333892858897
1952-02-09,-121.77831461618557,328.4428042085822,1036.5214598243224,16.15357098349624,1089.653642650428
1952-02-10,-93.70562206154285,-39.581423995286755,1094.4409320072457,41.59438454042995,1049.8548027436843
1952-02-11,-91.32962006102233,-351.18209064405124,644.4625829734994,-131.42988243898765,901.7989786697739
1952-02-12,-63.16408397149843,-398.0257757949979,333.0417609389739,-384.7442390864636,906.3020619269755
1952-02-13,-18.189688506819614,-176.03911786266414,487.17384936785504,-385.59663310588513,1046.5332039031593
1952-02-14,20.352783482057955,15.778075957202553,759.2384136735049,-320.68335273798345,951.3250954345569
1952-02-15,41.18694614284582,-53.07005914105311,1070.2158012036273,-290.07249101426817,841.7907376138791
1952-02-16,32.695277958519284,-468.9803594465336,1210.2742257555944,-398.37505189905914,939.7267688255158
1952-02-17,1.3224079211455095,-888.3201388214625,1469.236571049541,-557.0668917882886,1088.309446707821
1952-02-18,-6.8800373682118625,-544.8499709429057,1655.380260261337,-626.8140787112039,1047.377517928003
1952-02-19,-7.60163991518781,-271.50530070781235,1496.938255682916,-665.0693629502816,915.3137712818923
1952-02-20,-32.4653300680619,-694.3385672755585,1239.7265279407427,-790.6526926867778,785.0233297869485
1952-02-21,-43.30445436767662,-1244.8267552638467,1130.685528198759,-813.5615515333216,698.86150132392
1952-02-22,-63.50873091288939,-898.0269803440414,1029.2959434515749,-658.3884144802387,447.10667290721995
1952-02-23,-41.749106981989236,-543.2226706617308,574.1142103999127,-622.9160536729833,161.82216042428504
1952-02-24,-39.82121226792026,-436.31820988501596,48.46195478141695,-742.5916356275513,-133.25565528457545
1952-02-25,-11.239331445212695,-112.25730121134683,-63.18306392817176,-761.848205654061,-168.54308581629314
1952-02-26,3.29497975232834,-39.23790700876451,-312.9764850305361,-861.0202849513036,-11.92879657690177
1952-02-27,-11.504310395252872,-160.23692909802725,-563.2433154345034,-831.4157197909936,325.59197331899026
1952-02-28,-63.046189072799585,-164.1433480613479,-196.80590125796238,-782.1705216949633,818.7777405964101
1952-02-29,-73.4421081573399,-313.82097630085383,135.26324167777156,-858.4365515295609,1280.4420164759083
1952-03-01,-70.74821160186897,-290.0281310619965,436.8451415332881,-776.3620228433392,1381.6443633690521
1952-03-02,-60.51279079412971,-272.3269858505963,1097.4300018493889,-877.9848286450349,1654.7100898091155
1952-03-03,-66.74811725471898,-330.1687479794338,1416.3159289982652,-1105.9328288516442,1734.4201462638746
1952-03-04,-53.04885964159013,-287.0733794658657,1268.4729733297809,-1231.497805351512,1665.0503044935585
1952-03-05,-52.8206259613131,113.016835040909,573.06443359893,-1132.5752503602723,1657.9828047951785
1952-03-06,-76.08645057706723,537.8328379288735,52.407343951519415,-1025.7733344941985,1521.422623953631
1952-03-07,-88.85407653534119,1234.2364663809722,-340.9414726185946,-662.7792759340338,1072.0959862231298
1952-03-08,-99.37850012557816,1548.6885136346073,-228.33318746094685,-355.87600347671014,623.6105493886269
1952-03-09,-130.8418774186065,1877.781290436773,-236.15067775516565,-87.24098310133614,341.3677146619907
1952-03-10,-162.43376151341607,1756.280463300805,-313.1416038731108,23.478004848057513,366.1282805293429
1952-03-11,-155.60097279490185,1471.6752035081934,-626.6704213095335,240.0959322394188,396.03974049019916
1952-03-12,-158.7908963650865,1318.409355790288,-971.8785152769874,380.28652666376,530.9196017282401
1952-03-13,-159.95047978486846,1381.6352167208643,-856.954670631232,263.101503180728,700.8591638136149
1952-03-14,-144.58561522576755,1378.4425726513578,-722.627259002258,-150.39744927400113,800.1505420460697
1952-03-15,-147.67723405743675,1069.5779427723958,-569.8857932726662,-141.10699244544503,727.7020262650465
1952-03-16,-149.54549187074218,-38.48152879817914,-430.9339563568121,-2.0012937472074137,452.3917331407882
1952-03-17,-143.66592126104374,454.54493051580994,-282.8450527364042,-13.469777224880117,217.1891822140583
1952-03-18,-116.40724955284323,1624.5275168684161,-338.8328653161671,-20.824646728319422,-36.59233051404253
1952-03-19,-117.24410500245588,2274.8663647578674,-322.81564578291614,-50.274032996461074,-186.103550412439
1952-03-20,-120.25480650929508,2283.0134923650267,173.84247707190636,-200.44502901599247,-201.57906559880598
1952-03-21,-120.65739235116533,1861.1685855641451,1037.7776278385795,-253.4964130183854,-393.5656109739148
1952-03-22,-93.32662790844033,1558.9176656514064,1975.052404542953,-21.841326367999844,-440.09610564398093
1952-03-23,-78.40425661980717,1000.359090287779,1550.2001969877551,104.01622697577824,-63.81048607873491
1952-03-24,-74.67791288022575,487.555991757369,1509.924531211148,160.96987796821008,65.22001323567926
1952-03-25,-86.67534563387412,321.7345834978788,977.749611661505,1.112392150236405,8.912065147626587
1952-03-26,-113.24367661083323,318.83954759545765,592.5298399501316,-197.0854040098999,121.69304494922139
1952-03-27,-128.13216351421352,207.90147406127483,455.52728016646785,-515.7403189749964,489.2968226781315
1952-03-28,-140.29627960044144,572.4364171759016,60.02982929227363,-630.1875438802567,1011.7316811651698
1952-03-29,-131.96022914682393,688.4267459663496,-67.94712801814823,-607.3035211619615,1229.3570904358364
1952-03-30,-98.65243306838585,506.77339831701687,142.29622169135007,-822.3521682166079,1062.8793107897102
1952-03-31,-60.09448380688032,227.30685095037535,85.18386085260029,-1129.6663342808477,775.1249727558557
1952-04-01,-48.01583992998115,133.42912486305502,-190.1296551365079,-1314.1352188100893,718.6035270076553
1952-04-02,-62.922078043399374,-103.23035736674356,-18.75711915081565,-1467.9962173321221,469.8166852875345
1952-04-03,-63.683317462673905,-369.0373822921198,312.36252373713387,-1236.0753612134617,-6.042489851742243
1952-04-04,-52.28787258849069,-375.0460596334897,620.3667420122382,-1130.4470292631238,-142.80268990090417
1952-04-05,-35.3707217358871,33.74278982965011,803.9718477158523,-1106.6388904780079,-205.61764670972306
1952-04-06,-23.60943592962008,611.3731499713432,669.7467869724574,-1059.1877211212225,-372.2436043096286
1952-04-07,-51.07676139458074,810.7949693196398,505.09527072570836,-1289.5234387120202,-673.8294416540502
1952-04-08,-56.70164034971414,707.9985912678392,424.55322955362107,-1426.529766885201,-946.0590157608909
1952-04-09,-55.31764316298954,592.4332004932455,375.2164441871463,-1663.1975843856505,-1134.607156852167
1952-04-10,-86.66527544475159,490.4845022923399,282.42993120663067,-1696.5570839934176,-1606.809288993698
1952-04-11,-72.6886496493257,-142.87338900051455,639.1856630099069,-1344.928033831238,-1818.0485661712685
1952-04-12,-90.8426273043519,-746.1709214018933,1392.8330926236656,-1072.8145627997415,-1311.3487418712764
1952-04-13,-109.41640862149565,-1309.5942151675192,1631.0810243058584,-937.3515943582063,-673.3967598648604
1952-04-14,-122.72089852013735,-1688.963632871628,1617.892513228202,-852.2222737016913,-427.79322076681626
1952-04-15,-134.49518669302572,-1807.879515285222,1257.682023444238,-1040.7327687116976,66.99006110726485
1952-04-16,-122.03164946152843,-1857.2363740089643,535.2734167281151,-653.8952482817482,428.83571475359724
1952-04-17,-103.87608373627694,-1216.0632283347277,-241.37106829280359,-148.04593796670238,458.5975502147127
1952-04-18,-92.5813305209486,-873.4381842911442,-442.27517263358646,-223.687320080034,185.6262934887566
1952-04-19,-85.15783269344463,-722.346117288504,-557.4934890733886,-254.44874249125186,151.7707099248232
1952-04-20,-69.01311145501626,-727.1828942307709,-770.5588568215595,-319.23524358655135,163.43937225515887
1952-04-21,-80.53836023500128,-932.2555954206485,-1048.7212821664905,-324.2502211215403,131.58599067555855
1952-04-22,-84.63776982883596,-696.9250534293922,-1522.2698864819633,-168.34873228389247,-88.93460136528547
1952-04-23,-110.15533561602244,-670.9812075500433,-1830.4707376449794,-120.32483143662918,-127.79812501194041
1952-04-24,-134.1588282748137,-617.6616040128154,-1941.848016998176,49.96455997252659,22.264310950474822
1952-04-25,-128.44138006210758,-239.27370437133092,-1494.2426167118547,50.50772795614101,87.52095821047888
1952-04-26,-120.95149759521318,228.83800008381095,-794.6422501427198,101.72959454033698,169.14955563822983
1952-04-27,-133.26673670760596,461.3728880879551,-249.36654357958898,185.71196022365464,239.89250930468637
1952-04-28,-133.77136099862537,438.5369713937386,-6.666108340810334,62.36198197908815,403.89586484624107
1952-04-29,-116.54154917150987,443.91695161847906,191.42599471122847,-273.19186423535734,868.5442851439767
1952-04-30,-88.93554801214887,146.3686274083809,597.1078001338116,-564.2942563969383,1240.0368168371422
1952-05-01,-88.67624822193247,-441.11956555845444,575.7739017739622,-885.5568789683163,1251.6765043962978
1952-05-02,-112.12293503651858,-1213.9677908020835,603.5439759403962,-1139.5706354657207,1685.730860410483
1952-05-03,-74.08982152294152,-1556.1439530345,743.5937351534789,-1418.1535624626981,1728.9194958286512
1952-05-04,-40.51129289606072,-1368.580950111184,1007.5538419608692,-1833.6556878924093,1442.921070741574
1952-05-05,-45.2114597627302,-849.1876592890227,1111.5244174276017,-2185.0286910997747,1067.5859277124603
1952-05-06,-63.030594178243504,-388.8880700425234,814.4542725523901,-2043.2661613148746,1055.6752679861934
1952-05-07,-59.91892960426259,-242.72186555416667,281.17377907032517,-1880.2127909275046,1246.5448711831473
1952-05-08,-67.12338967782588,196.23131337083942,-60.65232922551877,-1909.5434634215935,1345.1352140177
1952-05-09,-81.8547593180721,448.1930669172734,42.81978652529559,-1988.3008041218343,1258.441934248948
1952-05-10,-102.92815318927995,246.47263292855584,747.9969322681676,-2241.3411638010516,1158.7428480951917
1952-05-11,-150.49787591990992,-73.71578389933225,1148.7441652997354,-2391.677530030404,1212.7259421845617
1952-05-12,-193.67698006269364,-146.30020486319802,990.3080516011212,-2124.548865001403,1281.8799491682496
1952-05-13,-223.4516701328014,284.6461157752319,1302.8213576698222,-1311.6562091172357,1237.3670749275595
1952-05-14,-239.3280482108808,540.2312537990088,1570.5421548134516,-518.1526309269512,1118.2636007774024
1952-05-15,-233.3685425769859,535.962061523684,1378.745674432399,-36.509098685429855,924.96992729705
1952-05-16,-199.66206382468957,113.7310496520334,1301.9516924865256,349.6123158708185,481.1353228479405
1952-05-17,-165.76741829283645,-64.50906802373284,1247.4646016386887,738.3218496253412,-207.13480309012118
1952-05-18,-134.97261541265365,-508.9850259100983,1029.6507848576232,1225.1789091593375,-705.9055999085742
1952-05-19,-116.19264262016002,-1223.0474261554157,768.5934920618109,946.0403622454884,-1001.7533043011704
1952-05-20,-83.16882180280146,-1661.887928854611,535.4767098592381,321.87709245084704,-1132.3652133059477
1952-05-21,-54.49556574349147,-1587.4304342867745,145.83915810750477,319.1928969956218,-901.0471781147385
1952-05-22,-39.30409941336017,-1335.0687343808772,45.67190507157138,252.80029911090756,-680.728023096054
1952-05-23,-69.91705357844826,-1165.5924541893078,472.7423577926858,193.3381927987496,-336.0655748315456
1952-05-24,-99.72081937832968,-1129.5704831890998,677.8354124619129,27.30684657391132,-71.1744867796855
1952-05-25,-126.56248113027037,-1300.7267277057658,605.9304487284496,-359.3756618813416,280.75703575915134
1952-05-26,-142.85820293884137,-935.1712234666943,750.2408750929604,-733.9797109972992,631.870615415927
1952-05-27,-177.50582808847943,-510.1833016301046,771.6295597156087,-1092.060598953298,938.0837579203697
1952-05-28,-191.04752047386748,-624.5847536763366,604.8408226450073,-1119.3026040630348,1014.2014270697316
1952-05-29,-205.49893859735033,-1059.7360120289914,456.8591965029508,-1224.2935488684257,934.9489486560808
1952-05-30,-231.33469635900266,-789.3988241727535,283.61777028717086,-1304.4753708030062,903.3528417243532
1952-05-31,-206.70986630328602,-1483.8364315990193,543.6650275068613,-1231.112742160392,788.0270087370523
1952-06-01,-165.73147524124323,-928.4183126673595,1008.6351084978627,-1221.3179564872457,599.0224416178397
1952-06-02,-117.95315823569219,-362.89384658280386,1616.975018828554,-1254.2858651849567,487.44899789089425
1952-06-03,-96.62611594003005,-40.780395779307185,1629.1228997776748,-1456.9787009383376,476.4927142758302
1952-06-04,-104.33332051186613,-662.7083419659668,1232.8712328625559,-1492.4570121495346,326.4484058371938
1952-06-05,-105.62793796023132,-1408.6516520118066,739.6908972720852,-1279.20774707562,236.71931493958687
1952-06-06,-114.23336392577717,-2203.2743334326224,335.11071471573223,-859.5438285022511,75.20010482687704
1952-06-07,-106.45402288720064,-2659.6125878450894,15.082859135743632,-448.73578041437946,-55.64836734469272
1952-06-08,-89.99634677218563,-1903.9192661124375,55.64288157893954,-129.84069602116034,-181.02291403758156
1952-06-09,-87.40376985628815,-959.9359104997903,352.40004429946157,-153.33211051789945,-147.4369213975286
1952-06-10,-85.83380189805186,-625.9348489860803,752.0000070293229,-471.80534752879987,-92.94571687444446
1952-06-11,-99.25605531046665,-443.9042064403061,1200.3504395895434,-489.4161848380411,30.878363917905034
1952-06-12,-83.35255200621121,-554.0859327823264,1374.4663357038878,-875.0107857370665,186.7240933943534
1952-06-13,-69.9434343501014,-666.2630545974655,1618.252557175303,-1207.89964800141,456.90655046199913
1952-06-14,-44.891890977709316,-948.0572549356889,1341.0796916897775,-1516.6081540537605,554.6557959820736
1952-06-15,-15.23536091757365,-1823.597598001265,1038.841183799985,-1652.919783781656,468.25682299237775
1952-06-16,-19.008049113782608,-1969.283940729055,1144.6380348183172,-1342.0357269697859,541.8688236164672
1952-06-17,-32.37242114195295,-1128.4414121069203,1281.1528931480411,-1034.3133846465269,553.4711875827322
1952-06-18,-48.59407816258445,-940.140471559085,1171.141504246889,-1057.4215103957672,441.77606599588677
1952-06-19,-81.86265712021971,-1185.3544938071482,961.7600615043949,-1277.167127314353,384.03249533573603
1952-06-20,-102.10207575292031,-1408.3220391180978,857.8737237531858,-1370.092489691835,473.2304877027261
1952-06-21,-113.22287166250365,-1341.6851097252634,1086.9454797933292,-866.9853163024524,559.5529966978727
1952-06-22,-95.561777950771,-1812.993566608649,1199.114404115881,-129.12273307985026,435.8374320276769
1952-06-23,-66.42216395513698,-2126.038780900403,1106.9214651821678,294.0297490103092,171.44343447216556
1952-06-24,-69.95778364758695,-1306.3072768276613,1026.3910999361638,363.56930968705086,-23.600032230846434
1952-06-25,-72.2449126538627,-403.38749090964086,1071.2777038676484,151.57438220998105,-90.35212502426552
1952-06-26,-42.853226093048704,84.6847193786822,1242.4143392698559,580.7205395499611,-383.1031653147603
1952-06-27,-41.40147915869215,254.16885399730097,1226.3502592993011,944.2954342157698,-535.9572700793175
1952-06-28,-37.83622973768875,-154.77742700513673,1061.6645920464969,744.7046066381874,-520.1923908883049
1952-06-29,-31.046855193774615,-260.7809838028925,941.8265133398857,508.5146551274482,-490.888311368851
1952-06-30,7.881267508272188,274.17825808704924,788.8051735543041,286.91566045362794,-466.9263044301677
1952-07-01,13.269460349234805,554.3320032593426,661.1679236909573,262.7514718287411,-488.48562062332803
1952-07-02,-7.71879902526805,121.20381389568458,426.65405707987037,283.91486682331225,-533.8189607888595
1952-07-03,-21.71939171128864,370.036070357409,149.2856131800638,273.30423372148203,-596.3645891841707
1952-07-04,-5.228661357053908,801.6481985574861,-113.93733767805837,25.687074132318248,-576.8927217528889
1952-07-05,8.626154472201096,1206.6241446755855,-386.51370573409343,-37.97338780104318,-355.5661748280866
1952-07-06,37.80244997401779,1547.440394653594,-254.77745818570585,-36.27250502809627,-239.1376288169445
1952-07-07,23.194560859582268,1718.5796619737982,-169.17559911866303,405.0364000819754,-119.78929677960934
1952-07-08,37.3895995103422,1758.978456526919,-308.87195941534975,870.4344342744154,-2.7186047033467493
1952-07-09,30.56464477281759,1925.3693289029015,-274.48750171351617,965.4879099234829,272.1520060629112
1952-07-10,16.916869485221962,1550.9865833184617,94.55114729673089,581.3800724824855,648.0822196634051
1952-07-11,-15.065031810340873,1122.8283210273453,-112.42344419693462,210.67922166884216,906.467772505054
1952-07-12,-13.070856245330926,1307.3385575950872,-452.62095351534936,639.2960782569883,846.3861582360071
1952-07-13,-10.035831960850873,1361.1969893338378,-830.3685589646449,735.7931543255636,762.5453784944123
1952-07-14,-17.751327062479994,768.4349457891863,-980.9781279991572,453.89766675914393,515.098921285053
1952-07-15,-29.896309094336377,530.656447950049,-639.2799443264928,302.5930532683109,250.2874106498987
1952-07-16,-43.67172810611503,204.50067160293978,-751.5767494006873,-37.72651922450152,182.62842504068436
1952-07-17,-37.42619464596324,44.09055985030649,-1207.5165391033656,-218.04241374213908,48.16916816052512
1952-07-18,-21.175524454132965,-22.936367894156245,-1391.2630090439375,-243.26737992364005,-160.12987119834625
1952-07-19,1.154224760883043,469.1371003204383,-864.688976329963,-420.72541637498415,-534.496286901105
1952-07-20,0.7084971437946261,398.03866391148085,-328.9652867131355,-1092.9916866205633,-695.4168288127144
1952-07-21,2.6079842515456955,346.7343677677249,153.76571066930805,-1488.3060752886252,-744.8014650602044
1952-07-22,20.910919340050697,273.7636651778455,625.9064011607605,-1519.6752873032526,-796.6067185648366
