,sicArtic_cluster1,sicArtic_cluster2,sicArtic_cluster3,sicArtic_cluster4,sicArtic_cluster5
1989-05-05,-0.03361541,-0.008573802,0.021976948,0.020470977,0.07406831
1989-05-06,-0.028368652,-0.008776479,0.01860416,0.02172476,0.07028031
1989-05-07,-0.033827364,-0.009070601,0.0056144595,0.02236116,0.0758118
1989-05-08,-0.030442655,-0.009363549,-0.016461492,0.023010254,0.07188195
1989-05-09,-0.03822875,-0.009650495,-0.03552437,0.023511946,0.08170295
1989-05-10,-0.02594757,-0.009839256,-0.047298074,0.023932397,0.09334457
1989-05-11,-0.009699941,-0.00992227,-0.045938253,0.024402142,0.098554075
1989-05-12,0.0010046959,-0.010138424,-0.06033361,0.024841666,0.102909625
1989-05-13,0.00088626146,-0.010399823,-0.0737015,0.02532053,0.08129376
1989-05-14,0.0020701885,-0.010657541,-0.061073184,0.025801063,0.023689806
1989-05-15,0.0020515919,-0.0109744705,-0.043937385,0.026401639,0.054946244
1989-05-16,-0.0016806126,-0.010951675,-0.08301866,0.026897132,0.069871664
1989-05-17,-0.0013265014,-0.010944576,-0.12069589,0.027158856,0.06861317
1989-05-18,-0.0023290515,-0.010951434,-0.08967054,0.025330067,0.038157523
1989-05-19,-0.0034307241,-0.010964003,-0.058147132,0.023675919,0.018490493
1989-05-20,-0.0046847463,-0.010862821,-0.0106107,0.019279957,0.04275632
1989-05-21,0.013888657,-0.010750491,0.03777492,-0.009331584,0.07835084
1989-05-22,0.016527593,-0.010736354,0.05319649,-0.010070562,0.07227945
1989-05-23,0.01110816,-0.010673549,0.06977379,-0.015167713,0.018609762
1989-05-24,-0.012353897,-0.010671222,0.07131374,-0.027137995,0.036358595
1989-05-25,-0.012711406,-0.010745277,0.07268071,-0.026515901,0.07685858
1989-05-26,-0.012498856,-0.010812063,0.07787132,-0.034819365,0.11290282
1989-05-27,-0.01577127,-0.010870837,0.03998804,-0.030482173,0.118745625
1989-05-28,-0.04225695,-0.01100986,0.043733597,-0.04410708,0.10198927
1989-05-29,-0.04743111,-0.011166014,0.02927816,0.011119723,0.08741665
1989-05-30,-0.05017352,-0.011232269,0.043521106,0.037674367,0.09439802
1989-05-31,-0.05428356,-0.011269506,0.046509326,0.037440717,0.099348366
1989-06-01,-0.059410155,-0.01132915,0.05265993,0.039566398,0.09796584
1989-06-02,-0.044979036,-0.011538929,0.040340185,0.03862655,0.08962482
1989-06-03,-0.020553827,-0.011704152,0.02739662,0.024277449,0.1151914
1989-06-04,-0.03296423,-0.011881034,0.03640127,0.023321629,0.15472794
1989-06-05,-0.04034412,-0.0120134,0.035517097,0.02852875,0.14324254
1989-06-06,-0.051772773,-0.012151414,0.036413014,0.032167256,0.12618285
1989-06-07,-0.049380302,-0.012201272,0.035485506,0.02305001,0.15094632
1989-06-08,-0.047290146,-0.012318404,0.034367204,0.01439172,0.17573255
1989-06-09,-0.047448456,-0.0123391,0.0343889,0.0036143064,0.19582891
1989-06-10,-0.069241405,-0.012338032,0.04790914,-0.031177282,0.16645771
1989-06-11,-0.06703502,-0.012241884,0.0579741,-0.0046690106,0.17846155
1989-06-12,-0.008386314,-0.012054525,0.03520161,0.02257377,0.23072386
1989-06-13,0.0035896301,-0.00560006,0.03627336,0.022278607,0.23784971
1989-06-14,0.010926366,0.056808785,0.030418515,0.048899174,0.24510694
1989-06-15,0.007933378,-0.011497786,0.051488698,0.06704861,0.24341297
1989-06-16,-0.0011060834,-0.011411806,0.0707497,0.07664317,0.25509274
1989-06-17,0.0013956428,-0.0038477806,0.054356694,0.056576908,0.25613642
1989-06-18,-0.040703773,0.0775364,0.044383347,0.08473092,0.22037882
1989-06-19,-0.01964569,0.06936501,0.06433731,0.08849716,0.22052383
1989-06-20,-0.026552618,0.06525699,0.095796406,0.060268164,0.21362334
1989-06-21,-0.031250477,0.056639303,0.11478859,-0.065413356,0.22909808
1989-06-22,-0.026882172,-0.01114224,0.1173507,-0.03600216,0.18536949
1989-06-23,-0.045476675,-0.011042589,0.09060186,7.1525574e-06,0.22014356
1989-06-24,-0.012042046,-0.011006257,0.067752,0.048132837,0.099099755
1989-06-25,-0.027216673,-0.011058647,0.08752996,0.07135326,0.11168468
1989-06-26,0.024837434,-0.011117407,0.10812265,-0.009374499,0.10657835
1989-06-27,0.037327647,-0.011089909,0.13057005,0.07408464,0.08784193
1989-06-28,0.04296589,-0.010991342,0.1348412,0.06343603,0.0887239
1989-06-29,0.03550762,-0.010757787,0.14032215,0.12098467,0.0569548
1989-06-30,0.041234076,-0.010410709,0.13797975,0.11157894,0.12912881
1989-07-01,0.0522846,-0.010049023,0.118352175,0.04784912,0.10906327
1989-07-02,0.03917843,-0.009632519,0.10023749,0.043705165,0.1239984
1989-07-03,0.02069813,-0.009236864,0.11806148,-0.03835392,0.12969339
1989-07-04,0.027596831,-0.008961066,0.1447351,0.004418075,0.10733527
1989-07-05,0.057859063,-0.008577506,0.14876282,0.02118355,0.15066934
1989-07-06,0.03948778,-0.008270137,0.17071944,-0.040234566,0.093931794
1989-07-07,0.016042769,-0.008035895,0.17526728,0.027298868,0.123301506
1989-07-08,0.042973578,-0.007727085,0.17606252,0.048253417,0.17513824
1989-07-09,0.053112984,-0.0077076056,0.18341446,0.027721167,0.16679096
1989-07-10,0.020651817,-0.007635477,0.1817838,-0.03546357,0.15772629
1989-07-11,0.014826179,-0.0074978955,0.18767476,0.023445845,0.0884735
1989-07-12,0.034906685,-0.0074248863,0.19704545,0.032361984,0.099122286
1989-07-13,0.014866352,-0.0074368725,0.19507873,0.053157866,0.101662576
1989-07-14,0.073520005,-0.0073542004,0.19764698,0.121543944,0.07734984
1989-07-15,0.08689928,-0.0071833334,0.19645107,0.100354135,0.07222825
1989-07-16,0.05842966,-0.0070366375,0.21317971,0.09943771,0.008818865
1989-07-17,0.016398847,-0.006789815,0.18394518,0.12505478,0.0754807
1989-07-18,-0.0026445985,-0.006560461,0.16799986,0.12883693,0.109145224
1989-07-19,0.009600043,-0.006268298,0.17471933,0.12751418,0.079144776
1989-07-20,0.010511458,-0.0060002753,0.18231481,0.112354994,0.08471298
1989-07-21,0.011486828,-0.0057990905,0.18980896,0.09691697,0.08980018
1989-07-22,0.012158275,-0.005622592,0.19701242,0.08173829,0.09504819
1989-07-23,0.012520254,-0.005511545,0.20460457,0.067031085,0.100406885
1989-07-24,0.012208641,-0.00533875,0.21148139,0.053125322,0.105992556
1989-07-25,0.011707246,-0.005234983,0.2184543,0.039089978,0.111869454
1989-07-26,0.011063457,-0.005067659,0.2249577,0.024984002,0.11793548
1989-07-27,0.011272967,-0.004912558,0.23368847,0.00985527,0.12401897
1989-07-28,0.02162373,-0.004784567,0.27035105,-0.013824165,0.12738037
1989-07-29,0.039605916,-0.004693562,0.27465898,-0.00041902065,0.10640377
1989-07-30,0.045044422,-0.004703352,0.27768213,-0.06422299,0.090637565
1989-07-31,0.049331307,-0.0046905815,0.27785504,-0.056685507,0.09168625
1989-08-01,0.010672152,0.0028087646,0.27705306,-0.03905791,0.09730005
1989-08-02,-0.0039526224,0.08556961,0.28024346,-0.0032593608,0.12297231
1989-08-03,-0.015167594,0.09131326,0.27851814,-0.022430182,0.021330595
1989-08-04,0.039775312,-0.004131578,0.25416827,0.010021746,0.021873534
1989-08-05,0.049108386,-0.0040068114,0.28840196,0.03296727,0.06330013
1989-08-06,0.05275023,-0.003906361,0.30102026,0.050305605,0.034186482
1989-08-07,0.04683113,-0.0038935079,0.30213004,0.081637025,0.04127723
1989-08-08,0.051749587,-0.0036180168,0.31121612,0.08771145,0.11477327
1989-08-09,0.036968768,-0.003482426,0.30311233,0.017239332,0.085986376
1989-08-10,0.046884894,-0.0033529338,0.29571646,0.013360918,0.0796414
1989-08-11,0.048704326,-0.0032094906,0.29624814,-0.016020596,0.028718114
1989-08-12,0.03677708,-0.0029317487,0.30283737,-0.012805581,0.0040245056
1989-08-13,0.029962838,-0.002734215,0.2757821,-0.013341665,0.076500416
1989-08-14,0.032015026,-0.002542986,0.25990057,0.0034384131,7.712841e-05
1989-08-15,0.0401783,-0.002373789,0.16511136,-0.002847731,0.013263524
1989-08-16,0.05131787,-0.0022907804,0.1843853,0.04120928,0.06855482
1989-08-17,0.053225696,-0.0021204732,0.20711893,0.20724463,0.042613268
1989-08-18,0.047455966,-0.0020085291,0.26605535,0.09838176,0.033710063
1989-08-19,0.05032295,-0.001897586,0.30750352,0.09430963,0.0979107
1989-08-20,0.04195386,-0.001776995,0.33627635,0.019402862,0.08632982
1989-08-21,0.02101928,-0.001634956,0.3227558,0.051554978,0.055360496
1989-08-22,-0.0023041964,-0.0014723043,0.35595733,0.06862378,0.07453418
1989-08-23,0.03601563,-0.0012829732,0.34994227,0.118056595,0.09527433
1989-08-24,0.015133977,-0.0010549149,0.32824934,0.11008042,0.07849562
1989-08-25,-0.00517118,-0.0008701164,0.29887587,0.1577043,0.025135398
1989-08-26,-0.011403263,-0.00081978197,0.29465503,0.10406661,0.041954935
1989-08-27,-0.034052253,-0.0007029102,0.29193485,0.0775916,0.107429266
1989-08-28,-0.0016050339,-0.00060457125,0.28720313,0.05119264,0.055143833
1989-08-29,-0.023409963,-0.0005138648,0.27555698,0.050955117,0.09603965
1989-08-30,-0.0076058507,-0.00043730755,0.27261454,0.09094274,0.07992935
1989-08-31,-0.00062549114,-0.00043730755,0.24183208,0.1309902,0.057423174
1989-09-01,0.0041055083,-0.00043730755,0.23458642,0.1858471,0.032721937
1989-09-02,0.0017954707,-0.00044491814,0.25538737,0.14108694,0.02440244
1989-09-03,-0.03179431,-0.0005365872,0.268152,0.07276142,0.04817915
1989-09-04,-0.04149449,-0.00062406395,0.26535547,0.004151404,0.051222444
1989-09-05,-0.0261935,-0.00061595015,0.30128664,0.0142893195,0.06799042
1989-09-06,-0.018989682,-0.00052669854,0.28106284,-0.029181719,0.0057014823
1989-09-07,-0.0006312132,-0.0005197853,0.28122067,-0.051643133,0.07160312
1989-09-08,0.041714847,-0.0004361233,0.28187335,-0.025142372,0.011023641
1989-09-09,0.033667326,-0.00034528284,0.28463948,-0.11524463,0.0030320287
1989-09-10,0.034575403,-0.00026758254,0.30273587,-0.077197194,-0.054058492
1989-09-11,0.015666544,-0.00026758254,0.30566984,-0.051606596,-0.06071055
1989-09-12,0.033833027,-0.00026758254,0.2897395,-0.09878355,0.033598125
1989-09-13,0.04546535,-0.00026758254,0.31383526,-0.08202869,0.029857099
1989-09-14,0.038998246,-0.00026758254,0.3359195,-0.06058055,0.04170698
1989-09-15,0.0015259981,-0.00026758254,0.35731995,0.15116829,0.01336199
1989-09-16,0.0049179792,-0.00026758254,0.3289544,0.14546591,-0.07254416
1989-09-17,0.004488647,-0.00026758254,0.31310976,0.0900507,-0.10425401
1989-09-18,-0.0058276653,-0.00026758254,0.29254162,0.05668187,-0.072922945
1989-09-19,-0.013253927,-0.00026758254,0.2788729,0.12684137,-0.18521196
1989-09-20,-0.021600962,-0.00026758254,0.2742771,0.15908533,-0.15751135
1989-09-21,-0.005038798,-0.00026758254,0.30319017,0.18723923,-0.056712747
1989-09-22,-0.008306265,-0.00026758254,0.30706537,0.15350533,-0.048117816
1989-09-23,-0.0121100545,-0.00026758254,0.30408758,0.1771335,0.0019506812
1989-09-24,-0.00016444921,-0.00026084427,0.30425358,0.17285687,-0.02433008
1989-09-25,-0.0034356713,-0.00018672364,0.2718125,0.15815306,0.013523102
1989-09-26,-0.0013707876,-0.00018672364,0.28086108,0.15658051,0.01372695
1989-09-27,-0.016465485,-0.00018672364,0.36088556,0.15928304,0.0021021962
1989-09-28,-0.051803946,-0.00019337983,0.34804702,0.1392101,-0.01557827
1989-09-29,-0.13001871,-0.00027338002,0.26154292,0.07658398,-0.029837608
1989-09-30,-0.121436,-0.00034798193,0.25955027,0.07003629,-0.030620933
1989-10-01,-0.122362375,-0.00034798193,0.2580431,0.062277734,-0.025177896
1989-10-02,-0.08390635,-0.0003403713,0.26373518,0.10685557,0.03689879
1989-10-03,-0.054812193,-0.00024870233,0.2643093,0.10940033,0.047406673
1989-10-04,-0.023658037,-0.00016122554,0.27649552,0.10363352,0.019765615
1989-10-05,-0.006745279,-0.00016122554,0.26423448,0.10504115,0.031396687
1989-10-06,0.010466337,-0.00016122554,0.25984806,0.11106819,0.03842318
1989-10-07,0.020539284,-0.00016122554,0.2510385,0.105784535,-0.0007188916
1989-10-08,0.01964426,-0.00016122554,0.27677667,0.09766245,-0.037555218
1989-10-09,0.022791803,-0.00016122554,0.25578368,0.06470537,-0.030505061
1989-10-10,0.0060397983,-0.00016122554,0.2555102,0.072775185,-0.042670786
1989-10-11,-0.0027825236,-0.00016122554,0.23521966,0.07134378,-0.009155571
1989-10-12,-0.016551554,-0.00016122554,0.21183074,0.057000756,-0.0023907423
1989-10-13,-0.017227232,-0.00016122554,0.18415487,0.058668792,-0.017703712
1989-10-14,0.0022067428,-0.00016122554,0.18178493,0.06475502,-0.010422111
1989-10-15,0.013558865,-0.00016122554,0.16348487,0.07175559,-0.029364526
1989-10-16,0.012156129,-0.00016122554,0.15410215,0.06387794,-0.03394401
1989-10-17,0.016382098,-0.00016122554,0.15474135,0.058645844,-0.03424388
1989-10-18,0.017844498,-0.00016122554,0.13000762,0.06895608,-0.034846604
1989-10-19,0.013590157,-0.00016122554,0.14633054,0.07041794,-0.045993686
1989-10-20,0.008014917,-0.00016122554,0.14923686,0.06791347,-0.047777772
1989-10-21,0.0032008886,-0.00016122554,0.15161085,0.065567315,-0.047974527
1989-10-22,0.006534457,-0.00016122554,0.1440897,0.0643307,-0.03218907
1989-10-23,0.009890258,-0.00016122554,0.13720638,0.063203335,-0.016769469
1989-10-24,0.013357282,-0.00016122554,0.13014704,0.06227684,-0.0014343858
1989-10-25,0.016146362,-0.00016877598,0.124518335,0.061410844,0.012683928
1989-10-26,0.010686159,-0.00025978868,0.13682157,0.059610486,0.011167526
1989-10-27,0.015050769,-0.00035587422,0.13655436,0.05800706,-0.0075200796
1989-10-28,0.009445667,-0.00045927777,0.1288886,0.056292653,-0.009966552
1989-10-29,0.010461032,-0.00056316535,0.12021142,0.054628074,-0.0027768016
1989-10-30,0.015102148,-0.0005905941,0.12307292,0.052693665,-0.0016794205
1989-10-31,0.016388714,-0.0008143917,0.117969394,0.049421728,-0.012865305
1989-11-01,0.015038013,-0.0010883829,0.09270644,0.03972572,-0.025236785
1989-11-02,-0.009142935,-0.0014315163,0.10680735,0.046872854,-0.01978606
1989-11-03,0.014877021,-0.0018274672,0.056776524,0.045090795,-0.0089941025
1989-11-04,0.012220323,-0.0022543813,0.029304564,0.042092264,-0.0029822588
1989-11-05,0.009462595,-0.002523322,0.04040551,0.04097092,0.00943929
1989-11-06,0.007559657,-0.0028584194,0.056478202,0.040169775,0.021097004
1989-11-07,0.0008100867,-0.0031223374,0.031531215,0.039070368,0.0028693676
1989-11-08,0.008763909,-0.0035228005,0.07466942,0.037873924,0.00617522
1989-11-09,0.01515764,-0.0039142706,0.09347761,0.036785662,0.023468554
1989-11-10,0.017583668,-0.0044720215,0.09652412,0.035538375,0.047405183
1989-11-11,0.0072124004,-0.005026515,0.08798814,0.03427416,0.042988658
1989-11-12,-0.0024212003,-0.0055159866,0.07649809,0.032903016,0.024809062
1989-11-13,0.009663343,-0.0059044007,0.06279719,0.030810237,0.014966965
1989-11-14,0.0074251294,-0.0064343615,0.071339846,0.030402124,0.0022867322
1989-11-15,0.008680344,-0.0070048803,0.072826505,0.029788435,0.005886793
1989-11-16,0.007890105,-0.0077003534,0.0774979,0.028719485,-0.00035518408
1989-11-17,0.012039423,-0.0084681865,0.066946805,0.02810061,0.013422072
1989-11-18,0.018509388,-0.009049716,0.00017035007,0.027311146,0.0067077875
1989-11-19,0.017284513,-0.009541615,0.015312612,0.02656287,-0.017192781
1989-11-20,0.010021269,-0.00991998,0.023705184,0.025865674,-0.028804958
1989-11-21,0.0072113276,-0.010219678,0.037893176,0.025236249,-0.017568588
1989-11-22,0.012956798,-0.010599315,0.045987368,0.022713423,-0.0257442
1989-11-23,0.010563076,-0.011223865,0.044891834,0.013375163,-0.02535212
1989-11-24,0.012054741,-0.011692959,0.042671084,0.019367576,-0.030355811
1989-11-25,0.0069208145,-0.011934687,0.06356883,0.023492396,-0.020098329
1989-11-26,0.0085885525,-0.012084679,0.058474183,0.020479143,-0.0073390007
1989-11-27,0.01782751,-0.012316365,0.06849164,0.023355722,-0.0012791157
1989-11-28,0.005186558,-0.012561565,0.057681203,0.023243845,-0.0052734613
1989-11-29,0.016163945,-0.013013206,0.039123237,0.023068547,0.0023653507
1989-11-30,0.015124857,-0.013426413,-0.0087323785,0.022645414,0.005985081
1989-12-01,0.013442218,-0.013550594,0.047483206,0.022571087,0.025219321
1989-12-02,0.010644257,-0.013433178,0.02581495,0.022219718,0.020469606
1989-12-03,0.005858481,-0.013311174,-0.02627933,0.021992147,0.021289647
1989-12-04,0.0088534355,-0.013196907,0.007552743,0.021732748,0.014986277
1989-12-05,0.0081887245,-0.013255856,0.037683845,0.02155888,0.017211914
1989-12-06,0.0064014792,-0.013236521,0.035639882,0.02095598,0.016095638
1989-12-07,0.011118948,-0.01337246,0.051029623,0.02071172,0.014332414
1989-12-08,0.013142765,-0.01359288,0.06085205,0.02051282,0.002683282
1989-12-09,0.016831934,-0.01386067,0.061745465,0.020598412,0.00026738644
1989-12-10,0.017755747,-0.01396975,0.061690807,0.020308435,0.011884689
1989-12-11,0.014639199,-0.0140691465,0.058433652,0.020294845,-0.0027540326
1989-12-12,0.008497596,-0.014241538,0.05543816,0.020106912,-0.008018553
1989-12-13,0.010100901,-0.014466548,0.05569613,0.019826174,-0.0051130056
1989-12-14,0.011915386,-0.014448385,0.058475614,0.019512713,-0.0063069463
1989-12-15,0.014282107,-0.0144288195,0.062499046,0.019224644,-0.019513011
1989-12-16,0.015056074,-0.014510914,0.0648461,0.018957257,-0.01437974
1989-12-17,0.016386747,-0.014657924,0.06499219,0.018520534,-0.006584823
1989-12-18,0.017699659,-0.01488644,0.0650897,0.018275142,0.0058860183
1989-12-19,0.019228756,-0.015064449,0.06483102,0.017951965,0.0100931525
1989-12-20,0.018619776,-0.015362961,0.06307286,0.016939044,-0.0070753098
1989-12-21,0.016265273,-0.015825013,0.04034084,0.017239213,-0.010235608
1989-12-22,0.012830198,-0.016247418,-0.0642184,0.016941547,0.010729134
1989-12-23,-0.0056729317,-0.016339485,-0.08200389,0.017459452,0.0142501
1989-12-24,-0.0024475455,-0.016666293,0.035006523,0.01774615,0.004956782
1989-12-25,0.0076263547,-0.01714035,0.03780186,0.017620206,-0.006743729
1989-12-26,0.0017440915,-0.01797373,0.037365735,0.01735723,-0.005034864
1989-12-27,-0.025129318,-0.018747546,0.034135878,0.01755321,-0.0029137135
1989-12-28,-0.03663826,-0.019411786,0.03516394,0.017922223,0.0061355233
1989-12-29,-0.010807455,-0.020106219,0.018558443,0.017992616,0.018627405
1989-12-30,-0.0031206608,-0.020730807,0.02896595,0.018035829,0.011847198
1989-12-31,0.0034392476,-0.021540824,0.02162534,0.017999947,-0.01799661
1990-01-01,-0.00575608,-0.02242356,0.008186042,0.017762363,-0.029373348
1990-01-02,-0.02206856,-0.02310521,0.010708094,0.017911196,-0.03656131
1990-01-03,-0.03165579,-0.023729734,0.01872313,0.018541574,-0.033477664
1990-01-04,-0.016649783,-0.01725495,0.027786374,0.01886022,-0.028976202
1990-01-05,-0.022053123,0.062026583,0.030580163,0.018980801,-0.02307576
1990-01-06,-0.02751112,0.069572106,0.029399335,0.019068599,-0.014169574
1990-01-07,-0.07440102,0.046707496,0.03806573,0.019205928,0.0200333
1990-01-08,-0.0648554,-0.025855087,0.04629457,0.019332409,0.03178668
1990-01-09,-0.06673396,-0.026243666,0.036617875,0.019519627,0.027303815
1990-01-10,-0.07078183,-0.026740892,0.030822217,0.019586205,0.018948734
1990-01-11,-0.033142507,-0.027178036,0.007988691,0.019667983,0.026445806
1990-01-12,-0.024965107,-0.027325938,-0.00515455,0.019724846,0.020082712
1990-01-13,-0.024676144,-0.027683495,-0.0040744543,0.020010293,0.015599072
1990-01-14,-0.02930808,-0.028164934,0.020941317,0.020171702,0.014897406
1990-01-15,-0.0069252253,-0.02824305,0.034418046,0.020273924,0.017583787
1990-01-16,-0.03006363,-0.02789541,0.018250167,0.020476699,0.017658949
1990-01-17,-0.05117756,-0.027595773,0.005117774,0.02051723,-0.0064715147
1990-01-18,-0.07378405,-0.027350912,0.031395197,0.020582974,-0.01781869
1990-01-19,-0.062224686,-0.027140357,0.028253555,0.020663619,-0.013030112
1990-01-20,-0.058142424,-0.026758144,0.012763679,0.020801067,-0.008197248
1990-01-21,-0.07796872,-0.026357867,0.00124681,0.020741522,-0.020272553
1990-01-22,-0.09412855,-0.025964534,0.0040329695,0.017051458,-0.026934147
1990-01-23,-0.11803657,-0.025774285,0.0038350224,-0.002212286,-0.013712764
1990-01-24,-0.108472824,-0.025545536,0.00018930435,-0.009634793,-0.01721239
1990-01-25,-0.0935626,-0.02499414,-0.011107147,0.0047985315,-0.01780814
1990-01-26,-0.07416105,-0.024653386,-0.0077397823,0.010256112,-0.009321868
1990-01-27,-0.07472497,-0.02471999,0.00013828278,0.01287359,-0.015576065
1990-01-28,-0.059138715,-0.024819154,-0.0013411641,0.015261531,-0.0074443817
1990-01-29,-0.041549325,-0.024569256,-0.0046844482,0.020825863,-0.024962306
1990-01-30,-0.0159868,-0.024581565,-0.0057473183,0.02192396,-0.025586128
1990-01-31,-0.010781944,-0.024595136,0.011742532,0.022210836,-0.013937116
1990-02-01,-0.018925726,-0.024730608,0.027449965,0.022285342,-0.009485006
1990-02-02,-0.04021269,-0.025100907,0.025002241,0.022401452,-0.010861933
1990-02-03,-0.07705057,-0.025549848,0.013935089,0.022499084,-0.010566235
1990-02-04,-0.0826506,-0.026347669,-0.004564941,0.021389067,-0.029191911
1990-02-05,-0.0826202,-0.026905626,0.0109808445,0.007718742,-0.036300838
1990-02-06,-0.10422373,-0.027186638,0.008446634,0.0068179965,-0.027381957
1990-02-07,-0.111777365,-0.027478851,-0.030842483,0.0139452815,-0.021294892
1990-02-08,-0.0998463,-0.027607748,-0.06521618,0.010804713,-0.024698734
1990-02-09,-0.08471012,-0.027572762,-0.050047815,0.007524073,-0.029818416
1990-02-10,-0.09073067,-0.027401723,-0.04040146,0.0057715178,-0.031524777
1990-02-11,-0.09198624,-0.02753963,-0.052112043,0.011651278,-0.02789241
1990-02-12,-0.07701236,-0.02761948,-0.029783368,0.02243936,-0.034065306
1990-02-13,-0.073669255,-0.027246326,-0.014829695,0.022472382,-0.03506893
1990-02-14,-0.07493281,-0.02672826,-8.684397e-05,0.022399485,-0.040310442
1990-02-15,-0.07921189,-0.026467111,0.008227468,0.021710098,-0.03906256
1990-02-16,-0.072981715,-0.026339209,0.023089051,0.01577133,-0.036066175
1990-02-17,-0.056336105,-0.026395855,0.020898461,0.019244373,-0.03557259
1990-02-18,-0.072720766,-0.026374806,-0.01788336,0.014996231,-0.038097262
1990-02-19,-0.07112962,-0.026529063,0.00735873,0.01475364,-0.03783661
1990-02-20,-0.07553232,-0.02685669,-0.0074646473,0.020977855,-0.034502327
1990-02-21,-0.09079534,-0.027348544,0.0028290153,0.021343887,-0.030025125
1990-02-22,-0.07962996,-0.02743851,-0.008915424,0.021209538,-0.028879166
1990-02-23,-0.083476484,-0.027607143,0.0065978765,0.021041036,-0.039199293
1990-02-24,-0.07966757,-0.028091997,0.020761728,0.020839274,-0.032852173
1990-02-25,-0.077126086,-0.028273119,0.02469951,0.020757496,-0.029308558
1990-02-26,-0.08136338,-0.028064093,0.018019497,0.020395935,-0.034549177
1990-02-27,-0.08241236,-0.027599553,0.010519445,0.01722914,-0.030970752
1990-02-28,-0.080150485,-0.02766119,-0.0045024157,0.016578078,-0.017692626
1990-03-01,-0.074937224,-0.027573144,-0.018008173,0.013821781,-0.009468675
1990-03-02,-0.09314722,-0.027517037,-0.032304704,0.0177688,-0.01717478
1990-03-03,-0.088131726,-0.027264519,-0.012527823,0.019932449,-0.020858884
1990-03-04,-0.08913636,-0.026776643,0.0106630325,0.019881845,-0.02448064
1990-03-05,-0.08631933,-0.026092444,0.020785272,0.018517613,-0.06474608
1990-03-06,-0.07984686,-0.025349792,0.010273159,0.003268361,-0.05129987
1990-03-07,-0.066619635,-0.024632398,0.020285308,-0.009411097,-0.044348538
1990-03-08,-0.061970234,-0.0238544,0.022351205,-0.009677947,-0.045453966
1990-03-09,-0.048759043,-0.022989327,0.011061549,-0.0008877516,-0.038618743
1990-03-10,-0.050169826,-0.022141777,0.0020309687,0.005841315,-0.0368129
1990-03-11,-0.038546026,-0.021535125,0.00626415,0.019313455,-0.033043087
1990-03-12,-0.024789512,-0.021012366,-0.0054627657,0.019498289,-0.026783347
1990-03-13,-0.050205827,-0.020521414,-0.015790999,0.018178523,-0.021088421
1990-03-14,-0.06621176,-0.02039221,-0.015792668,0.0066105723,-0.021532416
1990-03-15,-0.059095263,-0.02054442,-0.0020449758,-0.0006957054,-0.02405864
1990-03-16,-0.05588305,-0.0206549,0.005684495,0.001920104,-0.022133231
1990-03-17,-0.054861724,-0.020511074,-0.0075474977,0.002447307,-0.044209838
1990-03-18,-0.059414983,-0.020161789,-0.007605374,0.001989901,-0.0408718
1990-03-19,-0.061100483,-0.019997291,-0.018302143,-0.009102225,-0.035598338
1990-03-20,-0.07616651,-0.019773928,-0.025666952,0.00900507,-0.048394024
1990-03-21,-0.08319259,-0.019411223,-0.013981879,-0.009347439,-0.04542756
1990-03-22,-0.06658459,-0.018956676,0.00022143126,-0.009351969,-0.039290488
1990-03-23,-0.055257976,-0.018789044,0.0147122145,-0.00048184395,-0.041779995
1990-03-24,-0.04941994,-0.018692689,0.016053855,-0.003601551,-0.030481994
1990-03-25,-0.032093406,-0.018422864,0.016676724,0.00020509958,-0.03754133
1990-03-26,-0.055497944,-0.018251617,-0.009089708,0.006680727,-0.04573834
1990-03-27,-0.07439822,-0.01789183,-0.062726736,0.014149845,-0.026266694
1990-03-28,-0.08883417,-0.017508494,-0.035444915,0.015844703,-0.030445695
1990-03-29,-0.076722264,-0.016769264,0.003949702,0.017801523,-0.027225912
1990-03-30,-0.07516986,-0.015747648,8.863211e-05,0.016625166,-0.024171472
1990-03-31,-0.06945634,-0.014819875,-0.0013645291,0.013312817,-0.040484667
1990-04-01,-0.06808418,-0.013953683,0.005035877,0.008452058,-0.020708501
1990-04-02,-0.064092755,-0.013100778,0.0143200755,0.007419288,0.0009896755
1990-04-03,-0.057376027,-0.012621532,0.023991466,0.0019170642,-0.012738824
1990-04-04,-0.055934906,-0.012224406,0.023216069,0.0017051697,-0.031733274
1990-04-05,-0.06240493,-0.011796122,0.024678648,0.00674659,-0.0292781
1990-04-06,-0.044286966,-0.01144387,0.028280318,-0.002636969,-0.047311127
1990-04-07,-0.025116563,-0.011108967,0.030714393,-0.0138068795,-0.020413041
1990-04-08,-0.0027181506,-0.010789731,0.023287177,-0.01232785,-0.015892386
1990-04-09,-0.0025841594,-0.010527987,0.012231469,0.010746062,-0.018452227
1990-04-10,-0.016366482,-0.010299097,0.0005236864,0.008208871,-0.03012687
1990-04-11,-0.06947291,-0.01013206,-0.034137785,0.009814024,-0.013943076
1990-04-12,-0.091952145,-0.00991172,-0.052492738,0.007806957,-0.015768886
1990-04-13,-0.09309119,-0.009601793,-0.03879255,0.016056836,-0.018362105
1990-04-14,-0.0893935,-0.009363853,0.009263873,0.0087711215,-0.017148137
1990-04-15,-0.08121127,-0.0092132995,0.011823177,0.0023030639,-0.0030826926
1990-04-16,-0.072163224,-0.0093696965,0.0035655499,-0.010120571,0.009135306
1990-04-17,-0.074062705,-0.009646261,-0.008459389,0.0027118921,0.011327803
