,olrNorth_Atlantic_cluster1,olrNorth_Atlantic_cluster2,olrNorth_Atlantic_cluster3,olrNorth_Atlantic_cluster4,olrNorth_Atlantic_cluster5
1981-09-03,10.003523418119318,-3.176719539412053,-4.338678917215581,9.653239754942565,-8.242967422454916
1981-09-04,9.230385929300779,-2.701330112182973,1.6470935439069025,20.72623308076564,-5.263180645975711
1981-09-05,3.3611890957776116,-2.3240840275349184,15.889054106697996,20.789105427279953,-11.337154226125431
1981-09-06,-4.98748716274736,-2.518605806510538,17.825441830739816,23.028635510784426,-6.516892617422936
1981-09-07,-11.439499216282924,1.1799890324459827,11.463991532115854,28.858521544828047,-1.6238478690159497
1981-09-08,-9.54218496590354,1.1914084990056686,2.2229876694755553,25.071015250984413,-0.24641922389000448
1981-09-09,-7.176380556530412,-0.3342296035584121,2.7499256499398723,17.420513010178876,8.408762969329501
1981-09-10,-3.654863872404254,-3.0321117197013554,8.237735942644559,-1.483931959145546,2.8386273031870237
1981-09-11,2.353979620310591,-3.1649454684597194,5.266682812619098,-2.5395542230432855,3.5452481067877377
1981-09-12,-4.377944814744755,-1.8603065108845904,2.495671600692713,-9.528607126853021,3.3758748889183114
1981-09-13,-11.229356234553965,-2.6166744584581445,2.7961647619497714,-9.58126757199269,8.355526599633349
1981-09-14,-4.066479647424932,-0.9052552820216144,0.13260895657005317,-6.420518760248276,6.186409102323895
1981-09-15,1.2630210297939726,-0.20884005073582984,1.0295415426753913,3.145638083744244,0.5989901044684756
1981-09-16,2.7931121689625846,0.5380204143039244,6.101310398550406,8.032403787774797,-2.088295162629036
1981-09-17,1.6214487190509628,1.244565781451658,6.964616123596335,8.330174905525473,4.589724018599627
1981-09-18,-3.6446264378246913,1.8192475957029521,4.922913333583399,7.440142047595742,13.0832339835287
1981-09-19,1.55686780914739,-0.3122576156092679,9.232644516700534,10.46921224219266,22.114719441938863
1981-09-20,-2.859070533564503,-4.233654776564867,13.250708062571402,-2.102204459457807,22.607315067447097
1981-09-21,-2.341348770444545,-4.535037608914116,7.644597121976183,-11.944582889223929,4.325910582523536
1981-09-22,-2.9156430583121526,-4.537835389901488,2.892461013631293,-9.943951156844618,-0.07723930127836504
1981-09-23,6.063228580062479,-5.0146658914751905,5.482503873338829,-6.262486433768126,0.34756692213722507
1981-09-24,5.834573055108228,-1.5375621222164653,6.309310569616758,0.9635603779191189,7.312272552990829
1981-09-25,-2.137378105583211,0.861815986827464,7.734706120838241,-8.393979058944531,7.490075219298979
1981-09-26,-6.584411422507464,1.877895008034195,0.6489369909852057,-24.352738877126697,12.344327064171901
1981-09-27,-8.55800553208929,0.11089819760949766,-0.896258519919446,-24.868748991619984,1.7123766754842298
1981-09-28,-11.51668436498893,-1.7432113862274878,-4.86716372304082,-11.480471674524338,-3.4521073101387705
1981-09-29,-9.247168121580287,-2.415985896136942,-9.992748908611278,-14.804808646571733,-5.060377439913886
1981-09-30,-11.107293210438703,-3.094524388072796,-17.882141714229075,-5.854782249785672,-4.614115989727401
1981-10-01,-0.760285809505771,-1.6881885063161068,-9.926057511220407,9.874869491518707,-0.8866177475649974
1981-10-02,-1.6599333401077456,-1.8826483417528257,-5.653115835104792,6.776846302592397,-0.8928926098756292
1981-10-03,-9.668893158204627,-5.45693274182341,-9.225012403178491,22.807392479795528,8.0941084671842
1981-10-04,-4.662519395502791,-5.823634935053263,-10.988961325853515,7.172274637197698,10.102576881128915
1981-10-05,8.299358224438246,-6.5114521007568404,-14.295231132240255,5.933643843900943,6.654717622231938
1981-10-06,5.2696562824845925,-4.157184662389482,-14.609814905209072,-6.5300098670944005,-2.4780594254799126
1981-10-07,-1.2522770717661882,-2.3372979358002532,-16.017661900840537,6.239387577644015,4.893306138517952
1981-10-08,3.6209336451464402,-3.377545699386581,-15.736426365806858,29.326648109251103,3.820517410539299
1981-10-09,4.857046060181131,-2.6637768011324288,-14.146955511608217,20.342677145327315,6.695651094582421
1981-10-10,8.295921265026543,-4.510873259013802,-9.731333316173503,-9.16742861770418,17.209967844987865
1981-10-11,1.4569409420215658,-5.901559385505617,-10.021580181589115,-11.18430936162009,16.043703032836987
1981-10-12,-2.6097932222100875,-5.894344143044567,-16.344602522150215,5.058884705807911,10.46000269687424
1981-10-13,3.321405734507949,-4.709910444647256,-9.966044187495042,8.10429249036002,4.6123323544896
1981-10-14,-1.9248010483459976,-2.3852293301779137,-4.87361552496772,3.2704334206911727,6.042163164067064
1981-10-15,-12.112805204580958,-2.7503370813807413,-2.8106172016994617,9.518521952844553,3.0547783087722142
1981-10-16,-11.127984399530787,-3.665960711747076,0.46774498765586026,-4.24716667973758,3.153751774598783
1981-10-17,-15.007333561006924,-1.4610944260809537,1.0655715598918858,-26.259716216737562,-0.2629628887229405
1981-10-18,-22.537339251370316,-0.06969801775699126,8.18848903641305,-2.575977498609622,4.835490206961354
1981-10-19,-22.954919967047815,-0.04767587180430042,13.644097237303564,2.3934044831612957,9.453826273499118
1981-10-20,-19.462568861317685,-1.5770993664849215,7.385993499557289,0.8892776315673616,7.230325876917832
1981-10-21,-16.98490248415303,-3.009837337588362,4.571613445815462,-2.4954872367721737,-3.105692044636265
1981-10-22,-13.640090605171762,-0.8153765329190779,7.935291609453343,-2.0353592780487624,-4.154783004873224
1981-10-23,-13.521969406818734,-0.1760767254272147,9.158314277612178,2.2124677340595573,-0.636952060649786
1981-10-24,-13.463356431426655,-0.25114582356190013,5.3395856022395884,4.658319394899202,7.403735375083074
1981-10-25,-12.62300269107027,2.7624266363467993,5.459845869932745,15.398330407909837,11.893508351853635
1981-10-26,-2.121978276020077,2.6667797121935437,14.94083311856129,-2.1437525392836645,2.1651798583819524
1981-10-27,2.264592989413168,2.0814094822220177,9.425026443578236,-8.047094351131555,1.6517350700417173
1981-10-28,0.5075207936531079,-1.8566696168130723,10.051380786404973,-14.307557331501165,6.095092906037574
1981-10-29,0.372771731582004,-1.6477892148548798,-3.759099205891708,-8.461961896731916,10.916975695529192
1981-10-30,7.700950725710576,-3.009591341342207,-4.627106401511411,11.130571496415932,13.547690749777722
1981-10-31,14.249345602240009,1.0597448527597935,-4.0871519807464916,14.818578972532295,-1.397760717310641
1981-11-01,14.278124853890837,0.1238812686881859,-10.5077291654832,14.0886046481347,-2.913581353551122
1981-11-02,9.73101003355448,1.686046652006602,-14.166996570276376,10.517837503868371,-6.867173893484468
1981-11-03,3.17225030980887,0.3867356446347951,-7.043249761835897,-1.3335305925638454,-10.12198724756538
1981-11-04,-0.22024933957944692,-1.8576113352779815,3.597980008120229,4.966624952200077,-10.378114775572703
1981-11-05,-9.220436158503245,-2.6901590559706046,5.294674189397924,6.412620650504123,-3.837555215118428
1981-11-06,-14.353657081291184,-2.113639085606885,-6.664491230662757,9.934699186302502,-4.158753710727596
1981-11-07,-15.717794787693784,-2.6759103588601514,-13.111058690842226,-5.384451793881626,-7.2737123734756794
1981-11-08,-11.035644882488809,0.6367357208169914,-8.831053721229893,-12.402603829828454,-4.8257859321481185
1981-11-09,-12.299152118723814,4.516075722607123,-2.791377833522794,-10.279934561515,0.20301768023720318
1981-11-10,-16.255007708026884,1.2257713324078838,-2.4361572574859816,-25.965135484231322,3.90470128706103
1981-11-11,-14.494569173996714,0.8915264712796268,-1.6107222943813662,-30.44767654637542,-0.969859090253475
1981-11-12,-8.966234316480866,2.2971818322259736,2.051624575552876,-14.549533570206275,-3.080658936426592
1981-11-13,-4.07669728115032,1.7680632112856178,2.4363215803172693,-10.60761619596242,-3.566266319275999
1981-11-14,-8.069530894313948,-0.8838410886939141,0.6583121146434561,2.4218910551950468,-1.4484317729158214
1981-11-15,-11.168683088034685,-0.9996919598099163,-3.6298812261491586,2.7553296594044316,-2.0513032431855347
1981-11-16,0.4473745303716206,1.5587164754852505,0.9150629059535156,-11.67205591084807,0.39585457116270156
1981-11-17,-0.8922300010665505,0.6431754357481837,9.367175882790784,-24.00733474033502,6.785404162837943
1981-11-18,-10.395491805536404,-0.38861702826436884,22.76771348643615,-18.022570375583697,10.4021546794222
1981-11-19,-11.815277040931253,1.6305840439779242,26.152105724400116,-5.769030320730786,11.31929239728851
1981-11-20,-12.618314480869179,1.3032912512106933,22.396385355018847,15.153750222969888,3.337071388936354
1981-11-21,-3.248766313982771,-2.0171357323080352,15.253134507504948,23.53160272370068,8.136614544727186
1981-11-22,-2.5340910384182265,-0.9242808975244224,1.6121091481200893,20.42523534245741,-2.5469291749705296
1981-11-23,-6.571375380568707,0.9858355570761548,-2.168698383106001,6.9915421000703235,-1.457664909661553
1981-11-24,-12.817226424047876,3.028128845412738,11.72870479055884,-15.629257596952137,-0.34293431911971806
1981-11-25,-13.946877650569963,2.837480142900532,2.938299922326234,-2.5594019579277902,4.423602626683421
1981-11-26,-14.887967099526428,-1.1261919670642295,1.0584970398205662,7.079287270299741,3.6054238547156
1981-11-27,-12.03050468198475,-0.5950949023729368,-1.8006894885406382,-1.6119987425547,7.314593443266243
1981-11-28,-2.8241657059743366,0.48922767939276496,-5.919002607612208,-23.706880050863777,11.08623695186575
1981-11-29,3.3725789535391186,-1.9513393662227938,-9.44622277974871,-32.89323518483268,3.736912170152247
1981-11-30,6.794319572839967,-3.3839278240569772,-9.782545728849831,-38.90289808366351,5.219943175104794
1981-12-01,-0.2996362766972753,-3.4428767682797177,-0.48420781208793434,-42.875713523349354,2.9440758538521266
1981-12-02,-4.658412688783603,-1.9126147713293749,17.028567572341544,-36.70483994124193,-5.97757360761838
1981-12-03,-15.016879054609948,-3.803794833747375,-0.9927911548330708,-26.293409789058387,1.4485117949544573
1981-12-04,-7.505728607457992,-5.426872105441138,-12.124959400465606,-8.877503586079374,3.320522576666878
1981-12-05,-2.9423234384117545,-5.4175074664808855,-5.906574208971391,-15.91495318610458,8.40919020072866
1981-12-06,-5.083663368026902,-4.79067767049399,-6.997689571648931,-15.866561269369065,11.162860357867457
