,sm1Europe_cluster1,sm1Europe_cluster2,sm1Europe_cluster3,sm1Europe_cluster4,sm1Europe_cluster5
1996-04-30,-0.04427224,-0.0010079406,0.018146202,0.030345887,-0.0048290566
1996-05-01,-0.04141515,-0.00050573796,0.029331982,0.046739846,-0.0062187016
1996-05-02,-0.03892372,0.0014177859,0.028823495,0.025011599,0.009176426
1996-05-03,-0.024892855,0.0053560063,0.042994186,0.0028524995,0.022989966
1996-05-04,-0.011391081,0.0060135648,0.05090855,0.011103392,0.016687945
1996-05-05,-0.013331026,0.009396657,0.051410362,0.00732249,0.020820834
1996-05-06,-0.017573085,0.012075406,0.06389111,-0.009648293,0.021268532
1996-05-07,-0.022190604,0.011453066,0.066397145,0.00080642104,0.016517617
1996-05-08,-0.025553245,0.010070354,0.059280068,0.01746127,0.013411231
1996-05-09,-0.027338456,0.008807778,0.061443463,0.018051773,0.010615654
1996-05-10,-0.022489946,0.0091359615,0.07118507,0.0001257658,0.008244984
1996-05-11,-0.020292934,0.010288883,0.06866382,-0.019388258,0.0062609017
1996-05-12,-0.020917814,0.0067679137,0.06095934,-0.034304976,0.006998062
1996-05-13,-0.0220665,0.0034892336,0.053999186,-0.041558295,0.01858662
1996-05-14,-0.022539176,0.0033281874,0.057751194,-0.0487549,0.02335167
1996-05-15,-0.020403601,0.0015372839,0.053241715,-0.041999847,0.023409866
1996-05-16,-0.018308192,0.00034868158,0.047355503,-0.023453087,0.02093894
1996-05-17,0.00031781197,-0.00036313757,0.04202783,-0.006815225,0.029353678
1996-05-18,0.0071420893,-0.0003416445,0.042177945,-0.021225423,0.026731797
1996-05-19,0.007214427,-0.00080742687,0.05919382,-0.020807326,0.020321727
1996-05-20,0.0007048771,-0.0021182597,0.04975456,-0.027635694,0.015281588
1996-05-21,0.0018765852,-0.0029924903,0.042458013,-0.020977557,0.009455137
1996-05-22,0.0093188435,-0.0035104211,0.035819545,-0.022152811,0.0062446147
1996-05-23,0.015293546,-0.0031871907,0.026545212,-0.039099127,0.023313574
1996-05-24,0.011520192,-0.0033203475,0.018972978,-0.043694407,0.01779338
1996-05-25,0.016239852,-0.0044923928,0.015300378,-0.024650306,0.012343764
1996-05-26,0.0101644695,-0.006236393,0.012866512,-0.002737105,0.007854454
1996-05-27,0.017688073,0.006923247,0.010216951,0.018609613,0.0041147694
1996-05-28,0.011052124,0.0098835025,0.006621942,-0.007368505,0.002470471
1996-05-29,0.0034735799,0.009636918,0.0020574033,0.0014186203,0.0025362745
1996-05-30,-0.0034464225,0.017512204,-0.0022524,0.0030810833,0.006754473
1996-05-31,-0.01136408,0.014286965,-0.0031662583,-0.009232223,0.008444041
1996-06-01,-0.015868112,0.013448738,-0.0018266886,-0.02726394,0.0037153065
1996-06-02,-0.018623378,0.01266652,-0.0012829453,-0.04797715,-0.00035960972
1996-06-03,-0.021866184,0.009572346,-0.0014207959,-0.066040605,-0.0034898221
1996-06-04,-0.025080968,0.0072003417,-0.004921019,-0.08033171,-0.0056826323
1996-06-05,-0.02886809,0.00575801,-0.008453786,-0.08731513,-0.008889273
1996-06-06,-0.035072353,0.005044233,-0.008478694,-0.0936379,-0.011665694
1996-06-07,-0.039673224,0.0053831246,-0.006974183,-0.100154206,-0.014047943
1996-06-08,-0.03948625,0.0023881048,-0.005617149,-0.10563065,-0.017964981
1996-06-09,-0.03766189,0.00088342465,-0.005394861,-0.11724728,-0.021346018
1996-06-10,-0.036941398,-0.0015468877,-0.005451277,-0.12089591,-0.024149686
1996-06-11,-0.035134632,-0.0015801042,-0.0064332485,-0.011336088,-0.02533549
1996-06-12,-0.03558104,-0.00031298958,-0.009197675,-0.026842654,-0.025923558
1996-06-13,-0.035972167,0.0064365286,-0.009113342,-0.009364009,-0.023448855
1996-06-14,-0.036483843,0.00871096,-0.011676095,-0.0033354163,0.012138307
1996-06-15,-0.03680044,0.010461612,-0.011030793,-0.013998747,0.023860298
1996-06-16,-0.036899988,0.010962721,-0.011211164,-0.011164755,0.013511255
1996-06-17,-0.037183244,0.0108148325,-0.011034884,0.0032913685,0.0068491697
1996-06-18,-0.037142802,0.010199737,-0.01105459,-0.007055491,0.0022674128
1996-06-19,-0.03467812,0.007619178,-0.010605969,-0.020494372,-0.001919739
1996-06-20,-0.032545436,0.0042235013,-0.009732202,0.002083987,-0.005543135
1996-06-21,-0.031766634,0.0013915133,-0.009137139,-0.01759842,-0.008789785
1996-06-22,-0.023589503,0.0033481289,-0.008892909,-0.028781146,-0.011812314
1996-06-23,-0.021052327,0.0050019342,-0.008895829,0.023518652,-0.014055125
1996-06-24,-0.019802377,0.0038091708,-0.010399893,0.06951633,-0.015737496
1996-06-25,-0.01888898,0.0018602721,-0.014897637,0.04939753,-0.01729948
1996-06-26,-0.020723429,-0.00051673874,-0.01896096,0.029594421,-0.018911168
1996-06-27,-0.022166945,-0.0041972036,-0.021701582,0.011046708,-0.021355055
1996-06-28,-0.020053133,-0.0044185175,-0.023075387,0.010535032,-0.019441023
1996-06-29,0.0050323084,-0.002202046,-0.021584503,0.01950273,-0.0141456425
1996-06-30,0.007080145,-0.0021669194,-0.019288786,0.0060302615,-0.016615942
1996-07-01,0.006898813,-0.0015845671,-0.017752744,0.035078257,-0.017072566
1996-07-02,0.005306646,-0.002947745,-0.016140282,0.037632525,-0.016865946
1996-07-03,0.0010785758,-0.003159347,-0.014745809,0.026162744,-0.01925487
1996-07-04,0.016058974,-0.0025343169,-0.0139165,0.010848463,-0.021476783
1996-07-05,0.012373447,-0.0042477464,-0.012992337,-0.0068101287,-0.023334134
1996-07-06,0.020308055,-0.0001926031,-0.011489511,-0.02140981,-0.024189971
1996-07-07,0.015183255,0.014263293,-0.010729678,-0.009591818,-0.024793394
1996-07-08,0.00664676,0.016115759,-0.010591656,0.0023513436,-0.025623139
1996-07-09,0.0007497817,0.013454083,-0.009206645,-0.006257862,-0.025985703
1996-07-10,-0.0011013746,0.019779587,-0.007686533,-0.03335309,-0.026027963
1996-07-11,-0.006050147,0.019092035,-0.0065656453,-0.053302646,-0.025383435
1996-07-12,-0.010083649,0.015133405,-0.00896357,-0.052675903,-0.024553683
1996-07-13,-0.012345884,0.01521326,-0.010652825,-0.01780203,-0.023982186
1996-07-14,-0.014555398,0.018617323,-0.012464888,-0.04254657,-0.024946138
1996-07-15,-0.01781591,0.016985135,-0.011519745,-0.056868315,-0.026450854
1996-07-16,-0.02226283,0.015735276,-0.010595754,-0.0522148,-0.025472648
1996-07-17,-0.025447689,0.012634058,-0.011246845,-0.01868409,0.014076807
1996-07-18,-0.027879175,0.01043389,-0.010098271,-0.01172024,0.012844875
1996-07-19,-0.029524844,0.008508012,-0.010025889,-0.016198933,0.0058848187
1996-07-20,-0.032146316,0.0066455733,-0.008753024,0.020598382,-0.00032315403
1996-07-21,-0.035315637,0.004758347,-0.0071480945,0.053914875,-0.004785821
1996-07-22,-0.037825048,0.00258944,-0.004193738,0.05302915,-0.006916344
1996-07-23,-0.03746309,-6.313808e-05,-0.0028955415,0.035509378,-0.009101778
1996-07-24,-0.025622945,-0.0030600913,-0.001480788,0.035709888,-0.011872031
1996-07-25,-0.009248577,-0.0008031074,-0.00051136315,0.018754363,-0.014296446
1996-07-26,-0.012865443,0.0020781383,-0.0001257956,-0.0016770363,-0.016049761
1996-07-27,-0.010372277,0.0036443993,0.0006328225,-0.012748808,-0.017673112
1996-07-28,-0.009058099,0.0015007332,2.4020672e-05,-0.018098831,-0.018067602
1996-07-29,-0.011432439,-0.002056308,4.336238e-06,-0.024867713,-0.01901361
1996-07-30,-0.009733766,-0.0041803243,0.0017609298,-0.03633991,-0.019620392
1996-07-31,-0.01038079,-0.0020121224,0.0012324452,0.033453196,-0.020270806
1996-08-01,-0.0118811615,-0.002042178,0.0013111681,0.036653817,-0.021335196
1996-08-02,-0.01621389,-0.003923117,0.0017251372,0.01602903,-0.022151452
1996-08-03,-0.01871818,-0.0026049707,0.0015767813,0.031770617,-0.022417285
1996-08-04,-0.021042578,-0.0024472512,0.0011160895,0.019896597,-0.022224467
1996-08-05,-0.025583927,-0.0039711483,0.0007165447,-0.00040957332,-0.022025693
1996-08-06,-0.021354359,-0.004122421,-0.00014161319,-0.0110093355,-0.014001589
1996-08-07,-0.009422492,-0.0051720142,0.00061023235,-0.018795848,0.00143338
1996-08-08,-0.011742517,-0.0074662473,0.0016307235,-0.028487831,0.002635926
1996-08-09,-0.016724978,-0.009143739,0.001691781,-0.037600636,0.011588499
1996-08-10,-0.016928028,-0.010442232,0.0014847517,-0.047675878,0.0091211945
1996-08-11,0.001956582,-0.0123012075,0.0008023903,-0.053846598,0.0047062784
1996-08-12,0.012132585,-0.01314226,0.0006772652,-0.052668184,0.0015598834
1996-08-13,0.031436563,-0.013737744,0.0008623004,-0.04375267,-0.0010964274
1996-08-14,0.016275816,-0.014875034,0.0011334643,-0.041106373,-0.0041041225
1996-08-15,0.007395275,-0.015074156,-0.00010278821,-0.05329731,-0.007087812
1996-08-16,0.00074724853,-0.014823737,-0.00017757714,-0.06421226,-0.008024886
1996-08-17,-0.0055439845,-0.012509889,0.000708662,-0.07533574,0.0021710992
1996-08-18,-0.0118945055,-0.00139671,0.0023388118,-0.08417031,0.00031992793
1996-08-19,-0.01934943,-0.0036082529,0.0014810637,-0.09212077,0.0068802163
1996-08-20,-0.026721127,-0.00521739,0.002624698,-0.097206876,0.014935605
1996-08-21,-0.013848547,-0.0008292571,0.002481699,-0.10257989,0.009764545
1996-08-22,-0.009427227,0.0021328162,0.0018928126,-0.10808395,0.0059148744
1996-08-23,-0.01041805,-0.0006580241,0.0012960806,-0.099686906,0.0005324185
1996-08-24,0.00068760663,-0.002859192,0.00015480816,-0.05832824,0.030229554
1996-08-25,0.006870143,-0.004557535,8.293241e-05,-0.0626052,0.033496223
1996-08-26,0.0022309422,-0.0069031436,0.00014405698,-0.07327163,0.022230126
1996-08-27,0.003372185,-0.008981515,3.7401915e-06,-0.08557367,0.01602406
1996-08-28,0.01808834,-0.00811275,-0.00036336482,-0.09421727,0.012399673
1996-08-29,0.026715659,-0.008066571,-0.0013993755,-0.10178156,0.008266799
1996-08-30,0.020542786,-0.007446941,-0.00161466,-0.10940705,0.005280152
1996-08-31,0.0133430585,-0.007491464,-0.001662977,-0.11584054,0.004967369
1996-09-01,0.009200498,-0.007984994,-0.004000172,-0.12267415,0.0024386868
1996-09-02,0.0043730214,-0.008330945,-0.0058298707,-0.1281235,0.0078052282
1996-09-03,-0.0012106672,-0.005751863,-0.0044672564,-0.13061269,0.01588209
1996-09-04,-0.0057265237,-0.0009988621,-0.0038468838,-0.12435633,0.023362324
1996-09-05,-0.009995937,0.0010679327,-0.0029050931,-0.07607412,0.04791327
1996-09-06,-0.014253974,0.0022470113,-0.0038414523,-0.0327774,0.040395796
1996-09-07,-0.01759164,-0.0007438697,-0.005617626,-0.02943492,0.045424417
1996-09-08,-0.020214543,-0.0024381,-0.00632827,-0.009905875,0.033382468
1996-09-09,-0.021544378,-0.0032269359,-0.0057707205,-0.0118563175,0.027543418
1996-09-10,-0.021342915,-0.004703352,-0.0043431893,-0.028725356,0.02367051
1996-09-11,-0.020281486,-0.0056582503,0.017672665,-0.027230382,0.01855953
1996-09-12,-0.007040769,-0.005922187,0.04666353,-0.009886861,0.01383768
1996-09-13,-0.0048285425,-0.0063800644,0.04022477,-0.015873343,0.010667205
1996-09-14,-0.009368263,-0.007104749,0.032261975,0.0342274,0.017442383
1996-09-15,-0.012528509,-0.007991362,0.02526623,0.053800136,0.026931435
1996-09-16,-0.01540415,-0.008836357,0.018980436,0.052284062,0.019209653
1996-09-17,-0.018891573,-0.009861087,0.019982107,0.026242226,0.013236776
1996-09-18,-0.021478835,-0.011044236,0.020480685,0.012829483,0.0090569705
1996-09-19,-0.022626188,-0.012095376,0.020074017,0.004777938,0.010166928
1996-09-20,-0.023174148,-0.012414542,0.01588399,-0.0021371841,0.010923944
1996-09-21,-0.02512214,-0.011910209,0.020872697,-0.00822109,0.011962816
1996-09-22,-0.024898086,-0.011504928,0.022322014,-0.013820916,0.04342623
1996-09-23,-0.02021633,-0.011471348,0.016797595,-0.018315107,0.036044255
1996-09-24,-0.016249485,-0.011098571,0.013137758,-0.022339255,0.043587342
1996-09-25,-0.018901661,-0.0120527875,0.010521166,-0.027584702,0.042918645
1996-09-26,-0.021490201,-0.012189491,0.0050107464,-0.011791229,0.034306586
1996-09-27,-0.018866472,-0.012015825,-0.0010658652,-0.015029699,0.04189522
1996-09-28,-0.017905332,-0.012506923,-0.008257158,-0.025085568,0.05134844
1996-09-29,-0.0047299564,-0.013077785,-0.012981392,-0.030128568,0.04084017
1996-09-30,0.0036881715,-0.01336893,-0.014550023,-0.032390743,0.035896294
1996-10-01,0.015129626,-0.010166731,-0.014800407,-0.02369541,0.030559093
1996-10-02,0.011633433,-0.0050782487,-0.01740399,-0.024715513,0.026251867
1996-10-03,0.0031345338,-0.004254518,-0.021317184,-0.026105046,0.023044154
1996-10-04,0.001191318,-0.0043328907,-0.023727112,-0.02989921,0.02042722
1996-10-05,0.0049789473,-0.0033971388,-0.02381166,-0.034614623,0.017800137
1996-10-06,0.001977384,-0.0046249777,-0.021744616,-0.035571188,0.014857352
1996-10-07,-0.0029123053,-0.002921775,-0.023845501,-0.036138237,0.016485259
1996-10-08,-0.0063042343,0.00021213293,-0.026338488,-0.04045117,0.017519325
1996-10-09,-0.007574104,-0.0007881932,-0.02835282,-0.04308483,0.015735917
1996-10-10,-0.008470833,-0.0015479494,-0.031287387,-0.046930313,0.014840305
1996-10-11,-0.010452241,-0.0032237377,-0.033919714,-0.046682864,0.012423262
1996-10-12,-0.012223922,-0.0042807944,-0.03520952,-0.05065134,0.010075845
1996-10-13,-0.01439219,-0.0031594858,-0.01538837,-0.055546552,0.0077498406
1996-10-14,-0.017397061,-0.0049937237,0.068295255,-0.059191525,0.006038621
1996-10-15,-0.01617802,-0.0058811903,0.04985124,-0.05763185,0.0047729835
1996-10-16,-0.016351767,-0.006248802,0.039381266,-0.056298852,0.0028385222
1996-10-17,-0.017532624,-0.0062203947,0.03280461,-0.057583272,0.0015936047
1996-10-18,-0.016885273,-0.006286552,0.027791396,-0.05151519,6.387383e-05
1996-10-19,-0.011951029,-0.006340256,0.02235505,-0.019887269,0.00018557906
1996-10-20,-0.007256888,-0.0064227395,0.015776962,0.0062328577,0.0004517287
1996-10-21,0.0024125353,-0.006532073,0.009068042,0.011198133,-0.0022137016
1996-10-22,-0.004869804,-0.0062845033,0.0033739805,0.02528289,0.0005158335
1996-10-23,-0.008913286,-0.006346995,-0.0016275495,0.017840952,-0.00071150064
1996-10-24,-0.012491986,-0.005743278,-0.005736947,0.0033827126,-0.0030656755
1996-10-25,-0.01285018,0.00024199113,-0.008618921,-0.005939603,-0.004761949
1996-10-26,-0.010364495,-0.0006890856,-0.01304765,-0.0092693865,-0.0035878047
1996-10-27,-0.005715631,-0.002410166,-0.016591325,-0.012868643,-0.0020047277
1996-10-28,-0.0028686598,-0.002834266,-0.018137425,-0.016822577,-0.0036496595
1996-10-29,0.0052949786,0.0006428622,-0.018833697,-0.019339621,-0.005443014
1996-10-30,-0.002400048,0.0014762208,-0.020488292,0.0010354817,-0.0071360767
1996-10-31,0.0012071952,0.0009023398,-0.022540018,0.011381149,0.018349715
1996-11-01,0.0066988915,0.0032272022,-0.025585055,0.00040969253,0.009448625
1996-11-02,0.00014360249,0.001341695,-0.028819293,0.00678277,0.004103832
1996-11-03,0.00415653,0.00018377416,-0.0310743,0.026196033,0.00049491227
1996-11-04,0.0067104176,0.0052305553,-0.032425016,0.034051746,-0.002098389
1996-11-05,0.00822974,0.006416723,-0.03270337,0.023310095,-0.0040817186
1996-11-06,0.008101717,0.010557134,-0.033218935,0.017500967,-0.0054760054
1996-11-07,0.013256155,0.007943852,-0.03518881,0.016214907,-0.0072196573
1996-11-08,0.009540863,0.0067820437,-0.036616206,0.006098658,-0.009244345
1996-11-09,0.007073328,0.0049105957,-0.035587654,-0.00027742982,-0.0098873
1996-11-10,0.0140051395,0.002951974,-0.035775617,-0.0040905774,-0.010368042
1996-11-11,0.0124909505,0.002324108,-0.033306584,-0.0025224984,-0.011340767
1996-11-12,0.008920334,0.0016897582,0.029371962,0.010563999,-0.012159191
1996-11-13,0.007021323,0.0012203231,0.039316207,0.009259731,-0.013107702
1996-11-14,0.0051340014,0.0008530393,0.035958096,0.013302296,-0.014256731
1996-11-15,0.0016759485,0.0031857044,0.03193429,0.009232491,-0.016342513
1996-11-16,-0.00062990934,0.0031068176,0.036268458,0.0074316263,-0.017842807
1996-11-17,-0.0022573844,0.0018651057,0.030362785,0.012933373,-0.018567108
1996-11-18,0.0005716309,0.0011671539,0.024174362,0.017757148,-0.019247293
1996-11-19,0.0049126297,0.00079303794,0.019236296,0.013385892,-0.01992651
1996-11-20,0.012097873,0.006046001,0.013021708,0.0085374415,-0.014433876
1996-11-21,0.008013636,0.006878067,0.008846104,0.00916332,-0.002207607
1996-11-22,0.005240321,0.008752832,0.0055019557,0.03080535,0.014524989
1996-11-23,0.008664742,0.008465217,0.0018921643,0.015561998,0.008676387
1996-11-24,0.006377414,0.0059971176,-0.0014855117,0.014615804,0.006349243
1996-11-25,0.012131125,0.004402546,-0.0042582005,0.05376339,0.022182561
1996-11-26,0.008601755,0.0034447946,-0.006628439,0.046143204,0.020099707
1996-11-27,0.0035448521,0.0029385872,-0.007651329,0.027231306,0.020079575
1996-11-28,0.00095453113,0.002602471,-0.007913366,0.027902812,0.018990181
1996-11-29,0.008159369,0.0026829895,-0.0099710375,0.04793477,0.018348299
1996-11-30,0.010000698,0.0027639028,-0.013399005,0.04569626,0.017083198
1996-12-01,0.0053886697,0.0024233982,-0.015737042,0.03910148,0.013513416
1996-12-02,0.0027332008,0.0023102332,-0.016669571,0.029807806,0.018840358
1996-12-03,0.006484136,0.0020086393,-0.017249912,0.029644787,0.02085679
1996-12-04,0.005432874,0.0018394105,-0.010071307,0.035775125,0.016049631
1996-12-05,0.0018063784,0.0014290605,0.040498883,0.023562491,0.018962659
1996-12-06,0.0017861873,0.0037021711,0.041305125,0.015713185,0.012022115
1996-12-07,0.0011343434,0.003130976,0.0388072,0.011184871,0.008771047
1996-12-08,-0.0010330975,0.0021530427,0.03178872,0.006858498,0.0068957657
1996-12-09,-0.0025410503,0.0016864259,0.038600042,0.0040054023,0.0051562935
1996-12-10,-0.0036461055,0.0013381205,0.035170004,0.0011155903,0.0032453835
1996-12-11,-0.0052761063,0.0010742377,0.032388464,-0.001245141,0.0021615177
1996-12-12,-0.0059606805,0.0007825047,0.03185785,-0.0035447776,0.0010594204
1996-12-13,-0.005675003,0.000600731,0.032916114,0.00028157234,-0.00021360815
1996-12-14,-0.005983025,0.0004805904,0.03757696,-0.0013033748,-0.0008360222
1996-12-15,-0.006749831,0.00040235184,0.04015401,-0.0031123161,-0.0016056299
1996-12-16,-0.0066253394,0.00032442622,0.03905432,-0.004667908,-0.0029933974
1996-12-17,-0.0071084723,0.00024923868,0.03142485,-0.005838871,-0.003862232
1996-12-18,-0.007673025,0.0002024956,0.037378043,-0.0071936846,-0.0045099556
1996-12-19,0.009194508,0.00012664124,0.03465374,-0.008157492,-0.0050630867
1996-12-20,0.0043347627,4.4703484e-06,0.03525743,-0.009239972,-0.0056836605
1996-12-21,0.0005156398,-9.041652e-05,0.037435308,-0.010448009,-0.0058452412
1996-12-22,-0.000955835,-0.00015760772,0.03211519,-0.011460364,-0.004947871
1996-12-23,-0.0021310449,-0.00022569112,0.032575876,-0.012149751,-0.004552081
1996-12-24,-0.0030889064,-0.00027173385,0.03521499,-0.012834698,0.0012835041
1996-12-25,-0.0038506761,-0.00052379444,0.028387934,-0.013351679,0.014105186
1996-12-26,-0.0045137852,-0.00051129423,0.02354008,-0.014212698,0.019272685
1996-12-27,-0.0051013455,-0.00031253695,0.019699097,-0.014663398,0.011282042
1996-12-28,-0.005428344,-0.000308685,0.031615928,-0.0153722465,0.008810744
1996-12-29,-0.004375264,-0.00045285188,0.035431936,-0.01631853,0.0070072412
1996-12-30,-0.002668485,-0.0005147755,0.035061672,-0.016927034,0.015458323
1996-12-31,-0.0039962456,-0.00049611554,0.033172578,-0.017416686,0.014484376
1997-01-01,-0.0046814904,-0.0005130973,0.03757693,-0.017317593,0.012707964
1997-01-02,-0.004913293,-0.0005413424,0.03569977,-0.017908275,0.013156526
1997-01-03,-0.0049530417,-0.00058158487,0.034531787,-0.017954022,0.013887845
1997-01-04,-0.0048492104,-0.0005858727,0.03385946,-0.018270433,0.014693588
1997-01-05,-0.0048215613,-0.00056402944,0.0354407,-0.018419355,0.012214661
1997-01-06,-0.004766166,-0.0005591288,0.034183085,-0.018665254,0.008289367
1997-01-07,-0.0043830574,-0.00062940083,0.031038761,-0.018610924,0.0066873133
1997-01-08,-0.004157126,-0.0012057442,0.0336356,-0.018571138,0.015794523
1997-01-09,-0.004053317,-0.0011689812,0.030378804,-0.018636137,0.014556393
1997-01-10,-0.0039283186,-0.0011331886,0.033042297,-0.018917292,0.010905281
1997-01-11,-0.003942959,-0.0009927936,0.026539788,-0.018767,0.010200776
1997-01-12,-0.0043063983,-0.00094143115,0.023449406,-0.01798132,0.010002844
1997-01-13,-0.005141236,-0.00094443,0.02002272,-0.017899781,0.007812753
1997-01-14,-0.007689476,-0.0009466093,0.016272455,-0.0058219135,0.0057739615
1997-01-15,-0.009532869,-0.00097058713,0.014005199,0.0048627257,0.004756503
1997-01-16,-0.010277152,-0.0009829234,0.01771772,0.0016898811,0.0033314005
1997-01-17,-0.010747477,-0.0009941142,0.034496248,-0.0027233958,0.0018591434
1997-01-18,-0.010896094,-0.0011760835,0.026187167,-0.005880028,0.00081365556
1997-01-19,-0.004038945,-0.0011748243,0.02237223,-0.0080908835,0.0003373176
1997-01-20,-0.0029990673,-0.00038156286,0.03663118,-0.0088875,-0.00018835813
1997-01-21,-0.0052171424,-0.00036964752,0.031833142,-0.009509504,0.0048953965
1997-01-22,-0.0056869313,-0.0004511159,0.026511908,-0.012432307,0.004196182
1997-01-23,-0.004149571,-0.000500096,0.032248408,-0.014229953,0.0029435083
1997-01-24,-0.0040512234,-0.00056303665,0.03602305,-0.014765441,0.0030671507
1997-01-25,-0.005678542,-0.0006250832,0.029281199,-0.015348464,0.002720803
1997-01-26,-0.0064147934,-0.0006125793,0.025178641,-0.01620391,0.0010766983
1997-01-27,-0.007128492,-0.0006477721,0.021753684,-0.016790569,1.937151e-06
1997-01-28,-0.007413745,-0.0006368831,0.019690707,-0.017282277,-0.0004728511
1997-01-29,-0.008353069,-0.0005948059,0.017376885,-0.017775089,-0.0014721453
1997-01-30,-0.0085866,-0.00050175935,0.014768437,-0.018190801,-0.0029842705
1997-01-31,-0.008501351,-0.0005067438,0.012113303,-0.018586397,-0.004175313
1997-02-01,-0.009456381,-0.0005359873,0.0101244,-0.018810898,-0.003971599
1997-02-02,-0.009920225,-0.00046799704,0.007945478,-0.018728882,-0.0033876821
1997-02-03,-0.009653114,-0.0003796816,0.0061145127,-0.0169442,-0.0041611493
1997-02-04,-0.0065335855,-0.0004299078,0.004141003,-0.01747486,-0.0046555772
1997-02-05,0.006547421,-0.00055545196,0.002867952,-0.01841095,-0.004402362
1997-02-06,-0.00020892918,-0.0006462727,0.0008457601,-0.018638462,-0.0038576052
1997-02-07,-0.0025750995,-0.0007142797,0.003630042,-0.019220412,0.003708437
1997-02-08,-0.002065912,-0.0007335786,0.0060554594,0.0027778745,-0.00038105994
1997-02-09,-0.0030685961,-0.0007726364,0.0014572293,0.0028327405,-0.0026589707
1997-02-10,-0.0007592067,-0.00082487613,-0.0002861768,-0.0036771,-0.004150614
1997-02-11,0.0011690855,-0.00075371936,-0.0013410151,-0.0036970675,-0.005475953
1997-02-12,0.011563025,-0.00075505115,-0.001847297,-0.0024748445,-0.0071047693
1997-02-13,0.012638874,-0.0007753987,-0.0031161904,-0.004085332,-0.008306958
1997-02-14,0.0061428696,-0.0007724166,-0.004469201,0.030253291,-0.006908588
1997-02-15,0.0030536503,-0.00078829005,-0.007029474,0.033873558,-0.0052841827
1997-02-16,0.0011192039,-0.0008389391,-0.008416712,0.018596083,0.00032386184
1997-02-17,0.0020966604,-0.0010578334,-0.009279504,0.012242883,0.011591554
1997-02-18,0.010553062,-0.0008729305,-0.011464357,0.008098692,0.005364515
1997-02-19,0.004621424,-0.00073285773,-0.012901634,0.005492389,0.0053301677
1997-02-20,0.0043952838,-0.0007486399,-0.013993114,0.0030606687,0.0105127245
1997-02-21,0.0034904853,-0.000775693,-0.015056357,0.0005674958,0.009932548
1997-02-22,0.0029777363,-0.00080742687,-0.014595494,0.0024878085,0.011388801
1997-02-23,0.0001091212,-0.0008039549,-0.014679089,0.004216552,0.012030825
1997-02-24,0.0023748577,-0.0008237045,-0.01643467,0.046621084,0.009388439
1997-02-25,0.00916405,0.0042882804,-0.01669404,0.05838138,0.006709881
1997-02-26,0.008536406,0.008873126,-0.01812455,0.07691309,0.004578449
1997-02-27,0.004525855,0.006253712,-0.02074489,0.06782028,0.010700561
1997-02-28,0.0008725971,0.0050514936,-0.025133416,0.046052247,0.018386766
1997-03-01,-0.0011035949,0.0043378044,-0.027250051,0.035027742,0.010929532
1997-03-02,-0.002292879,0.0037263483,-0.02746652,0.051484913,0.00759311
1997-03-03,-0.003126964,0.0032367185,-0.029468536,0.06836882,0.005377978
1997-03-04,-0.0029299185,0.002834089,-0.03291054,0.048588187,0.0040845126
1997-03-05,-0.0038304627,0.0033830889,-0.03477396,0.035677344,0.0024682134
1997-03-06,-0.003781937,0.003445847,-0.03456098,0.028544635,0.00070124865
1997-03-07,-0.005608067,0.0028633606,-0.033895925,0.027505279,-0.0011361018
1997-03-08,-0.0067545846,0.002370458,-0.03341034,0.025341332,0.009937622
1997-03-09,-0.007883184,0.0020429604,-0.033842847,0.022840828,0.0072591677
1997-03-10,-0.009542242,0.0034666844,-0.036961764,0.017150104,0.006923668
1997-03-11,-0.0101887435,0.0025268998,-0.039326936,0.011410087,0.006492913
1997-03-12,-0.010657683,0.0020670574,-0.041443318,0.0050568283,0.0037024096
1997-03-13,-0.01149746,0.0017030742,-0.04431726,-0.0023926795,0.0012349263
1997-03-14,-0.009704493,0.0014326703,-0.04536988,-0.0013920367,9.383261e-05
1997-03-15,-0.007857591,0.0012003276,-0.04481642,-0.002063036,-0.0013059154
1997-03-16,-0.008335806,0.0009137187,-0.04466641,-0.006585926,-0.001917243
1997-03-17,-0.009705752,0.00068057515,-0.047260642,-0.01075393,0.0044112876
1997-03-18,-0.008618109,0.00039016455,-0.048693195,-0.014347702,0.0033027902
1997-03-19,0.0027635917,0.00016040541,-0.04904926,-0.017098963,0.00089836866
1997-03-20,-0.00015782565,1.979433e-05,-0.0498157,-0.016361594,0.016526438
1997-03-21,-0.0013758317,0.0006903708,-0.049852617,-0.01644054,0.021749102
1997-03-22,-0.004016444,0.00050937943,-0.048255563,-0.01827529,0.015764467
1997-03-23,-0.0011683777,0.0002597794,-0.048733003,-0.017421156,0.013438262
1997-03-24,-0.0006927997,-4.7037378e-05,-0.047102362,-0.020148873,0.011292033
1997-03-25,-0.0006621629,-0.0002164729,-0.046374694,-0.023305029,0.009006925
1997-03-26,-0.0029691681,-0.00037197396,-0.04796914,-0.025485098,0.01436159
1997-03-27,-0.005183287,-0.0005895309,-0.051297747,-0.026484847,0.013023116
1997-03-28,-0.00484398,-0.00082010776,-0.053476863,-0.027811646,0.008637227
1997-03-29,-0.0059424564,-0.0010717995,-0.054042727,-0.024433404,0.015787877
1997-03-30,-0.0071120486,-0.0013419297,-0.056625523,-0.013204336,0.029501185
1997-03-31,-0.009419151,-0.0016597528,-0.059270628,-0.006787896,0.029146142
