9.845563326117546810e-01,5.636618054103359303e-03,4.901960784313729759e-03,4.905088549828261202e-03
9.845563326117546810e-01,5.636618054103359303e-03,4.901960784313729759e-03,4.905088549828261202e-03
9.845563326117546810e-01,5.636618054103359303e-03,4.901960784313729759e-03,4.905088549828261202e-03
9.845563326117546810e-01,5.636618054103359303e-03,4.901960784313729759e-03,4.905088549828261202e-03
9.845563326117546810e-01,5.636618054103359303e-03,4.901960784313729759e-03,4.905088549828261202e-03
9.845563326117546810e-01,5.636618054103359303e-03,4.901960784313729759e-03,4.905088549828261202e-03
9.852941176470590978e-01,4.901960784313728024e-03,4.901960784313728024e-03,4.901960784313728024e-03
9.852941176470590978e-01,4.901960784313728024e-03,4.901960784313728024e-03,4.901960784313728024e-03
9.852941176470590978e-01,4.901960784313728024e-03,4.901960784313728024e-03,4.901960784313728024e-03
9.852941176470590978e-01,4.901960784313728024e-03,4.901960784313728024e-03,4.901960784313728024e-03
